party,party_id,term,id,sort_name,source,area,area_id,name,image,email
Partido Revolucionario Institucional,PRI,63,2015-365,Ibarra Rangel Miriam Dennis,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=365,Aguascalientes 2,ocd-division/country:mx/entidad:aguascalientes/circunscripción:2,Miriam Dennis Ibarra Rangel,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/293_FOTO_CHICA.jpg,dennis.ibarra@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-366,Guerra Urbiola Braulio Mario,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=366,Querétaro 2,ocd-division/country:mx/entidad:querétaro/circunscripción:2,Braulio Mario Guerra Urbiola,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/284_FOTO_CHICA.jpg,braulio.guerra@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-367,Basave Benítez Agustín Francisco de Asís,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=367,Nuevo León 2,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Agustín Francisco de Asís Basave Benítez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/432_FOTO_CHICA.jpg,agustin.basave@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-368,Arguijo Herrera Tania Victoria,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=368,Nuevo León 2,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Tania Victoria Arguijo Herrera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/482_FOTO_CHICA.jpg,tania.arguijo@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-369,Fernández González Waldo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=369,Nuevo León 2,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Waldo Fernández González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/425_FOTO_CHICA.jpg,waldo.fernandez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-37,Saracho Navarro Francisco,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=37,Coahuila 1,ocd-division/country:mx/entidad:coahuila/distrito:1,Francisco Saracho Navarro,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/050_FOTO_CHICA.jpg,francisco.saracho@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-370,Canavati Tafich Jesús Ricardo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=370,Nuevo León 2,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Jesús Ricardo Canavati Tafich,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/399_FOTO_CHICA.jpg,jesus.canavati@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-371,Toledo Aceves Wendolin,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=371,Aguascalientes 2,ocd-division/country:mx/entidad:aguascalientes/circunscripción:2,Wendolin Toledo Aceves,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/421_FOTO_CHICA.jpg,wendolin.toledo@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-372,Arévalo González José Antonio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=372,San Luis Potosí 2,ocd-division/country:mx/entidad:san-luis-potosí/circunscripción:2,José Antonio Arévalo González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/401_FOTO_CHICA.jpg,jose.arevalo@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-373,Cárdenas Gutiérrez Gustavo Adolfo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=373,Tamaulipas 2,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Gustavo Adolfo Cárdenas Gutiérrez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/376_FOTO_CHICA.jpg,gustavo.cardenas@congreso.gob.mx
Movimiento Ciudadano,MC,63,2015-374,Corichi García Claudia Sofía,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=374,Zacatecas 2,ocd-division/country:mx/entidad:zacatecas/circunscripción:2,Claudia Sofía Corichi García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/378_FOTO_CHICA.jpg,claudia.corichi@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-375,Arzaluz Alonso Alma Lucia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=375,Querétaro 2,ocd-division/country:mx/entidad:querétaro/circunscripción:2,Alma Lucia Arzaluz Alonso,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/434_FOTO_CHICA.jpg,alma.arzaluz@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-377,Méndez Salas Jesús Rafael,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=377,Tamaulipas 2,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Jesús Rafael Méndez Salas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/393_FOTO_CHICA.jpg,jesus.mendez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-378,Basurto Román Alfredo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=378,Zacatecas 2,ocd-division/country:mx/entidad:zacatecas/circunscripción:2,Alfredo Basurto Román,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/337_FOTO_CHICA.jpg,alfredo.basurto@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-379,Trejo Flores Mariana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=379,Zacatecas 2,ocd-division/country:mx/entidad:zacatecas/circunscripción:2,Mariana Trejo Flores,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/343_FOTO_CHICA.jpg,mariana.trejo@congreso.gob.mx
Encuentro Social,PES,63,2015-380,Pineda Morín Abdies,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=380,Tamaulipas 2,ocd-division/country:mx/entidad:tamaulipas/circunscripción:2,Abdies Pineda Morín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/358_FOTO_CHICA.jpg,Abdies.pineda@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-382,Ovando Reazola Janette,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=382,Chiapas 3,ocd-division/country:mx/entidad:chiapas/circunscripción:3,Janette Ovando Reazola,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/423_FOTO_CHICA.jpg,janette.ovando@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-383,Díaz Mena Joaquín Jesús,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=383,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Joaquín Jesús Díaz Mena,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/453_FOTO_CHICA.jpg,joaquin.diaz@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-384,Bolio Pinelo Kathia María,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=384,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Kathia María Bolio Pinelo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/454_FOTO_CHICA.jpg,kathia.bolio@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-385,Cambranis Torres Enrique,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=385,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Enrique Cambranis Torres,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/407_FOTO_CHICA.jpg,enrique.cambranis@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-386,Márquez Zapata Nelly del Carmen,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=386,Campeche 3,ocd-division/country:mx/entidad:campeche/circunscripción:3,Nelly del Carmen Márquez Zapata,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/424_FOTO_CHICA.jpg,nelly.marquez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-387,Martínez Sánchez Luis de León,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=387,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Luis de León Martínez Sánchez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/475_FOTO_CHICA.jpg,luis.martinez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-388,Sánchez Carrillo Patricia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=388,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Patricia Sánchez Carrillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/457_FOTO_CHICA.jpg,psanchez.carrillo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-389,Ramírez Marín Jorge Carlos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=389,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Jorge Carlos Ramírez Marín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/290_FOTO_CHICA.jpg,jorge.ramirez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-391,Méndez Bazán Virgilio Daniel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=391,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Virgilio Daniel Méndez Bazán,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/283_FOTO_CHICA.jpg,virgilio.mendez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-392,Ortiz Lanz Adriana del Pilar,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=392,Campeche 3,ocd-division/country:mx/entidad:campeche/circunscripción:3,Adriana del Pilar Ortiz Lanz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/296_FOTO_CHICA.jpg,adriana.ortiz@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-393,Quinto Guillén Carlos Federico,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=393,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Carlos Federico Quinto Guillén,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/286_FOTO_CHICA.jpg,carlos.quinto@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-394,Benítez Tiburcio Mariana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=394,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Mariana Benítez Tiburcio,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/324_FOTO_CHICA.jpg,mariana.benitez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-395,Cházaro Montalvo Oswaldo Guillermo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=395,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Oswaldo Guillermo Cházaro Montalvo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/282_FOTO_CHICA.jpg,oswaldo.chazaro@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-396,Trujillo Zentella Georgina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=396,Tabasco 3,ocd-division/country:mx/entidad:tabasco/circunscripción:3,Georgina Trujillo Zentella,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/325_FOTO_CHICA.jpg,georgina.trujillo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-397,Aguilar Robles David,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=397,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,David Aguilar Robles,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/299_FOTO_CHICA.jpg,david.aguilar@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-398,Pérez Alvarado Candelario,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=398,Tabasco 3,ocd-division/country:mx/entidad:tabasco/circunscripción:3,Candelario Pérez Alvarado,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/483_FOTO_CHICA.jpg,candelario.perez@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-399,Ramírez Peralta Karen Orney,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=399,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Karen Orney Ramírez Peralta,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/451_FOTO_CHICA.jpg,karen.ramirez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-4,González Ceceña Exaltación,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=4,Baja California 1,ocd-division/country:mx/entidad:baja-california/distrito:1,Exaltación González Ceceña,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/182_FOTO_CHICA.jpg,exaltacion.gonzalez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-40,Luna Canales Armando,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=40,Coahuila 4,ocd-division/country:mx/entidad:coahuila/distrito:4,Armando Luna Canales,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/035_FOTO_CHICA.jpg,armando.luna@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-400,Reyes Álvarez Felipe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=400,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Felipe Reyes Álvarez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/413_FOTO_CHICA.jpg,felipefelipereyes63@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-401,Barón Ortiz Natalia Karina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=401,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Natalia Karina Barón Ortiz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/450_FOTO_CHICA.jpg,karina.baron@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-402,Saldaña Morán Julio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=402,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Julio Saldaña Morán,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/470_FOTO_CHICA.jpg,julio.saldana@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-403,Pool Pech Isaura Ivanova,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=403,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Isaura Ivanova Pool Pech,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/479_FOTO_CHICA.jpg,isaura.pool@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-405,Canales Suárez Paloma,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=405,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Paloma Canales Suárez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/396_FOTO_CHICA.jpg,paloma.canales@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-406,Herrera Borunda Javier Octavio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=406,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Javier Octavio Herrera Borunda,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/464_FOTO_CHICA.jpg,javier.herrera@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-407,Sarur Torre Adriana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=407,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Adriana Sarur Torre,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/448_FOTO_CHICA.jpg,"adriana.sarur@congreso.gob.mx, @asarur"
Partido Verde Ecologista,PVE,63,2015-408,Couttolenc Buentello José Alberto,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=408,Chiapas 3,ocd-division/country:mx/entidad:chiapas/circunscripción:3,José Alberto Couttolenc Buentello,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/400_FOTO_CHICA.jpg,jose.couttolenc@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-409,González Torres Sofía,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=409,Chiapas 3,ocd-division/country:mx/entidad:chiapas/circunscripción:3,Sofía González Torres,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/403_FOTO_CHICA.jpg,sofia.gonzalez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-41,Rentería Medina Flor Estela,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=41,Coahuila 5,ocd-division/country:mx/entidad:coahuila/distrito:5,Flor Estela Rentería Medina,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/082_FOTO_CHICA.jpg,flor.renteria@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-410,Fernández del Valle Laisequilla Andrés,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=410,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Andrés Fernández del Valle Laisequilla,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/398_FOTO_CHICA.jpg,andres.fernandez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-411,Ruíz Chávez Sara Latife,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=411,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Sara Latife Ruíz Chávez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/500_FOTO_CHICA.jpg,""
Movimiento Ciudadano,MC,63,2015-412,Orantes López María Elena,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=412,Chiapas 3,ocd-division/country:mx/entidad:chiapas/circunscripción:3,María Elena Orantes López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/372_FOTO_CHICA.jpg,elena.orantes@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-413,Sánchez Ruiz Karina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=413,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Karina Sánchez Ruiz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/388_FOTO_CHICA.jpg,ksanchez.ruiz@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-415,Castro Vázquez Rogerio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=415,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Rogerio Castro Vázquez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/336_FOTO_CHICA.jpg,rogerio.castro@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-416,Hernández Correa Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=416,Tabasco 3,ocd-division/country:mx/entidad:tabasco/circunscripción:3,Guadalupe Hernández Correa,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/339_FOTO_CHICA.jpg,guadalupe.hernandez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-417,Tello López Jorge,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=417,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Jorge Tello López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/334_FOTO_CHICA.jpg,jorge.tello@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-418,Fuentes Alonso Modesta,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=418,Oaxaca 3,ocd-division/country:mx/entidad:oaxaca/circunscripción:3,Modesta Fuentes Alonso,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/345_FOTO_CHICA.jpg,modesta.fuentes@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-419,Santiago Rodríguez Guillermo Rafael,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=419,Chiapas 3,ocd-division/country:mx/entidad:chiapas/circunscripción:3,Guillermo Rafael Santiago Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/342_FOTO_CHICA.jpg,guillermo.santiago@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-42,Sandoval Rodríguez José Refugio,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=42,Coahuila 6,ocd-division/country:mx/entidad:coahuila/distrito:6,José Refugio Sandoval Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/257_FOTO_CHICA.jpg,refugio.sandoval@congreso.gob.mx
Encuentro Social,PES,63,2015-420,Guízar Valladares Gonzalo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=420,Veracruz 3,ocd-division/country:mx/entidad:veracruz/circunscripción:3,Gonzalo Guízar Valladares,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/355_FOTO_CHICA.jpg,gonzalo.guizar@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-421,Castañón Herrera Eukid,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=421,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,Eukid Castañón Herrera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/478_FOTO_CHICA.jpg,eukid.castanon@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-422,Romero Castillo María Guadalupe Cecilia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=422,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,María Guadalupe Cecilia Romero Castillo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/493_FOTO_CHICA.jpg,cecilia.romero@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-423,Taboada Cortina Santiago,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=423,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Santiago Taboada Cortina,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/427_FOTO_CHICA.jpg,santiago.taboada@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-425,Corral Mier Juan,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=425,Tlaxcala 4,ocd-division/country:mx/entidad:tlaxcala/circunscripción:4,Juan Corral Mier,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/456_FOTO_CHICA.jpg,juan.corral@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-426,Alemán Olvera Emma Margarita,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=426,Morelos 4,ocd-division/country:mx/entidad:morelos/circunscripción:4,Emma Margarita Alemán Olvera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/442_FOTO_CHICA.jpg,emma.aleman@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-427,Torreblanca Engell Santiago,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=427,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Santiago Torreblanca Engell,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/452_FOTO_CHICA.jpg,santiago.torreblanca@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-428,González Suástegui Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=428,Guerrero 4,ocd-division/country:mx/entidad:guerrero/circunscripción:4,Guadalupe González Suástegui,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/485_FOTO_CHICA.jpg,guadalupe.gonzalez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-429,Vallejo Barragán Manuel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=429,Morelos 4,ocd-division/country:mx/entidad:morelos/circunscripción:4,Manuel Vallejo Barragán,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/316_FOTO_CHICA.jpg,manuel.vallejo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-43,Abramo Masso Yerico,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=43,Coahuila 7,ocd-division/country:mx/entidad:coahuila/distrito:7,Yerico Abramo Masso,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/036_FOTO_CHICA.jpg,yerico.abramo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-430,Scherman Leaño María Esther de Jesús,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=430,Jalisco 4,ocd-division/country:mx/entidad:jalisco/circunscripción:4,María Esther de Jesús Scherman Leaño,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/320_FOTO_CHICA.jpg,maria.scherman@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-431,Navarrete Pérez Fernando,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=431,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Fernando Navarrete Pérez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/317_FOTO_CHICA.jpg,fernando.navarrete@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-432,Salinas Lozano Carmen,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=432,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Carmen Salinas Lozano,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/291_FOTO_CHICA.jpg,carmen.salinas@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-433,Nazario Morales Matias,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=433,Morelos 4,ocd-division/country:mx/entidad:morelos/circunscripción:4,Matias Nazario Morales,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/288_FOTO_CHICA.jpg,matias.nazario@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-434,Córdova Morán Hersilia Onfalia Adamina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=434,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,Hersilia Onfalia Adamina Córdova Morán,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/313_FOTO_CHICA.jpg,hersilia.cordova@congreso.gob.mx
