id,name,sort_name,given_name,family_name,party,party_id,area,start_date,end_date,email,twitter,term,source
188,Alfonso de Senillosa,"Senillosa Ramoneda, Alfonso de",Alfonso de,Senillosa Ramoneda,PP,1,Madrid,2011-12-01,2012-01-03,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=188
199,Antoni Picó,"Picó i Azanza, Antoni",Antoni,Picó i Azanza,CiU,9,Barcelona,2011-12-01,,antoni.pico@congreso.es,https://twitter.com/toni_pico,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D199&idLegislatura=10
366,Concepción González,"González Gutiérrez, Concepción",Concepción,González Gutiérrez,PP-EU,4,Cáceres,2012-04-24,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D366&idLegislatura=10
338,Jon Iñarritu,"Iñarritu García, Jon",Jon,Iñarritu García,AMAIUR,2,Bizkaia,2011-12-12,,jon.inarritu@congreso.es,https://twitter.com/JonInarritu,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D338&idLegislatura=10
115,Leire Iglesias,"Iglesias Santiago, Leire",Leire,Iglesias Santiago,PSOE,5,Cáceres,2011-11-30,,leire.iglesias@congreso.es,https://twitter.com/leireis,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D115&idLegislatura=10
87,Juan Antonio Abad,"Abad Pérez, Juan Antonio",Juan Antonio,Abad Pérez,PP,1,La Rioja,2011-11-29,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D87&idLegislatura=10
389,Lourdes Muñoz,"Muñoz Santamaría, Lourdes",Lourdes,Muñoz Santamaría,PSC-PSOE,7,Barcelona,2014-06-10,,lourdes.munoz@congreso.es,https://twitter.com/lourdesmunoz,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D389&idLegislatura=10
170,Manuel Luis Torres,"Torres Herrera, Manuel Luis",Manuel Luis,Torres Herrera,PP,1,Santa Cruz de Tenerife,2011-12-01,,manuel.torres@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D170&idLegislatura=10
261,María Olga Iglesias,"Iglesias Fontal, María Olga",María Olga,Iglesias Fontal,PP,1,Lugo,2011-12-05,,olga.iglesias@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D261&idLegislatura=10
29,Andrés José Ayala,"Ayala Sánchez, Andrés José",Andrés José,Ayala Sánchez,PP,1,Murcia,2011-11-29,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D29&idLegislatura=10
156,Mario Mingo,"Mingo Zapatero, Mario",Mario,Mingo Zapatero,PP,1,Madrid,2011-11-30,,mario.mingo@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D156&idLegislatura=10
286,Marta Torrado,"Torrado de Castro, Marta",Marta,Torrado de Castro,PP,1,Valencia,2011-12-05,,martat@congreso.es,https://twitter.com/martatorrado,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D286&idLegislatura=10
147,Carlos Enrique Muñoz,"Muñoz Obón, Carlos Enrique",Carlos Enrique,Muñoz Obón,PP-PAR,14,Teruel,2011-11-30,,carlos.munozobon@congreso.es,https://twitter.com/munozobon,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D147&idLegislatura=10
133,Julio Villarrubia,"Villarrubia Mediavilla, Julio",Julio,Villarrubia Mediavilla,PSOE,5,Palencia,2011-11-30,,"",https://twitter.com/villarrubiapsoe,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D133&idLegislatura=10
1,Pedro José Muñoz,"Muñoz González, Pedro José",Pedro José,Muñoz González,PSOE,5,Ávila,2011-11-28,,pedromg@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D1&idLegislatura=10
207,Juan Moscoso,"Moscoso del Prado Hernández, Juan",Juan,Moscoso del Prado Hernández,PSOE,5,Navarra,2011-12-01,,jmoscoso@congreso.es,https://twitter.com/JuanMoscosodelP,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D207&idLegislatura=10
191,María Concepció Tarruella,"Tarruella Tomás, María Concepció",María Concepció,Tarruella Tomás,CiU,9,LLeida,2011-12-01,,ctarruella@congreso.es,https://twitter.com/conxitarruella,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D191&idLegislatura=10
69,Ascensión De,"De las Heras Ladera, Ascensión",Ascensión,De las Heras Ladera,PP,1,Madrid,2011-11-29,,a.delasheras@congreso.es,https://twitter.com/AdelasherasL,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D69&idLegislatura=10
304,Jorge Fernández,"Fernández Díaz, Jorge",Jorge,Fernández Díaz,PP,1,Barcelona,2011-12-05,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D304&idLegislatura=10
162,Jordi Xuclà,"Xuclà i Costa, Jordi",Jordi,Xuclà i Costa,CiU,9,Girona,2011-11-30,,jordi.xucla@congreso.es,https://twitter.com/jordixucla,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D162&idLegislatura=10
185,Teresa Cunillera,"Cunillera Mestres, Teresa",Teresa,Cunillera Mestres,PSC-PSOE,7,LLeida,2011-12-01,,cunillera@congreso.es,https://twitter.com/tcunillera,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D185&idLegislatura=10
390,Mariano Pérez-Hickman,"Pérez-Hickman Silván, Mariano",Mariano,Pérez-Hickman Silván,PP,1,Madrid,2014-07-01,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D390&idLegislatura=10
303,Ricardo Tarno,"Tarno Blanco, Ricardo",Ricardo,Tarno Blanco,PP,1,Sevilla,2011-12-05,,rtarno@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D303&idLegislatura=10
393,Margarita Pérez,"Pérez Herraiz, Margarita",Margarita,Pérez Herraiz,PSOE,5,Lugo,2014-07-08,,margarita.perez@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D393&idLegislatura=10
234,Joaquín Villanova,"Villanova Rueda, Joaquín",Joaquín,Villanova Rueda,PP,1,Málaga,2011-12-02,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D234&idLegislatura=10
34,María Jesús Moro,"Moro Almaraz, María Jesús",María Jesús,Moro Almaraz,PP,1,Salamanca,2011-11-29,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D34&idLegislatura=10
383,Joan Canongia,"Canongia Gerona, Joan",Joan,Canongia Gerona,PSC-PSOE,7,Barcelona,2013-09-10,,joan.canongia@gmail.com,https://twitter.com/JoanCanongia,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D383&idLegislatura=10
201,Víctor Morlán,"Morlán Gracia, Víctor",Víctor,Morlán Gracia,PSOE,5,Huesca,2011-12-01,,victor.morlan@congreso.es,https://twitter.com/VictorMorlan,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D201&idLegislatura=10
172,Matilde Pastora Asian,"Asian González, Matilde Pastora",Matilde Pastora,Asian González,PP,1,Las Palmas,2011-12-01,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D172&idLegislatura=10
340,Maite Ariztegui,"Ariztegui Larrañaga, Maite",Maite,Ariztegui Larrañaga,AMAIUR,2,Gipuzkoa,2011-12-12,,maite.aristegi@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D340&idLegislatura=10
380,Joseba Andoni Agirretxea,"Agirretxea Urresti, Joseba Andoni",Joseba Andoni,Agirretxea Urresti,EAJ-PNV,11,Gipuzkoa,2012-12-19,,agirretxea@congreso.es,http://twitter.com/jagirretxea,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D380&idLegislatura=10
268,José Luis Ábalos,"Ábalos Meco, José Luis",José Luis,Ábalos Meco,PSOE,5,Valencia,2011-12-05,,abalos@congreso.es,https://twitter.com/abalosmeco,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D268&idLegislatura=10
259,José Alberto Martín-Toledano,"Martín-Toledano Suárez, José Alberto",José Alberto,Martín-Toledano Suárez,PP,1,Ciudad Real,2011-12-03,,jose.martintoledano@congreso.es,https://twitter.com/martintoledano,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D259&idLegislatura=10
120,María Jesús Bonilla,"Bonilla Domínguez, María Jesús",María Jesús,Bonilla Domínguez,PP,1,Cuenca,2011-11-30,,mjbonilla@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D120&idLegislatura=10
116,José Antonio Viera,"Viera Chacón, José Antonio",José Antonio,Viera Chacón,PSOE,5,Sevilla,2011-11-30,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D116&idLegislatura=10
183,Vicente Martínez-Pujalte,"Martínez-Pujalte López, Vicente",Vicente,Martínez-Pujalte López,PP,1,Murcia,2011-12-01,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D183&idLegislatura=10
233,Celia Villalobos,"Villalobos Talero, Celia",Celia,Villalobos Talero,PP,1,Málaga,2011-12-02,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D233&idLegislatura=10
247,Emilio Olabarría,"Olabarría Muñoz, Emilio",Emilio,Olabarría Muñoz,EAJ-PNV,11,Araba,2011-12-02,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D247&idLegislatura=10
378,Germán Rodríguez,"Rodríguez Sánchez, Germán",Germán,Rodríguez Sánchez,PSC-PSOE,7,Barcelona,2012-12-18,,german.rodriguez@congreso.es,http://twitter.com/grman_rodriguez,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D378&idLegislatura=10
30,José Segura,"Segura Clavell, José",José,Segura Clavell,PSOE,5,Santa Cruz de Tenerife,2011-11-29,,jose.segura@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D30&idLegislatura=10
309,María Dolores Bolarín,"Bolarín Sánchez, María Dolores",María Dolores,Bolarín Sánchez,PP,1,Murcia,2011-12-07,,mdolores@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D309&idLegislatura=10
274,Concepció Veray,"Veray Cama, Concepció",Concepció,Veray Cama,PP,1,Girona,2011-12-05,,concepcio.veray@congreso.es,https://twitter.com/Concepcioveray,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D274&idLegislatura=10
229,Federico Trillo-Figueroa,"Trillo-Figueroa Martínez-Conde, Federico",Federico,Trillo-Figueroa Martínez-Conde,PP,1,Alicante,2011-12-02,2012-05-14,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=229
119,Juan Carlos Vera,"Vera Pró, Juan Carlos",Juan Carlos,Vera Pró,PP,1,Madrid,2011-11-30,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D119&idLegislatura=10
385,José Máximo López,"López Vilaboa, José Máximo",José Máximo,López Vilaboa,PP,1,Burgos,2013-10-08,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D385&idLegislatura=10
396,María Teresa Rodríguez,"Rodríguez Barahona, María Teresa",María Teresa,Rodríguez Barahona,PSOE,5,Araba,2014-07-08,,trbarahona@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D396&idLegislatura=10
243,Ignacio Astarloa,"Astarloa Huarte-Mendicoa, Ignacio",Ignacio,Astarloa Huarte-Mendicoa,PP,1,Madrid,2011-12-02,2014-04-14,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=243
113,María José Vázquez,"Vázquez Morillo, María José",María José,Vázquez Morillo,PSOE,5,Sevilla,2011-11-30,,mariajose.vazquez@congreso.es,https://twitter.com/mariajose921,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D113&idLegislatura=10
53,Antonio Vázquez,"Vázquez Jiménez, Antonio",Antonio,Vázquez Jiménez,PP,1,Zamora,2011-11-29,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D53&idLegislatura=10
215,María Isabel López,"López i Chamosa, María Isabel",María Isabel,López i Chamosa,PSC-PSOE,7,Barcelona,2011-12-01,,"",https://twitter.com/octubre53,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D215&idLegislatura=10
154,Rocío López,"López González, Rocío",Rocío,López González,PP,1,Toledo,2011-11-30,,rociolopeztoledo@congreso.es,https://twitter.com/rociolgdiputada,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D154&idLegislatura=10
211,Ana Belén Vázquez,"Vázquez Blanco, Ana Belén",Ana Belén,Vázquez Blanco,PP,1,Ourense,2011-12-01,,ana.vazquez@congreso.es,https://twitter.com/anadebande,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D211&idLegislatura=10
328,Diego López,"López Garrido, Diego",Diego,López Garrido,PSOE,5,Madrid,2011-12-07,,diegolgarrido@congreso.es,http://twitter.com/diegolgarrido,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D328&idLegislatura=10
384,Manuel Ibáñez,"Ibáñez Gimeno, Manuel",Manuel,Ibáñez Gimeno,PP,1,Castellón,2013-09-10,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D384&idLegislatura=10
49,Miriam Guadalupe Blasco,"Blasco Soto, Miriam Guadalupe",Miriam Guadalupe,Blasco Soto,PP,1,Alicante,2011-11-29,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D49&idLegislatura=10
158,Francesc Vallès,"Vallès Vives, Francesc",Francesc,Vallès Vives,PSC-PSOE,7,Tarragona,2011-11-30,,"",https://twitter.com/frvalles,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D158&idLegislatura=10
254,Belén Hoyo,"Hoyo Juliá, Belén",Belén,Hoyo Juliá,PP,1,Valencia,2011-12-02,,hoyobelen@gmail.com,https://twitter.com/BelenHoyo,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D254&idLegislatura=10
218,Mª Mercè Pigem,"Pigem i Palmés, Mª Mercè",Mª Mercè,Pigem i Palmés,CiU,9,Barcelona,2011-12-01,2013-12-03,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=218
256,José Miguel Castillo,"Castillo Calvín, José Miguel",José Miguel,Castillo Calvín,PP,1,Granada,2011-12-02,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D256&idLegislatura=10
269,Laura Carmen Seara,"Seara Sobrado, Laura Carmen",Laura Carmen,Seara Sobrado,PSOE,5,Ourense,2011-12-05,,laura.seara@congreso.es,https://twitter.com/LauraSeara,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D269&idLegislatura=10
23,José Luis Centella,"Centella Gómez, José Luis",José Luis,Centella Gómez,IZQ-PLU,16,Sevilla,2011-11-28,,jlcg2@hotmail.com,https://twitter.com/1centella,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D23&idLegislatura=10
52,Francisco Vañó,"Vañó Ferre, Francisco",Francisco,Vañó Ferre,PP,1,Toledo,2011-11-29,,fvano@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D52&idLegislatura=10
395,Manuel de la Rocha,"Rocha Rubí, Manuel de la",Manuel de la,Rocha Rubí,PSOE,5,Madrid,2014-07-08,,mdelarocha@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D395&idLegislatura=10
31,Baudilio Tomé,"Tomé Muguruza, Baudilio",Baudilio,Tomé Muguruza,PP-PAR,14,Zaragoza,2011-11-29,2012-03-01,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=31
386,Maria Carme Sayós,"Sayós i Motilla, Maria Carme",Maria Carme,Sayós i Motilla,CiU,9,Barcelona,2013-12-04,,carme.sayos@congreso.es,https://twitter.com/csayos,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D386&idLegislatura=10
75,Pedro Saura,"Saura García, Pedro",Pedro,Saura García,PSOE,5,Murcia,2011-11-29,,"",http://twitter.com/pedrosaurag,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D75&idLegislatura=10
28,Antonio Hurtado,"Hurtado Zurera, Antonio",Antonio,Hurtado Zurera,PSOE,5,Córdoba,2011-11-28,,antonio.hurtado@congreso.es,http://twitter.com/antoniohurtado,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D28&idLegislatura=10
392,Álvaro Sanz,"Sanz Remón, Álvaro",Álvaro,Sanz Remón,IZQ-PLU,16,Zaragoza,2014-07-03,,asanzreon@gmai.com,https://twitter.com/Asanzr,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D392&idLegislatura=10
231,María Blanca Puyuelo,"Puyuelo del Val, María Blanca",María Blanca,Puyuelo del Val,PP-PAR,14,Huesca,2011-12-02,,blanca.puyuelo@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D231&idLegislatura=10
214,María de la Concepción de Santa,"Santa Ana Fernández, María de la Concepción de",María de la Concepción de,Santa Ana Fernández,PP,1,Granada,2011-12-01,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D214&idLegislatura=10
379,Isabel Sánchez,"Sánchez Robles, Isabel",Isabel,Sánchez Robles,EAJ-PNV,11,Bizkaia,2012-12-19,,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D379&idLegislatura=10
381,Pedro Sánchez,"Sánchez Pérez-Castejón, Pedro",Pedro,Sánchez Pérez-Castejón,PSOE,5,Madrid,2013-01-15,,pedro.sanchez@congreso.es,http://twitter.com/sanchezcastejon,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D381&idLegislatura=10
36,Rafael Antonio Hernando,"Hernando Fraile, Rafael Antonio",Rafael Antonio,Hernando Fraile,PP,1,Almería,2011-11-29,,rhernando@congreso.es,https://twitter.com/Rafa_Hernando,10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D36&idLegislatura=10
376,María Paloma Rodríguez,"Rodríguez Vázquez, María Paloma",María Paloma,Rodríguez Vázquez,PSOE,5,A Coruña,2012-11-27,,paloma.rodriguez@congreso.es,"",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?_piref73_1333155_73_1333154_1333154.next_page=%2Fwc%2FfichaDiputado%3FidDiputado%3D376&idLegislatura=10
248,Arantza Tapia,"Tapia Otaegi, Arantza",Arantza,Tapia Otaegi,EAJ-PNV,11,Gipuzkoa,2011-12-02,2012-12-17,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=248
179,Germán Augusto López,"López Iglesias, Germán Augusto",Germán Augusto,López Iglesias,PP-EU,4,Badajoz,2011-12-01,2012-05-14,"","",10,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/DiputadosLegFechas?_piref73_2496079_73_2496068_2496068.next_page=%2Fwc%2FfichaDiputado&idDiputado=179
