iddiputado,name,sort_name,given_name,family_name,gender,party,faction_id,faction,source,dob,term,start_date,end_date,email,twitter,facebook,phone,fax,constituency,photo,id
,Aitor Esteban Bravo,"Esteban Bravo, Aitor",Aitor,Esteban Bravo,male,EAJ-PNV,EAJ-PNV,G.P. Vasco,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=244,,10,,,"","","","","",Bizkaia,"",8_284
,Carmen Montón Giménez,"Montón Giménez, Carmen",Carmen,Montón Giménez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=305&idLegislatura=10,,10,,,"","","","","",Valencia,"",8_287
,Pedro Saura García,"Saura García, Pedro",Pedro,Saura García,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=75,,10,,,"","","","","",Murcia,"",8_294
,Joan Tardà i Coma,"Tardà i Coma, Joan",Joan,Tardà i Coma,male,ERC-RI.cat,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=295,,10,,,"","","","","",Barcelona,"",8_302
,Francisco Vañó Ferre,"Vañó Ferre, Francisco",Francisco,Vañó Ferre,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=52&idLegislatura=10,,10,,,"","","","","",Toledo,"",8_312
,Pilar Grande Pesquero,"Grande Pesquero, Pilar",Pilar,Grande Pesquero,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=136&idLegislatura=10,,10,,,"","","","","",Las Palmas,"",8_317
,Eduardo Madina Muñoz,"Madina Muñoz, Eduardo",Eduardo,Madina Muñoz,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=239,,10,,,"","","","","",Bizkaia,"",8_322
,Jorge Moragas Sánchez,"Moragas Sánchez, Jorge",Jorge,Moragas Sánchez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=346,,10,,,"","","","","",Barcelona,"",8_327
,María Soraya Rodríguez Ramos,"Rodríguez Ramos, María Soraya",María Soraya,Rodríguez Ramos,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=257,,10,,,"","","","","",Valladolid,"",8_328
,Concepción González Gutiérrez,"González Gutiérrez, Concepción",Concepción,González Gutiérrez,female,PP-EU,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=366&idLegislatura=10,,10,,,"","","","","",Cáceres,"",8_336
,Ignacio Astarloa Huarte-Mendicoa,"Astarloa Huarte-Mendicoa, Ignacio",Ignacio,Astarloa Huarte-Mendicoa,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=243&idLegislatura=10,,10,,,"","","","","",Madrid,"",8_342
,Mario Bedera Bravo,"Bedera Bravo, Mario",Mario,Bedera Bravo,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=206&idLegislatura=10,,10,,,"","","","","",Valladolid,"",8_343
,Lourdes Méndez Monasterio,"Méndez Monasterio, Lourdes",Lourdes,Méndez Monasterio,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=258&idLegislatura=10,,10,,,"","","","","",Murcia,"",8_348
,Macarena Montesinos de Miguel,"Montesinos de Miguel, Macarena",Macarena,Montesinos de Miguel,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=350&idLegislatura=10,,10,,,"","","","","",Alicante,"",8_350
,Antonio Hernando Vera,"Hernando Vera, Antonio",Antonio,Hernando Vera,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=220,,10,,,"","","","","",Madrid,"",8_352
,Juan Moscoso del Prado Hernández,"Moscoso del Prado Hernández, Juan",Juan,Moscoso del Prado Hernández,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=207&idLegislatura=10,,10,,,"","","","","",Navarra,"",8_356
,María Soraya Sáenz de Santamaría Antón,"Sáenz de Santamaría Antón, María Soraya",María Soraya,Sáenz de Santamaría Antón,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=230,,10,,,"","","","","",Madrid,"",8_362
,Sebastián González Vázquez,"González Vázquez, Sebastián",Sebastián,González Vázquez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=2&idLegislatura=10,,10,,,"","","","","",Ávila,"",8_363
,Guillermo Mariscal Anaya,"Mariscal Anaya, Guillermo",Guillermo,Mariscal Anaya,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=174,,10,,,"","","","","",Las Palmas,"",8_372
,Arsenio Pacheco Atienza,"Pacheco Atienza, Arsenio",Arsenio,Pacheco Atienza,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=50&idLegislatura=10,,10,,,"","","","","",Murcia,"",8_374
,Joaquín María García Díez,"García Díez, Joaquín María",Joaquín María,García Díez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=167,,10,,,"","","","","",Lugo,"",8_39
,Ana María Oramas González-Moro,"Oramas González-Moro, Ana María",Ana María,Oramas González-Moro,female,CC-NC-PNC,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=307,,10,,,"","","","","",Santa Cruz de Tenerife,"",8_393
,Enrique Fajarnés Ribas,"Fajarnés Ribas, Enrique",Enrique,Fajarnés Ribas,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=6&idLegislatura=10,,10,,,"","","","","",Illes Balears,"",8_42
,Antonio Erias Rey,"Erias Rey, Antonio",Antonio,Erias Rey,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=97&idLegislatura=10,,10,,,"","","","","",A Coruña,"",8_55
,Mª Olaia Fernández Davila,"Fernández Davila, Mª Olaia",Mª Olaia,Fernández Davila,female,BNG,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=291&idLegislatura=10,,10,,,"","","","","",Pontevedra,"",8_79
,María del Carmen Navarro Cruz,"Navarro Cruz, María del Carmen",María del Carmen,Navarro Cruz,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=47&idLegislatura=10,,10,,,"","","","","",Almería,"",9_102
,Álvaro María Nadal Belda,"Nadal Belda, Álvaro María",Álvaro María,Nadal Belda,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=62,,10,,,"","","","","",Albacete,"",9_112
,Alejandro Ramírez del Molino Morán,"Ramírez del Molino Morán, Alejandro",Alejandro,Ramírez del Molino Morán,male,PP-EU,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=216,,10,,,"","","","","",Badajoz,"",9_115
,Cayetana Álvarez de Toledo Peralta Ramos,"Álvarez de Toledo Peralta Ramos, Cayetana",Cayetana,Álvarez de Toledo Peralta Ramos,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=312&idLegislatura=10,,10,,,"","","","","",Madrid,"",9_117
,Rafael Simancas Simancas,"Simancas Simancas, Rafael",Rafael,Simancas Simancas,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=155,,10,,,"","","","","",Madrid,"",9_120
,Francisco Xesús Jorquera Caselas,"Jorquera Caselas, Francisco Xesús",Francisco Xesús,Jorquera Caselas,male,BNG,GMx,G.P. Mixto,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=290&idLegislatura=10,,10,,,"","","","","",A Coruña,"",9_124
,Joseba Andoni Agirretxea Urresti,"Agirretxea Urresti, Joseba Andoni",Joseba Andoni,Agirretxea Urresti,male,EAJ-PNV,EAJ-PNV,G.P. Vasco,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=380,,10,,,"","","","","",Gipuzkoa,"",9_127
,Rosa María Díez González,"Díez González, Rosa María",Rosa María,Díez González,female,UPyD,GUPyD,G.P. Unión Progreso y Democracia,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=42&idLegislatura=10,,10,,,"","","","","",Madrid,"",9_135
,María Pilar Alegría Continente,"Alegría Continente, María Pilar",María Pilar,Alegría Continente,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=242&idLegislatura=10,,10,,,"","","","","",Zaragoza,"",9_141
,Elena Valenciano Martínez-Orozco,"Valenciano Martínez-Orozco, Elena",Elena,Valenciano Martínez-Orozco,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=135&idLegislatura=10,,10,,,"","","","","",Madrid,"",9_146
,Luis Carlos Sahuquillo García,"Sahuquillo García, Luis Carlos",Luis Carlos,Sahuquillo García,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=125,,10,,,"","","","","",Cuenca,"",9_15
,Ángel Luis González Muñoz,"González Muñoz, Ángel Luis",Ángel Luis,González Muñoz,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=237,,10,,,"","","","","",Málaga,"",9_160
,Ignacio Uriarte Ayala,"Uriarte Ayala, Ignacio",Ignacio,Uriarte Ayala,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=255&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_161
,María Angelina Costa Palacios,"Costa Palacios, María Angelina",María Angelina,Costa Palacios,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=144&idLegislatura=10,,10,,,"","","","","",Córdoba,"",9_190
,María José Vázquez Morillo,"Vázquez Morillo, María José",María José,Vázquez Morillo,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=113&idLegislatura=10,,10,,,"","","","","",Sevilla,"",9_196
,Soledad Cabezón Ruiz,"Cabezón Ruiz, Soledad",Soledad,Cabezón Ruiz,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=137&idLegislatura=10,,10,,,"","","","","",Sevilla,"",9_215
,Jaime García-Legaz Ponce,"García-Legaz Ponce, Jaime",Jaime,García-Legaz Ponce,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=308&idLegislatura=10,,10,,,"","","","","",Murcia,"",9_216
,Juan Carlos Lagares Flores,"Lagares Flores, Juan Carlos",Juan Carlos,Lagares Flores,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=58&idLegislatura=10,,10,,,"","","","","",Huelva,"",9_218
,María Concepció Tarruella Tomás,"Tarruella Tomás, María Concepció",María Concepció,Tarruella Tomás,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=191&idLegislatura=10,,10,,,"","","","","",LLeida,"",9_23
,Montserrat Surroca i Comas,"Surroca i Comas, Montserrat",Montserrat,Surroca i Comas,female,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=200&idLegislatura=10,,10,,,"","","","","",Girona,"",9_24
,Trinidad Jiménez García-Herrera,"Jiménez García-Herrera, Trinidad",Trinidad,Jiménez García-Herrera,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=106&idLegislatura=10,,10,,,"","","","","",Málaga,"",9_244
,Antonio Vázquez Jiménez,"Vázquez Jiménez, Antonio",Antonio,Vázquez Jiménez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=53&idLegislatura=10,,10,,,"","","","","",Zamora,"",9_249
,Santiago Cervera Soto,"Cervera Soto, Santiago",Santiago,Cervera Soto,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=152&idLegislatura=10,,10,,,"","","","","",Madrid,"",9_253
,Mª Concepción Bravo Ibáñez,"Bravo Ibáñez, Mª Concepción",Mª Concepción,Bravo Ibáñez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=86,,10,,,"","","","","",La Rioja,"",9_264
,Vicente Guillén Izquierdo,"Guillén Izquierdo, Vicente",Vicente,Guillén Izquierdo,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=19&idLegislatura=10,,10,,,"","","","","",Teruel,"",9_272
,Ricardo Tarno Blanco,"Tarno Blanco, Ricardo",Ricardo,Tarno Blanco,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=303,,10,,,"","","","","",Sevilla,"",9_278
,Juan Carlos Grau Reinés,"Grau Reinés, Juan Carlos",Juan Carlos,Grau Reinés,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=5&idLegislatura=10,,10,,,"","","","","",Illes Balears,"",9_28
,Dolors Montserrat Montserrat,"Montserrat Montserrat, Dolors",Dolors,Montserrat Montserrat,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=273,,10,,,"","","","","",Barcelona,"",9_295
,María del Carmen Rodríguez Maniega,"Rodríguez Maniega, María del Carmen",María del Carmen,Rodríguez Maniega,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=348&idLegislatura=10,,10,,,"","","","","",Asturias,"",9_298
,Pilar Barreiro Álvarez,"Barreiro Álvarez, Pilar",Pilar,Barreiro Álvarez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=107&idLegislatura=10,,10,,,"","","","","",Murcia,"",9_3
,Vicente Ferrer Roselló,"Ferrer Roselló, Vicente",Vicente,Ferrer Roselló,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=277&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_301
,Margarita Pérez Herraiz,"Pérez Herraiz, Margarita",Margarita,Pérez Herraiz,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=393,,10,,,"","","","","",Lugo,"",9_303
,Pere Macias i Arau,"Macias i Arau, Pere",Pere,Macias i Arau,male,CiU,CiU,G.P. Catalán,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=289&idLegislatura=10,,10,,,"","","","","",Barcelona,"",9_305
,Marta Torrado de Castro,"Torrado de Castro, Marta",Marta,Torrado de Castro,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=286&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_328
,Antonio Gallego Burgos,"Gallego Burgos, Antonio",Antonio,Gallego Burgos,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=182&idLegislatura=10,,10,,,"","","","","",Barcelona,"",9_335
,Esteban González Pons,"González Pons, Esteban",Esteban,González Pons,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=318&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_339
,Joan Ruiz i Carbonell,"Ruiz i Carbonell, Joan",Joan,Ruiz i Carbonell,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=143,,10,,,"","","","","",Tarragona,"",9_34
,Joan Canongia Gerona,"Canongia Gerona, Joan",Joan,Canongia Gerona,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=383&idLegislatura=10,,10,,,"","","","","",Barcelona,"",9_344
,Helena Castellano Ramón,"Castellano Ramón, Helena",Helena,Castellano Ramón,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=213&idLegislatura=10,,10,,,"","","","","",León,"",9_358
,Román Ruiz Llamas,"Ruiz Llamas, Román",Román,Ruiz Llamas,male,PSC-PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=241&idLegislatura=10,,10,,,"","","","","",Barcelona,"",9_359
,Luis Tudanca Fernández,"Tudanca Fernández, Luis",Luis,Tudanca Fernández,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=343&idLegislatura=10,,10,,,"","","","","",Burgos,"",9_360
,María Virtudes Cediel Martínez,"Cediel Martínez, María Virtudes",María Virtudes,Cediel Martínez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=401&idLegislatura=10,,10,,,"","","","","",Madrid,"",9_361
,Teresa García Sena,"García Sena, Teresa",Teresa,García Sena,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=387&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_368
,Pablo Martín Peré,"Martín Peré, Pablo",Pablo,Martín Peré,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=146&idLegislatura=10,,10,,,"","","","","",Illes Balears,"",9_370
,María Olga Iglesias Fontal,"Iglesias Fontal, María Olga",María Olga,Iglesias Fontal,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=261&idLegislatura=10,,10,,,"","","","","",Lugo,"",9_371
,José Luis Ábalos Meco,"Ábalos Meco, José Luis",José Luis,Ábalos Meco,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=268,,10,,,"","","","","",Valencia,"",9_372
,María de las Mercedes Gámez García,"Gámez García, María de las Mercedes",María de las Mercedes,Gámez García,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=425&idLegislatura=10,,10,,,"","","","","",Jaén,"",9_375
,Manuel Pezzi Cereto,"Pezzi Cereto, Manuel",Manuel,Pezzi Cereto,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=78&idLegislatura=10,,10,,,"","","","","",Granada,"",9_38
,María Teresa Rodríguez Barahona,"Rodríguez Barahona, María Teresa",María Teresa,Rodríguez Barahona,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=396&idLegislatura=10,,10,,,"","","","","",Araba/Álava,"",9_382
,Inmaculada Guaita Vañó,"Guaita Vañó, Inmaculada",Inmaculada,Guaita Vañó,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=391&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_385
,Susana Ros Martínez,"Ros Martínez, Susana",Susana,Ros Martínez,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=101&idLegislatura=10,,10,,,"","","","","",Castellón,"",9_386
,Pedro Sánchez Pérez-Castejón,"Sánchez Pérez-Castejón, Pedro",Pedro,Sánchez Pérez-Castejón,male,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=381,,10,,,"","","","","",Madrid,"",9_388
,Francisco Márquez de la Rubia,"Márquez de la Rubia, Francisco",Francisco,Márquez de la Rubia,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=196&idLegislatura=10,,10,,,"","","","","",Ceuta,"",9_396
,Rafael Rodríguez-Ponga Salamanca,"Rodríguez-Ponga Salamanca, Rafael",Rafael,Rodríguez-Ponga Salamanca,male,PP-EU,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=317&idLegislatura=10,,10,,,"","","","","",Cáceres,"",9_403
,María Dolores Bolarín Sánchez,"Bolarín Sánchez, María Dolores",María Dolores,Bolarín Sánchez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=309&idLegislatura=10,,10,,,"","","","","",Murcia,"",9_405
,María Jesús Susinos Tarrero,"Susinos Tarrero, María Jesús",María Jesús,Susinos Tarrero,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=223&idLegislatura=10,,10,,,"","","","","",Cantabria,"",9_412
,Ignacio Cosidó Gutiérrez,"Cosidó Gutiérrez, Ignacio",Ignacio,Cosidó Gutiérrez,male,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=140&idLegislatura=10,,10,,,"","","","","",Palencia,"",9_43
,María Jesús Bonilla Domínguez,"Bonilla Domínguez, María Jesús",María Jesús,Bonilla Domínguez,female,PP,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=120,,10,,,"","","","","",Cuenca,"",9_52
,María Guadalupe Martín González,"Martín González, María Guadalupe",María Guadalupe,Martín González,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=126,,10,,,"","","","","",Toledo,"",9_59
,Inmaculada Rodríguez-Piñero Fernández,"Rodríguez-Piñero Fernández, Inmaculada",Inmaculada,Rodríguez-Piñero Fernández,female,PSOE,GS,G.P. Socialista,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idDiputado=272&idLegislatura=10,,10,,,"","","","","",Valencia,"",9_64
,Carlos Javier Floriano Corrales,"Floriano Corrales, Carlos Javier",Carlos Javier,Floriano Corrales,male,PP-EU,GP,G.P. Popular,http://www.congreso.es/portal/page/portal/Congreso/Congreso/Diputados/BusqForm?next_page=/wc/fichaDiputado&idLegislatura=10&idDiputado=262,,10,,,"","","","","",Cáceres,"",9_67
