id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs
13911,Daithí McKay,,North Antrim,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Daithí McKay,https://upload.wikimedia.org/wikipedia/commons/8/83/Edinburgh_fbu.jpg,male,,,,1982-03-02,,,,,,,,,,,,,,,,,,,,,,,Daithí McKay,,
13911,Daithí McKay,,North Antrim,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Daithí McKay,https://upload.wikimedia.org/wikipedia/commons/8/83/Edinburgh_fbu.jpg,male,,,,1982-03-02,,,,,,,,,,,,,,,,,,,,,,,Daithí McKay,,
13912,Adrian McQuillan,,East Londonderry,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Adrian McQuillan,,male,,,,1965-06-08,,Adrian,,,,,,,,,,,,,,,,,,,,,Adrian McQuillan,,
13912,Adrian McQuillan,,East Londonderry,DUP,dup,2011-05-06,election,,,4,Adrian McQuillan,,male,,,,1965-06-08,,Adrian,,,,,,,,,,,,,,,,,,,,,Adrian McQuillan,,
13913,Carál Ní Chuilín,,Belfast North,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Carál Ní Chuilín,,female,,,,1964-12-18,,,,,,,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,
13913,Carál Ní Chuilín,,Belfast North,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Carál Ní Chuilín,,female,,,,1964-12-18,,,,,,,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,
13914,Declan O'Loan,,North Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Declan O'Loan,,male,,,,1951-08-05,,Declan,,,,,,,,,,,,,,,,,,,,,Declan O'Loan,,
13915,Michelle O'Neill,,Mid Ulster,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Michelle O'Neill,https://upload.wikimedia.org/wikipedia/commons/9/9b/MichelleOneill.jpg,female,,,,1977-01-10,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle O'Neill,,
13915,Michelle O'Neill,,Mid Ulster,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Michelle O'Neill,https://upload.wikimedia.org/wikipedia/commons/9/9b/MichelleOneill.jpg,female,,,,1977-01-10,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle O'Neill,,
13916,Jimmy Spratt,,Belfast South,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Jimmy Spratt,,male,,,,1951-08-19,,Jimmy,,,,,,,,,,,,,,,,,,,,,Jimmy Spratt,,
13916,Jimmy Spratt,,Belfast South,DUP,dup,2011-05-06,election,,,4,Jimmy Spratt,,male,,,,1951-08-19,,Jimmy,,,,,,,,,,,,,,,,,,,,,Jimmy Spratt,,
13917,Brian Wilson,,North Down,Green,green,2007-03-09,election,2011-03-24,dissolution,3,Brian Wilson,,male,92010429,,,1943-01-01,,Brian,,,,,Wilson,,,,,,,,,,,,,,,,Brian Wilson (Northern Ireland politician),,
13918,Francie Brolly,,East Londonderry,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Francie Brolly,,male,,,,1947-01-13,,Francie,,,,,,,,,,,,,,5931b580-72de-4d52-ad93-a7ae3d3cb662,,,,,,,Francie Brolly,,616537
13918,Francie Brolly,,East Londonderry,Sinn Féin,sinn-fein,2007-03-09,election,2009-12-11,resigned,3,Francie Brolly,,male,,,,1947-01-13,,Francie,,,,,,,,,,,,,,5931b580-72de-4d52-ad93-a7ae3d3cb662,,,,,,,Francie Brolly,,616537
13927,Alastair Ross,,East Antrim,DUP,dup,2007-05-14,appointed,2011-03-24,dissolution,3,Alastair Ross,https://upload.wikimedia.org/wikipedia/commons/f/fc/Alastair_Ross_DUP.jpg,male,,,,1981-03-04,,Alastair,,,,,,,,,,,,,,,,,,,,,Alastair Ross,,
13927,Alastair Ross,,East Antrim,DUP,dup,2011-05-06,election,,,4,Alastair Ross,https://upload.wikimedia.org/wikipedia/commons/f/fc/Alastair_Ross_DUP.jpg,male,,,,1981-03-04,,Alastair,,,,,,,,,,,,,,,,,,,,,Alastair Ross,,
24684,Danny Kinahan,,South Antrim,UUP,uup,2009-06-09,appointed,2011-03-24,dissolution,3,Danny Kinahan,,male,,,,1958-04-14,,Danny,,,,,,,,,,,,,,,,,,,,,Danny Kinahan,,
24684,Danny Kinahan,,South Antrim,UUP,uup,2011-05-06,election,,,4,Danny Kinahan,,male,,,,1958-04-14,,Danny,,,,,,,,,,,,,,,,,,,,,Danny Kinahan,,
24701,Billy Leonard,,East Londonderry,Sinn Féin,sinn-fein,2010-01-07,appointed,2011-03-24,dissolution,3,Billy Leonard,,male,,,,1955-01-13,,Billy,,,,,,,,,,,,,,,,,,,,,Billy Leonard,,
24702,Conall McDevitt,,Belfast South,Social Democratic and Labour Party,social-democratic-and-labour-party,2010-01-21,appointed,2011-03-24,dissolution,3,Conall McDevitt,,male,,,,1972-06-01,,,,,,,,,,,,,,,,,,,,,,,Conall McDevitt,,
24702,Conall McDevitt,,Belfast South,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2013-09-04,resigned,4,Conall McDevitt,,male,,,,1972-06-01,,,,,,,,,,,,,,,,,,,,,,,Conall McDevitt,,
24703,Jonathan Bell,,Strangford,DUP,dup,2010-01-25,appointed,2011-03-24,dissolution,3,Jonathan Bell,,male,,,,1970-03-05,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Bell (UK politician),,
24703,Jonathan Bell,,Strangford,DUP,dup,2011-05-06,election,,,4,Jonathan Bell,,male,,,,1970-03-05,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Bell (UK politician),,
24972,Paul Givan,,Lagan Valley,DUP,dup,2010-06-11,appointed,2011-03-24,dissolution,3,Paul Givan,,male,,,,1981-10-12,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Givan,,
24972,Paul Givan,,Lagan Valley,DUP,dup,2011-05-06,election,,,4,Paul Givan,,male,,,,1981-10-12,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Givan,,
24981,Paul Frew,,North Antrim,DUP,dup,2010-06-21,appointed,2011-03-24,dissolution,3,Paul Frew,,male,,,,1974-09-20,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Frew,,
24981,Paul Frew,,North Antrim,DUP,dup,2011-05-06,election,,,4,Paul Frew,,male,,,,1974-09-20,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Frew,,
24993,Sydney Anderson,,Upper Bann,DUP,dup,2010-07-01,appointed,2011-03-24,dissolution,3,Sydney Anderson,https://upload.wikimedia.org/wikipedia/commons/7/72/Sydneyanderson.jpg,male,,,,1949-04-23,,Sydney,,,,,,,,,,,,,,,,,,,,,Sydney Anderson (British politician),,
24993,Sydney Anderson,,Upper Bann,DUP,dup,2011-05-06,election,,,4,Sydney Anderson,https://upload.wikimedia.org/wikipedia/commons/7/72/Sydneyanderson.jpg,male,,,,1949-04-23,,Sydney,,,,,,,,,,,,,,,,,,,,,Sydney Anderson (British politician),,
24994,Chris Lyttle,,Belfast East,Alliance,alliance,2010-07-05,appointed,2011-03-24,dissolution,3,Chris Lyttle,,male,,,,1981-01-19,,Chris,,,,,,,,,,,,,,,,,,,,,Chris Lyttle,,
24994,Chris Lyttle,,Belfast East,Alliance,alliance,2011-05-06,election,,,4,Chris Lyttle,,male,,,,1981-01-19,,Chris,,,,,,,,,,,,,,,,,,,,,Chris Lyttle,,
25010,Simpson Gibson,,Strangford,DUP,dup,2010-08-02,appointed,2011-03-24,dissolution,3,Simpson Gibson,,male,,,,1945-01-01,,,,,,,,,,,,,,,,,,,,,,,Simpson Gibson,,
25011,William Humphrey,,Belfast North,DUP,dup,2010-09-13,appointed,2011-03-24,dissolution,3,William Humphrey,"https://upload.wikimedia.org/wikipedia/commons/f/f5/William_Humphrey,_DUP.jpg",male,,,,1967-10-17,,William,,,,,,,,,,,,,,,,,,,,,William Humphrey (UK politician),,
25011,William Humphrey,,Belfast North,DUP,dup,2011-05-06,election,,,4,William Humphrey,"https://upload.wikimedia.org/wikipedia/commons/f/f5/William_Humphrey,_DUP.jpg",male,,,,1967-10-17,,William,,,,,,,,,,,,,,,,,,,,,William Humphrey (UK politician),,
25015,Pól Callaghan,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2010-11-15,appointed,2011-03-24,dissolution,3,Pól Callaghan,,male,,,,,,Pól,,,,,,,,,,,,,,,,,,,,,Pól Callaghan,,
25020,Pat Sheehan,,Belfast West,Sinn Féin,sinn-fein,2010-12-07,appointed,2011-03-24,dissolution,3,Pat Sheehan,,male,,,,1958-05-28,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Sheehan (Irish republican),,
25020,Pat Sheehan,,Belfast West,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Pat Sheehan,,male,,,,1958-05-28,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Sheehan (Irish republican),,
25121,Steven Agnew,,North Down,Green,green,2011-05-06,election,,,4,Steven Agnew,,male,,,,1979-10-12,,Steven,,,,,,,,,,,,,,,,,,,,,Steven Agnew,,
25122,Jim Allister,,North Antrim,Traditional Unionist Voice,traditional-unionist-voice,2011-05-06,election,,,4,Jim Allister,,male,1990788,,nb2006011084,1953-04-02,/m/035ymk,Jim,,,,28512,,,,,,,,,,,,,,,,,Jim Allister,,
25123,Michaela Boyle,,West Tyrone,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Michaela Boyle,,female,,,,1966-09-29,,Michaela,,,,,,,,,,,,,,,,,,,,,Michaela Boyle,,
25124,Paula Bradley,,Belfast North,DUP,dup,2011-05-06,election,,,4,Paula Bradley,,female,,,,1969-06-23,,Paula,,,,,,,,,,,,,,,,,,,,,Paula Bradley,,
25125,Judith Cochrane,,Belfast East,Alliance,alliance,2011-05-06,election,,,4,Judith Cochrane,,female,,,,1975-10-30,,Judith,,,,,,,,,,,,,,,,,,,,,Judith Cochrane,,
25126,Stewart Dickson,,East Antrim,Alliance,alliance,2011-05-06,election,,,4,Stewart Dickson,,male,,,,1950-12-08,,Stewart,,,,,,,,,,,,,,,,,,,,,Stewart Dickson,,
25127,Jo-Anne Dobson,,Upper Bann,UUP,uup,2011-05-06,election,,,4,Jo-Anne Dobson,,female,,,,1966-01-03,,,,,,,,,,,,,,,,,,,,,,,Jo-Anne Dobson,,
25128,Sammy Douglas,,Belfast East,DUP,dup,2011-05-06,election,,,4,Sammy Douglas,https://upload.wikimedia.org/wikipedia/commons/0/0e/SammyDouglas.jpg,male,,,,1953-02-22,,Sammy,,,,,,,,,,,,,,,,,,,,,Sammy Douglas,,
25129,Gordon Dunne,,North Down,DUP,dup,2011-05-06,election,,,4,Gordon Dunne,,male,,,,1959-04-04,,Gordon,,,,,,,,,,,,,,,,,,,,,Gordon Dunne,,
25130,Colum Eastwood,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Colum Eastwood,,male,,,,1983-04-30,,,,,,,,,,,,,,,,,,,,,,,Colum Eastwood,,
25131,Phil Flanagan,,Fermanagh and South Tyrone,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Phil Flanagan,,male,,,,1984-07-16,,Phil,,,,,,,,,,,,,,,,,,,,,Phil Flanagan,,
25132,Brenda Hale,,Lagan Valley,DUP,dup,2011-05-06,election,,,4,Brenda Hale,,female,,,,,,Brenda,,,,,,,,,,,,,,,,,,,,,Brenda Hale (Northern Ireland politician),,
25133,Ross Hussey,,West Tyrone,UUP,uup,2011-05-06,election,,,4,Ross Hussey,,male,,,,1959-02-25,,Ross,,,,,,,,,,,,,,,,,,,,,Ross Hussey,,
25134,Pam Lewis,,South Antrim,DUP,dup,2011-05-06,election,,,4,Pam Lewis,,female,,,,1971-12-30,,Pam,,,,,,,,,,,,,,,,,,,,,Pam Lewis,,
25135,Sean Lynch,,Fermanagh and South Tyrone,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Sean Lynch,,male,,,,1954-01-11,,Sean,,,,,,,,,,,,,,,,,,,,,Sean Lynch (politician),,
25136,David McIlveen,,North Antrim,DUP,dup,2011-05-06,election,,,4,David McIlveen,,male,,,,1981-02-11,,David,,,,,,,,,,,,,,,,,,,,,David McIlveen,,
25137,Karen McKevitt,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Karen McKevitt,,female,,,,1971-07-09,,Karen,,,,,,,,,,,,,,,,,,,,,Karen McKevitt,,
25138,Oliver McMullan,,East Antrim,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Oliver McMullan,,male,,,,1952-03-22,,Oliver,,,,,,,,,,,,,,,,,,,,,Oliver McMullan,,
25139,Mike Nesbitt,,Strangford,UUP,uup,2011-05-06,election,,,4,Mike Nesbitt,,male,,,,1957-05-11,,Mike,,,,,,,,,,,,,,,,,,,,,Mike Nesbitt,,
25140,Sandra Overend,,Mid Ulster,UUP,uup,2011-05-06,election,,,4,Sandra Overend,,female,,,,1973-05-11,,Sandra,,,,,,,,,,,,,,,,,,,,,Sandra Overend,,
25141,Robin Swann,,North Antrim,UUP,uup,2011-05-06,election,,,4,Robin Swann,,male,,,,1971-09-24,,Robin,,,,,,,,,,,,,,,,,,,,,Robin Swann,,
25142,Cathal Ó hOisín,,East Londonderry,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Cathal Ó hOisín,,male,,,,1963-03-18,,Cathal,,,,,,,,,,,,,,,,,,,,,Cathal Ó hOisín,,
25143,Mark Durkan,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,,,4,Mark H. Durkan,https://upload.wikimedia.org/wikipedia/commons/6/6f/MarkDurkan.jpg,male,,,,1978-03-03,/m/0250c7,Mark,,,,,,,,,,,,,,,,,,,,mr-mark-durkan,Mark H. Durkan,,
25153,Sean Rogers,,South Down,Social Democratic and Labour Party,social-democratic-and-labour-party,2012-04-02,appointed,,,4,Seán Rogers,,male,,,,1953-01-01,,Seán,,,,,,,,,,,,,,,,,,,,,Seán Rogers,,
25154,Christopher Hazzard,,South Down,Sinn Féin,sinn-fein,2012-04-13,appointed,,,4,Chris Hazzard,,male,,,,1985-01-01,,Chris,,,,,,,,,,,,,,,,,,,,,Chris Hazzard,,
25157,Rosaleen McCorley,,Belfast West,Sinn Féin,sinn-fein,2012-07-02,appointed,,,4,Rosie McCorley,,female,,,,1957-01-14,,Rosie,,,,,,,,,,,,,,,,,,,,,Rosie McCorley,,
25158,Maeve McLaughlin,,Foyle,Sinn Féin,sinn-fein,2012-06-14,appointed,,,4,Maeve McLaughlin,,female,,,,1968-09-24,,Maeve,,,,,,,,,,,,,,,,,,,,,Maeve McLaughlin,,
25159,Declan McAleer,,West Tyrone,Sinn Féin,sinn-fein,2012-07-02,appointed,,,4,Declan McAleer,,male,,,,1973-07-10,,Declan,,,,,,,,,,,,,,,,,,,,,Declan McAleer,,
25160,Megan Fearon,,Newry and Armagh,Sinn Féin,sinn-fein,2012-07-02,appointed,,,4,Megan Fearon,https://upload.wikimedia.org/wikipedia/commons/8/86/Megan_Fearon.jpg,female,,,,1991-07-29,,Megan,,,,,,,,,,,,,,,,,,,,,Megan Fearon,,
25161,Bronwyn McGahan,,Fermanagh and South Tyrone,Sinn Féin,sinn-fein,2012-07-02,appointed,,,4,Bronwyn McGahan,,female,,,,1972-01-24,,Bronwyn,,,,,,,,,,,,,,,,,,,,,Bronwyn McGahan,,
25180,Ian Milne,,Mid Ulster,Sinn Féin,sinn-fein,2013-04-08,appointed,,,4,Ian Milne,,male,,,,1954-04-08,,Ian,,,,,,,,,,,,,,,,,,,,,Ian Milne,,
25183,Fearghal McKinney,,Belfast South,Social Democratic and Labour Party,social-democratic-and-labour-party,2013-09-16,appointed,,,4,Fearghal McKinney,,male,,,,1962-07-06,,,,,,,,,,,,,,,,,,,,,,,Fearghal McKinney,,
25226,Claire Sugden,,East Londonderry,Independent,independent,2014-05-06,appointed,,,4,Claire Sugden,,female,,,,,,Claire,,,,,,,,,,,,,,,,,,,,,Claire Sugden,,
25255,Maurice Devenney,,Foyle,DUP,dup,2014-10-20,appointed,2015-03-25,resigned,4,Maurice Devenney,,male,,,,,,Maurice,,,,,,,,,,,,,,,,,,,,,Maurice Devenney,,
25256,Máirtín Ó Muilleoir,,Belfast South,Sinn Féin,sinn-fein,2014-11-04,appointed,,,4,Máirtín Ó Muilleoir,https://upload.wikimedia.org/wikipedia/commons/3/3f/Belfast_Lord_Mayor_Máirtín_Ó_Muilleoir_welcoming_participants_of_the_2013_Horasis_Global_India_Business_Meeting.jpg,male,,,,1959-01-01,,,,,,,,,,,,,,,,,,,,,,,Máirtín Ó Muilleoir,,
25267,Gary Middleton,,Foyle,DUP,dup,2015-04-13,appointed,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
