id,given_name,family_name,party,party_id,source,name,constituency,email,homepage,image,memberships,term
veltn,Ellen Trane,Nørby,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/veltn.aspx,Ellen Trane Nørby,South Jutland,sum@sum.dk,http://www.sum.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Ellen%20Trane%20Norby/Ellen_Trane_Norby_133.jpg.ashx,Member of Parliament for the Liberal Party in South Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in South Jutland County constituency  from February 8th 2005 to November 13th 2007.+++Candidate for the Liberal Party in Sønderborg nomination district  from 2004.,2015
verbo,Erling,Bonnesen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/verbo.aspx,Erling Bonnesen,Funen,verbo@ft.dk,http://www.erlingbonnesen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Erling_Bonnesen/Erling_Bonnesenx133.jpg.ashx,Member of Parliament for the Liberal Party in Funen greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Funen County constituency  from October 7th 2004 to November 13th 2007.+++Candidate for the Liberal Party in Svendborg nomination district  from 2005.+++Candidate for the Liberal Party in Middelfart nomination district  from 2001 to 2005.,2015
vesll,Esben Lunde,Larsen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vesll.aspx,Esben Lunde Larsen,Western Jutland,ministeren@mfvm.dk,http://www.esbenlundelarsen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Esben%20Lunde%20Larsen/Esben_Lunde_Larsen_133.jpg.ashx,Member of Parliament for the Liberal Party in Western Jutland greater constituency from September 15th 2011.+++Candidate for the Liberal Party in Ringkøbing nomination district  from 2008.,2015
vevkh,Eva Kjer,Hansen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vevkh.aspx,Eva Kjer Hansen,South Jutland,eva.kjer.hansen@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Eva_Kjer_Hansen/Eva_Kjer_Hansen_x133.jpg.ashx,Member of Parliament for the Liberal Party in South Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Vejle County constituency  from December 12th 1990 to November 13th 2007.+++Candidate for the Liberal Party in Kolding South nomination district  from 2007.+++Candidate for the Liberal Party in Kolding nomination district  from 1990 to 2007.,2015
vhaan,Hans,Andersen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vhaan.aspx,Hans Andersen,North Zealand,hans.andersen@ft.dk,http://hansandersen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Hans%20Andersen/Hans_Andersen_133.jpg.ashx,Member of Parliament for the Liberal Party in North Zealand greater constituency from September 15th 2011.+++Member of Parliament for the Liberal Party in Frederiksborg County constituency  from November 20th 2001 to November 13th 2007.+++Candidate for the Liberal Party in Frederikssund nomination district  from 2012.+++Candidate for the Liberal Party in Helsingør nomination district  from 1999 to 2012.,2015
vhcsc,Hans Christian,Schmidt,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vhcsc.aspx,Hans Christian Schmidt,South Jutland,hans.schmidt@ft.dk,http://www.venstre.dk/personer/hans-christian-schmidt,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Hans_Chr_Schmidt/Hans_Chr_Schmidtx133.jpg.ashx,Member of Parliament for the Liberal Party in South Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in South Jutland County constituency  from September 21st 1994 to November 13th 2007.+++Candidate for the Liberal Party in Haderslev nomination district  from 2007.+++Candidate for the Liberal Party in Rødding nomination district  from 1994 to 2006.,2015
vinst,Inger,Støjberg,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vinst.aspx,Inger Støjberg,Western Jutland,uibm@uibm.dk,http://uibm.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Inger%20Stoejberg/Inger_Stoejberg_133.jpg.ashx,Member of Parliament for the Liberal Party in Western Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Viborg County constituency  from November 20th 2001 to November 13th 2007.+++Candidate for the Liberal Party in Skive nomination district  from 2005.+++Candidate for the Liberal Party in Morsø nomination district  from 1999 to 2005.,2015
vjaej,Jakob,Ellemann-Jensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vjaej.aspx,Jakob Ellemann-Jensen,East Jutland,jakob.ellemann-jensen@ft.dk,http://www.jakobellemann.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Jakob%20Ellemann-Jensen/Jakob_Ellemann-Jensen_133.jpg.ashx,Member of Parliament for the Liberal Party in East Jutland greater constituency from June 18th 2015.+++Member of Parliament for the Liberal Party in Funen greater constituency  from September 15th 2011 to June 18th 2015.+++Candidate for the Liberal Party in Århus South nomination district  from 2014.+++Candidate for the Liberal Party in Odense East nomination district  from 2010 to 2014.,2015
vjaes,Jakob,Engel-Schmidt,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vjaes.aspx,Jakob Engel-Schmidt,Greater Copenhagen,jakob.engel-schmidt@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Jakob_Engel-Schmidt/Jakob_Engel-Schmidt_133.jpg.ashx,Member of Parliament for the Liberal Party in Greater Copenhagen greater constituency from March 3rd 2016.+++Member of Parliament for the Liberal Party in Greater Copenhagen greater constituency  from August 15th 2013 to June 18th 2015.+++Candidate for the Liberal Party in Lyngby nomination district  from 2010.,2015
vjahe,Jane,Heitmann,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vjahe.aspx,Jane Heitmann,Funen,jane.heitmann@ft.dk,http://www.janeheitmann.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Jane%20Heitmann/Jane_Heitmann_133.jpg.ashx,Member of Parliament for the Liberal Party in Funen greater constituency from September 15th 2011.+++Candidate for the Liberal Party in Assens nomination district  from 2009.,2015
vjaje,Jacob,Jensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vjaje.aspx,Jacob Jensen,Zealand,jacob.jensen@ft.dk,http://jacobjensen.nu/,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Jacob%20Jensen/Jacob_Jensen_133.jpg.ashx,Member of Parliament for the Liberal Party in Zealand greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in West Zealand County constituency  from February 8th 2005 to November 13th 2007.+++Candidate for the Liberal Party in Kalundborg nomination district  from 2007.+++Candidate for the Liberal Party in Nykøbing Sjælland nomination district  from 2004 to 2006.,2015
vjanj,Jan E.,Jørgensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vjanj.aspx,Jan E. Jørgensen,Copenhagen,jan.e@ft.dk,http://www.jan-e.dkhttp://blog.jan-e.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Jan%20E%20Jorgensen/Jan_E_Jorgensen_133.jpg.ashx,Member of Parliament for the Liberal Party in Copenhagen greater constituency from September 15th 2011.+++Candidate for the Liberal Party in Frederiksberg Slot nomination district  from 2011.+++Candidate for the Liberal Party in Utterslev nomination district  from 2006 to 2011.+++Candidate for the Liberal Party in Østerbro nomination district  from 1993 to 1995.+++Candidate for the Liberal Party in Brønshøj nomination district  from 1993 to 1995.,2015
vkael,Karen,Ellemann,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vkael.aspx,Karen Ellemann,Greater Copenhagen,um@um.dk,http://um.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Karen%20Ellemann/Karen_Ellemann_133.jpg.ashx,Member of Parliament for the Liberal Party in Greater Copenhagen greater constituency from November 13th 2007.+++Candidate for the Liberal Party in Brøndby nomination district  from 2007.,2015
vkala,Karsten,Lauritzen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vkala.aspx,Karsten Lauritzen,North Jutland,min@skm.dk,http://www.stemlauritzen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Karsten%20Lauritzen/Karsten_Lauritzen_133.jpg.ashx,Member of Parliament for the Liberal Party in North Jutland greater constituency from November 13th 2007.+++Candidate for the Liberal Party in Hjørring nomination district  from 2006.,2015
vkrje,Kristian,Jensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vkrje.aspx,Kristian Jensen,Western Jutland,fmmin@fm.dk,http://www.fm.dk/,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Kristian%20Jensen/Kristian_Jensen_133.jpg.ashx,Member of Parliament for the Liberal Party in Western Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Ringkøbing County constituency  from March 11th 1998 to November 13th 2007.+++Candidate for the Liberal Party in Herning North nomination district  from 2007.+++Candidate for the Liberal Party in Herning nomination district  from 1996 to 2006.,2015
vkrlo,Kristian Pihl,Lorentzen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vkrlo.aspx,Kristian Pihl Lorentzen,Western Jutland,kristian.lorentzen@ft.dk,http://www.kplorentzen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Kristian%20Pihl%20Lorentzen/Kristian%20Pihl%20Lorentzen_133.jpg.ashx,Member of Parliament for the Liberal Party in Western Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Viborg County constituency  from February 8th 2005 to November 13th 2007.+++Candidate for the Liberal Party in Viborg East nomination district  from 2007.+++Candidate for the Liberal Party in Viborg nomination district  from 1999 to 2006.,2015
vlacl,Lars Christian,Lilleholt,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vlacl.aspx,Lars Christian Lilleholt,Funen,efkm@efkm.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Lars%20Chr.%20Lilleholt/Lars_Chr_Lilleholt_133.jpg.ashx,Member of Parliament for the Liberal Party in Funen greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Funen County constituency  from November 20th 2001 to November 13th 2007.+++Temporary Member of Parliament for the Liberal Party in Funen County constituency  from January 18th 2000 to February 10th 2000.+++Temporary Member of Parliament for the Liberal Party in Funen County constituency  from January 14th 1997 to January 31st 1997.+++Candidate for the Liberal Party in Middelfart nomination district  from 2007.+++Candidate for the Liberal Party in Odense South nomination district  from 1995 to 2007.+++Candidate for the Liberal Party in Odense West nomination district  from 1993 to 1995.,2015
vlalr,Lars Løkke,Rasmussen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vlalr.aspx,Lars Løkke Rasmussen,Zealand,stm@stm.dk,http://www.stm.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Lars_Loekke_Rasmussen/Lars_Loekke_Rasmussenx133.jpg.ashx,Member of Parliament for the Liberal Party in Zealand greater constituency from June 18th 2015.+++Member of Parliament for the Liberal Party in North Zealand greater constituency  from November 13th 2007 to June 18th 2015.+++Member of Parliament for the Liberal Party in Frederiksborg County constituency  from September 21st 1994 to November 13th 2007.+++Candidate for the Liberal Party in Køge nomination district  from 2012.+++Candidate for the Liberal Party in Frederikssund nomination district  from 2007 to 2012.+++Candidate for the Liberal Party in Frederiksværk nomination district  from 1986 to 2006.,2015
vlose,Louise Schack,Elholm,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vlose.aspx,Louise Schack Elholm,Zealand,louise.elholm@ft.dk,http://www.louiseelholm.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Louise%20Schack%20Elholm/Louise_Schack_Elholm_133.jpg.ashx,Member of Parliament for the Liberal Party in Zealand greater constituency from November 13th 2007.+++Candidate for the Liberal Party in Ringsted nomination district  from 2006.,2015
vmakn,Marcus,Knuth,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vmakn.aspx,Marcus Knuth,Zealand,marcus.knuth@ft.dk,http://www.marcusknuth.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Marcus%20Knuth/Marcus_Knuth_133.jpg.ashx,Member of Parliament for the Liberal Party in Zealand greater constituency from June 18th 2015.+++Candidate for the Liberal Party in Vordingborg nomination district  from 2012.,2015
vmije,Michael Aastrup,Jensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vmije.aspx,Michael Aastrup Jensen,East Jutland,michael.aastrup@ft.dk,http://www.michaelaastrup.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Michael%20Aastrup%20Jensen/Michael_Aastrup_Jensen_133.jpg.ashx,Member of Parliament for the Liberal Party in East Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Århus County constituency  from February 8th 2005 to November 13th 2007.+++Candidate for the Liberal Party in Randers South nomination district  from 2007.+++Candidate for the Liberal Party in Randers nomination district  from 2004 to 2007.,2015
vpejj,Peter Juel,Jensen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vpejj.aspx,Peter Juel Jensen,Bornholm,peter.juel.jensen@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Peter%20Juel%20Jensen/Peter_Juel_Jensen_133.jpg.ashx,Member of Parliament for the Liberal Party in Bornholm greater constituency from November 13th 2007.+++Candidate for the Liberal Party in Rønne nomination district  from 2005.+++Candidate for the Liberal Party in Aakirkeby nomination district  from 2005.,2015
vprbh,Preben Bang,Henriksen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vprbh.aspx,Preben Bang Henriksen,North Jutland,bang.henriksen@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Preben%20Bang%20Henriksen/Preben_Bang_Henriksen_133.jpg.ashx,Member of Parliament for the Liberal Party in North Jutland greater constituency from September 15th 2011.+++Candidate for the Liberal Party in Aalborg North nomination district  from 2011.,2015
vsgade,Søren,Gade,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vsgade.aspx,Søren Gade,North Jutland,soren.gade@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Soeren%20Gade/Soeren_Gade_133.jpg.ashx,Member of Parliament for the Liberal Party in North Jutland greater constituency from June 18th 2015.+++Member of Parliament for the Liberal Party in Western Jutland greater constituency  from November 13th 2007 to February 23rd 2010.+++Member of Parliament for the Liberal Party in Ringkøbing County constituency  from November 20th 2001 to November 13th 2007.+++Temporary Member of Parliament for the Liberal Party in Ringkøbing County constituency  from October 12th 1999 to November 5th 1999.+++Candidate for the Liberal Party in Aalborg West nomination district  from 2015.+++Candidate for the Liberal Party in Holstebro nomination district  from 1995 to 2010.,2015
vsopl,Sophie,Løhde,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vsopl.aspx,Sophie Løhde,North Zealand,moimin@fm.dk,http://www.stemsophie.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Sophie%20Loehde/Sophie_Loehde_133.jpg.ashx,Member of Parliament for the Liberal Party in North Zealand greater constituency from November 13th 2007.+++Candidate for the Liberal Party in Egedal nomination district  from 2007.,2015
vspin,Søren,Pind,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vspin.aspx,Søren Pind,Copenhagen,min@ufm.dk,http://ufm.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/20111/V/Soeren_Pind/Soeren_Pindx133.jpg.ashx,Member of Parliament for the Liberal Party in Copenhagen greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Eastern Copenhagen constituency  from February 8th 2005 to November 13th 2007.+++Temporary Member of Parliament for the Liberal Party in Bornholm County constituency  from May 26th 1997 to June 1st 1997.+++Temporary Member of Parliament for the Liberal Party in Bornholm County constituency  from December 13th 1994 to December 19th 1994.+++Candidate for the Liberal Party in Østerbro nomination district  from 2002.+++Candidate for the Liberal Party in Rønne nomination district  from 1991 to 1998.+++Candidate for the Liberal Party in Aakirkeby nomination district  from 1991 to 1998.,2015
vthda,Thomas,Danielsen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vthda.aspx,Thomas Danielsen,Western Jutland,thomas.danielsen@ft.dk,http://www.thomas-danielsen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Thomas%20Danielsen/Thomas_Danielsen_133.jpg.ashx,Member of Parliament for the Liberal Party in Western Jutland greater constituency from September 15th 2011.+++Candidate for the Liberal Party in Struer nomination district  from 2008.,2015
vtlpo,Troels Lund,Poulsen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vtlpo.aspx,Troels Lund Poulsen,East Jutland,ministeren@bm.dk,http://www.troelslundpoulsen.dk,http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Troels%20Lund%20Poulsen/Troels_Lund_Poulsen_133.jpg.ashx,Member of Parliament for the Liberal Party in East Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Vejle County constituency  from November 20th 2001 to November 13th 2007.+++Candidate for the Liberal Party in Hedensted nomination district  from 2007.+++Candidate for the Liberal Party in Juelsminde nomination district  from 2001 to 2006.,2015
vtope,Torsten Schack,Pedersen,The Liberal Party,63F84EAA-8483-4115-A775-009467AF1593,http://www.thedanishparliament.dk/Members/vtope.aspx,Torsten Schack Pedersen,North Jutland,torsten.schack.pedersen@ft.dk,"",http://www.thedanishparliament.dk/Members/~/media/CV/Foto/2015/V/Torsten%20Schack%20Pedersen/Torsten_Schack_Pedersen_133.jpg.ashx,Member of Parliament for the Liberal Party in North Jutland greater constituency from November 13th 2007.+++Member of Parliament for the Liberal Party in Viborg County constituency  from February 8th 2005 to November 13th 2007.+++Candidate for the Liberal Party in Thisted nomination district  from 2002.,2015
