id,name__de,name__pl,name__el,name__ru,name__fr,name__en,name__it,name__nl,name__es,name__nb,name__da,name__nn,name__sv,name,wikipedia__de,wikipedia__el,wikipedia__en,wikipedia__fr,wikipedia__it,wikipedia__pl,wikipedia__ru,image,gender,birth_date,identifier__freebase,given_name,original_wikiname,name__be,name__sr,name__be_tarask,wikipedia__be_x_old,wikipedia__be,wikipedia__sr,name__et,wikipedia__es,wikipedia__et,name__pt_br,name__ca,name__oc,wikipedia__nn,name__gl,name__ba,name__yo,wikipedia__ba,wikipedia__gl,wikipedia__yo,name__cy,death_date,name__tr,name__uk,wikipedia__tr,wikipedia__uk,name__sh,wikipedia__sh,wikipedia__oc,family_name,name__hu,identifier__VIAF,identifier__SUDOC,name__pt,wikipedia__pt,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SBN_it,identifier__NLA,identifier__BAV,identifier__NUKAT,wikipedia__nl,name__id,wikipedia__id,name__lt,name__fi,wikipedia__lt,name__sr_el,name__sr_ec,name__nds,name__zh,name__ar,wikipedia__ar,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__mg,wikipedia__mg,name__eo,wikipedia__eo,wikipedia__commons,identifier__OLID,last_seen,identifier__treccani,name__zh_cn,name__ja,identifier__PACE,name__ro,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__hr,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sw,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__sco,occupation,name__la,wikipedia__la,identifier__snac,name__ty,wikipedia__lmo,name__lmo,name__dsb,name__hsb,name__is,name__jv,name__pdc,name__stq,name__tl,name__war,name__fit,name__fo,name__kl,name__ky,wikipedia__ky,identifier__google_knowledge,name__ceb,name__ko,wikipedia__ko,wikipedia__ast,name__he,wikipedia__he,name__fy,wikipedia__fy,wikipedia__no,wikipedia__ga,name__sl,identifier__GNC,identifier__ioc_athlete,name__lfn,wikipedia__th,name__th,website,wikipedia__simple,identifier__italian_cod,identifier__CiNii,identifier__NLAtrove,identifier__dialnet,identifier__NLI
Q771240,Mirko Tomassoni,Mirko Tomassoni,Μίρκο Τομασόνι,"Томассони, Мирко",Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Μίρκο Τομασόνι,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,Mirko Tomassoni,"Томассони, Мирко",https://upload.wikimedia.org/wikipedia/commons/7/76/Mirko_Tomassoni.jpg,male,1969-04-24,/m/03c06y8,Mirko,Mirko Tomassoni,,,,,,,,Mirko Tomassoni,,,,Mirko Tomassoni,,,,,,,,,,,,,,,,Mirko Tomassoni,Tomassoni,Mirko Tomassoni,,,,,,,,,,,,,,,,,,,,,,米爾科·托馬索尼,,,米爾科·托馬索尼,,,,,,,,,,,,,ミルコ・トマッソーニ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mirko Tomassoni,,,,,,http://www.mirkotomassoni.info,,,,,,
Q7881264,Umberto Barulli,,,,Umberto Barulli,Umberto Barulli,Umberto Barulli,,Umberto Barulli,,,,,Umberto Barulli,,,Umberto Barulli,,,,,,male,1921,,Umberto,Umberto Barulli,,,,,,,,,,,,,,,,,,,,,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umberto Barulli,,,,,,,,,,,,
Q82919,Alessandro Rossi,Alessandro Rossi,Αλεσάντρο Ρόσι,"Росси, Алессандро",Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi,Alessandro Rossi (Politiker),Αλεσάντρο Ρόσι,Alessandro Rossi (Captains Regent),Alessandro Rossi,Alessandro Rossi (politico),Alessandro Rossi,,https://upload.wikimedia.org/wikipedia/commons/4/40/Alessandro_Rossi.jpg,male,1967-08-10,/m/02qqgll,Alessandro,Alessandro Rossi (Politiker),,,,,,,,,,,Alessandro Rossi,Alessandro Rossi,,,,,,,,,,,,,,,,,Rossi,Alessandro Rossi,,,,,,,,,,,,,,,,,,,,,,亞歷山德羅·羅西,أليساندرو روسي,,亞歷山德羅·羅西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Rossi,,,,,,,,,,,,
Q878336,Gian Franco Terenzi,Gian Franco Terenzi,Τζιανφράνκο Τερέντσι,"Теренци, Джанфранко",Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gian Franco Terenzi,Τζανφράνκο Τερέντσι,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gian Franco Terenzi,"Теренци, Джанфранко",,male,1941-01-02,/m/0c5p3r,Gianfranco,Gian Franco Terenzi,,,,,,,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,,,Gianfranco Terenzi,,,,,,,,,,Gianfranco Terenzi,Джанфранко Теренці,Gianfranco Terenzi,Джанфранко Теренці,,,Gianfranco Terenzi,Terenzi,Gianfranco Terenzi,,,,,,,,,,,,,,Gianfranco Terenzi,Gianfranco Terenzi,Gianfranco Terenzi,Gian Franco Terenzi,Gianfranco Terenzi,,,,吉安佛朗哥·泰倫齊,,,吉安佛朗哥·泰倫齊,,詹弗蘭科·泰倫齊,,,,,,,,,,詹弗兰科·泰伦齐,ジャンフランコ・テレンツィ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gianfranco Terenzi,,,,,,,,,,,,
Q878358,Ernesto Benedettini,Ernesto Benedettini,Ερνέστο Μπενεντετίνι,Эрнесто Бенедеттини,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ερνέστο Μπενεντετίνι,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,Ernesto Benedettini,"Бенедеттини, Эрнесто",,male,1948-03-05,/m/04n4d9x,Ernesto,Ernesto Benedettini,,,,,,,,Ernesto Benedettini,,,,,,,,,,,,,,,,,,,,,,Ernesto Benedettini,,,,,,,,,,,,,,Ernesto Benedettini,Ernesto Benedettini,,,,,,,埃內斯托·貝內代蒂尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernesto Benedettini,0517030,,,,,,,,,,,
Q879064,Filippo Tamagnini,Filippo Tamagnini,,"Таманьини, Филиппо",Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,Filippo Tamagnini,"Таманьини, Филиппо",,male,1972-01-30,/m/0gk_pbr,Filippo,Filippo Tamagnini,,,,,,,,,,,,,,,,Filippo Tamagnini,,,Filippo Tamagnini,,,,Філіппо Тамальїні,,Філіппо Тамальїні,,,,,Filippo Tamagnini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filippo Tamagnini,,,,,,,,,,,,
Q885363,Matteo Fiorini,Matteo Fiorini,,"Фьорини, Маттео",Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,Matteo Fiorini,"Фьорини, Маттео",,male,1978-02-10,/m/0h7nq4b,Matteo,Matteo Fiorini,,,,,,,Matteo Fiorini,Matteo Fiorini,,,,Matteo Fiorini,,,,,,,,,,,,,,,,Matteo Fiorini,,Matteo Fiorini,,,,,,,,,,,,,,,,,,,,,,馬泰奥·菲奥里尼,,,馬泰奥·菲奥里尼,,馬泰奧·菲奧里尼,,,,,,,,,,马泰奥·菲奥里尼,マッテオ・フィオリーニ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Fiorini,,,,,,,,,,,,
Q886886,Glauco Sansovini,Glauco Sansovini,,"Сансовини, Глауко",Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,Glauco Sansovini,"Сансовини, Глауко",,male,1938-05-20,/m/0bmg8cn,Glauco,Glauco Sansovini,,Глауко Сансовини,,,,Глауко Сансовини,,,,,,,,,,,,,,,,,,,,,,,,Glauco Sansovini,,,,,,,,,,,,,,,,,,,Glauko Sansovini,Глауко Сансовини,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glauco Sansovini,,,,,,,,,,,,
Q887182,Marco Conti,Marco Conti,,"Конти, Марко",Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,Marco Conti,,Marco Conti,Marco Conti,Marco Conti,Marco Conti,"Конти, Марко",,male,1969-04-14,/m/0bmgb58,Marco,Marco Conti,,Марко Конти,,,,Марко Конти,,,,,,,,,,,,,,,,,,,,,,,Conti,Marco Conti,,,,,,,,,,,,,,,,,,,Marko Konti,Марко Конти,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Conti,,,,,,,,,,,,
Q887674,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,,"Уголини, Джованни Франческо",Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,Giovanni Francesco Ugolini,"Уголини, Джованни Франческо",,male,1953-02-28,/m/0dgsqzt,Giovanni,Giovanni Francesco Ugolini,Джавані Франчэска Угаліні,Ђовани Франческо Уголини,Джаваньні Франчэска Ўгаліні,Джаваньні Франчэска Ўгаліні,Джавані Франчэска Угаліні,Ђовани Франческо Уголини,,,,,,,,,,,,,,,,,,,,,,,,Giovanni Francesco Ugolini,,,,,,,,,,,,,,,,,,,Đovani Frančesko Ugolini,Ђовани Франческо Уголини,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giovanni Francesco Ugolini,,,,,,,,,,,,
Q887796,Francesco Mussoni,Francesco Mussoni,Φραντσέσκο Μουσόνι,"Муссони, Франческо",Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Φραντσέσκο Μουσόνι,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,Francesco Mussoni,"Муссони, Франческо",,male,1971-05-15,/m/07sb_1h,Francesco,Francesco Mussoni,,,,,,,,,,,,,,Francesco Mussoni,Франческо Муссони,Francesco Mussoni,,Francesco Mussoni,Francesco Mussoni,,,,,,,,,,,Francesco Mussoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francesco Mussoni,,,,,,,,,,,,
Q888228,Loris Francini,Loris Francini,Λόρις Φρανκίνι,"Франчини, Лорис",Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Loris Francini,Λόρις Φρανκίνι,Loris Francini,Loris Francini,Loris Francini,Loris Francini,"Франчини, Лорис",,male,1962-08-12,/m/0c5p83,Loris,Loris Francini,,,,,,,,Loris Francini,,,,,,,,,,,,,,,,,,,,,,Loris Francini,,,,,,,,,,,,,,Loris Francini,Loris Francini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loris Francini,,,,,,,,,,,,
Q888414,Federico Pedini Amati,Federico Pedini Amati,Φεντερίκο Πεντίνι Αμάτι,"Педини Амати, Федерико",Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Φεντερίκο Πεντίνι Αμάτι,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,Federico Pedini Amati,"Педини Амати, Федерико",,male,1976-08-11,/m/03wfv5y,Federico,Federico Pedini Amati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Pedini Amati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Pedini Amati,,,,,,,,,,,,
Q888420,Massimo Cenci,Massimo Cenci,Μάσιμο Τσένκι,Массимо Ченчи,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,Μάσιμο Τσέντσι,Massimo Cenci,Massimo Cenci,Massimo Cenci,Massimo Cenci,"Ченчи, Массимо",,male,1967-06-08,/m/05p7zc8,Massimo,Massimo Cenci,,,,,,,,,,,,,,,,,,,,,,,,,,Massimo Cenci,Massimo Cenci,,,Massimo Cenci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massimo Cenci,,,,,,,,,,,,
Q888458,Alberto Selva,Alberto Selva,Αλμπέρτο Σέλβα,"Сельва, Альберто",Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,Αλμπέρτο Σέλβα,Alberto Selva,Alberto Selva,Alberto Selva,Alberto Selva,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Alberto_Selva.jpg,male,1964-09-21,/m/03c06_b,Alberto,Alberto Selva,,,,,,,,Alberto Selva,,,,,,,,,,,,,,,,,,,,,Selva,Alberto Selva,,,,,,,,,,,,,,,,,,,,,,阿尔贝托·塞尔瓦,,,阿尔贝托·塞尔瓦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Selva,,,,,,,,,,,,
Q888482,Oscar Mina,Oscar Mina,Όσκαρ Μίνα,"Мина, Оскар",Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Όσκαρ Μίνα,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,"Мина, Оскар",,male,1958-09-24,/m/05p9480,Oscar,Oscar Mina,,,,,,,Oscar Mina,,,Oscar Mina,Oscar Mina,Oscar Mina,,Oscar Mina,,,,,,Oscar Mina,,Oscar Mina,,,,Oscar Mina,Oscar Mina,,Mina,Oscar Mina,,,Oscar Mina,,,,,,,,,,,Oscar Mina,,Oscar Mina,Oscar Mina,,Oscar Mina,,Oscar Mina,,,,,,,,Oscar Mina,,Oscar Mina,,,,,,,,,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,Oscar Mina,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Mina,,,Oscar Mina,,,,,,,,,
Q888503,Stefano Palmieri,Stefano Palmieri,Στέφανο Παλμιέρι,"Пальмиери, Стефано",Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Στέφανο Παλμιέρι,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,"Пальмиери, Стефано",,male,1964-09-18,/m/07sbx9w,Stefano,Stefano Palmieri,,,,,,,Stefano Palmieri,Stefano Palmieri,Stefano Palmieri,,,,,Stefano Palmieri,,Stefano Palmieri,,Stefano Palmieri,Stefano Palmieri,,,,,,,,,,Palmieri,Stefano Palmieri,,,,,,,,,,,,,,,,Stefano Palmieri,,Stefano Palmieri,,,,斯蒂法诺·帕尔迈,,,斯蒂法诺·帕尔迈,,,,,,,,,,,,,ステファノ・パルミレイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Palmieri,,,,สเตฟาโน ปาลมีรี,สเตฟาโน ปาลมีรี,,Stefano Palmieri,,,,,
Q888508,Alessandro Mancini,Alessandro Mancini,Αλεσάντρο Μαντσίνι,"Манчини, Алессандро",Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Alessandro Mancini,Αλεσάντρο Μαντσίνι,Alessandro Mancini,Alessandro Mancini (homme politique),Alessandro Mancini,Alessandro Mancini (polityk),,https://upload.wikimedia.org/wikipedia/commons/4/43/Alessandro_Mancini.jpg,male,1975-10-04,/m/02p7n6v,Alessandro,Alessandro Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mancini,Alessandro Mancini,,,,,,,,,,,,,,,,,,,,,,亞歷山德羅·曼奇尼,,,亞歷山德羅·曼奇尼,,,,Alessandro Mancini,Alessandro Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Mancini,,,,,,,,,,,,
Q889575,Giovanni Lonfernini,Giovanni Lonfernini,,,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,Giovanni Lonfernini,"Giovanni Lonfernini (Politiker, 1976)",,Giovanni Lonfernini,,Giovanni Lonfernini,Giovanni Lonfernini,,,male,1976,/m/02303j,Giovanni,"Giovanni Lonfernini (Politiker, 1976)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lonfernini,Giovanni Lonfernini,,,,,,,,,,,,,,,,,,,,,,喬瓦尼·隆費爾尼尼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giovanni Lonfernini,,,,,,,,,,,,
Q9157925,,Antonio Onofri,,,,Antonio Onofri,Antonio Onofri,,,,,,,Antonio Onofri,,,Antonio Onofri,,,Antonio Onofri,,,male,1759,,Antonio,Antonio Onofri,,,,,,,,,,,,,,,,,,,,,1825-02-26,,,,,,,,,,259564085,169166090,,,0000 0003 8075 5851,,,,,,ADV12295121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Onofri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Onofri,,,,,,,,,,,,,
Q9160318,Denis Amici,Denis Amici,,"Амичи, Денис",Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,Denis Amici,,Denis Amici,Denis Amici,Denis Amici,Denis Amici,"Амичи, Денис",,male,1972-06-10,,Denis,Denis Amici,,,,,,,Denis Amici,Denis Amici,Denis Amici,,,,,,,,,,,,,,,,,,,,Amici,Denis Amici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Amici,,,,,,,,,,,,
Q926997,Gino Giacomini,Gino Giacomini,,Джино Джакомини,Gino Giacomini,Gino Giacomini,Gino Giacomini,Gino Giacomini,,Gino Giacomini,Gino Giacomini,Gino Giacomini,Gino Giacomini,Gino Giacomini,,,,,Gino Giacomini,Gino Giacomini,,,male,1878-12-27,,Gino,Gino Giacomini,,,,,,,,,,,,,,,,,,,,,1962-12-19,,,,,,,,,,5304148390881210830009,,,,,112266821X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gino Giacomini,,,,,,,,,,,,
