id,name__zh,name,wikipedia__zh,image,gender,family_name,name__zh_tw,wikipedia__commons,birth_date,name__en,name__es,wikipedia__en,name__de,name__fr,name__nan,wikipedia__zh_min_nan,identifier__VIAF,name__ja,wikipedia__ja,name__zh_hant,name__ko,wikipedia__de,wikipedia__enwikiquote,wikipedia__fr,name__zh_hans,name__zh_hk,name__id,name__vi,name__nds,name__vmf,name__en_ca,name__en_gb,name__nl,wikipedia__id,wikipedia__vi,identifier__freebase,identifier__LCAuth,name__it,name__pl,name__ru,name__ca,name__pt,wikipedia__ca,wikipedia__es,wikipedia__pl,wikipedia__pt,wikipedia__ru,name__yue,wikipedia__zh_yue,identifier__ISNI,identifier__NLA,wikipedia__it,wikipedia__ko,given_name,name__cdo,wikipedia__cdo,wikipedia__no,name__nb,wikipedia__wuu,name__wuu,original_wikiname,electoral_district,name__oc,identifier__SUDOC,name__gan_hans,name__gan_hant,name__gan,wikipedia__gan,name__tr,identifier__BNF,identifier__IMDB,identifier__MusicBrainz,name__hu,identifier__NCL,last_seen,wikipedia__zhwikiquote,facebook,name__zh_cn,name__zh_mo,name__zh_my,name__zh_sg,name__sv,name__et,wikipedia__et,wikipedia__sv,wikipedia__tr,identifier__FAST,identifier__wikitree,occupation,website,name__ar,identifier__discogs,identifier__GND,identifier__NTA,wikipedia__hak,name__hak,name__ace,name__jv,name__su,identifier__BIBSYS,twitter,death_date,name__cy,identifier__OLID,wikipedia__simple,wikipedia__nl,identifier__NNDB,name__de_ch,name__lzh,wikipedia__zh_classical,identifier__NDL,identifier__Britannica,name__kana,wikipedia__ar,name__tl,identifier__Munzinger,name__ta,name__af,name__ms,name__gl,name__sh,name__fi,name__war,name__io,name__ka,name__th,name__mk,name__la,name__da,name__azb,name__he,name__lb,name__pt_br,name__sco,name__ilo,name__bcl,name__cs,name__fa,name__mai,name__ne,name__ro,name__uk,name__ur,name__eo,name__hi,name__mr,name__xmf,name__za,name__co,name__el,name__or,name__pa,name__is,name__lv,name__uz,name__eu,name__ast,wikipedia__af,wikipedia__ast,wikipedia__azb,wikipedia__bcl,wikipedia__cawikiquote,wikipedia__co,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hu,wikipedia__ilo,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mai,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__uk,wikipedia__ur,wikipedia__uz,wikipedia__war,wikipedia__xmf,wikipedia__za,wikipedia__zhwikinews,identifier__quora,identifier__NLI,identifier__NKC,wikipedia__plwikiquote,name__az,name__my,name__mg,name__an,name__ext,wikipedia__az,wikipedia__mg,wikipedia__my,wikipedia__zhwikisource,identifier__NLC,identifier__NUKAT,identifier__CANTIC,identifier__GTAA,name__yo,wikipedia__yo,name__bn,wikipedia__bn,name__sl,wikipedia__sl,identifier__IIAF,identifier__ioc_athlete,name__hy,name__nn,wikipedia__nn,wikipedia__te,name__te,identifier__NLAtrove
Q70986,李敖,李敖,李敖,https://upload.wikimedia.org/wikipedia/commons/a/a1/LiAoAtFayuansi.JPG,male,Li,李敖,Category:Li Ao,1935-04-25,Li Ao,Li Ao,Li Ao,Li Ao,Li Ao,Lí Ngô͘,Lí Ngô͘,113106997,李敖,李敖,李敖,,Li Ao,,,李敖,李敖,,,,,Li Ao,Li Ao,Li Ao,,,/m/0h9v_,n81042113,,Li Ao,,Li Ao,,,,Li Ao (polityk),,,李敖,李敖,0000 0000 8180 799X,,,,,Lī Ngò̤,Lī Ngò̤,Li Ao (1935–2018),Li Ao,李敖,李敖,,,Li Ao,084251352,,,,,Li Ao,15617391r,,,,,,李敖,,李敖,李敖,李敖,李敖,,,,,Li Ao,71167,,writer,,,,128807229,152251995,,,,,,,,2018-03-18,,,Li Ao,,,Li Ao,李敖,李敖,00315902,biography/Li-Ao,り ごう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q710060,黃志雄,黃志雄,黃志雄,https://upload.wikimedia.org/wikipedia/commons/1/17/2007NewYearHopeWalking-CHHuang.jpg,male,Huang,,Category:Huang Chih-hsiung,1976-10-16,Huang Chih-hsiung,Huang Chih-hsiung,Huang Chih-hsiung,Huang Chih-hsiung,Huang Chih-hsiung,,,,,,黃志雄,황친셩,Huang Chih-hsiung,,Huang Chih-hsiung,黄志雄,黃志雄,,,,,,,Huang Chih-hsiung,,,/m/03yz0y,,,Huang Chih-hsiung,Хуан Чжисюн,Huang Chih-hsiung,Huang Chih-Hsiung,Huang Chih-hsiung,Huang Chih-Hsiung,Huang Chih-hsiung,Huang Chih-Hsiung,Хуан Чжисюн,,,,,Huang Chih-hsiung,황즈슝,,,,Huang Chih-hsiung,Huang Chih-hsiung,,,Huang Chih-hsiung,,,,,,,,,,,,,,,,,,,,,Huang Chih-hsiung,,,Huang Chih-hsiung,,,,taekwondo athlete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q716710,張俊雄,張俊雄,張俊雄,https://upload.wikimedia.org/wikipedia/commons/2/25/2007TaipeiITF_Opening_Chun-hsiung_Chang.jpg,male,Zhang,,Category:Chang Chun-hsiung,1938-03-23,Chang Chun-hsiung,Chang Chun-hsiung,Chang Chun-hsiung,Chang Chun-hsiung,Chang Chun-hsiung,,,70188812,張俊雄,張俊雄,張俊雄,,Chang Chun-hsiung,,,张俊雄,張俊雄,Chang Chun-hsiung,Trương Tuấn Hùng,,,,,Chang Chun-hsiung,Chang Chun-hsiung,Trương Tuấn Hùng,/m/03lgns,n78056812,,Chang Chun-hsiung,,,,,,Chang Chun-hsiung,,,,,0000 0000 6332 1486,36594274,,,,,,Chang Chun-hsiung,Chang Chun-hsiung,,,,,,,,,,,,,,,Chang Chun-hsiung,,,,,,,,,,,,,,25920,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Τσανγκ Τσουν-χσιουνγκ,,,,,,,,,,,,,,,,Τσανγκ Τσουν-χσιουνγκ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7198343,陳瑩,陳瑩,陳瑩 (政治人物),https://upload.wikimedia.org/wikipedia/commons/a/ab/陳瑩_(cropped).jpg,female,Chen,陳瑩,Category:Chen Ying,1972-11-15,Chen Ying,,,,,Tân Êng,Tân Êng,,,,陳瑩,,,,,,,,,,,,,Chen Ying,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳瑩 (政治人物),,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7497230,辛文炳,辛文炳,辛文炳,,male,Xin,,,1912-02-01,Shin Wen-Bing,Shin Wen-Bing,Hsin Wen-bing,,,,,26455179,,,,,,,,,,,,,,,,Shin Wen-Bing,,,,n2004049472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shin Wen-Bing,,,,,,,,,,,,,,505581,,politician,,,,,,,,,,,,,1999-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7801024,李天民,李天民,,,male,,,,1909-10-14,Tien-Min Li,Tien-Min Li,Li Tianmin,,Tien-Min Li,,,111614245,,,,,,,,,,,,,,,,Tien-Min Li,,,,n83174724,Li Tianmin,,,,,,,,,,,,0000 0000 8305 416X,,,,,,,,,,,,,,079997643,,,,,,16927277s,,,Tien-Min Li,,,,,,,,,,,,,,,,historian,,,,17288537X,171602870,,,,,,,,1993-06-24,,,,,,,,,00315955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2016143071,,,,,,,,,,,,,,,,
Q7849316,蔡萬才,蔡萬才,蔡萬才,,male,Cai,,,1929-08-05,Tsai Wan-tsai,Tsai Wan-tsai,Tsai Wan-tsai,Tsai Wan-tsai,Tsai Wan-tsai,,,,,,,,Tsai Wan-tsai,,,,,,,,,,,Tsai Wan-tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrepreneur,,,,,,,,,,,,,2014-10-05,Tsai Wan-tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7967628,王幸男,王幸男,王幸男,,male,Wang,,,1941-06-27,Wang Sing-nan,Wang Sing-nan,Wang Sing-nan,,Wang Sing-nan,,,,,,,,,,,,,,,,,,,Wang Sing-nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wang Sing-nan,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164935,,,,,,,,,,,,,,
Q7967650,王拓,王拓,王拓,https://upload.wikimedia.org/wikipedia/commons/e/ed/2008TIBE_Day1_Hall1_Opening_TouhWang.jpg,male,Wang,,Category:Wang Tuoh,1944-01-09,Wang Tuoh,Wang Tuoh,Wang Tuoh,Wang Tuoh,Wang Tuoh,Ông Thok,Ông Thok,18615370,,,,,,,,,,,,,,,,Tuo Wang,,,,n84029801,,,,,Wang Tuoh,,,,Wang Tuoh,,,,0000 0000 8361 8092,36625789,,,,,,,,,,,,,,,,,,,,,,Wang Tuoh,000001574,,,,,,,,,,,,,138348,,politician,,,,172442311,14795715X,,,,,,,,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8031967,翁金珠,翁金珠,翁金珠,,female,Weng,,,1947-01-31,Wong Chin-chu,Wong Chin-chu,Wong Chin-chu,,Wong Chin-chu,,,6393501,,,,,,,,,,,,,,,,Wong Chin-chu,,,,n85352855,,,,,,,,,,,,,0000 0000 6357 6120,36642632,,,,,,,,,,,,,,,,,,,,,,Wong Chin-chu,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8057136,尤清,尤清,尤清,https://upload.wikimedia.org/wikipedia/commons/1/10/You-ching.png,male,You,,,1942-03-20,You Ching,You Ching,You Ching,You Ching,,,,3931470,,,,,,,,,,,,,,,,You Ching,,,,n85336425,,You Ching,,,,,,You Ching,,,,,0000 0000 6357 1960,36642393,,,,,,,,,,,,,,,,,,,,,,You Ching,000001578,,,,,,,,,,,,,173411,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8270063,黃昭順,黃昭順,黃昭順,https://upload.wikimedia.org/wikipedia/commons/a/a2/Huang_Chao-shun.jpg,female,Huang,黃昭順,Category:Huang Chao-shun,1953-08-22,Chao-shun Huang,Huang Chao-shun,Huang Chao-shun,,Huang Chao-shun,,,,黄昭順,,黃昭順,,,,,,,,,,,,,Huang Chao-shun,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huang Chao-shun,,,,,,,,,,,,Huang Chao-shun,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8272537,林正二,林正二,林正二,,male,Lin,林正二,,1952-01-02,,,,,,,,,,,林正二,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林正二,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8272659,顏清標,顏清標,顏清標,https://upload.wikimedia.org/wikipedia/commons/f/f5/2008FUSE_TaipeiPressConference_Chin-piao_Yen.jpg,male,Yan,顏清標,Category:Yen Ching-piao,1960-08-25,Yen Ching-piao,,Yen Ching-piao,,,,,,,,顏清標,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yen Ching-piao,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8272916,鄭汝芬,鄭汝芬,鄭汝芬,,female,Zheng,鄭汝芬,,1957-02-16,,,,,,,,,,,鄭汝芬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄭汝芬,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8272933,陳鎮湘,陳鎮湘,陳鎮湘,https://upload.wikimedia.org/wikipedia/commons/f/f2/Chen_Chen-Hsiang.jpg,male,Chen,陳鎮湘,Category:Chen Chen-hsiang,1942-10-10,Chen Chen-hsiang,,Chen Chen-hsiang,,,,,,,,陳鎮湘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Chen-hsiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8272967,蔡正元,蔡正元,蔡正元,"https://upload.wikimedia.org/wikipedia/commons/a/a6/Tsai,_Cheng-Yuan.png",male,Cai,蔡正元,Category:Alex Tsai,1953-12-25,Alex Tsai,,Alex Tsai,,,,,,,,蔡正元,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex,,,,,,,Alex Tsai,,,,,,,,,,,,,,,蔡正元,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273045,陳學聖,陳學聖,陳學聖,https://upload.wikimedia.org/wikipedia/commons/d/d6/Shei-Saint_Chen_from_VOA.jpg,male,Chen,陳學聖,Category:Apollo Chen,1957-09-28,Apollo Chen,,Apollo Chen,,,Tân Ha̍k-sèng,Tân Ha̍k-sèng,,,,陳學聖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apollo Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273082,陳雪生,陳雪生,陳雪生,https://upload.wikimedia.org/wikipedia/commons/5/5e/國民黨立委陳雪生_(cropped).jpg,male,Chen,陳雪生,Category:Chen Hsuen-sheng,1952-01-01,Chen Hsueh-sheng,,Chen Hsueh-sheng,,,,,,,,陳雪生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dìng Siók-sĕng,Dìng Siók-sĕng,,,,,Chen Hsueh-sheng,,,,,,,,,,,,,,,,100002730369711,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273115,張慶忠,張慶忠,張慶忠,,male,Zhang,張慶忠,Category:Chang Ching-chung,1951-12-04,,,,,,,,,,,張慶忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,張慶忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273132,張麗善,張麗善,張麗善,https://upload.wikimedia.org/wikipedia/commons/b/bb/張麗善_(cropped).jpg,female,Zhang,張麗善,Category:Chang Li-shan,1964-01-01,Zhang Lishan,,,,,,,,,,張麗善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,張麗善,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273140,朱鳳芝,朱鳳芝,朱鳳芝,https://upload.wikimedia.org/wikipedia/commons/c/c2/2009_TICFE_Autumn_Opening_Helen_Feng-chih_Chu.jpg,female,Zhu,,,1948-06-27,Chu Fong-chi,,Chu Fong-chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chu Fong-chi,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273168,蔡錦隆,蔡錦隆,蔡錦隆,https://upload.wikimedia.org/wikipedia/commons/5/51/蔡錦隆.JPG,male,Cai,蔡錦隆,Category:Cai Jin-long,1958-03-01,Cai Jin-long,,,,,,,,,,蔡錦隆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡錦隆,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273222,陳根德,陳根德,陳根德,,male,Chen,陳根德,,1956-11,,,,,,,,,陳根徳,,陳根德,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳根德,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273248,陳超明,陳超明,陳超明,https://upload.wikimedia.org/wikipedia/commons/0/02/Chen_Chao-Ming-01_-_by_Zil_Chang_(cropped).jpg,male,Chen,陳超明,Category:Chen Chao-ming,1951-12-17,Chao-ming Chen,,Chen Chao-ming,,,,,,陳超明,,陳超明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Chao-ming,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Chhṳ̀n Chhêu-mìn,Chhṳ̀n Chhêu-mìn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8273289,丁守中,丁守中,丁守中,https://upload.wikimedia.org/wikipedia/commons/7/77/Ting_Shou-chung_from_VOA_(2).jpg,male,Ding,丁守中,Category:Ting Shou-chung,1954-09-01,Ding Shouzhong,,,,,,,,,,丁守中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丁守中,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274029,洪秀柱,洪秀柱,洪秀柱,https://upload.wikimedia.org/wikipedia/commons/2/2e/國民黨總統候選人洪秀柱_02_(cropped).jpg,female,Hong,洪秀柱,Category:Hung Hsiu-chu,1948-04-07,Hung Hsiu-chu,Hung Hsiu-chu,Hung Hsiu-chu,Hung Hsiu-chu,Hung Hsiu-chu,Âng Siù-thiāu,Âng Siù-thiāu,,洪秀柱,洪秀柱,洪秀柱,홍수주,Hung Hsiu-chu,Hung Hsiu-chu,Hung Hsiu-chu,洪秀柱,洪秀柱,,,,,,,Hung Hsiu-chu,,,,,,,Хун Сючжу,,,,,,,,洪秀柱,洪秀柱,,,,,,,,,,洪秀柱,洪秀柱,Hung Hsiu-chu,,,,,,,,,,,,Hung Hsiu-chu,,,洪秀柱,ChuChuPepper,洪秀柱,洪秀柱,洪秀柱,洪秀柱,,,,,,,,teacher,http://www.theway.best/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274088,謝國樑,謝國樑,謝國樑,,male,Xie,謝國樑,,1975-10-05,Hsieh Kuo-liang,Hsieh Kuo-liang,George Hsieh,,Hsieh Kuo-liang,,,,,,謝國樑,,,,,,,,,,,,,Hsieh Kuo-liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Hsieh,,,,,,,,,,,,Hsieh Kuo-liang,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274095,韓國瑜,韓國瑜,韓國瑜,https://upload.wikimedia.org/wikipedia/commons/e/e3/Han_Kuo-yu_chopped.jpg,male,Han,,Category:Han Kuo-yu,1957-06-17,Han Kuo-yu,,Han Kuo-yu,,,,,31852356,,,,,,,,,,,,,,,,,,,,nr91021341,,,,,,,,,,,,,0000 0000 6412 8645,36692899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274144,蔣乃辛,蔣乃辛,蔣乃辛,https://upload.wikimedia.org/wikipedia/commons/7/75/Chiang_Nai-shin.jpg,male,Jiang,蔣乃辛,Category:Chiang Nai-shin,1948-09-24,Chiang Nai-shin,,Chiang Nai-shin,,,,,,,,蔣乃辛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiang Nai-shin,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274185,簡東明,簡東明,簡東明,,male,Jian,簡東明,,1951-06-04,Chien Tung-ming,,Chien Tung-ming,,,,,,,,簡東明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chien Tung-ming,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8274205,江惠貞,江惠貞,江惠貞,https://upload.wikimedia.org/wikipedia/commons/e/e5/江惠貞AED公益推廣.JPG,female,Jiang,江惠貞,Category:Chiang Huei-chen,1963-01-28,Chiang Huei-chen,,,,,,,,,,江惠貞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江惠貞,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
