id,name__en,name__ja,name__sco,name__fr,name__de,name,wikipedia__en,wikipedia__ja,gender,birth_date,given_name,original_wikiname,name__en_ca,name__en_gb,name__ca,name__oc,name__nl,name__zh,wikipedia__commons,wikipedia__de,wikipedia__fr,wikipedia__zh,image,twitter,family_name,identifier__VIAF,identifier__freebase,identifier__IMDB,name__es,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__th,name__vi,name__sh,name__ar,name__nb,name__id,name__cs,wikipedia__ar,wikipedia__es,wikipedia__id,wikipedia__jawikiquote,wikipedia__ko,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__th,wikipedia__vi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__NDL,website,name__ru,name__uk,name__yue,wikipedia__cs,wikipedia__ru,wikipedia__ruwikinews,wikipedia__uk,wikipedia__zh_yue,name__eo,name__he,wikipedia__eo,wikipedia__he,name__zh_mo,name__zh_my,name__et,wikipedia__et,name__sv,wikipedia__sv,name__fi,name__cy,wikipedia__fi,wikipedia__simple,death_date,name__it,identifier__CiNii,name__nan,name__ka,wikipedia__it,wikipedia__ka,wikipedia__zh_min_nan,identifier__MusicBrainz,name__pt,name__ms,name__fa,name__tl,wikipedia__ca,wikipedia__fa,wikipedia__ms,wikipedia__pt,wikipedia__tl,identifier__BNF,name__lb,name__jv,name__ta,name__hu,name__bn,name__el,name__my,name__sr,name__tr,name__si,name__io,name__az,name__hr,name__be,name__arz,name__yo,name__lv,name__gl,name__ro,name__la,name__bg,name__mr,name__lt,name__war,name__qu,name__ast,name__cdo,name__mg,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__cdo,wikipedia__cy,wikipedia__el,wikipedia__gl,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__jv,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__my,wikipedia__oc,wikipedia__qu,wikipedia__ro,wikipedia__sco,wikipedia__si,wikipedia__sr,wikipedia__ta,wikipedia__thwikiquote,wikipedia__tr,wikipedia__war,wikipedia__yo,wikipedia__zhwikiquote,name__bs,name__sq,name__bcl,name__mk,name__sah,name__nn,name__kk,name__da,name__ml,name__tt,name__nds,name__pih,name__su,wikipedia__bcl,wikipedia__da,wikipedia__kk,wikipedia__kowikiquote,wikipedia__mk,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sah,wikipedia__sq,wikipedia__su,wikipedia__tt,identifier__NNDB,identifier__Munzinger,name__pam,name__bxr,wikipedia__bxr,wikipedia__pam,identifier__NLA,identifier__NKC,identifier__BNE,identifier__PTBNP,identifier__NTA,identifier__NUKAT,identifier__CANTIC,identifier__SFDb,name__sr_el,name__sr_ec,name__nov,name__hy,name__is,name__scn,name__lzh,name__mn,name__pt_br,name__simple,name__ga,name__hi,name__hak,name__eu,name__yi,name__tg,name__ba,name__pa,wikipedia__ba,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__enwikinews,wikipedia__eowikinews,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__hi,wikipedia__hy,wikipedia__is,wikipedia__kowikinews,wikipedia__mn,wikipedia__pa,wikipedia__scn,wikipedia__tg,wikipedia__yi,name__bo,name__wuu,name__sgs,name__ksh,name__de_ch,wikipedia__bat_smg,wikipedia__bo,wikipedia__bs,wikipedia__ksh,wikipedia__ltwikiquote,wikipedia__wuu,name__rw,wikipedia__rw,identifier__AlloCine,identifier__allmovie,identifier__discogs,name__bar,wikipedia__bar,wikipedia__zu,identifier__Britannica,name__zu,wikipedia__enwikiquote,identifier__FAST,facebook,wikipedia__vo,name__vo,name__kana,identifier__moviemeter,last_seen,identifier__NLAtrove,identifier__kinopoisk,name__af,name__an,name__bm,name__br,name__co,name__de_at,name__frc,name__frp,name__fur,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sw,name__vec,name__vls,name__vmf,name__wa,name__wo,identifier__CSFD,identifier__DNF,identifier__filmportal_de,identifier__anime_news,weblog,political_alignment,identifier__senate_nl,identifier__elonet,identifier__PORT,identifier__SCOPE,wikipedia__ptwikiquote,wikipedia__uz,name__uz,wikipedia__fawikiquote,identifier__wikitree,identifier__google_knowledge,occupation,wikipedia__bi,name__bi,wikipedia__ne,name__ne,identifier__nyt_topic,identifier__snac,wikipedia__srwikinews,wikipedia__zhwikinews,identifier__quora,wikipedia__ptwikinews,identifier__youtube,name__ext,wikipedia__ie,wikipedia__vep,name__vep,wikipedia__azb,name__azb,identifier__ioc_athlete,instagram,email,wikipedia__sl,wikipedia__an,name__ace,name__sl,identifier__GTAA,identifier__google_plus,name__kl,wikipedia__enwikisource,identifier__GNC,name__map_bms,name__bjn,name__bug,name__gor,name__tet,identifier__BIBSYS,identifier__NLI,wikipedia__frwikisource,name__ur,wikipedia__ur,wikipedia__jawikisource,wikipedia__sk,wikipedia__kn,name__kn,wikipedia__ha,identifier__LNB,identifier__NSK,name__ha
Q11633992,Toshirō Toyoda,豊田俊郎,,,,Toshirō Toyoda,,豊田俊郎,male,1952-08-21,Toshirō,,,,,,,,,,,,,toyodatoshiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тоёда, Тосиро",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,toyodatoshiro,,,とよだ としろう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11637002,Yasushi Adachi,足立康史,,Yasushi Adachi,,Yasushi Adachi,Yasushi Adachi,足立康史,male,1965-10-14,Yasushi,,,,,,,,,,,,,Adachiyasushi,Adachi,,,,Yasushi Adachi,,,,,,,,,,,,ياسوشي أداتشي,,,,ياسوشي أداتشي,,,足立康史,,,,,,,,,,,,,http://adachiyasushi.jp/,"Адати, Ясуси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasushi Adachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issue.net,,,あだち やすし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11638274,Kiyoto Tsuji,辻清人,Kiyoto Tsuji,Kiyoto Tsuji,Kiyoto Tsuji,Kiyoto Tsuji,Kiyoto Tsuji,辻清人,male,1979-09-07,,,,,,,Kiyoto Tsuji,,,,,,,,Tsuji,,,,Kiyoto Tsuji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://k-tsuji.jp/,"Цудзи, Киёто",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiyoto Tsuji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kiyototsujitokyo2nd,,,つじ きよと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11638747,Kazuya Kondō,近藤和也,,Kazuya Kondō,,Kazuya Kondō,,近藤和也,male,1973-12-12,Kazuya,,,,,,,,,,,,,kondokazuya,Kondō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.kondokazuya.com/,"Кондо, Кадзуя",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazuya Kondō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,こんどう かずや,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11642258,Takashi Endō,遠藤敬,,Takashi Endō,,Takashi Endō,,遠藤敬,male,1968-06-06,Takashi,,,,,,Takashi Endō,,,,,,,,Endō,,,,,,,,,,,,,,,,تاكاشي إندو,,,,,,,,,,,,,,,,,,,,http://blog.livedoor.jp/akitadog/,"Эндо, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Endō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endoutakashi,,,えんどう たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11644760,Kazuhiko Shigetoku,重徳和彦,,Kazuhiko Shigetoku,,Kazuhiko Shigetoku,,重徳和彦,male,1970-12-21,Kazuhiko,,,,,,,,Category:Kazuhiko Shigetoku,,,,https://upload.wikimedia.org/wikipedia/commons/6/6c/Kazuhiko_Shigetoku_(2014.03.23)_3.jpg,shigetoku2,,,,,Kazuhiko Shigetoku,重德和彦,重德和彥,,重德和彦,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.shigetoku.jp/,"Сигэтоку, Кадзухико",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazuhiko Shigetoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kazuhiko.shigetoku,,,しげとく かずひこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11644968,Kōtarō Nogami,野上浩太郎,,,,Kōtarō Nogami,,野上浩太郎,male,1967-05-20,Kōtarō,,,,,,,,Category:Kōtarō Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ногами, Котаро",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kōtarō Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,のがみ こうたろう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11645002,Atsushi Nonaka,野中厚,,Atsushi Nonaka,,Atsushi Nonaka,,野中厚,male,1976-11-17,Atsushi,,,,,,Atsushi Nonaka,,,,,,,nonakajimusho,Nonaka,,,,Atsushi Nonaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.nonaka-atsushi.com/,"Нонака, Ацуси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atsushi Nonaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,のなか あつし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11645955,Kuniyoshi Noda,野田国義,,Kuniyoshi Noda,,Kuniyoshi Noda,,野田国義,male,1958-06-03,,,,,,,,,,,,,,nodakuniyoshi,,,,,Kuniyoshi Noda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Нода, Куниёси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,のだ くによし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11646016,Takeshi Noda,野田毅,,Takeshi Noda,Takeshi Noda,Takeshi Noda,Takeshi Noda,野田毅,male,1941-10-03,Takeshi,,,,,,Takeshi Noda,野田毅,,,,野田毅 (政治家),,,Noda,112582969,,,Takeshi Noda,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8470 6772,,,,,http://www.nodatakeshi.com/,"Нода, Такэси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeshi Noda,,,,,,,,,,,,,,,,,,,,,,Takeshi Noda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,のだ たけし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11646177,Takeshi Noma,野間健,,Takeshi Noma,,Takeshi Noma,Takeshi Noma,野間健,male,1958-10-08,Takeshi,,,,,,Takeshi Noma,,,,,,,,Noma,260932336,,,Takeshi Noma,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 8148 052X,,,,,,"Нома, Такэси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeshi Noma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,のま たけし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11646784,Megumi Kaneko,金子恵美,,,,Megumi Kaneko,Megumi Kaneko,金子恵美 (1978年生の政治家),female,1978-02-27,Megumi,,,,,,,金子惠美,,,,,,KanekoMegu,Kaneko,,,,Megumi Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://kanekomegumi.net/,"Канэко, Мэгуми",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,megukin,,,かねこ めぐみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/1ywpnjp6_,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11647681,Katsutoshi Kaneda,金田勝年,,Katsutoshi Kaneda,Katsutoshi Kaneda,Katsutoshi Kaneda,Katsutoshi Kaneda,金田勝年,male,1949-10-04,Katsutoshi,,,,,,,金田勝年,Category:Katsutoshi Kaneda,Katsutoshi Kaneda,Katsutoshi Kaneda,金田勝年,https://upload.wikimedia.org/wikipedia/commons/3/3d/Katsutoshi_Kaneda.jpg,,,,,,Katsutoshi Kaneda,,,,,,,,가네다 가쓰토시,,,,,,,,,,,,가네다 가쓰토시,,,,,,,,,,,,http://www.kaneda-k.com/,"Канэда, Кацутоси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katsutoshi Kaneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaneda.katsutoshi,,,かねだ かつとし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11648868,Norikazu Suzuki,鈴木憲和,,Norikazu Suzuki,,Norikazu Suzuki,,鈴木憲和,male,1982-01-30,Norikazu,,,,,,Norikazu Suzuki,,Category:Norikazu Suzuki,,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Norikazu_Suzuki_20150907(2).JPG,norikazu_suzuki,Suzuki,,,,Norikazu Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://suzuki-norikazu.com/,"Судзуки, Норикадзу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norikazu Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suzuki.norikazu.official,,,すずき のりかず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11649031,Junji Suzuki,鈴木淳司,,Junji Suzuki,Junji Suzuki,Junji Suzuki,Junji Suzuki,鈴木淳司,male,1958-04-07,Junji,,,,,,Junji Suzuki,,,,,,,jyunji_suzuki,Suzuki,,,,Junji Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.suzukaze.net/,"Судзуки, Дзюндзи",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Junji Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,suzuki.jyunji,,,すずき じゅんじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11651619,Yasumasa Nagasaka,長坂康正,,Yasumasa Nagasaka,,Yasumasa Nagasaka,,長坂康正,male,1957-04-10,Yasumasa,,,,,,Yasumasa Nagasaka,,,,,,,,,,,,Yasumasa Nagasaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://nagasakayasumasa.mie1.net/,"Нагасака, Ясумаса",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yasumasa Nagasaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ながさか やすまさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11651845,Takashi Nagao,長尾敬,,Takashi Nagao,Takashi Nagao,Takashi Nagao,,長尾敬,male,1962-11-29,Takashi,,,,,,,长尾敬,,Takashi Nagao (Politiker),,长尾敬,,takashinagao,,309863807,,,Takashi Nagao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.tnagao.org/,"Нагао, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Nagao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tnagao21,,,ながお たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11652175,Makoto Nagamine,長峯誠,,Makoto Nagamine,,Makoto Nagamine,,長峯誠,male,1969-08-02,Makoto,,,,,,Makoto Nagamine,,,,,,,,Nagamine,,,,Makoto Nagamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Нагаминэ, Макото",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makoto Nagamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ながみね まこと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11652270,Tadayoshi Nagashima,長島忠美,,Tadayoshi Nagashima,Tadayoshi Nagashima,Tadayoshi Nagashima,Tadayoshi Nagashima,長島忠美,male,1951-01-09,Tadayoshi,,,,,,Tadayoshi Nagashima,,,,Tadayoshi Nagashima,,https://upload.wikimedia.org/wikipedia/commons/0/0b/Tsuyoshi_Takagi_and_Tadayoshi_Nagashima_20151211.jpg,nagashima_t,,255973764,/m/03ccb63,,Tadayoshi Nagashima,,,,,,,,,,,,,,,,,Tadayoshi Nagashima,,,,,,,,,,,,,,,,"Нагасима, Тадаёси",,,,,,,,,,,,,,,,,,,,,,2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tadayoshi Nagashima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100008484638670,,,ながしま ただよし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11654965,Hirofumi Kado,門博文,,,,Hirofumi Kado,,門博文,male,1965-08-18,Hirofumi,,,,,,,,,,,,,kado_wakayama,,,,,Hirofumi Kado,,,,,,,,,,,,,,,Hirofumi Kado,,,,,,,,,,,,,,,,,http://warau-kado.jp/,"Кадо, Хирофуми",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hirofumi Kado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hirofumi.kado,,,かど ひろふみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11656611,Kaori Sakanaka,石川香織,,Kaori Sakanaka,,Kaori Sakanaka,Kaori Ishikawa,石川香織,female,1984-05-10,Kaori,,,,,,Kaori Sakanaka,,,,,,,IshikawaKaori11,,,,,Kaori Sakanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ishikawa-kaori.jp/,"Саканака, Каори",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaori Sakanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaori.ishikawa.tokachi,,,いしかわ かおり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,announcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
