id,name,sort_name,family_name,given_name,source,start_date,end_date,faction_id,term,faction,image,birth_date
mp_MelihateTërmkolli,Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,"http://www.kuvendikosoves.org/?cid=1,102,852",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,
mp_MevlydeSaraçi,Mevlyde Saraçi,Saraçi Mevlyde,Saraçi,Mevlyde,"http://www.kuvendikosoves.org/?cid=1,158,141&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MevlydeSara%C3%A7i/image.jpeg,1954-12-15
mp_MihailoÆepanoviæ,Mihailo æepanoviæ,æepanoviæ Mihailo,æepanoviæ,Mihailo,"http://www.kuvendikosoves.org/?cid=1,158,630&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_38,chamber_2007-12-13,Grupi për Integrim,http://files.parldata.eu/kv/kuvendi/people/mp_Mihailo%C2%8A%C3%86epanovi%C3%A6/image.jpeg,
mp_MilazimHaliti,Milazim Haliti,Haliti Milazim,Haliti,Milazim,"http://www.kuvendikosoves.org/?cid=1,102,938",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_MilazimHaliti/image.2.png,
mp_MilazimHaliti,Milazim Haliti,Haliti Milazim,Haliti,Milazim,"http://www.kuvendikosoves.org/?cid=1,102,938",2004-11-23,2007-12-12,parliamentary_group_24,chamber_2004-11-23,Grupi Parlamentar i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_MilazimHaliti/image.2.png,
mp_MilenaMilićević,Milena Milićević,Milićević Milena,Milićević,Milena,"http://www.kuvendikosoves.org/?cid=1,102,857",2014-07-17,2017-05-10,parliamentary_group_57,chamber_2014-07-17,Lista serbe,http://files.parldata.eu/kv/kuvendi/people/mp_MilenaMili%C4%87evi%C4%87/image.jpeg,
mp_MilivojeStojanoviæ,Milivoje Stojanoviæ,Stojanoviæ Milivoje,Stojanoviæ,Milivoje,"http://www.kuvendikosoves.org/?cid=1,158,799&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_47,chamber_2010-12-12,PG,http://files.parldata.eu/kv/kuvendi/people/mp_MilivojeStojanovi%C3%A6/image.jpeg,1967-09-13
mp_MilkaVuletić,Milka Vuletić,Vuletić Milka,Vuletić,Milka,"http://www.kuvendikosoves.org/?cid=1,102,850",2014-07-17,2017-05-10,parliamentary_group_57,chamber_2014-07-17,Lista serbe,http://files.parldata.eu/kv/kuvendi/people/mp_MilkaVuleti%C4%87/image.jpeg,
mp_MilovanJovanoviæ,Milovan Jovanoviæ,Jovanoviæ Milovan,Jovanoviæ,Milovan,"http://www.kuvendikosoves.org/?cid=1,158,337&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_MilovanJovanovi%C3%A6/image.jpeg,1959-01-23
mp_MimozaAhmetaj,Mimoza Ahmetaj,Ahmetaj Mimoza,Ahmetaj,Mimoza,"http://www.kuvendikosoves.org/?cid=1,158,553&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MimozaAhmetaj/image.jpeg,1971-10-01
mp_MomèiloSaviæ,Momèilo Saviæ,Saviæ Momèilo,Saviæ,Momèilo,"http://www.kuvendikosoves.org/?cid=1,158,334&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_Mom%C3%A8iloSavi%C3%A6/image.jpeg,1962-04-24
mp_MuhametKelmendi,Muhamet Kelmendi,Kelmendi Muhamet,Kelmendi,Muhamet,"http://www.kuvendikosoves.org/?cid=1,158,384&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_6,chamber_2001-11-17,Pa grup,http://files.parldata.eu/kv/kuvendi/people/mp_MuhametKelmendi/image.jpeg,1950-11-18
mp_MuhametMustafa,Muhamet Mustafa,Mustafa Muhamet,Mustafa,Muhamet,"http://www.kuvendikosoves.org/?cid=1,102,828",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_MuhametMustafa/image.2.jpeg,
mp_MuhametMustafa,Muhamet Mustafa,Mustafa Muhamet,Mustafa,Muhamet,"http://www.kuvendikosoves.org/?cid=1,102,828",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_MuhametMustafa/image.2.jpeg,
mp_MuratHoxha,Murat Hoxha,Hoxha Murat,Hoxha,Murat,"http://www.kuvendikosoves.org/?cid=1,102,935",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_MuratHoxha/image.png,
mp_MurseljHalili,Murselj Halili,Halili Murselj,Halili,Murselj,"http://www.kuvendikosoves.org/?cid=1,158,632&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_32,chamber_2007-12-13,Grupi i SLS-së,http://files.parldata.eu/kv/kuvendi/people/mp_MurseljHalili/image.jpeg,1968-09-09
mp_MurseljHaljilji,Murselj Haljilji,Haljilji Murselj,Haljilji,Murselj,"http://www.kuvendikosoves.org/?cid=1,158,767&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_46,chamber_2010-12-12,SLS,http://files.parldata.eu/kv/kuvendi/people/mp_MurseljHaljilji/image.jpeg,1968-09-09
mp_MyrveteDreshajBaliu,Myrvete Dreshaj-Baliu,Dreshaj-Baliu Myrvete,Dreshaj-Baliu,Myrvete,"http://www.kuvendikosoves.org/?cid=1,158,510&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_9,chamber_2004-11-23,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MyrveteDreshajBaliu/image.jpeg,1966-04-05
mp_MyrvetePantina,Myrvete Pantina,Pantina Myrvete,Pantina,Myrvete,"http://www.kuvendikosoves.org/?cid=1,158,575&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_MyrvetePantina/image.jpeg,1956-08-22
mp_MytaherHaskuka,Mytaher Haskuka,Haskuka Mytaher,Haskuka,Mytaher,"http://www.kuvendikosoves.org/?cid=1,102,1021",2014-07-17,2017-05-10,parliamentary_group_56,chamber_2014-07-17,Lëvizja Vetëvendosje,http://files.parldata.eu/kv/kuvendi/people/mp_MytaherHaskuka/image.2.jpeg,
mp_MyzejeneSelmani,Myzejene Selmani,Selmani Myzejene,Selmani,Myzejene,"http://www.kuvendikosoves.org/?cid=1,158,732&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_42,chamber_2010-12-12,KKR,http://files.parldata.eu/kv/kuvendi/people/mp_MyzejeneSelmani/image.2.jpeg,
mp_MyzejeneSelmani,Myzejene Selmani,Selmani Myzejene,Selmani,Myzejene,"http://www.kuvendikosoves.org/?cid=1,158,732&secid=102&legid=4",2007-12-13,2010-11-03,parliamentary_group_27,chamber_2007-12-13,Grupi i AKR-së,http://files.parldata.eu/kv/kuvendi/people/mp_MyzejeneSelmani/image.2.jpeg,
mp_Müferaªinik,Müfera ªinik,ªinik Müfera,ªinik,Müfera,"http://www.kuvendikosoves.org/?cid=1,158,683&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_41,chamber_2010-12-12,Grupi 6+,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C2%AAinik/image.jpeg,
mp_MüferaŞinik,Müfera Şinik,Şinik Müfera,Şinik,Müfera,"http://www.kuvendikosoves.org/?cid=1,102,869",2014-07-17,2017-05-10,parliamentary_group_58,chamber_2014-07-17,6+,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C5%9Einik/image.2.jpeg,
mp_MüferaŞinik,Müfera Şinik,Şinik Müfera,Şinik,Müfera,"http://www.kuvendikosoves.org/?cid=1,102,869",2007-12-13,2010-11-03,parliamentary_group_30,chamber_2007-12-13,Grupi 7+,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C5%9Einik/image.2.jpeg,
mp_NafijeBerisha,Nafije Berisha,Berisha Nafije,Berisha,Nafije,"http://www.kuvendikosoves.org/?cid=1,158,413&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NafijeBerisha/image.2.jpeg,1958-10-10
mp_NafijeBerisha,Nafije Berisha,Berisha Nafije,Berisha,Nafije,"http://www.kuvendikosoves.org/?cid=1,158,413&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NafijeBerisha/image.2.jpeg,1958-10-10
mp_NafiyeGaş,Nafiye Gaş,Gaş Nafiye,Gaş,Nafiye,"http://www.kuvendikosoves.org/?cid=1,158,364&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_5,chamber_2001-11-17,Grupi Parlamentar 'Komunitetet tjera',http://files.parldata.eu/kv/kuvendi/people/mp_NafiyeGa%C5%9F/image.jpeg,1971-11-02
mp_NaimFetahu,Naim Fetahu,Fetahu Naim,Fetahu,Naim,"http://www.kuvendikosoves.org/?cid=1,102,909",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_NaimFetahu/image.jpeg,
mp_NaimJerliu,Naim Jerliu,Jerliu Naim,Jerliu,Naim,"http://www.kuvendikosoves.org/?cid=1,158,396&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaimJerliu/image.2.jpeg,1969-11-02
mp_NaimMaloku,Naim Maloku,Maloku Naim,Maloku,Naim,"http://www.kuvendikosoves.org/?cid=1,158,604&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_29,chamber_2007-12-13,Grupi i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaimMaloku/image.3.jpeg,
mp_NaimMaloku,Naim Maloku,Maloku Naim,Maloku,Naim,"http://www.kuvendikosoves.org/?cid=1,158,604&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_9,chamber_2004-11-23,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaimMaloku/image.3.jpeg,
mp_NaimMaloku,Naim Maloku,Maloku Naim,Maloku,Naim,"http://www.kuvendikosoves.org/?cid=1,158,604&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_3,chamber_2001-11-17,Grupi Parlamentar i AAK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaimMaloku/image.3.jpeg,
mp_NaimRrustemi,Naim Rrustemi,Rrustemi Naim,Rrustemi,Naim,"http://www.kuvendikosoves.org/?cid=1,158,530&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_31,chamber_2007-12-13,Pa Grup,http://files.parldata.eu/kv/kuvendi/people/mp_NaimRrustemi/image.jpeg,
mp_NaitHasani,Nait Hasani,Hasani Nait,Hasani,Nait,"http://www.kuvendikosoves.org/?cid=1,102,930",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,
mp_NaitHasani,Nait Hasani,Hasani Nait,Hasani,Nait,"http://www.kuvendikosoves.org/?cid=1,102,930",2010-12-12,2014-05-07,parliamentary_group_43,chamber_2010-12-12,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,
mp_NaitHasani,Nait Hasani,Hasani Nait,Hasani,Nait,"http://www.kuvendikosoves.org/?cid=1,102,930",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,
mp_NaitHasani,Nait Hasani,Hasani Nait,Hasani,Nait,"http://www.kuvendikosoves.org/?cid=1,102,930",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,
mp_NaserOsmani,Naser Osmani,Osmani Naser,Osmani,Naser,"http://www.kuvendikosoves.org/?cid=1,102,1056",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.5.jpeg,
mp_NaserOsmani,Naser Osmani,Osmani Naser,Osmani,Naser,"http://www.kuvendikosoves.org/?cid=1,102,1056",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.5.jpeg,
mp_NaserOsmani,Naser Osmani,Osmani Naser,Osmani,Naser,"http://www.kuvendikosoves.org/?cid=1,102,1056",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.5.jpeg,
mp_NaserOsmani,Naser Osmani,Osmani Naser,Osmani,Naser,"http://www.kuvendikosoves.org/?cid=1,102,1056",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.5.jpeg,
mp_NaserRugova,Naser Rugova,Rugova Naser,Rugova,Naser,"http://www.kuvendikosoves.org/?cid=1,102,1054",2007-12-13,2010-11-03,parliamentary_group_28,chamber_2007-12-13,Grupi i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaserRugova/image.2.jpeg,
mp_NaxhijeDoçi,Naxhije Doçi,Doçi Naxhije,Doçi,Naxhije,"http://www.kuvendikosoves.org/?cid=1,158,422&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NaxhijeDo%C3%A7i/image.jpeg,1945-12-10
mp_NazaneBreca,Nazane Breca,Breca Nazane,Breca,Nazane,"http://www.kuvendikosoves.org/?cid=1,158,738&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_44,chamber_2010-12-12,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_NazaneBreca/image.jpeg,1958-03-28
mp_NazimJashari,Nazim Jashari,Jashari Nazim,Jashari,Nazim,"http://www.kuvendikosoves.org/?cid=1,158,487&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_10,chamber_2004-11-23,Grupi Parlamentar ORA,http://files.parldata.eu/kv/kuvendi/people/mp_NazimJashari/image.jpeg,
mp_NekibeKelmendi,Nekibe Kelmendi,Kelmendi Nekibe,Kelmendi,Nekibe,"http://www.kuvendikosoves.org/?cid=1,158,555&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,,1944-05-11
mp_NekibeKelmendi,Nekibe Kelmendi,Kelmendi Nekibe,Kelmendi,Nekibe,"http://www.kuvendikosoves.org/?cid=1,158,555&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,,1944-05-11
mp_NekibeKelmendi,Nekibe Kelmendi,Kelmendi Nekibe,Kelmendi,Nekibe,"http://www.kuvendikosoves.org/?cid=1,158,555&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,,1944-05-11
mp_NerxhivaneDauti,Nerxhivane Dauti,Dauti Nerxhivane,Dauti,Nerxhivane,"http://www.kuvendikosoves.org/?cid=1,158,550&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_25,chamber_2007-12-13,Grupi i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NerxhivaneDauti/image.3.jpeg,
mp_NerxhivaneDauti,Nerxhivane Dauti,Dauti Nerxhivane,Dauti,Nerxhivane,"http://www.kuvendikosoves.org/?cid=1,158,550&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_8,chamber_2004-11-23,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NerxhivaneDauti/image.3.jpeg,
mp_NerxhivaneDauti,Nerxhivane Dauti,Dauti Nerxhivane,Dauti,Nerxhivane,"http://www.kuvendikosoves.org/?cid=1,158,550&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_2,chamber_2001-11-17,Grupi Parlamentar i PDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NerxhivaneDauti/image.3.jpeg,
mp_NexhatDaci,Nexhat Daci,Daci Nexhat,Daci,Nexhat,"http://www.kuvendikosoves.org/?cid=1,158,641&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_28,chamber_2007-12-13,Grupi i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_NexhatDaci/image.2.jpeg,
mp_NexhatDaci,Nexhat Daci,Daci Nexhat,Daci,Nexhat,"http://www.kuvendikosoves.org/?cid=1,158,641&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_1,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NexhatDaci/image.2.jpeg,
mp_NexhatMDaci,Nexhat M. Daci,M. Daci Nexhat,M. Daci,Nexhat,"http://www.kuvendikosoves.org/?cid=1,158,390&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_24,chamber_2004-11-23,Grupi Parlamentar i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_NexhatMDaci/image.jpeg,
mp_NexhatRexha,Nexhat Rexha,Rexha Nexhat,Rexha,Nexhat,"http://www.kuvendikosoves.org/?cid=1,158,420&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NexhatRexha/image.jpeg,1956-02-01
mp_NezirÇoçaj,Nezir Çoçaj,Çoçaj Nezir,Çoçaj,Nezir,"http://www.kuvendikosoves.org/?cid=1,102,911",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_Nezir%C3%87o%C3%A7aj/image.jpeg,
mp_NijaziIdrizi,Nijazi Idrizi,Idrizi Nijazi,Idrizi,Nijazi,"http://www.kuvendikosoves.org/?cid=1,158,743&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_45,chamber_2010-12-12,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_NijaziIdrizi/image.jpeg,1959-06-09
mp_NimonAlimusaj,Nimon Alimusaj,Alimusaj Nimon,Alimusaj,Nimon,"http://www.kuvendikosoves.org/?cid=1,158,405&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NimonAlimusaj/image.2.jpeg,1946-10-30
mp_NimonAlimusaj,Nimon Alimusaj,Alimusaj Nimon,Alimusaj,Nimon,"http://www.kuvendikosoves.org/?cid=1,158,405&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NimonAlimusaj/image.2.jpeg,1946-10-30
mp_NjomzaEmini,Njomza Emini,Emini Njomza,Emini,Njomza,"http://www.kuvendikosoves.org/?cid=1,102,823",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,,
mp_NjomzaEmini,Njomza Emini,Emini Njomza,Emini,Njomza,"http://www.kuvendikosoves.org/?cid=1,102,823",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,,
mp_NumanBaliæ,Numan Baliæ,Baliæ Numan,Baliæ,Numan,"http://www.kuvendikosoves.org/?cid=1,158,506&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_19,chamber_2004-11-23,Grupi Parlamentar Për integrim,http://files.parldata.eu/kv/kuvendi/people/mp_NumanBali%C3%A6/image.jpeg,
mp_NumanBalić,Numan Balić,Balić Numan,Balić,Numan,"http://www.kuvendikosoves.org/?cid=1,158,628&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_38,chamber_2007-12-13,Grupi për Integrim,http://files.parldata.eu/kv/kuvendi/people/mp_NumanBali%C4%87/image.jpeg,
mp_NuranMalta,Nuran Malta,Malta Nuran,Malta,Nuran,"http://www.kuvendikosoves.org/?cid=1,158,490&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_12,chamber_2004-11-23,Grupi Parlamentar GP 6+,http://files.parldata.eu/kv/kuvendi/people/mp_NuranMalta/image.jpeg,
mp_NuredinIbishi,Nuredin Ibishi,Ibishi Nuredin,Ibishi,Nuredin,"http://www.kuvendikosoves.org/?cid=1,102,815",2014-07-17,2017-05-10,parliamentary_group_55,chamber_2014-07-17,LDK,http://files.parldata.eu/kv/kuvendi/people/mp_NuredinIbishi/image.jpeg,
mp_NuredinLushtaku,Nuredin Lushtaku,Lushtaku Nuredin,Lushtaku,Nuredin,"http://www.kuvendikosoves.org/?cid=1,102,912",2014-07-17,2017-05-10,parliamentary_group_54,chamber_2014-07-17,PDK,http://files.parldata.eu/kv/kuvendi/people/mp_NuredinLushtaku/image.jpeg,
mp_NurishaheHulaj,Nurishahe Hulaj,Hulaj Nurishahe,Hulaj,Nurishahe,"http://www.kuvendikosoves.org/?cid=1,158,576&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_26,chamber_2007-12-13,Grupi i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NurishaheHulaj/image.3.jpeg,1955-03-06
mp_NurishaheHulaj,Nurishahe Hulaj,Hulaj Nurishahe,Hulaj,Nurishahe,"http://www.kuvendikosoves.org/?cid=1,158,576&secid=102&legid=3",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NurishaheHulaj/image.3.jpeg,1955-03-06
mp_NurishaheHulaj,Nurishahe Hulaj,Hulaj Nurishahe,Hulaj,Nurishahe,"http://www.kuvendikosoves.org/?cid=1,158,576&secid=102&legid=3",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_NurishaheHulaj/image.3.jpeg,1955-03-06
mp_OliverIvanović,Oliver Ivanović,Ivanović Oliver,Ivanović,Oliver,"http://www.kuvendikosoves.org/?cid=1,158,473&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_11,chamber_2004-11-23,Grupi Parlamentar SLKM,http://files.parldata.eu/kv/kuvendi/people/mp_OliverIvanovi%C4%87/image.2.jpeg,1953-04-01
mp_OliverIvanović,Oliver Ivanović,Ivanović Oliver,Ivanović,Oliver,"http://www.kuvendikosoves.org/?cid=1,158,473&secid=102&legid=2",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_OliverIvanovi%C4%87/image.2.jpeg,1953-04-01
mp_PalLekaj,Pal Lekaj,Lekaj Pal,Lekaj,Pal,"http://www.kuvendikosoves.org/?cid=1,102,988",2014-07-17,2017-05-10,parliamentary_group_60,chamber_2014-07-17,AAK,http://files.parldata.eu/kv/kuvendi/people/mp_PalLekaj/image.2.jpeg,
mp_PetarMiletiæ,Petar Miletiæ,Miletiæ Petar,Miletiæ,Petar,"http://www.kuvendikosoves.org/?cid=1,158,685&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_46,chamber_2010-12-12,SLS,http://files.parldata.eu/kv/kuvendi/people/mp_PetarMileti%C3%A6/image.jpeg,
mp_PetarMiletić,Petar Miletić,Miletić Petar,Miletić,Petar,"http://www.kuvendikosoves.org/?cid=1,158,622&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_32,chamber_2007-12-13,Grupi i SLS-së,http://files.parldata.eu/kv/kuvendi/people/mp_PetarMileti%C4%87/image.jpeg,1975-09-27
mp_PetarRadosavljeviæ,Petar Radosavljeviæ,Radosavljeviæ Petar,Radosavljeviæ,Petar,"http://www.kuvendikosoves.org/?cid=1,158,386&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_PetarRadosavljevi%C3%A6/image.jpeg,1952-04-04
mp_PuhieDemaku,Puhie Demaku,Demaku Puhie,Demaku,Puhie,"http://www.kuvendikosoves.org/?cid=1,102,913",2014-07-17,2017-05-10,parliamentary_group_56,chamber_2014-07-17,Lëvizja Vetëvendosje,http://files.parldata.eu/kv/kuvendi/people/mp_PuhieDemaku/image.jpeg,
mp_QamileMorina,Qamile Morina,Morina Qamile,Morina,Qamile,"http://www.kuvendikosoves.org/?cid=1,158,601&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_28,chamber_2007-12-13,Grupi i LDD-së,http://files.parldata.eu/kv/kuvendi/people/mp_QamileMorina/image.jpeg,1956-01-11
mp_QazimKabashi,Qazim Kabashi,Kabashi Qazim,Kabashi,Qazim,"http://www.kuvendikosoves.org/?cid=1,158,157&secid=102&legid=1",2001-11-17,2004-11-23,parliamentary_group_1,chamber_2001-11-17,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_QazimKabashi/image.jpeg,1949-05-01
mp_QibrijeHoxha,Qibrije Hoxha,Hoxha Qibrije,Hoxha,Qibrije,"http://www.kuvendikosoves.org/?cid=1,158,428&secid=102&legid=2",2004-11-23,2007-12-12,parliamentary_group_7,chamber_2004-11-23,Grupi Parlamentar i LDK-së,http://files.parldata.eu/kv/kuvendi/people/mp_QibrijeHoxha/image.jpeg,1955-03-18
mp_RadaTrajkoviæ,Rada Trajkoviæ,Trajkoviæ Rada,Trajkoviæ,Rada,"http://www.kuvendikosoves.org/?cid=1,158,781&secid=102&legid=4",2010-12-12,2014-05-07,parliamentary_group_47,chamber_2010-12-12,PG,http://files.parldata.eu/kv/kuvendi/people/mp_RadaTrajkovi%C3%A6/image.2.jpeg,
mp_RadaTrajkoviæ,Rada Trajkoviæ,Trajkoviæ Rada,Trajkoviæ,Rada,"http://www.kuvendikosoves.org/?cid=1,158,781&secid=102&legid=4",2001-11-17,2004-11-23,parliamentary_group_4,chamber_2001-11-17,Grupi Parlamentar i KP-së,http://files.parldata.eu/kv/kuvendi/people/mp_RadaTrajkovi%C3%A6/image.2.jpeg,
mp_RadmilaVujović,Radmila Vujović,Vujović Radmila,Vujović,Radmila,"http://www.kuvendikosoves.org/?cid=1,158,642&secid=102&legid=3",2007-12-13,2010-11-03,parliamentary_group_32,chamber_2007-12-13,Grupi i SLS-së,http://files.parldata.eu/kv/kuvendi/people/mp_RadmilaVujovi%C4%87/image.jpeg,1952-07-13
