twitter,image,birth_date,id,linkedin,facebook,name,wikipedia,wikiname
ronniecowan,https://candidates.democracyclub.org.uk/media/images/54f4adac033446666b5fa6b6.png,1959-09-06,25288,"","",Ronnie Cowan,https://en.wikipedia.org/wiki/Ronnie_Cowan_%28Scottish_politician%29,Ronnie Cowan %28Scottish politician%29
GeraldJonesLAB,https://candidates.democracyclub.org.uk/media/images/553bd0d110284be476aae8ae.png,1970-08-21,25289,"",http://facebook.com/GeraldJonesLabour,Gerald Jones,https://en.wikipedia.org/wiki/Gerald_Jones,Gerald Jones
craig4nwarks,https://candidates.democracyclub.org.uk/media/images/images/4219.png,1974-08-21,25290,"","",Craig Tracey,https://en.wikipedia.org/wiki/Craig_Tracey,Craig Tracey
GavNewlandsSNP,https://candidates.democracyclub.org.uk/media/images/553b8c91e6d2cbcd26e36a29.png,1980-02-02,25291,"",https://www.facebook.com/ChooseGavin,Gavin Newlands,https://en.wikipedia.org/wiki/Gavin_Newlands,Gavin Newlands
JamesDavies,https://candidates.democracyclub.org.uk/media/images/images/4241.png,1980-02-27,25292,"",https://www.facebook.com/jamesdavies4mp,James Davies,https://en.wikipedia.org/wiki/James_Davies_%28politician%29,James Davies %28politician%29
NeilGrayMP,https://candidates.democracyclub.org.uk/media/images/54fc326409c0bb66180a6299.png,1986-03-16,25293,"","",Neil Gray,https://en.wikipedia.org/wiki/Neil_Gray,Neil Gray
kirstenoswald,https://candidates.democracyclub.org.uk/media/images/560ce8c5165dbf61623caf45.png,1972-12-21,25294,"",https://www.facebook.com/KirstenOswaldEastRenfrewshire,Kirsten Oswald,https://en.wikipedia.org/wiki/Kirsten_Oswald,Kirsten Oswald
AngelaCrawley30,https://candidates.democracyclub.org.uk/media/images/54fde6de1ccf185f0d8cc4b7.png,1987-06-03,25295,"",https://www.facebook.com/pages/Angela-Crawley-for-Westminster-Lanark-Hamilton-East/404900139669473?fref=nf,Angela Crawley,https://en.wikipedia.org/wiki/Angela_Crawley,Angela Crawley
Steven4Stirling,https://candidates.democracyclub.org.uk/media/images/552bbe9c62eb6fa83a5483b4.png,1975-04-25,25296,"",https://www.facebook.com/StevenPatersonSNP/,Steven Paterson,https://en.wikipedia.org/wiki/Steven_Paterson,Steven Paterson
SKinnock,https://candidates.democracyclub.org.uk/media/images/5481e791b150e238702c0545.png,1970-01-01,25297,http://uk.linkedin.com/pub/stephen-kinnock/56/226/558/en,"",Stephen Kinnock,https://en.wikipedia.org/wiki/Stephen_Kinnock,Stephen Kinnock
Kate_HollernMP,https://candidates.democracyclub.org.uk/media/images/553ba22610284be476aae894.png,1955-04-12,25298,"","",Kate Hollern,https://en.wikipedia.org/wiki/Kate_Hollern,Kate Hollern
GradySNP,https://candidates.democracyclub.org.uk/media/images/5534f100b247335574a42e1c.png,1980-02-05,25299,"",http://facebook.com/PatrickGradySNP,Patrick Grady,https://en.wikipedia.org/wiki/Patrick_Grady,Patrick Grady
PGibsonSNP,https://candidates.democracyclub.org.uk/media/images/54fde7721ccf185f0d8cc4bb.png,1968-05-12,25300,"","",Patricia Gibson,https://en.wikipedia.org/wiki/Patricia_Gibson,Patricia Gibson
"",https://candidates.democracyclub.org.uk/media/images/54fde1aa1ccf185f0d8cc4b0.png,1978,25301,"",https://www.facebook.com/pages/Stuart-McDonald-For-Cumbernauld-Kilsyth-Kirkintilloch-East/981195631909269,Stuart McDonald,https://en.wikipedia.org/wiki/Stuart_McDonald_(Scottish_politician),Stuart McDonald (Scottish politician)
LSRPlaid,https://candidates.democracyclub.org.uk/media/images/5502e430e70496a1139f93f4.png,1965-12-16,25302,"",https://www.facebook.com/LizSavilleRoberts,Liz Saville Roberts,https://en.wikipedia.org/wiki/Liz_Saville-Roberts,Liz Saville-Roberts
NatalieMcgarry,https://candidates.democracyclub.org.uk/media/images/553ab554319151d456c24fb9.png,1981,25303,http://uk.linkedin.com/pub/natalie-mcgarry/59/28b/791/en,"",Natalie McGarry,https://en.wikipedia.org/wiki/Natalie_McGarry,Natalie McGarry
JoStevensLabour,https://candidates.democracyclub.org.uk/media/images/5481e7cbb150e238702c056e.png,1966-09-06,25304,"","",Jo Stevens,https://en.wikipedia.org/wiki/Jo_Stevens,Jo Stevens
DougChapmanSNP,https://candidates.democracyclub.org.uk/media/images/553c06ada8c0192f732ca8ea.png,1955-01-05,25305,"",https://www.facebook.com/DougChapmanSNP?fref=ts,Douglas Chapman,https://en.wikipedia.org/wiki/Douglas_Chapman_%28Scottish_politician%29,Douglas Chapman %28Scottish politician%29
"",https://candidates.democracyclub.org.uk/media/images/553c2ebf62bbab35264e7ac6.png,1973,25306,"","",Chris Stephens,https://en.wikipedia.org/wiki/Chris_Stephens_%28politician%29,Chris Stephens %28politician%29
MartynDaySNP,https://candidates.democracyclub.org.uk/media/images/54fde7111ccf185f0d8cc4b8.png,1971-03-26,25307,http://uk.linkedin.com/pub/martyn-day/16/963/48b/en,https://www.facebook.com/MartynDaySNP,Martyn Day,https://en.wikipedia.org/wiki/Martyn_Day_%28politician%29,Martyn Day %28politician%29
carolynharris24,https://candidates.democracyclub.org.uk/media/images/images/5787.png,1960-09-18,25308,"",https://www.facebook.com/CarolynHarrisMPSwanseaEast/,Carolyn Harris,https://en.wikipedia.org/wiki/Carolyn_Harris_%28politician%29,Carolyn Harris %28politician%29
Peter_Dowd,https://candidates.democracyclub.org.uk/media/images/553bac05a8c0192f732ca8d3.png,1957-06-20,25309,"","",Peter Dowd,https://en.wikipedia.org/wiki/Peter_Dowd,Peter Dowd
helenhayes_,https://candidates.democracyclub.org.uk/media/images/images/4322.png,1974-08-08,25310,"","",Helen Hayes,https://en.wikipedia.org/wiki/Helen_Hayes_%28politician%29,Helen Hayes %28politician%29
backborwick,https://candidates.democracyclub.org.uk/media/images/5525f956413cb4432adffa7b.png,1956-04-26,25311,"",https://www.facebook.com/BackBorwick,Victoria Borwick,https://en.wikipedia.org/wiki/Victoria_Borwick,Victoria Borwick
"",https://candidates.democracyclub.org.uk/media/images/553c9a69e22f98bc5d30fa5c.png,1983-08-04,25312,"",https://www.facebook.com/votejamesberry,James Berry,https://en.wikipedia.org/wiki/James_Berry_%28politician%29,James Berry %28politician%29
annaturley,https://candidates.democracyclub.org.uk/media/images/5481e868b150e238702c05c8.png,1978-10-09,25313,"",https://www.facebook.com/Anna4Redcar,Anna Turley,https://en.wikipedia.org/wiki/Anna_Turley,Anna Turley
KirstySNP,https://candidates.democracyclub.org.uk/media/images/images/6042.png,1986,25314,"",https://www.facebook.com/aberdeennorth,Kirsty Blackman,https://en.wikipedia.org/wiki/Kirsty_Blackman,Kirsty Blackman
PhilBoswellSNP,https://candidates.democracyclub.org.uk/media/images/550e9b289253711a232cfb9e.png,1963-07-23,25315,https://www.linkedin.com/profile/view?id=161603252&trk=nav_responsive_tab_profile,https://www.facebook.com/PhilBoswellSNP,Phil Boswell,https://en.wikipedia.org/wiki/Phil_Boswell,Phil Boswell
michelledonelan,https://candidates.democracyclub.org.uk/media/images/5481e716b150e238702c04e3.png,1983,25316,https://www.linkedin.com/in/michelledonelan/,https://www.facebook.com/MichelleDonelanChippenham/,Michelle Donelan,https://en.wikipedia.org/wiki/Michelle_Donelan,Michelle Donelan
OnnMel,https://candidates.democracyclub.org.uk/media/images/553ba613b9c95afe74c5d328.png,1979-06-19,25317,http://uk.linkedin.com/pub/melanie-onn/22/b84/52b/en,"",Melanie Onn,https://en.wikipedia.org/wiki/Melanie_Onn,Melanie Onn
"",https://candidates.democracyclub.org.uk/media/images/55020ebdb25fe86024ab45fb.png,1958-12-24,25318,"",https://www.facebook.com/Philippa.Whitford.political,Philippa Whitford,https://en.wikipedia.org/wiki/Philippa_Whitford,Philippa Whitford
"",https://candidates.democracyclub.org.uk/media/images/images/4315.png,"",25319,"","",Colleen Fletcher,https://en.wikipedia.org/wiki/Colleen_Fletcher,Colleen Fletcher
wesstreeting,https://candidates.democracyclub.org.uk/media/images/5481e821b150e238702c05a1.png,1983-01-21,25320,"","",Wes Streeting,https://en.wikipedia.org/wiki/Wes_Streeting,Wes Streeting
MarieRimmer,https://candidates.democracyclub.org.uk/media/images/553be49ca51642637514d64a.png,1947-04-27,25321,"","",Marie Rimmer,https://en.wikipedia.org/wiki/Marie_Rimmer,Marie Rimmer
StewartMcDonald,https://candidates.democracyclub.org.uk/media/images/54f767b5c689026478f43676.png,1986-08-24,25322,http://uk.linkedin.com/pub/stewart-mcdonald/53/451/41a/en,https://www.facebook.com/pages/Stewart-McDonald-for-Glasgow-South/829281410428713?fref=ts,Stewart McDonald,https://en.wikipedia.org/wiki/Stewart_McDonald_%28politician%29,Stewart McDonald %28politician%29
"",https://candidates.democracyclub.org.uk/media/images/5501a462551f41c939045334.png,1978-08-01,25323,"",https://www.facebook.com/oliverdowdenhertsmere,Oliver Dowden,https://en.wikipedia.org/wiki/Oliver_Dowden,Oliver Dowden
StephenGethins,https://candidates.democracyclub.org.uk/media/images/54f768e9c689026478f43677.png,1976-03-28,25324,"","",Stephen Gethins,https://en.wikipedia.org/wiki/Stephen_Gethins,Stephen Gethins
GeorgeKerevan,https://candidates.democracyclub.org.uk/media/images/553be5f1ec0766d3759c0468.png,1949-09-28,25325,https://www.linkedin.com/in/george-kerevan-224b0256/,https://www.facebook.com/GeorgeKerevanSNP/,George Kerevan,https://en.wikipedia.org/wiki/George_Kerevan,George Kerevan
coyleneil,https://candidates.democracyclub.org.uk/media/images/5481e7a4b150e238702c0551.png,1978-12-30,25326,"",https://www.facebook.com/NeilCoyleMP,Neil Coyle,https://en.wikipedia.org/wiki/Neil_Coyle,Neil Coyle
alisonthewliss,https://candidates.democracyclub.org.uk/media/images/553c9d60e22f98bc5d30fa64.png,1982-09-13,25327,"",http://www.facebook.com/alisonthewlisssnp,Alison Thewliss,https://en.wikipedia.org/wiki/Alison_Thewliss,Alison Thewliss
CatherineWest1,https://candidates.democracyclub.org.uk/media/images/5529210ab6a860ed1648be4a.png,1966-09-14,25328,"",https://www.facebook.com/pages/Catherine-West-for-Hornsey-Wood-Green/522395934483552,Catherine West,https://en.wikipedia.org/wiki/Catherine_West,Catherine West
Craig_William5_,https://candidates.democracyclub.org.uk/media/images/5481e712b150e238702c04df.png,"",25329,"",https://www.facebook.com/craig4cardiffnorth,Craig Williams,https://en.wikipedia.org/wiki/Craig_Williams_%28politician%29,Craig Williams %28politician%29
mimsdavies,https://candidates.democracyclub.org.uk/media/images/5481e72ab150e238702c04f3.png,1975-06-04,25330,"","",Mims Davies,https://en.wikipedia.org/wiki/Mims_Davies,Mims Davies
scullyp,https://candidates.democracyclub.org.uk/media/images/images/4233.png,1968-04-29,25331,"","",Paul Scully,https://en.wikipedia.org/wiki/Paul_Scully,Paul Scully
Rees4Neath,https://candidates.democracyclub.org.uk/media/images/553c9763e22f98bc5d30fa55.png,1954-02-21,25332,"",https://www.facebook.com/ChrisReesLabour,Christina Rees,https://en.wikipedia.org/wiki/Christina_Rees_%28politician%29,Christina Rees %28politician%29
tania_mathias,https://candidates.democracyclub.org.uk/media/images/5481e77fb150e238702c0536.png,1964-06-21,25333,"",https://www.facebook.com/tania4twickenham,Tania Mathias,https://en.wikipedia.org/wiki/Tania_Mathias,Tania Mathias
ben4bath,https://candidates.democracyclub.org.uk/media/images/5481e6f8b150e238702c04cc.png,1986-08-21,25334,https://www.linkedin.com/in/benhowlett,https://www.facebook.com/Ben4Bath,Ben Howlett,https://en.wikipedia.org/wiki/Ben_Howlett_%28politician%29,Ben Howlett %28politician%29
Caroline_Ansell,https://candidates.democracyclub.org.uk/media/images/5481e728b150e238702c04f2.png,1971-01-12,25335,https://www.linkedin.com/in/caroline-ansell-mp-b1b49753/,https://www.facebook.com/CarolineAnsellEastbourne/,Caroline Ansell,https://en.wikipedia.org/wiki/Caroline_Ansell,Caroline Ansell
DeidreBrock,https://candidates.democracyclub.org.uk/media/images/553ba196b9c95afe74c5d324.png,1961-11-23,25336,http://uk.linkedin.com/pub/deidre-brock/26/664/88b/en,https://www.facebook.com/DeidreBrockSNP,Deidre Brock,https://en.wikipedia.org/wiki/Deidre_Brock,Deidre Brock
lucyallan,https://candidates.democracyclub.org.uk/media/images/5481e778b150e238702c0530.png,1964-10-02,25337,"",https://www.facebook.com/LucyAllanForTelford,Lucy Allan,http://en.wikipedia.org/wiki/Lucy_Allan_%28Conservative_politician%29,Lucy Allan %28Conservative politician%29
kevin_j_foster,https://candidates.democracyclub.org.uk/media/images/images/2830.png,1978-12-31,25338,"","",Kevin Foster,https://en.wikipedia.org/wiki/Kevin_Foster_%28politician%29,Kevin Foster %28politician%29
_PaulMonaghan,https://candidates.democracyclub.org.uk/media/images/54fde1721ccf185f0d8cc4af.png,1965-11-11,25339,"",https://www.facebook.com/DrPaulMonaghanSNP,Paul Monaghan,https://en.wikipedia.org/wiki/Paul_Monaghan,Paul Monaghan
AlexChalkChelt,https://candidates.democracyclub.org.uk/media/images/5481e715b150e238702c04e2.png,1976-08-08,25340,"","",Alex Chalk,https://en.wikipedia.org/wiki/Alex_Chalk,Alex Chalk
TommySheppard,https://candidates.democracyclub.org.uk/media/images/553624284eb6352b1643ebcb.png,1959-03-06,25341,"",https://www.facebook.com/TommySheppardSNP,Tommy Sheppard,https://en.wikipedia.org/wiki/Tommy_Sheppard,Tommy Sheppard
morton_wendy,https://candidates.democracyclub.org.uk/media/images/551b3af113eb34c82843cb5f.png,1967-11-09,25342,"","",Wendy Morton,https://en.wikipedia.org/wiki/Wendy_Morton,Wendy Morton
RuthCadbury,https://candidates.democracyclub.org.uk/media/images/5481e7b2b150e238702c055a.png,1959-05-14,25343,"",https://www.facebook.com/RuthCadburywin2017/,Ruth Cadbury,https://en.wikipedia.org/wiki/Ruth_Cadbury,Ruth Cadbury
TulipSiddiq,https://candidates.democracyclub.org.uk/media/images/5515b47dcaf202e56580fb33.png,1982-09-16,25344,"",https://www.facebook.com/tulipsiddiq,Tulip Siddiq,https://en.wikipedia.org/wiki/Tulip_Siddiq,Tulip Siddiq
Royston_Smith,https://candidates.democracyclub.org.uk/media/images/55048ebaba680dc746e7d5c5.png,1964-05-13,25345,"","",Royston Smith,https://en.wikipedia.org/wiki/Royston_Smith_%28politician%29,Royston Smith %28politician%29
kitmalthouse,https://candidates.democracyclub.org.uk/media/images/551aaf4ee2ac8b7333e6a277.png,1966-10-27,25346,"","",Kit Malthouse,https://en.wikipedia.org/wiki/Kit_Malthouse,Kit Malthouse
davidmackintosh,https://candidates.democracyclub.org.uk/media/images/images/4221.png,"",25347,"",https://www.facebook.com/DavidMackintoshNorthampton,David Mackintosh,https://en.wikipedia.org/wiki/David_Mackintosh_%28politician%29,David Mackintosh %28politician%29
heidiallen75,https://candidates.democracyclub.org.uk/media/images/images/4227_BkXTMcx.png,1975-01-18,25348,"","",Heidi Allen,https://en.wikipedia.org/wiki/Heidi_Allen,Heidi Allen
MGreenwoodWW,https://candidates.democracyclub.org.uk/media/images/5481e8b8b150e238702c05f2.png,1959-03-14,25349,"",https://facebook.com/margaretgreenwoodww,Margaret Greenwood,https://en.wikipedia.org/wiki/Margaret_Greenwood,Margaret Greenwood
amandamilling,https://candidates.democracyclub.org.uk/media/images/5481e710b150e238702c04de.png,1975-03-12,25350,"","",Amanda Milling,https://en.wikipedia.org/wiki/Amanda_Milling,Amanda Milling
ArklessRichard,https://candidates.democracyclub.org.uk/media/images/images/5920.png,1975-07-07,25351,"",http://www.facebook.com/RichardArklessSNP,Richard Arkless,https://en.wikipedia.org/wiki/Richard_Arkless,Richard Arkless
MichelleThomson,https://candidates.democracyclub.org.uk/media/images/553a9ffa78c2688c57905d08.png,"",25352,"",https://www.facebook.com/MichelleThomsonEdi,Michelle Thomson,https://en.wikipedia.org/wiki/Michelle_Thomson,Michelle Thomson
Keir_Starmer,https://candidates.democracyclub.org.uk/media/images/55323ec329c5d53959d9e45f.png,1962-09-02,25353,"","",Keir Starmer,http://en.wikipedia.org/wiki/Keir_Starmer,Keir Starmer
Nus_Ghani,https://candidates.democracyclub.org.uk/media/images/553ba049a51642637514d62f.png,1972-09-01,25354,"","",Nusrat Ghani,https://en.wikipedia.org/wiki/Nusrat_Ghani,Nusrat Ghani
Byron_Davies,https://candidates.democracyclub.org.uk/media/images/54b93259cb19ebca71e2af69.png,1952-09-04,25355,"",https://www.facebook.com/byrondaviesGower/,Byron Davies,https://en.wikipedia.org/wiki/Byron_Davies,Byron Davies
labourlewis,https://candidates.democracyclub.org.uk/media/images/images/4396.png,1971-09-11,25356,"",https://www.facebook.com/labourclivelewis,Clive Lewis,https://en.wikipedia.org/wiki/Clive_Lewis_%28politician%29,Clive Lewis %28politician%29
LouHaigh,https://candidates.democracyclub.org.uk/media/images/5481e874b150e238702c05d0.png,1987-07-22,25357,"",https://www.facebook.com/Haigh4Heeley,Louise Haigh,https://en.wikipedia.org/wiki/Louise_Haigh,Louise Haigh
SueHayman1,https://candidates.democracyclub.org.uk/media/images/553b4de181ca637726b503a2.png,1962-07-28,25358,"","",Sue Hayman,https://en.wikipedia.org/wiki/Sue_Hayman,Sue Hayman
CGreenUK,https://candidates.democracyclub.org.uk/media/images/images/4164.png,1973-08-12,25359,"",https://www.facebook.com/ChrisGreenMP,Chris Green,https://en.wikipedia.org/wiki/Chris_Green_%28politician%29,Chris Green %28politician%29
William_Wragg,https://candidates.democracyclub.org.uk/media/images/5481e73db150e238702c0501.png,1987-12-11,25360,"","",William Wragg,https://en.wikipedia.org/wiki/William_Wragg,William Wragg
IanBlackfordMP,https://candidates.democracyclub.org.uk/media/images/553bb888ec0766d3759c0460.png,1961-05-14,25361,"",https://www.facebook.com/IanBlackford.SNP,Ian Blackford,https://en.wikipedia.org/wiki/Ian_Blackford,Ian Blackford
mikejwood,https://candidates.democracyclub.org.uk/media/images/54903baead8307d10c2f1a0c.jpg,1976-03-17,25362,"",https://www.facebook.com/mike4dudleysouth,Mike Wood,https://en.wikipedia.org/wiki/Mike_Wood_%28British_Conservative_politician%29,Mike Wood %28British Conservative politician%29
Sandbach,https://candidates.democracyclub.org.uk/media/images/551d0d2f570782f7747687cf.png,1969-02-15,25363,"","",Antoinette Sandbach,https://en.wikipedia.org/wiki/Antoinette_Sandbach,Antoinette Sandbach
jessphillips,https://candidates.democracyclub.org.uk/media/images/5481e7a7b150e238702c0553.png,1981-10-09,25364,http://uk.linkedin.com/pub/jessica-phillips/34/237/a42/en,"",Jess Phillips,https://en.wikipedia.org/wiki/Jess_Phillips_%28politician%29,Jess Phillips %28politician%29
KateOsamor,https://candidates.democracyclub.org.uk/media/images/5518ab50249b917507bee597.png,1968-08-15,25365,"",https://www.facebook.com/KateOsamor/,Kate Osamor,https://en.wikipedia.org/wiki/Kate_Osamor,Kate Osamor
JeffSmithetc,https://candidates.democracyclub.org.uk/media/images/5481e839b150e238702c05af.png,1963-01-26,25366,"","",Jeff Smith,https://en.wikipedia.org/wiki/Jeff_Smith_%28British_politician%29,Jeff Smith %28British politician%29
JohnnyMercerUK,https://candidates.democracyclub.org.uk/media/images/5481e764b150e238702c051f.png,1981-08-17,25367,"",https://www.facebook.com/JohnnyForPlymouth,Johnny Mercer,https://en.wikipedia.org/wiki/Johnny_Mercer_%28politician%29,Johnny Mercer %28politician%29
RLong_Bailey,https://candidates.democracyclub.org.uk/media/images/5515981f4fb3d15c51926dcb.png,1979-09-22,25368,"",https://www.facebook.com/Rebecca4salford,Rebecca Long Bailey,https://en.wikipedia.org/wiki/Rebecca_Long-Bailey,Rebecca Long-Bailey
Harry4BH,https://candidates.democracyclub.org.uk/media/images/551afe4513eb34c82843cb44.png,1954-02-21,25369,"","",Harry Harpham,https://en.wikipedia.org/wiki/Harry_Harpham,Harry Harpham
BrendanOHaraSNP,https://candidates.democracyclub.org.uk/media/images/54fc328f09c0bb66180a629a.png,1963-04-27,25370,"","",Brendan O'Hara,https://en.wikipedia.org/wiki/Brendan_O%27Hara,Brendan O%27Hara
"",https://candidates.democracyclub.org.uk/media/images/images/3437.png,1957-01-27,25371,"",https://www.facebook.com/MaggieThroup2015,Maggie Throup,https://en.wikipedia.org/wiki/Maggie_Throup,Maggie Throup
DJWarburton,https://candidates.democracyclub.org.uk/media/images/5481e769b150e238702c0524.png,1965-10-28,25372,"",https://www.facebook.com/DavidWarburtonSomertonAndFrome,David Warburton,https://en.wikipedia.org/wiki/David_Warburton,David Warburton
"",https://candidates.democracyclub.org.uk/media/images/5481e77ab150e238702c0532.png,1986-07-08,25373,https://www.linkedin.com/pub/luke-hall/3a/ab/611,https://www.facebook.com/LukeHallThornburyandYate,Luke Hall,http://en.wikipedia.org/wiki/Luke_Hall_%28politician%29,Luke Hall %28politician%29
TomTugendhat,https://candidates.democracyclub.org.uk/media/images/5481e77bb150e238702c0533.png,1973-06-27,25374,"","",Thomas Tugendhat,https://en.wikipedia.org/wiki/Thomas_Tugendhat,Thomas Tugendhat
Imran_HussainMP,https://candidates.democracyclub.org.uk/media/images/55180179249b917507bee542.png,1978-06-07,25375,"",https://www.facebook.com/MP.ImranHussain/,Imran Hussain,https://en.wikipedia.org/wiki/Imran_Hussain_%28British_politician%29,Imran Hussain %28British politician%29
JamesCleverly,https://candidates.democracyclub.org.uk/media/images/5522590b328bff5d39338a62.png,1969-09-04,25376,"","",James Cleverly,https://en.wikipedia.org/wiki/James_Cleverly,James Cleverly
CPhilpOfficial,https://candidates.democracyclub.org.uk/media/images/552384a0944e4aac612ace58.png,1976-07-06,25377,"","",Chris Philp,https://en.wikipedia.org/wiki/Chris_Philp,Chris Philp
justinmadders,https://candidates.democracyclub.org.uk/media/images/551abf7a13eb34c82843cb25.png,1972-11-22,25378,"",https://www.facebook.com/justinmaddersforepn,Justin Madders,https://en.wikipedia.org/wiki/Justin_Madders,Justin Madders
mtpennycook,https://candidates.democracyclub.org.uk/media/images/images/4343_DCXcQ5E.png,1982-10-29,25379,"","",Matthew Pennycook,https://en.wikipedia.org/wiki/Matthew_Pennycook,Matthew Pennycook
vickyfoxcroft,https://candidates.democracyclub.org.uk/media/images/images/4372.png,1977-03-09,25380,https://www.linkedin.com/in/vicky-foxcroft-9110164/,https://www.facebook.com/VickyFoxcroftLabour,Vicky Foxcroft,https://en.wikipedia.org/wiki/Vicky_Foxcroft,Vicky Foxcroft
HuddlestonNigel,https://candidates.democracyclub.org.uk/media/images/5481e74db150e238702c050d.png,1970-10-13,25381,https://www.linkedin.com/pub/nigel-huddleston/24/212/541,https://www.facebook.com/NigelHuddlestonPPC,Nigel Huddleston,https://en.wikipedia.org/wiki/Nigel_Huddleston,Nigel Huddleston
drewhendrySNP,https://candidates.democracyclub.org.uk/media/images/554cad6e4464a38763d7d85b.png,1964-05-21,25382,https://uk.linkedin.com/pub/drew-hendry/1a/640/990,https://www.facebook.com/DrewHendrySNP,Drew Hendry,http://en.wikipedia.org/wiki/Drew_Hendry,Drew Hendry
scottmann4NC,https://candidates.democracyclub.org.uk/media/images/5527bddbbb083f797f604485.png,1977-06-24,25383,"","",Scott Mann,https://en.wikipedia.org/wiki/Scott_Mann_%28politician%29,Scott Mann %28politician%29
MarcusFysh,https://candidates.democracyclub.org.uk/media/images/5481e790b150e238702c0544.png,1970-11-08,25384,"",http://www.facebook.com/MarcusFyshForYeovil,Marcus Fysh,https://en.wikipedia.org/wiki/Marcus_Fysh,Marcus Fysh
NazShahBfd,https://candidates.democracyclub.org.uk/media/images/553bec3810284be476aae8b7.png,1973-11-13,25385,"",https://www.facebook.com/NazShahMP/,Naseem Shah,https://en.wikipedia.org/wiki/Naseem_Shah,Naseem Shah
DanielZeichner,https://candidates.democracyclub.org.uk/media/images/5481e7c8b150e238702c056c.png,1956-11-09,25386,https://uk.linkedin.com/in/daniel-zeichner-a6201431,"",Daniel Zeichner,https://en.wikipedia.org/wiki/Daniel_Zeichner,Daniel Zeichner
VotePursglove,https://candidates.democracyclub.org.uk/media/images/55056fc6071d4f1362bc8036.png,1988-11-05,25387,"","",Tom Pursglove,https://en.wikipedia.org/wiki/Tom_Pursglove,Tom Pursglove
julianknight15,https://candidates.democracyclub.org.uk/media/images/5481e768b150e238702c0523.png,1972-01-05,25388,"","",Julian Knight,https://en.wikipedia.org/wiki/Julian_Knight_%28politician%29,Julian Knight %28politician%29
SeemaKennedy,https://candidates.democracyclub.org.uk/media/images/5481e76db150e238702c0527.png,1974-10-06,25389,"","",Seema Kennedy,https://en.wikipedia.org/wiki/Seema_Kennedy,Seema Kennedy
karinsmyth,https://candidates.democracyclub.org.uk/media/images/5481e7bab150e238702c0560.png,1964-09-08,25390,http://uk.linkedin.com/pub/karin-smyth/16/6a6/611/en,"",Karin Smyth,https://en.wikipedia.org/wiki/Karin_Smyth,Karin Smyth
RichardBurgon,https://candidates.democracyclub.org.uk/media/images/553ca0dddeda58bc5cca66e9.png,1980-09-19,25391,"","",Richard Burgon,https://en.wikipedia.org/wiki/Richard_Burgon,Richard Burgon
FlickD,https://candidates.democracyclub.org.uk/media/images/5481e766b150e238702c0521.png,1962-06-16,25392,http://uk.linkedin.com/pub/flick-drummond/28/482/235/en,https://www.facebook.com/PortsmouthConservatives,Flick Drummond,https://en.wikipedia.org/wiki/Flick_Drummond,Flick Drummond
JudithCummins,https://candidates.democracyclub.org.uk/media/images/553a94bf3a37ac9054592954.png,1967-06-26,25393,"","",Judith Cummins,https://en.wikipedia.org/wiki/Judith_Cummins,Judith Cummins
Jo_Cox1,https://candidates.democracyclub.org.uk/media/images/5481e7a1b150e238702c054e.png,1974-06-22,25394,"",https://facebook.com/jo4batleyandspen,Jo Cox,https://en.wikipedia.org/wiki/Jo_Cox,Jo Cox
mattwarman,https://candidates.democracyclub.org.uk/media/images/images/5455.png,1981-09-01,25395,"",https://www.facebook.com/WarmanforBostonSkegness,Matt Warman,https://en.wikipedia.org/wiki/Matt_Warman,Matt Warman
"",https://candidates.democracyclub.org.uk/media/images/5517d6a0249b917507bee4f3.png,1977-12-09,25396,"","",Edward Argar,https://en.wikipedia.org/wiki/Ed_Argar,Ed Argar
mariacaulfield,https://candidates.democracyclub.org.uk/media/images/5481e744b150e238702c0506.png,1973-08-06,25397,https://www.linkedin.com/in/maria-caulfield-5aa16653/,https://www.facebook.com/mariacaulfieldlewes,Maria Caulfield,https://en.wikipedia.org/wiki/Maria_Caulfield,Maria Caulfield
Helen_Whately,https://candidates.democracyclub.org.uk/media/images/5525fb6d413cb4432adffa87.png,1976-06-23,25398,"","",Helen Whately,https://en.wikipedia.org/wiki/Helen_Whately,Helen Whately
LucyFrazerUK,https://candidates.democracyclub.org.uk/media/images/5481e76bb150e238702c0526.png,1972-05-17,25399,https://uk.linkedin.com/in/lucy-frazer-qc-65113744,"",Lucy Frazer,https://en.wikipedia.org/wiki/Lucy_Frazer,Lucy Frazer
callum_mccaig,https://candidates.democracyclub.org.uk/media/images/images/6043.png,1985-01-06,25400,"",https://www.facebook.com/CallumMcCaigSNP,Callum McCaig,http://en.wikipedia.org/wiki/Callum_McCaig,Callum McCaig
CorriWilsonSNP,https://candidates.democracyclub.org.uk/media/images/54fcb1e409c0bb66180a629f.png,1965-04-11,25401,"",https://www.facebook.com/CorriForWestminster2015/,Corri Wilson,https://en.wikipedia.org/wiki/Corri_Wilson,Corri Wilson
ThangamMP,https://candidates.democracyclub.org.uk/media/images/images/4281.png,1966-08-03,25402,"",https://www.facebook.com/debbonaire/,Thangam Debbonaire,https://en.wikipedia.org/wiki/Thangam_Debbonaire,Thangam Debbonaire
willquince,https://candidates.democracyclub.org.uk/media/images/5481e71bb150e238702c04e7.png,1982-12-27,25403,https://www.linkedin.com/in/willquince,https://www.facebook.com/willquincecolchester,Will Quince,https://en.wikipedia.org/wiki/Will_Quince,Will Quince
