id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
1137,Walter Müller,"Müller, Walter",Walter,Müller,1948-04-25,male,St. Gallen,SG,NR,1,FDP-Liberale,0,RL,1,50,,,1137,https://www.parlament.ch/en/biografie?CouncillorId=1137
4063,Stefan Müller-Altermatt,"Müller-Altermatt, Stefan",Stefan,Müller-Altermatt,1976-06-17,male,Solothurn,SO,NR,1,CVP,0,C,3,50,,,4063,https://www.parlament.ch/en/biografie?CouncillorId=4063
4134,Martina Munz,"Munz, Martina",Martina,Munz,1955-12-26,female,Schaffhausen,SH,NR,1,SP,0,S,2,50,,,4134,https://www.parlament.ch/en/biografie?CouncillorId=4134
1111,Felix Müri,"Müri, Felix",Felix,Müri,1958-01-22,male,Luzern,LU,NR,1,SVP,0,V,4,50,,,1111,https://www.parlament.ch/en/biografie?CouncillorId=1111
4106,Martin Naef,"Naef, Martin",Martin,Naef,1970-11-10,male,Zürich,ZH,NR,1,SP,0,S,2,50,,,4106,https://www.parlament.ch/en/biografie?CouncillorId=4106
4193,Philippe Nantermod,"Nantermod, Philippe",Philippe,Nantermod,1984-03-27,male,Wallis,VS,NR,1,FDP-Liberale,0,RL,1,50,,,4193,https://www.parlament.ch/en/biografie?CouncillorId=4193
4168,Jacques Nicolet,"Nicolet, Jacques",Jacques,Nicolet,1965-10-24,male,Waadt,VD,NR,1,SVP,0,V,4,50,,,4168,https://www.parlament.ch/en/biografie?CouncillorId=4168
3898,Yves Nidegger,"Nidegger, Yves",Yves,Nidegger,1957-05-17,male,Genf,GE,NR,1,SVP,0,V,4,50,,,3898,https://www.parlament.ch/en/biografie?CouncillorId=3898
1279,Roger Nordmann,"Nordmann, Roger",Roger,Nordmann,1973-03-23,male,Waadt,VD,NR,1,SP,0,S,2,50,,,1279,https://www.parlament.ch/en/biografie?CouncillorId=1279
1153,Ruedi Noser,"Noser, Ruedi",Ruedi,Noser,1961-04-14,male,Zürich,ZH,NR,1,FDP-Liberale,0,RL,1,50,2015-12-07,,1153,https://www.parlament.ch/en/biografie?CouncillorId=1153
3899,Eric Nussbaumer,"Nussbaumer, Eric",Eric,Nussbaumer,1960-07-11,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,50,,,3899,https://www.parlament.ch/en/biografie?CouncillorId=3899
4169,Pierre-André Page,"Page, Pierre-André",Pierre-André,Page,1960-04-19,male,Freiburg,FR,NR,1,SVP,0,V,4,50,,,4169,https://www.parlament.ch/en/biografie?CouncillorId=4169
4073,Roberta Pantani,"Pantani, Roberta",Roberta,Pantani,1965-09-19,female,Tessin,TI,NR,1,Lega,0,V,4,50,,,4073,https://www.parlament.ch/en/biografie?CouncillorId=4073
4045,Corrado Pardini,"Pardini, Corrado",Corrado,Pardini,1965-06-19,male,Bern,BE,NR,1,SP,0,S,2,50,,,4045,https://www.parlament.ch/en/biografie?CouncillorId=4045
1108,Guy Parmelin,"Parmelin, Guy",Guy,Parmelin,1959-11-09,male,Waadt,VD,NR,1,SVP,0,V,4,50,2015-12-31,,1108,https://www.parlament.ch/en/biografie?CouncillorId=1108
4084,Bruno Pezzatti,"Pezzatti, Bruno",Bruno,Pezzatti,1951-03-04,male,Zug,ZG,NR,1,FDP-Liberale,0,RL,1,50,,,4084,https://www.parlament.ch/en/biografie?CouncillorId=4084
1109,Gerhard Pfister,"Pfister, Gerhard",Gerhard,Pfister,1962-10-01,male,Zug,ZG,NR,1,CVP,0,C,3,50,,,1109,https://www.parlament.ch/en/biografie?CouncillorId=1109
4065,Nadja Pieren,"Pieren, Nadja",Nadja,Pieren,1980-02-14,female,Bern,BE,NR,1,SVP,0,V,4,50,,,4065,https://www.parlament.ch/en/biografie?CouncillorId=4065
4109,Valérie Piller Carrard,"Piller Carrard, Valérie",Valérie,Piller Carrard,1978-09-09,female,Freiburg,FR,NR,1,SP,0,S,2,50,,,4109,https://www.parlament.ch/en/biografie?CouncillorId=4109
4141,Hans-Peter Portmann,"Portmann, Hans-Peter",Hans-Peter,Portmann,1963-02-22,male,Zürich,ZH,NR,1,FDP-Liberale,0,RL,1,50,,,4141,https://www.parlament.ch/en/biografie?CouncillorId=4141
4066,Rosmarie Quadranti,"Quadranti, Rosmarie",Rosmarie,Quadranti,1957-07-18,female,Zürich,ZH,NR,1,BDP,0,BD,136,50,,,4066,https://www.parlament.ch/en/biografie?CouncillorId=4066
4046,Lorenzo Quadri,"Quadri, Lorenzo",Lorenzo,Quadri,1974-11-05,male,Tessin,TI,NR,1,Lega,0,V,4,50,,,4046,https://www.parlament.ch/en/biografie?CouncillorId=4046
4072,Fabio Regazzi,"Regazzi, Fabio",Fabio,Regazzi,1962-06-22,male,Tessin,TI,NR,1,CVP,0,C,3,50,,,4072,https://www.parlament.ch/en/biografie?CouncillorId=4072
3901,Lukas Reimann,"Reimann, Lukas",Lukas,Reimann,1982-09-18,male,St. Gallen,SG,NR,1,SVP,0,V,4,50,,,3901,https://www.parlament.ch/en/biografie?CouncillorId=3901
173,Maximilian Reimann,"Reimann, Maximilian",Maximilian,Reimann,1942-05-07,male,Aargau,AG,NR,1,SVP,0,V,4,50,,,173,https://www.parlament.ch/en/biografie?CouncillorId=173
4091,Mathias Reynard,"Reynard, Mathias",Mathias,Reynard,1987-09-07,male,Wallis,VS,NR,1,SP,0,S,2,50,,,4091,https://www.parlament.ch/en/biografie?CouncillorId=4091
3902,Natalie Rickli,"Rickli, Natalie",Natalie,Rickli,1976-11-19,female,Zürich,ZH,NR,1,SVP,0,V,4,50,,,3902,https://www.parlament.ch/en/biografie?CouncillorId=3902
502,Kathy Riklin,"Riklin, Kathy",Kathy,Riklin,1952-10-21,female,Zürich,ZH,NR,1,CVP,0,C,3,50,,,502,https://www.parlament.ch/en/biografie?CouncillorId=502
1119,Jean-François Rime,"Rime, Jean-François",Jean-François,Rime,1950-06-28,male,Freiburg,FR,NR,1,SVP,0,V,4,50,,,1119,https://www.parlament.ch/en/biografie?CouncillorId=1119
4052,Markus Ritter,"Ritter, Markus",Markus,Ritter,1967-04-19,male,St. Gallen,SG,NR,1,CVP,0,C,3,50,,,4052,https://www.parlament.ch/en/biografie?CouncillorId=4052
4120,Marco Romano,"Romano, Marco",Marco,Romano,1982-11-06,male,Tessin,TI,NR,1,CVP,0,C,3,50,,,4120,https://www.parlament.ch/en/biografie?CouncillorId=4120
4100,Albert Rösti,"Rösti, Albert",Albert,Rösti,1967-08-07,male,Bern,BE,NR,1,SVP,0,V,4,50,,,4100,https://www.parlament.ch/en/biografie?CouncillorId=4100
4143,Rebecca Ana Ruiz,"Ruiz, Rebecca Ana",Rebecca Ana,Ruiz,1982-02-04,female,Waadt,VD,NR,1,SP,0,S,2,50,,,4143,https://www.parlament.ch/en/biografie?CouncillorId=4143
4170,Franz Ruppen,"Ruppen, Franz",Franz,Ruppen,1971-02-24,male,Wallis,VS,NR,1,SVP,0,V,4,50,,,4170,https://www.parlament.ch/en/biografie?CouncillorId=4170
4125,Gregor Rutz,"Rutz, Gregor",Gregor,Rutz,1972-10-12,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4125,https://www.parlament.ch/en/biografie?CouncillorId=4125
4095,Regula Rytz,"Rytz, Regula",Regula,Rytz,1962-03-02,female,Bern,BE,NR,1,GPS,0,G,6,50,,,4095,https://www.parlament.ch/en/biografie?CouncillorId=4095
4172,Werner Salzmann,"Salzmann, Werner",Werner,Salzmann,1962-11-05,male,Bern,BE,NR,1,SVP,0,V,4,50,,,4172,https://www.parlament.ch/en/biografie?CouncillorId=4172
4202,Regine Sauter,"Sauter, Regine",Regine,Sauter,1966-04-16,female,Zürich,ZH,NR,1,FDP-Liberale,0,RL,1,50,,,4202,https://www.parlament.ch/en/biografie?CouncillorId=4202
1318,Louis Schelbert,"Schelbert, Louis",Louis,Schelbert,1952-10-31,male,Luzern,LU,NR,1,GPS,0,G,6,50,,,1318,https://www.parlament.ch/en/biografie?CouncillorId=1318
1129,Silvia Schenker,"Schenker, Silvia",Silvia,Schenker,1954-01-17,female,Basel-Stadt,BS,NR,1,SP,0,S,2,50,,,1129,https://www.parlament.ch/en/biografie?CouncillorId=1129
4124,Peter Schilliger,"Schilliger, Peter",Peter,Schilliger,1959-06-01,male,Luzern,LU,NR,1,FDP-Liberale,0,RL,1,50,,,4124,https://www.parlament.ch/en/biografie?CouncillorId=4124
3904,Barbara Schmid-Federer,"Schmid-Federer, Barbara",Barbara,Schmid-Federer,1965-11-10,female,Zürich,ZH,NR,1,CVP,0,C,3,50,,,3904,https://www.parlament.ch/en/biografie?CouncillorId=3904
3905,Roberto Schmidt,"Schmidt, Roberto",Roberto,Schmidt,1962-07-16,male,Wallis,VS,NR,1,CVP,0,C,3,50,2017-06-14,,3905,https://www.parlament.ch/en/biografie?CouncillorId=3905
4060,Daniela Schneeberger,"Schneeberger, Daniela",Daniela,Schneeberger,1967-09-19,female,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,RL,1,50,,,4060,https://www.parlament.ch/en/biografie?CouncillorId=4060
4123,Ursula Schneider Schüttel,"Schneider Schüttel, Ursula",Ursula,Schneider Schüttel,1961-11-26,female,Freiburg,FR,NR,1,SP,0,S,2,50,,2017-02-27,4123,https://www.parlament.ch/en/biografie?CouncillorId=4123
4040,Elisabeth Schneider-Schneiter,"Schneider-Schneiter, Elisabeth",Elisabeth,Schneider-Schneiter,1964-02-19,female,Basel-Landschaft,BL,NR,1,CVP,0,C,3,50,,,4040,https://www.parlament.ch/en/biografie?CouncillorId=4040
4115,Jean Christophe Schwaab,"Schwaab, Jean Christophe",Jean Christophe,Schwaab,1979-08-23,male,Waadt,VD,NR,1,SP,0,S,2,50,,,4115,https://www.parlament.ch/en/biografie?CouncillorId=4115
1159,Pirmin Schwander,"Schwander, Pirmin",Pirmin,Schwander,1961-12-28,male,Schwyz,SZ,NR,1,SVP,0,V,4,50,,,1159,https://www.parlament.ch/en/biografie?CouncillorId=1159
4199,Priska Seiler Graf,"Seiler Graf, Priska",Priska,Seiler Graf,1968-08-29,female,Zürich,ZH,NR,1,SP,0,S,2,50,,,4199,https://www.parlament.ch/en/biografie?CouncillorId=4199
354,Silva Semadeni,"Semadeni, Silva",Silva,Semadeni,1952-02-08,female,Graubünden,GR,NR,1,SP,0,S,2,50,,,354,https://www.parlament.ch/en/biografie?CouncillorId=354
4146,Heinz Siegenthaler,"Siegenthaler, Heinz",Heinz,Siegenthaler,1955-10-11,male,Bern,BE,NR,1,BDP,0,BD,136,50,,2017-09-11,4146,https://www.parlament.ch/en/biografie?CouncillorId=4146
4173,Sandra Sollberger,"Sollberger, Sandra",Sandra,Sollberger,1973-10-27,female,Basel-Landschaft,BL,NR,1,SVP,0,V,4,50,,,4173,https://www.parlament.ch/en/biografie?CouncillorId=4173
1120,Carlo Sommaruga,"Sommaruga, Carlo",Carlo,Sommaruga,1959-07-08,male,Genf,GE,NR,1,SP,0,S,2,50,,,1120,https://www.parlament.ch/en/biografie?CouncillorId=1120
514,Jürg Stahl,"Stahl, Jürg",Jürg,Stahl,1968-01-16,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,514,https://www.parlament.ch/en/biografie?CouncillorId=514
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,1952-09-09,male,Aargau,AG,NR,1,SVP,0,V,4,50,,,214,https://www.parlament.ch/en/biografie?CouncillorId=214
3865,Jean-François Steiert,"Steiert, Jean-François",Jean-François,Steiert,1961-02-07,male,Freiburg,FR,NR,1,SP,0,S,2,50,2017-02-26,,3865,https://www.parlament.ch/en/biografie?CouncillorId=3865
4174,Barbara Steinemann,"Steinemann, Barbara",Barbara,Steinemann,1976-06-18,female,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4174,https://www.parlament.ch/en/biografie?CouncillorId=4174
4036,Marianne Streiff-Feller,"Streiff-Feller, Marianne",Marianne,Streiff-Feller,1957-08-17,female,Bern,BE,NR,1,EVP,0,C,3,50,,,4036,https://www.parlament.ch/en/biografie?CouncillorId=4036
3907,Adèle Thorens Goumaz,"Thorens Goumaz, Adèle",Adèle,Thorens Goumaz,1971-12-15,female,Waadt,VD,NR,1,GPS,0,G,6,50,,,3907,https://www.parlament.ch/en/biografie?CouncillorId=3907
4113,Manuel Tornare,"Tornare, Manuel",Manuel,Tornare,1951-04-20,male,Genf,GE,NR,1,SP,0,S,2,50,,,4113,https://www.parlament.ch/en/biografie?CouncillorId=4113
224,Alexander Tschäppät,"Tschäppät, Alexander",Alexander,Tschäppät,1952-04-16,male,Bern,BE,NR,1,SP,0,S,2,50,,,224,https://www.parlament.ch/en/biografie?CouncillorId=224
4175,Mauro Tuena,"Tuena, Mauro",Mauro,Tuena,1972-01-25,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4175,https://www.parlament.ch/en/biografie?CouncillorId=4175
4054,Albert Vitali,"Vitali, Albert",Albert,Vitali,1955-06-26,male,Luzern,LU,NR,1,FDP-Liberale,0,RL,1,50,,,4054,https://www.parlament.ch/en/biografie?CouncillorId=4054
4085,Karl Vogler,"Vogler, Karl",Karl,Vogler,1956-03-24,male,Obwalden,OW,NR,1,csp-ow,0,C,3,50,,,4085,https://www.parlament.ch/en/biografie?CouncillorId=4085
4176,Hans-Ueli Vogt,"Vogt, Hans-Ueli",Hans-Ueli,Vogt,1969-12-05,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4176,https://www.parlament.ch/en/biografie?CouncillorId=4176
3910,Erich von Siebenthal,"von Siebenthal, Erich",Erich,von Siebenthal,1958-12-30,male,Bern,BE,NR,1,SVP,0,V,4,50,,,3910,https://www.parlament.ch/en/biografie?CouncillorId=3910
4177,Bruno Walliser,"Walliser, Bruno",Bruno,Walliser,1966-04-11,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4177,https://www.parlament.ch/en/biografie?CouncillorId=4177
519,Hansjörg Walter,"Walter, Hansjörg",Hansjörg,Walter,1951-02-05,male,Thurgau,TG,NR,1,SVP,0,V,4,50,,,519,https://www.parlament.ch/en/biografie?CouncillorId=519
4142,Beat Walti,"Walti, Beat",Beat,Walti,1968-11-22,male,Zürich,ZH,NR,1,FDP-Liberale,0,RL,1,50,,,4142,https://www.parlament.ch/en/biografie?CouncillorId=4142
3912,Christian Wasserfallen,"Wasserfallen, Christian",Christian,Wasserfallen,1981-06-30,male,Bern,BE,NR,1,FDP-Liberale,0,RL,1,50,,,3912,https://www.parlament.ch/en/biografie?CouncillorId=3912
4194,Laurent Wehrli,"Wehrli, Laurent",Laurent,Wehrli,1965-06-04,male,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,50,,,4194,https://www.parlament.ch/en/biografie?CouncillorId=4194
3931,Thomas Weibel,"Weibel, Thomas",Thomas,Weibel,1954-07-14,male,Zürich,ZH,NR,1,glp,0,GL,137,50,,,3931,https://www.parlament.ch/en/biografie?CouncillorId=3931
4057,Cédric Wermuth,"Wermuth, Cédric",Cédric,Wermuth,1986-02-19,male,Aargau,AG,NR,1,SP,0,S,2,50,,,4057,https://www.parlament.ch/en/biografie?CouncillorId=4057
1142,Walter Wobmann,"Wobmann, Walter",Walter,Wobmann,1957-11-21,male,Solothurn,SO,NR,1,SVP,0,V,4,50,,,1142,https://www.parlament.ch/en/biografie?CouncillorId=1142
4178,Claudio Zanetti,"Zanetti, Claudio",Claudio,Zanetti,1967-06-16,male,Zürich,ZH,NR,1,SVP,0,V,4,50,,,4178,https://www.parlament.ch/en/biografie?CouncillorId=4178
4179,David Zuberbühler,"Zuberbühler, David",David,Zuberbühler,1979-02-20,male,Appenzell A.-Rh.,AR,NR,1,SVP,0,V,4,50,,,4179,https://www.parlament.ch/en/biografie?CouncillorId=4179
3867,Andreas Aebi,"Aebi, Andreas",Andreas,Aebi,1958-11-26,male,Bern,BE,NR,1,SVP,0,V,4,49,,,3867,https://www.parlament.ch/en/biografie?CouncillorId=3867
4049,Matthias Aebischer,"Aebischer, Matthias",Matthias,Aebischer,1967-10-18,male,Bern,BE,NR,1,SP,0,S,2,49,,,4049,https://www.parlament.ch/en/biografie?CouncillorId=4049
4053,Thomas Aeschi,"Aeschi, Thomas",Thomas,Aeschi,1979-01-13,male,Zug,ZG,NR,1,SVP,0,V,4,49,,,4053,https://www.parlament.ch/en/biografie?CouncillorId=4053
1131,Evi Allemann,"Allemann, Evi",Evi,Allemann,1978-07-16,female,Bern,BE,NR,1,SP,0,S,2,49,,,1131,https://www.parlament.ch/en/biografie?CouncillorId=1131
4107,Cesla Amarelle,"Amarelle, Cesla",Cesla,Amarelle,1973-09-14,female,Waadt,VD,NR,1,SP,0,S,2,49,,,4107,https://www.parlament.ch/en/biografie?CouncillorId=4107
4090,Céline Amaudruz,"Amaudruz, Céline",Céline,Amaudruz,1979-03-15,female,Genf,GE,NR,1,SVP,0,V,4,49,,,4090,https://www.parlament.ch/en/biografie?CouncillorId=4090
1288,Viola Amherd,"Amherd, Viola",Viola,Amherd,1962-06-07,female,Wallis,VS,NR,1,CVP,0,CE,3,49,,,1288,https://www.parlament.ch/en/biografie?CouncillorId=1288
1135,Adrian Amstutz,"Amstutz, Adrian",Adrian,Amstutz,1953-12-02,male,Bern,BE,NR,1,SVP,0,V,4,49,,2012-01-22,1135,https://www.parlament.ch/en/biografie?CouncillorId=1135
3833,Josiane Aubert,"Aubert, Josiane",Josiane,Aubert,1949-04-07,female,Waadt,VD,NR,1,SP,0,S,2,49,2014-06-01,,3833,https://www.parlament.ch/en/biografie?CouncillorId=3833
404,Caspar Baader,"Baader, Caspar",Caspar,Baader,1953-10-01,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,49,2014-07-31,2012-01-22,404,https://www.parlament.ch/en/biografie?CouncillorId=404
4058,Jacqueline Badran,"Badran, Jacqueline",Jacqueline,Badran,1961-11-12,female,Zürich,ZH,NR,1,SP,0,S,2,49,,,4058,https://www.parlament.ch/en/biografie?CouncillorId=4058
4138,Guillaume Barazzone,"Barazzone, Guillaume",Guillaume,Barazzone,1982-01-13,male,Genf,GE,NR,1,CVP,0,CE,3,49,,2013-12-09,4138,https://www.parlament.ch/en/biografie?CouncillorId=4138
1289,Luc Barthassat,"Barthassat, Luc",Luc,Barthassat,1960-09-03,male,Genf,GE,NR,1,CVP,0,CE,3,49,2013-12-05,,1289,https://www.parlament.ch/en/biografie?CouncillorId=1289
1138,Martin Bäumle,"Bäumle, Martin",Martin,Bäumle,1964-06-03,male,Zürich,ZH,NR,1,glp,0,GL,137,49,,,1138,https://www.parlament.ch/en/biografie?CouncillorId=1138
350,Maria Bernasconi,"Bernasconi, Maria",Maria,Bernasconi,1955-09-14,female,Genf,GE,NR,1,SP,0,S,2,49,,,350,https://www.parlament.ch/en/biografie?CouncillorId=350
4102,Kathrin Bertschy,"Bertschy, Kathrin",Kathrin,Bertschy,1979-07-02,female,Bern,BE,NR,1,glp,0,GL,137,49,,,4102,https://www.parlament.ch/en/biografie?CouncillorId=4102
15,Max Binder,"Binder, Max",Max,Binder,1947-11-26,male,Zürich,ZH,NR,1,SVP,0,V,4,49,,,15,https://www.parlament.ch/en/biografie?CouncillorId=15
4030,Prisca Birrer-Heimo,"Birrer-Heimo, Prisca",Prisca,Birrer-Heimo,1959-02-04,female,Luzern,LU,NR,1,SP,0,S,2,49,,,4030,https://www.parlament.ch/en/biografie?CouncillorId=4030
3871,Pirmin Bischof,"Bischof, Pirmin",Pirmin,Bischof,1959-02-24,male,Solothurn,SO,NR,1,CVP,0,CE,3,49,2011-12-11,,3871,https://www.parlament.ch/en/biografie?CouncillorId=3871
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,1940-10-11,male,Zürich,ZH,NR,1,SVP,0,V,4,49,2014-05-31,,21,https://www.parlament.ch/en/biografie?CouncillorId=21
4050,Thomas Böhni,"Böhni, Thomas",Thomas,Böhni,1964-12-24,male,Thurgau,TG,NR,1,glp,0,GL,137,49,,,4050,https://www.parlament.ch/en/biografie?CouncillorId=4050
26,Roland F. Borer,"Borer, Roland F.",Roland F.,Borer,1951-01-27,male,Solothurn,SO,NR,1,SVP,0,V,4,49,,,26,https://www.parlament.ch/en/biografie?CouncillorId=26
28,Toni Bortoluzzi,"Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,Zürich,ZH,NR,1,SVP,0,V,4,49,,,28,https://www.parlament.ch/en/biografie?CouncillorId=28
3872,Jacques Bourgeois,"Bourgeois, Jacques",Jacques,Bourgeois,1958-03-14,male,Freiburg,FR,NR,1,FDP-Liberale,0,RL,1,49,,,3872,https://www.parlament.ch/en/biografie?CouncillorId=3872
4067,Heinz Brand,"Brand, Heinz",Heinz,Brand,1955-09-06,male,Graubünden,GR,NR,1,SVP,0,V,4,49,,,4067,https://www.parlament.ch/en/biografie?CouncillorId=4067
307,Toni Brunner,"Brunner, Toni",Toni,Brunner,1974-08-23,male,St. Gallen,SG,NR,1,SVP,0,V,4,49,,,307,https://www.parlament.ch/en/biografie?CouncillorId=307
4025,Roland Rino Büchel,"Büchel, Roland Rino",Roland Rino,Büchel,1965-10-08,male,St. Gallen,SG,NR,1,SVP,0,V,4,49,,,4025,https://www.parlament.ch/en/biografie?CouncillorId=4025
1104,Jakob Büchler,"Büchler, Jakob",Jakob,Büchler,1952-05-29,male,St. Gallen,SG,NR,1,CVP,0,CE,3,49,,,1104,https://www.parlament.ch/en/biografie?CouncillorId=1104
453,André Bugnon,"Bugnon, André",André,Bugnon,1947-09-13,male,Waadt,VD,NR,1,SVP,0,V,4,49,,,453,https://www.parlament.ch/en/biografie?CouncillorId=453
4101,Christine Bulliard-Marbach,"Bulliard-Marbach, Christine",Christine,Bulliard-Marbach,1959-10-13,female,Freiburg,FR,NR,1,CVP,0,CE,3,49,,,4101,https://www.parlament.ch/en/biografie?CouncillorId=4101
4086,Yannick Buttet,"Buttet, Yannick",Yannick,Buttet,1977-07-12,male,Wallis,VS,NR,1,CVP,0,CE,3,49,,,4086,https://www.parlament.ch/en/biografie?CouncillorId=4086
4070,Martin Candinas,"Candinas, Martin",Martin,Candinas,1980-08-20,male,Graubünden,GR,NR,1,CVP,0,CE,3,49,,,4070,https://www.parlament.ch/en/biografie?CouncillorId=4070
3830,Marina Carobbio Guscetti,"Carobbio Guscetti, Marina",Marina,Carobbio Guscetti,1966-06-12,female,Tessin,TI,NR,1,SP,0,S,2,49,,,3830,https://www.parlament.ch/en/biografie?CouncillorId=3830
4075,Andrea Caroni,"Caroni, Andrea",Andrea,Caroni,1980-04-19,male,Appenzell A.-Rh.,AR,NR,1,FDP-Liberale,0,RL,1,49,,,4075,https://www.parlament.ch/en/biografie?CouncillorId=4075
3828,Ignazio Cassis,"Cassis, Ignazio",Ignazio,Cassis,1961-04-13,male,Tessin,TI,NR,1,FDP-Liberale,0,RL,1,49,,,3828,https://www.parlament.ch/en/biografie?CouncillorId=3828
4108,Isabelle Chevalley,"Chevalley, Isabelle",Isabelle,Chevalley,1972-04-13,female,Waadt,VD,NR,1,glp,0,GL,137,49,,,4108,https://www.parlament.ch/en/biografie?CouncillorId=4108
4007,Max Chopard-Acklin,"Chopard-Acklin, Max",Max,Chopard-Acklin,1966-08-30,male,Aargau,AG,NR,1,SP,0,S,2,49,,,4007,https://www.parlament.ch/en/biografie?CouncillorId=4007
4135,Raymond Clottu,"Clottu, Raymond",Raymond,Clottu,1967-12-18,male,Neuenburg,NE,NR,1,SVP,0,V,4,49,,2013-09-09,4135,https://www.parlament.ch/en/biografie?CouncillorId=4135
1133,Christophe Darbellay,"Darbellay, Christophe",Christophe,Darbellay,1971-03-07,male,Wallis,VS,NR,1,CVP,0,CE,3,49,,,1133,https://www.parlament.ch/en/biografie?CouncillorId=1133
1124,Dominique de Buman,"de Buman, Dominique",Dominique,de Buman,1956-04-28,male,Freiburg,FR,NR,1,CVP,0,CE,3,49,,,1124,https://www.parlament.ch/en/biografie?CouncillorId=1124
4051,Thomas de Courten,"de Courten, Thomas",Thomas,de Courten,1966-07-29,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,49,,,4051,https://www.parlament.ch/en/biografie?CouncillorId=4051
4079,Fathi Derder,"Derder, Fathi",Fathi,Derder,1970-12-04,male,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,49,,,4079,https://www.parlament.ch/en/biografie?CouncillorId=4079
4110,Hans Egloff,"Egloff, Hans",Hans,Egloff,1959-11-27,male,Zürich,ZH,NR,1,SVP,0,V,4,49,,,4110,https://www.parlament.ch/en/biografie?CouncillorId=4110
3875,Corina Eichenberger-Walther,"Eichenberger-Walther, Corina",Corina,Eichenberger-Walther,1954-10-14,female,Aargau,AG,NR,1,FDP-Liberale,0,RL,1,49,,,3875,https://www.parlament.ch/en/biografie?CouncillorId=3875
3876,Yvette Estermann,"Estermann, Yvette",Yvette,Estermann,1967-02-26,female,Luzern,LU,NR,1,SVP,0,V,4,49,,,3876,https://www.parlament.ch/en/biografie?CouncillorId=3876
4056,Daniel Fässler,"Fässler, Daniel",Daniel,Fässler,1960-08-22,male,Appenzell I.-Rh.,AI,NR,1,CVP,0,CE,3,49,,,4056,https://www.parlament.ch/en/biografie?CouncillorId=4056
395,Hildegard Fässler-Osterwalder,"Fässler-Osterwalder, Hildegard",Hildegard,Fässler-Osterwalder,1951-06-22,female,St. Gallen,SG,NR,1,SP,0,S,2,49,2013-03-03,,395,https://www.parlament.ch/en/biografie?CouncillorId=395
3922,Laurent Favre,"Favre, Laurent",Laurent,Favre,1972-10-14,male,Neuenburg,NE,NR,1,FDP-Liberale,0,RL,1,49,2014-12-07,,3922,https://www.parlament.ch/en/biografie?CouncillorId=3922
319,Hans Fehr,"Fehr, Hans",Hans,Fehr,1947-01-14,male,Zürich,ZH,NR,1,SVP,0,V,4,49,,,319,https://www.parlament.ch/en/biografie?CouncillorId=319
464,Hans-Jürg Fehr,"Fehr, Hans-Jürg",Hans-Jürg,Fehr,1948-08-07,male,Schaffhausen,SH,NR,1,SP,0,S,2,49,2013-09-08,,464,https://www.parlament.ch/en/biografie?CouncillorId=464
405,Jacqueline Fehr,"Fehr, Jacqueline",Jacqueline,Fehr,1963-06-01,female,Zürich,ZH,NR,1,SP,0,S,2,49,,,405,https://www.parlament.ch/en/biografie?CouncillorId=405
4077,Olivier Feller,"Feller, Olivier",Olivier,Feller,1974-08-30,male,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,49,,,4077,https://www.parlament.ch/en/biografie?CouncillorId=4077
4069,Yvonne Feri,"Feri, Yvonne",Yvonne,Feri,1966-03-21,female,Aargau,AG,NR,1,SP,0,S,2,49,,,4069,https://www.parlament.ch/en/biografie?CouncillorId=4069
3877,Doris Fiala,"Fiala, Doris",Doris,Fiala,1957-01-29,female,Zürich,ZH,NR,1,FDP-Liberale,0,RL,1,49,,,3877,https://www.parlament.ch/en/biografie?CouncillorId=3877
4089,Roland Fischer,"Fischer, Roland",Roland,Fischer,1965-04-05,male,Luzern,LU,NR,1,glp,0,GL,137,49,,,4089,https://www.parlament.ch/en/biografie?CouncillorId=4089
4059,Beat Flach,"Flach, Beat",Beat,Flach,1965-01-21,male,Aargau,AG,NR,1,glp,0,GL,137,49,,,4059,https://www.parlament.ch/en/biografie?CouncillorId=4059
3878,Sylvia Flückiger-Bäni,"Flückiger-Bäni, Sylvia",Sylvia,Flückiger-Bäni,1952-06-01,female,Aargau,AG,NR,1,SVP,0,V,4,49,,,3878,https://www.parlament.ch/en/biografie?CouncillorId=3878
