id,name__ro,name__en,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__ca,name__co,name__cs,name__cy,name__da,name__de,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__ia,name__id,name__ie,name__io,name__it,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__ms,name__nap,name__nb,name__nds,name__nds_nl,name__nl,name__nn,name__nrm,name__oc,name__pap,name__pcd,name__pl,name__pms,name__prg,name__pt,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sr_el,name__sv,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name,wikipedia__ro,gender,birth_date,original_wikiname,name__la,wikipedia__en,wikipedia__fr,wikipedia__hu,wikipedia__la,identifier__freebase,given_name,name__bs,name__is,name__lmo,name__sl,name__sq,wikipedia__pl,image,website,wikipedia__sk,family_name,identifier__EuroparlMEP,wikipedia__de,wikipedia__it,wikipedia__sv,death_date,name__he,name__ru,name__ja,name__zh,name__uk,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__he,wikipedia__ja,wikipedia__mg,wikipedia__nl,wikipedia__pt,wikipedia__ru,wikipedia__sl,wikipedia__uk,wikipedia__zh,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__Munzinger,identifier__FAST,wikipedia__commons,wikipedia__eo,name__bg,wikipedia__bg,wikipedia__rowikiquote,name__ar,wikipedia__ar,wikipedia__simple,name__ka,name__el,name__sr,name__az,name__ko,name__fa,name__mk,name__be,name__sh,wikipedia__az,wikipedia__be,wikipedia__el,wikipedia__enwikinews,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__ko,wikipedia__lb,wikipedia__lmo,wikipedia__lt,wikipedia__no,wikipedia__oc,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__tr,wikipedia__vi,identifier__GTAA,identifier__parlement,twitter,facebook,name__zh_hans,name__zh_hant,name__zh_hk,name__rup,name__sr_ec,wikipedia__roa_rup,last_seen,identifier__PACE,occupation,identifier__NSZL,wikipedia__rowikinews,wikipedia__br,name__fo,name__kl,wikipedia__hr,email,identifier__youtube,identifier__quora,identifier__google_knowledge,name__hsb,wikipedia__hsb,name__tt,name__ceb,identifier__Britannica,wikipedia__ms,name__be_tarask,identifier__NTA,wikipedia__lv,identifier__OLID,name__zh_cn,wikipedia__mk,linkedin,name__hy,wikipedia__hy,name__lfn,wikipedia__enwikisource,wikipedia__eswikiquote,wikipedia__frwikisource,wikipedia__itwikisource,wikipedia__rowikisource,wikipedia__sq,identifier__NKC,identifier__CANTIC,identifier__SELIBR,identifier__NLA,identifier__britishmuseum,identifier__GNC,identifier__AGORHA,identifier__NLAtrove,identifier__NLI,identifier__BNE,identifier__nlg,identifier__snac,identifier__persee,identifier__ne_se,identifier__BIBSYS,identifier__BAV,identifier__NUKAT,identifier__PTBNP,identifier__SBN_it,identifier__MusicBrainz,electoral_district,identifier__IMDB,identifier__PORT,name__uz,name__ta,name__pam,name__yo,name__fy,name__rmy,name__mr,name__qu,wikipedia__be_x_old,wikipedia__cy,wikipedia__fy,wikipedia__ga,wikipedia__gd,wikipedia__itwikiquote,wikipedia__mr,wikipedia__nn,wikipedia__pam,wikipedia__qu,wikipedia__rmy,wikipedia__scn,wikipedia__uz,wikipedia__yo,identifier__NNDB,name__dsb,name__pfl,name__frr,identifier__discogs,name__zh_sg,name__zh_tw,name__kk,wikipedia__kk,identifier__bigenc_ru,identifier__IIAF,identifier__ioc_athlete,name__mo,pseudonym,name__th,wikipedia__th,name__azb,wikipedia__azb,identifier__NDL,identifier__NSK,wikipedia__pms,identifier__zbMATH,identifier__MGP,identifier__ULAN,wikipedia__ast,wikipedia__enwikiquote,wikipedia__huwikiquote,wikipedia__svwikiquote,wikipedia__ltwikiquote,wikipedia__ukwikiquote,identifier__NPG,identifier__songkick,identifier__BVMC,identifier__CONOR,identifier__google_plus,wikipedia__species,identifier__JewishEnc,identifier__Gutenberg,identifier__NLP,wikipedia__ruwikisource,name__pa,name__ba,wikipedia__ba,wikipedia__pa,identifier__EGAXA,identifier__CERL,name__mi,identifier__BBC_things
Q12735469,Mihai Iancu,Mihai Iancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Iancu,,,,,,,,,,,,,,,,Mihai Iancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Iancu,Mihai Iancu,male,,,,,,,,,Mihai,,,,Mihai Iancu,,,,,,Iancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735475,Mihai Ioan Năstase,Mihai Ioan Năstase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Ioan Năstase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Ioan Năstase,Mihai Ioan Năstase,male,,,,,,,,,Mihai,,,,Mihai Ioan Năstase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735476,Mihai Iordache,Mihai Iordache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Iordache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Iordache,Mihai Iordache (deputat),male,,,,,,,,,Mihai,,,,Mihai Iordache,,,,,,Iordache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735479,Mihai Hanganu,Mihai Hanganu,,,,,,,,,,,,,,,,,,,,,,Mihai Hanganu,,,,,,,,,,,,,,Mihai Hanganu,,,,,,,,,,,,,,,,Mihai Hanganu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Hanganu,Mihai Hanganu,male,1951-07-06,,,,,,,,Mihai,,,,Mihai Hanganu,,,,,,Hanganu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735481,Mihai Lugojanu,Mihai Lugojanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Lugojanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Lugojanu,Mihai Lugojanu,male,1931-05-14,,,,,,,,,,,,Mihai Lugojanu,,,,,,,,,,,2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735483,Mihai Lupu,Mihai Lupu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Lupu,,,,,,,,,,,,,,,,Mihai Lupu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Lupu,Mihai Lupu,male,1962-10-26,Mihai Lupu,,,,,,,Mihai,,,,Mihai Lupu,,,,,,Lupu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735493,Mihai Nicolescu,Mihai Nicolescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Nicolescu,,,,,,,,,,,,,,,,Mihai Nicolescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Nicolescu,Mihai Nicolescu,male,,,,,,,,,Mihai,,,,Mihai Nicolescu,,,,,,Nicolescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735504,Mihai Popovici,Mihai Popovici,,,,,,,,,,,,,,,,,,,,,,Mihai Popovici,,,,,,,,,,,,,,Mihai Popovici,,,,,,,,,,,,,,,,Mihai Popovici,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Popovici,Mihai Popovici,male,1879-10-21,,,Mihai Popovici,,,,,Mihai,,,,Mihai Popovici,,,,,,Popovici,,,,,1966-05-07,,,,,,,,,,,,,,,,,,,,,0000 0003 8550 3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735515,Mihai Tudor,Mihai Tudor,,,,,,,,,,,,Mihai Tudor,,,,,,,,,,Mihai Tudor,,,,,,,,,Mihai Tudor,,,,,Mihai Tudor,,,,,,,,,,,,,,,,Mihai Tudor,,,,,,,,,,,,,,,,,,,,Mihai Tudor,,,,,,,,,Mihai Tudor,Mihai Tudor,male,1947-10-16,,,,,,,,Mihai,,,,Mihai Tudor,,,,,,Tudor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735517,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihajs Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,male,1967-03-06,Mihai Tudose,Michael Tudose,Mihai Tudose,Mihai Tudose,Mihai Tudose,Michael Tudose,,Mihai,,Mihai Tudose,,Mihai Tudose,,Mihai Tudose,https://upload.wikimedia.org/wikipedia/commons/c/cd/Mihai_Tudose_2018.jpg,,,Tudose,,Mihai Tudose,Mihai Tudose,Mihai Tudose,,מיכאי טודוסה,,ミハイ・トゥドセ,米哈伊·杜多斯,Міхай Тудосе,,Mihai Tudose,,Mihai Tudose,Mihai Tudose,,מיכאי טודוסה,,,Mihai Tudose,,"Тудосе, Михай",,Міхай Тудосе,米哈伊·圖多塞,,4429149919438306650007,1136129758,,,,,,Category:Mihai Tudose,,Михай Тудосе,Михай Тудосе,,,,,,Μιχάι Τουντόσε,,,미하이 투도세,,,Міхай Тудосэ,,,Міхай Тудосэ,Μιχάι Τουντόσε,,,Mihai Tudose,,,,,,미하이 투도세,Mihai Tudose,,,,,,,,,,Mihai Tudose,,,,,,,,,,,,,,politician,,,,Mihai Tudose,Mihai Tudose,,,,,,,,Михай Тудосе,Mihai Tudose,,Mihai Tudose,,,Mihajs Tudose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735518,Mihai Tănăsescu,Mihai Tănăsescu,,,,,,,,,,,,,,,,,,,,,,Mihai Tănăsescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Tănăsescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Tănăsescu,Mihai Tănăsescu,male,1956-01-11,,Michael-Nicolaus Tănăsescu,Mihai Tănăsescu,,,Michael-Nicolaus Tănăsescu,,Mihai,,,,Mihai Tănăsescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Mihai Tănăsescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735519,Mihai Ulis Tânjală,Mihai Ulis Tânjală,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Ulis Tânjală,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihai Ulis Tânjală,Mihai Ulis Tânjală,male,1958-12-23,,,,,,,,Mihai,,,,Mihai Ulis Tânjală,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735538,Mihail G. Cantacuzino,Mihail G. Cantacuzino,,,,,,,,,,,,,,,,,,,,,,Mihail G. Cantacuzino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail G. Cantacuzino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail G. Cantacuzino,Mihail G. Cantacuzino,male,1867,,,Mihail G. Cantacuzino,,,,,Mikhail,,,,Mihail G. Cantacuzino,,,https://upload.wikimedia.org/wikipedia/commons/5/50/1906_-_Mihail_G_Cantacuzino_primar_al_Bucurestiului_1.jpg,,,,,,,,1928,,,,,,,,,,,,,,,,,,,,,,310705213,,,,,,,,,,,,,,,,Μιχαήλ Γ. Καντακουζηνός,,,,,,,,,,Μιχαήλ Γ. Καντακουζηνός,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735539,Mihail G. Orleanu,Mihail Orleanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail G. Orleanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail G. Orleanu,Mihail G. Orleanu,male,1859-11-20,,,Mihail Orleanu,,,,,Mihail,,,,Mihail Orleanu,,,https://upload.wikimedia.org/wikipedia/commons/1/1c/1910_-_Mihail_Orleanu_-_ministrul_industriei_şi_comerţului.PNG,,,,,,,,1942-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735540,Mihail Golu,Mihail Golu,,,,,,,,,,,,,,,,,,,,,,Mihail Golu,,,,,,,,,,,,,,Mihail Golu,,,,,,,,,,,,,,,,Mihail Golu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Golu,Mihail Golu,male,1934-03-04,,Michael Golu,,,,Michael Golu,,Mihail,,,,Mihail Golu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735541,Mihail Iușut,Mihail Iușut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Iușut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Iușut,Mihail Iușut,male,1953-07-14,,,,,,,,,,,,Mihail Iușut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735554,Mihail Olteanu,Mihail Olteanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Olteanu,,,,,,,,,,,,,,,,Mihail Olteanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Olteanu,Mihail Olteanu,male,1955-12-18,,,,,,,,,,,,Mihail Olteanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735555,Mihail Nică,Mihail Nică,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Nică,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Nică,Mihail Nică,male,,,,,,,,,,,,,Mihail Nică,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735558,Mihail Panait,Mihail Panait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Panait,,,,,,,,,,,,,,,,Mihail Panait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Panait,Mihail Panait,male,,,,,,,,,,,,,Mihail Panait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735559,Mihail Petre Georgescu,Mihail Petre Georgescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Petre Georgescu,,,,,,,,,,,,,,,,Mihail Petre Georgescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Petre Georgescu,Mihail Petre Georgescu,male,,,,,,,,,,,,,Mihail Petre Georgescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735563,Mihail Părăluță,Mihail Părăluță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Părăluță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Părăluță,Mihail Părăluță,male,1927-11-08,,,,,,,,,,,,Mihail Părăluță,,,,,,,,,,,2004-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735568,Mihail Vlasov,Mihail Vlasov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Vlasov,,,,,,,,,,,,,,,,Mihail Vlasov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Vlasov,Mihail Vlasov,male,1943-12-15,,,,,,,,,,,,Mihail Vlasov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735571,Mihail Vlădescu,Mihail Vlădescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihail Vlădescu,Mihail Vlădescu,male,1865-04-21,,,Mihail Vlădescu,,,,,Mihail,,,,,,,,,,,,,,,1944-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735657,Mircea-Adrian Croitoru,Mircea-Adrian Croitoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea-Adrian Croitoru,,,,,,,,,,,,,,,,Mircea-Adrian Croitoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea-Adrian Croitoru,Mircea-Adrian Croitoru,male,1941,,,,,,,,,,,,Mircea-Adrian Croitoru,,,,,,,,,,,1999-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735659,Mircea-Anton Silvaș,Mircea-Anton Silvaș,,,,,,,,,,,,Mircea-Anton Silvaș,,,,,,,,,,Mircea-Anton Silvaș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea-Anton Silvaș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea-Anton Silvaș,Mircea-Anton Silvaș,male,,,,,,,,,,,,,Mircea-Anton Silvaș,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12735661,Mircea Banias,Mircea Banias,,,,,,,,,,,,Mircea Banias,,,,,,,,,,Mircea Banias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea Banias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mircea Banias,Mircea Banias,male,1966-03-06,,,,,,,,Mircea,,,,Mircea Banias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
