id,name,full_name,birth_date,image,source,term,party,area,start_date,end_date,identifier__parlamento
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,4,PSD,Lisboa,1985-11-04,1987-08-13,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,5,PSD,Lisboa,1987-08-13,1991-11-04,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,6,PSD,Santarém,1991-11-04,1994-01-10,35
35,Carlos Coelho,Carlos Miguel Maximiano de Almeida Coelho,1960-05-20,http://app.parlamento.pt/webutils/getimage.aspx?id=35&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=35,7,PSD,Santarém,1995-10-28,1998-09-15,35
36,Carlos Miguel Oliveira,Carlos Miguel de Valleré Pinheiro de Oliveira,1961-04-18,http://app.parlamento.pt/webutils/getimage.aspx?id=36&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=36,6,PSD,Fora da Europa,1991-11-04,1995-10-27,36
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,2,PSD,Madeira,1980-11-13,1983-05-31,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,3,PSD,Madeira,1983-05-31,1985-11-04,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,4,PSD,Madeira,1985-11-04,1986-11-07,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,5,PSD,Madeira,1987-08-13,1991-11-04,37
37,Cecília Catarino,Cecília Pita Catarino,1949-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=37&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=37,6,PSD,Madeira,1991-11-04,1995-10-27,37
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,6,PSD,Vila Real,1991-11-04,1995-10-27,38
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,9,PSD,Vila Real,2004-07-20,2005-03-10,38
38,Delmar Palas,Delmar Ramiro Palas,1950-02-01,http://app.parlamento.pt/webutils/getimage.aspx?id=38&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=38,10,PSD,Vila Real,2005-03-10,2005-03-12,38
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,2,PSD,Lisboa,1981-01-09,1981-07-24,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,4,PSD,Lisboa,1985-12-16,1987-08-13,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,5,PSD,Lisboa,1987-08-13,1991-11-04,39
39,Dinah Alhandra,Dinah Serrao Alhandra,1932-04-03,http://app.parlamento.pt/webutils/getimage.aspx?id=39&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=39,6,PSD,Lisboa,1992-01-21,1992-02-05,39
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,3,PSD,Bragança,1983-05-31,1985-11-04,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,4,PSD,Bragança,1985-11-04,1987-08-13,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,5,PSD,Bragança,1987-08-13,1991-11-04,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,6,PSD,Bragança,1991-11-04,1995-10-27,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,8,PSD,Lisboa,1999-10-25,2002-04-05,40
40,Duarte Lima,Domingos Duarte Lima,1955-11-20,http://app.parlamento.pt/webutils/getimage.aspx?id=40&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=40,10,PSD,Bragança,2005-03-10,2008-01-16,40
41,Domingos Almeida Lima,Domingos Jose Soares de Almeida Lima,1948-10-24,http://app.parlamento.pt/webutils/getimage.aspx?id=41&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=41,6,PSD,Setúbal,1991-11-04,1992-11-02,41
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,6,PSD,Lisboa,1991-11-04,1992-01-09,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,7,PSD,Lisboa,1995-10-27,1996-02-26,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,8,PSD,Lisboa,2001-04-16,2001-06-01,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,9,PSD,Lisboa,2002-04-05,2005-03-10,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,10,PSD,Lisboa,2005-03-10,2005-03-12,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,11,PSD,Lisboa,2009-10-15,2011-06-20,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,12,PSD,Lisboa,2011-06-20,2015-10-23,42
42,Duarte Pacheco,Duarte Rogério Matos Ventura Pacheco,1965-11-25,http://app.parlamento.pt/webutils/getimage.aspx?id=42&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=42,13,PSD,Lisboa,2015-10-23,,42
43,Eduardo Pereira da Silva,Eduardo Alfredo de Carvalho Pereira da Silva,1959-02-02,http://app.parlamento.pt/webutils/getimage.aspx?id=43&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=43,5,PSD,Santarém,1987-08-13,1991-11-04,43
43,Eduardo Pereira da Silva,Eduardo Alfredo de Carvalho Pereira da Silva,1959-02-02,http://app.parlamento.pt/webutils/getimage.aspx?id=43&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=43,6,PSD,Santarém,1991-11-04,1995-10-27,43
44,Eloi Ribeiro,Elói Franklin Fernandes Ribeiro,1953-04-02,http://app.parlamento.pt/webutils/getimage.aspx?id=44&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=44,6,PSD,Vila Real,1991-11-05,1992-11-13,44
45,ema Paulista,ema Maria Pereira Leite Loia Paulista,1944-04-28,http://app.parlamento.pt/webutils/getimage.aspx?id=45&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=45,6,PSD,Açores,1991-11-04,1995-10-20,45
46,Fernando Andrade,Fernando Carlos Branco Marques de Andrade,1950-12-06,http://app.parlamento.pt/webutils/getimage.aspx?id=46&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=46,6,PSD,Viseu,1991-11-04,1995-10-27,46
46,Fernando Andrade,Fernando Carlos Branco Marques de Andrade,1950-12-06,http://app.parlamento.pt/webutils/getimage.aspx?id=46&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=46,7,PSD,Viseu,1995-10-27,1995-10-28,46
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,5,PSD,Vila Real,1987-08-13,1991-11-03,47
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,6,PSD,Vila Real,1991-11-04,1995-10-27,47
47,Fernando Pereira,Fernando Jose Antunes Gomes Pereira,1964-01-26,http://app.parlamento.pt/webutils/getimage.aspx?id=47&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=47,7,PSD,Vila Real,1995-10-27,1999-10-25,47
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,3,PSD,Lisboa,1983-05-31,1983-06-24,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,4,PSD,Lisboa,1985-11-04,1987-08-13,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,5,PSD,Lisboa,1987-08-13,1991-11-04,48
48,Correia Afonso,Fernando Jose Russo Roque Correia Afonso,1929-07-03,http://app.parlamento.pt/webutils/getimage.aspx?id=48&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=48,6,PSD,Lisboa,1991-11-04,1992-02-05,48
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,3,PSD,Viseu,1983-05-31,1985-11-04,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,4,PSD,Viseu,1985-11-04,1987-08-13,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,5,PSD,Viseu,1987-08-13,1991-11-04,49
49,Fernando Amaral,Fernando Monteiro do Amaral,1925-01-13,http://app.parlamento.pt/webutils/getimage.aspx?id=49&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=49,6,PSD,Viseu,1991-11-04,1995-10-27,49
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,2,PSD,Santarém,1980-11-13,1983-05-31,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,3,PSD,Santarém,1983-05-31,1985-11-04,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,4,PSD,Santarém,1985-11-04,1986-01-06,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,5,PSD,Santarém,1989-07-25,1991-11-04,50
50,Fernando Condesso,Fernando dos Reis Condesso,1946-10-09,http://app.parlamento.pt/webutils/getimage.aspx?id=50&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=50,6,PSD,Santarém,1991-11-04,1995-10-27,50
51,Fernando Antunes,Fernando dos Santos Antunes,1949-09-19,http://app.parlamento.pt/webutils/getimage.aspx?id=51&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=51,6,PSD,Coimbra,1992-01-10,1992-02-25,51
51,Fernando Antunes,Fernando dos Santos Antunes,1949-09-19,http://app.parlamento.pt/webutils/getimage.aspx?id=51&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=51,10,PSD,Coimbra,2005-04-05,2009-10-15,51
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,6,PSD,Braga,1991-11-05,1992-01-14,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,7,PSD,Braga,1995-10-27,1997-05-19,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,8,PSD,Braga,1999-10-25,2001-01-16,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,9,PSD,Braga,2002-04-05,2005-03-10,52
52,Fernando Santos Pereira,Fernando Santos Pereira,1960-05-27,http://app.parlamento.pt/webutils/getimage.aspx?id=52&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=52,10,PSD,Braga,2005-03-10,2009-10-15,52
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,5,PSD,Faro,1987-08-13,1991-11-03,53
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,6,PSD,Faro,1991-11-04,1995-10-27,53
53,Filipe Abreu,Filipe Manuel da Silva Abreu,1947-07-24,http://app.parlamento.pt/webutils/getimage.aspx?id=53&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=53,7,PSD,Faro,1998-06-15,1998-09-13,53
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,3,PSD,Castelo Branco,1983-05-31,1985-11-04,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,4,PSD,Castelo Branco,1985-11-04,1985-11-19,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,5,PSD,Castelo Branco,1987-08-13,1987-08-28,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,6,PSD,Castelo Branco,1991-11-04,1995-10-27,54
54,Antunes da Silva,Francisco Antunes da Silva,1948-03-04,http://app.parlamento.pt/webutils/getimage.aspx?id=54&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=54,7,PSD,Castelo Branco,1995-10-27,1999-03-29,54
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,4,PSD,Lisboa,1986-02-04,1986-02-19,55
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,5,PSD,Lisboa,1987-08-13,1991-11-04,55
55,Francisco Bernardino Silva,Francisco Joao Bernardino da Silva,1950-03-12,http://app.parlamento.pt/webutils/getimage.aspx?id=55&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=55,6,PSD,Lisboa,1991-11-05,1995-10-27,55
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,3,PSD,Porto,1983-05-31,1983-07-18,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,4,PSD,Porto,1985-11-04,1987-08-13,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,5,PSD,Porto,1987-08-13,1991-11-04,56
56,Guido Rodrigues,Guido Orlando de Freitas Rodrigues,1935-04-21,http://app.parlamento.pt/webutils/getimage.aspx?id=56&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=56,6,PSD,Porto,1991-11-04,1995-10-27,56
57,Hilário Marques,Hilário Torres Azevedo Marques,1940-04-19,http://app.parlamento.pt/webutils/getimage.aspx?id=57&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=57,5,PSD,Viana do Castelo,1987-08-13,1991-11-04,57
57,Hilário Marques,Hilário Torres Azevedo Marques,1940-04-19,http://app.parlamento.pt/webutils/getimage.aspx?id=57&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=57,6,PSD,Viana do Castelo,1991-11-04,1995-10-27,57
58,Isilda Martins,Isilda Maria Renda Periquito Pires Martins,1940-08-16,http://app.parlamento.pt/webutils/getimage.aspx?id=58&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=58,6,PSD,Faro,1991-12-16,1993-12-07,58
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,2,PSD,Coimbra,1981-01-13,1981-01-28,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,3,PSD,Coimbra,1984-06-06,1984-06-09,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,4,PSD,Coimbra,1986-01-06,1986-01-21,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,5,PSD,Coimbra,1987-08-13,1988-04-23,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,6,PSD,Coimbra,1991-11-05,1991-12-04,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,8,PSD,Coimbra,1999-10-25,1999-12-09,59
59,Jaime Soares,Jaime Carlos Marta Soares,1943-03-15,http://app.parlamento.pt/webutils/getimage.aspx?id=59&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=59,10,PSD,Coimbra,2005-03-10,2005-07-03,59
60,Jaime Milhomens,Jaime Gomes Milhomens,1962-05-24,http://app.parlamento.pt/webutils/getimage.aspx?id=60&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=60,5,PSD,Aveiro,1987-08-13,1991-11-03,60
60,Jaime Milhomens,Jaime Gomes Milhomens,1962-05-24,http://app.parlamento.pt/webutils/getimage.aspx?id=60&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=60,6,PSD,Aveiro,1991-11-04,1995-10-27,60
61,João Granja,João Alberto Granja dos Santos Silva,1963-09-27,http://app.parlamento.pt/webutils/getimage.aspx?id=61&type=deputado,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=61,6,PSD,Braga,1991-11-04,1993-11-30,61
