id,name__hy,name__en,name__nl,name,wikipedia__hy,gender,birth_date,original_wikiname,name__es,name__ru,name__fr,name__de,name__hu,name__fa,wikipedia__en,wikipedia__fa,wikipedia__hywikiquote,wikipedia__ru,image,occupation,identifier__freebase,given_name,website,name__pt,wikipedia__pt,name__et,name__pl,name__tr,name__ka,name__ja,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__hywikisource,wikipedia__ka,wikipedia__pl,wikipedia__tr,identifier__VIAF,identifier__PACE,wikipedia__ruwikiquote,name__uk,name__zh,wikipedia__de,wikipedia__uk,wikipedia__zh,identifier__google_knowledge,name__it,wikipedia__simple,name__eo,wikipedia__eo,identifier__GND,identifier__LCAuth,identifier__SUDOC,name__sv,name__en_ca,name__en_gb,wikipedia__sv,wikipedia__es,name__zh_hant,name__zh_hans,name__bg,wikipedia__it,name__oc,name__be,name__cy,death_date,name__az,name__el,wikipedia__az,name__id,name__la,name__lv,name__nds,name__mr,name__vi,name__da,name__nb,name__nn,name__pt_br,wikipedia__el,wikipedia__id,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__nds,wikipedia__no,wikipedia__ruwikinews,wikipedia__vi,facebook,wikipedia__bg,wikipedia__ja,family_name,name__sl,identifier__GTAA,wikipedia__ca,wikipedia__io,wikipedia__hu,name__be_tarask,wikipedia__ky,name__ar,name__he,wikipedia__ar,wikipedia__he,name__hsb,name__cs,name__sr,name__ky,wikipedia__cs,wikipedia__hsb,wikipedia__sr,name__ca,wikipedia__sh,name__sh,name__mg,wikipedia__mg,identifier__NTA,name__sco,name__an,name__ast,name__ext,name__gl,wikipedia__sco,name__qu,wikipedia__qu,identifier__MGP,identifier__FAST,identifier__IMDB,identifier__bigenc_ru,identifier__BNF,identifier__ISNI,name__fi,name__kk,wikipedia__kk,name__ace,identifier__kinopoisk,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__io,name__arc,wikipedia__arc,wikipedia__fi,wikipedia__gl,wikipedia__ko,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__be,wikipedia__enwikiquote,name__ro,name__diq,wikipedia__ro,identifier__OLID,identifier__nlg,identifier__Britannica,wikipedia__xmf,wikipedia__te,wikipedia__sq,name__ba,wikipedia__ba,name__te,name__sq,name__bn,name__hi,wikipedia__bn,name__xmf,name__azb,wikipedia__azb,identifier__BIBSYS,identifier__NUKAT
Q20509987,Խաչիկ Հարությունյան,Khachik Harutyunyan,Khachik Harutyunyan,Խաչիկ Հարությունյան,Խաչիկ Հարությունյան,male,1959-02-26,Խաչիկ Հարությունյան,,,,,,خاچیک هاروتیونیان,,خاچیک هاروتیونیان,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20510294,Լևոն Մարտիրոսյան,Levon Martirosyan,Levon Martirosyan,Լևոն Մարտիրոսյան,Լևոն Մարտիրոսյան,male,1976-02-19,Լևոն Մարտիրոսյան,,,,,,,Levon Martirosyan,,,,"https://upload.wikimedia.org/wikipedia/commons/2/2e/Levon_Martirosyan,_Julie_Payette_and_Ann_Cavoukian.jpg",politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20510849,Ռուստամ Գասպարյան,Rustam Gasparyan,Rustam Gasparyan,Ռուստամ Գասպարյան,Ռուստամ Գասպարյան,male,1961-04-11,Ռուստամ Գասպարյան,,,,,,,,,,,,military personnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20511000,Էլինար Վարդանյան,Alderman Vardanyan,Alderman Vardanyan,Էլինար Վարդանյան,Էլինար Վարդանյան,female,1978-11-18,Էլինար Վարդանյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20511296,Դավիթ Հովհաննես,David Hovhannes,,Դավիթ Հովհաննես,Դավիթ Հովհաննես,male,1945-02-17,,,,,,,داویت هوهانس,,داویت هوهانس,Դավիթ Հովհաննես,,https://upload.wikimedia.org/wikipedia/commons/a/a9/Դավիթ_Հովհաննես_(1).JPG,poet,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 4673 4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20511551,Հովհաննես Սահակյան,Hovhannes Sahakyan,Hovhannes Sahakyan,Հովհաննես Սահակյան,Հովհաննես Սահակյան,male,1977-02-25,Հովհաննես Սահակյան,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20511784,Արտակ Զաքարյան,Artak Zakaryan,Artak Zakaryan,Արտակ Զաքարյան,Արտակ Զաքարյան,male,1974-11-01,Արտակ Զաքարյան,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Artak_Zakaryan_01.JPG,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20512579,Լյուդմիլա Սարգսյան,Lyudmila Sargsyan,Lyudmila Sargsyan,Լյուդմիլա Սարգսյան,Լյուդմիլա Սարգսյան,female,1959-03-30,Լյուդմիլա Սարգսյան,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8e/Լյուդմիլա_Սարգսյան1.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20514480,Արմենակ Արմենակյան,,,Արմենակ Արմենակյան,Արմենակ Արմենակյան,male,1955-12-11,,,"Арменакян, Арменак Минасович",,,,,,,,"Арменакян, Арменак Минасович",https://upload.wikimedia.org/wikipedia/commons/c/c4/Armenak-armenakyan.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20514518,Ստեփան Զաքարյան,,,Ստեփան Զաքարյան,Ստեփան Զաքարյան,male,1957-07-18,,,Степан Грачаевич Закарян,,,,,,,,"Закарян, Степан Грачаевич",https://upload.wikimedia.org/wikipedia/commons/e/e9/Stepan_Zakaryan_01.JPG,writer,,,,,,,,,,,,,,Հեղինակ:Ստեփան Զաքարյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zakaryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20514627,Գուրգեն Սարգսյան,,,Գուրգեն Սարգսյան,Գուրգեն Սարգսյան,male,1964-06-10,,,"Саркисян, Гурген Байтунович",,,,,,,,"Саркисян, Гурген Байтунович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21209630,Արայիկ Աղաբաբյան,Arayik Aghababyan,Arayik Aghababyan,Արայիկ Աղաբաբյան,Արայիկ Աղաբաբյան,male,1962-03-19,Արայիկ Աղաբաբյան,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21212025,Արփինե Հովհաննիսյան,Arpine Hovhannisyan,Arpine Hovhannisyan,Արփինե Հովհաննիսյան,Արփինե Հովհաննիսյան,female,1983-12-04,Արփինե Հովհաննիսյան,Arpine Hovhannisyan,,Arpine Hovhannisyan,Arpine Howhannisjan,,آرپینه هوهانیسیان,Arpine Hovhannisyan,آرپینه هوهانیسیان,Արփինե Հովհաննիսյան,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Arpine_Hovhannisyan.png,politician,,,,,,,,,,,Category:Arpine Hovhannisyan,,,,,,,,,,,,Arpine Howhannisjan,,,,,,,,,,,,,,,Arpine Hovhannisyan,,,,,,,,,,,,,,,,,,,Arpine Hovhannisian,Arpine Hovhannisian,,,,,,,,Arpine Hovhannisian,,,,,,,,,,,,,,أربين هوفانيسيان,ארפין הובהניסיאן,أربين هوفانيسيان,ארפין הובהניסיאן,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ఆర్పైన్ హోవ్హన్నిస్యాన్,Arpine Hovhannisyan,,,ఆర్పైన్ హోవ్హన్నిస్యాన్,Arpine Hovhannisyan,অ্যার্পিন হোভেনেসিয়ান,अर्पिन होवानीसीन,অ্যার্পিন হোভেনেসিয়ান,,,,,
Q21212261,Վահրամ Մկրտչյան,Vahram Mkrtchyan,Vahram Mkrtchyan,Վահրամ Մկրտչյան,Վահրամ Մկրտչյան,male,1963-08-07,Վահրամ Մկրտչյան,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Vahram_Mkrtchyan.jpg,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21212686,Արման Սաղաթելյան,,,Արման Սաղաթելյան,Արման Սաղաթելյան,male,1975-08-26,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/Arman_Saghatelyan.jpg,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q21438195,Սերգեյ Բագրատյան,,,Սերգեյ Բագրատյան,Սերգեյ Բագրատյան,male,1963-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q215782,Անդրանիկ Մարգարյան,Andranik Margaryan,Andranik Margarian,Անդրանիկ Մարգարյան,Անդրանիկ Մարգարյան (քաղաքական գործիչ),male,1951-06-12,,Andranik Markarián,Андраник Наапетович Маргарян,Andranik Margarian,Andranik Markarjan,Andranik Margarjan,آندرانیک مارگاریان,Andranik Margaryan,آندرانیک مارگاریان,Անդրանիկ Մարգարյան,"Маргарян, Андраник Наапетович",https://upload.wikimedia.org/wikipedia/commons/2/26/AndranikMargaryan_(cropped2).jpg,politician,/m/021hx5,Andranik,,Andranik Margaryan,Andranik Margaryan,Andranik Margarjan,Andranik Markarian,Andranik Markaryan,ანდრანიკ მარგარიანი,アンドラニク・マルカリャン,Category:Andranik Margaryan,Andranik Margarjan,Andranik Margarian,,ანდრანიკ მარგარიანი,Andranik Markarian,Andranik Markaryan,78833949,,,Маргарян Андранік Наапетович,安德拉尼克·马尔加良,Andranik Markarjan,Маргарян Андранік Наапетович,安德拉尼克·马尔加良,,Andranik Margaryan,,Andranik Markarjan,Andranik Markarjan,135886899,n2009006539,,Andranik Markarjan,,,Andranik Markarjan,Andranik Markarián,安德拉尼克·馬爾加良,安德拉尼克·马尔加良,,Andranik Margaryan,Andranik Margarian,,Andranik Margaryan,2007-03-25,,Αντρανίκ Μαρκαριάν,,Andranik Margaryan,,,,आंद्रानिक मार्गार्यान,,,Andranik Margarjan,Andranik Margarjan,,Αντρανίκ Μαρκαριάν,Andranik Margaryan,,,आंद्रानिक मार्गार्यान,,Andranik Margarjan,,,,,アンドラニク・マルカリャン,,,,,Andranik Margaryan,Andranik Margarjan,,,,,,,,Andranik Markarjan,,,Andranik Markarjan,,,,,,,,,,,,,Andranik Markaryan,,,,,,,,,0000 0000 5559 9787,Andranik Markarjan,,,,,安德拉尼克·馬爾加良,安德拉尼克·马尔加良,安德拉尼克·马尔加良,安德拉尼克·馬爾加良,안드라니크 마르가리얀,Andranik Margaryan,ܐܢܕܪܢܝܩ ܡܐܪܓܐܪܝܐܢ,ܐܢܕܪܢܝܩ ܡܐܪܓܐܪܝܐܢ,Andranik Markarjan,Andranik Markaryan,안드라니크 마르가랸,Andranik Margarian,Andranik Margarjan,Andranik Margarian,,,,,,,,,,,,,,,,,,,,,,,
Q21921724,Ջեմմա Բաղդասարյան,,,Ջեմմա Բաղդասարյան,Ջեմմա Բաղդասարյան,male,1956-07-23,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2383515,Արտաշես Գեղամյան,Artashes Geghamyan,Artashes Geghamyan,Արտաշես Գեղամյան,Արտաշես Գեղամյան,male,1949-12-02,Արտաշես Գեղամյան,Artashes Geghamyan,Арташес Мамиконович Гегамян,Artashes Geghamian,Artashes Geghamyan,Artashes Geghamyan,آرتاشس گغامیان,Artashes Geghamyan,آرتاشس گغامیان,Արտաշես Գեղամյան,"Гегамян, Арташес Мамиконович",https://upload.wikimedia.org/wikipedia/commons/a/a5/Head_of_the_Delegation_of_Armenia_Artashes_Geghamyan_(cropped).jpg,politician,/m/027lyx7,,,,,Artašes Geghamjan,Artadżes Geghamjan,Artaşes Gegamyan,არტაშეს გეღამიანი,アルタシェス・ゲガミアン,Category:Artashes Geghamyan,Artašes Geghamjan,Artashes Geghamian,Հեղինակ:Արտաշես Գեղամյան,არტაშეს გეღამიანი,Artaszes Geghamian,Artaşes Gegamyan,47974325,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 4398 854X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2389099,Վազգեն Մանուկյան,Vazgen Manukyan,Vazgen Manowkyan,Վազգեն Մանուկյան,Վազգեն Մանուկյան,male,1946-02-13,,Vazgen Manukyan,Вазген Манукян,Vazgen Manoukian,Wasken Manukjan,Vazgen Manukyan,وازگن مانوکیان,Vazgen Manukyan,وازگن مانوکیان,,"Манукян, Вазген Микаэлович",https://upload.wikimedia.org/wikipedia/commons/5/5c/Vazgen_Manukyan.jpg,politician,/m/0275vjt,Vazgen,,,,,Wazgen Manukian,Vazgen Manukyan,ვაზგენ მანუკიანი,ワズゲン・マヌキャン,Category:Vazgen Manukyan,,Vazgen Manoukian,,ვაზგენ მანუკიანი,Wazgen Manukian,Vazgen Manukyan,63343533,,,Манукян Вазген Мікаелович,瓦兹根·马努基扬,Wasgen Manukjan,Манукян Вазген Мікаелович,瓦兹根·马努基扬,,Vazgen Manukyan,,,,13158247X,n99265205,,,,,,Vazgen Manukián,,,,Vazgen Manukyan,,,,,,,,,,,,,,,Vazgen Manukjan,,,,,,,,,Vazgen Manukjan,,,,,ワズゲン・マヌキャン,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vazgen Manukyan,Vazgen Manukyan,142052,452697,,,,0000 0001 1657 8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2389114,Րաֆֆի Կ. Հովհաննիսյան,Raffi Hovannisian,Raffi Hovannisian,Րաֆֆի Կ. Հովհաննիսյան,Րաֆֆի Հովհաննիսյան (քաղաքական գործիչ),male,1959-11-20,Րաֆֆի Հովհաննիսյան (քաղաքական գործիչ),Raffi Hovannisian,"Ованнисян, Раффи Ричардович",Raffi Hovannisian,Raffi Hovannisian,Raffi Hovannisian,رافی هووانیسیان,Raffi Hovannisian,رافی هووانیسیان,Րաֆֆի Հովհաննիսյան,"Ованнисян, Раффи Ричардович",https://upload.wikimedia.org/wikipedia/commons/8/88/Raffi_Hovannisian_22_Feb_2013.jpg,politician,/m/02vwjhn,,,,,Raffi Hovhannisjan,,,,ラッフィ・ホヴァニスィアン,Category:Raffi Hovannisian,Raffi Hovhannisjan,,,,,,66120127,6020,,Ованнісян Раффі Річардович,,Raffi Hovannisian,Ованнісян Раффі Річардович,,,,,,,,,,Raffi Hovannisian,,,Raffi Hovannisian,,,,Рафи Ованисян,,,Рафі Рычардавіч Аванісян,,,Raffi Hovanisyan,,Raffi Hovanisyan,,,,,,,,,,,,,,,,,,,,Raffi.K.Hovannisian,Рафи Ованисян,ラッフィ・ホヴァニスィアン,Howhannisjan,Raffi Hovannisian,112607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24037095,Կարեն Շահմուրադյան,,,Կարեն Շահմուրադյան,Կարեն Շահմուրադյան,male,1980-04-28,Կարեն Շահմուրադյան,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2633067,Հովիկ Աբրահամյան,Hovik Abrahamyan,Hovik Abrahamyan,Հովիկ Աբրահամյան,Հովիկ Աբրահամյան,male,1958-01-24,Հովիկ Աբրահամյան,Hovik Abrahamyan,Овик Аргамович Абрамян,Hovik Abrahamian,Hovik Abrahamyan,Hovik Abrahamjan,هوویک آبراهامیان,Hovik Abrahamyan,هوویک آبراهامیان,Հովիկ Աբրահամյան,"Абраамян, Овик Аргамович",https://upload.wikimedia.org/wikipedia/commons/e/e4/President_of_the_National_Assembly.jpg,politician,/m/0glscs8,Ivan,,Hovik Abrahamyan,Hovik Abrahamyan,Hovik Abrahamjan,Howik Abrahamian,Hovik Abrahamyan,ჰოვიკ აბრაჰამიანი,ホヴィク・アブラハミャン,Category:Hovik Abrahamyan,Hovik Abrahamjan,Hovik Abrahamian,,ჰოვიკ აბრაჰამიანი,Howik Abrahamian,Hovik Abrahamyan,,,,Абрамян Овік Аргамович,奧維克·阿布拉米揚,Howik Abrahamjan,Абрамян Овік Аргамович,奧維克·阿布拉米揚,,Hovik Abrahamyan,Hovik Abrahamyan,,,,,,Hovik Abrahamyan,Hovik Abrahamyan,Hovik Abrahamyan,,Hovik Abrahamyan,,,,Hovik Abrahamyan,,,,,Ovik Abraamyan,Χοβίκ Αμπραχαμιάν,Ovik Abraamyan,Hovik Abrahamyan,Hovik Abrahamjan,Oviks Abrahamjans,Hovik Abrahamyan,होविक अब्राहम्यान,Hovik Abrahamyan,Hovik Abrahamyan,Hovik Abrahamyan,Hovik Abrahamyan,Hovik Abrahamyan,Χοβίκ Αμπραχαμιάν,Hovik Abrahamyan,Hovik Abrahamjan,Oviks Abrahamjans,होविक अब्राहम्यान,Hovik Abrahamyan,Hovik Abrahamjan,Категория:Овик Абрамян,Hovik Abrahamyan,Hovik-Abrahamyan-203473279674265,,,,,,Hovik Abrahamian,Hovik Abrahamyan,Hovik Abrahamjan,,,,,,,,,,,,,,Hovik Abrahamian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hovik Abrahamyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2644893,Վլադիմիր Դարբինյան,Vladimir Darbinyan,Vladimir Darbijian,Վլադիմիր Դարբինյան,Վլադիմիր Դարբինյան,male,1931-04-10,,,"Дарбинян, Владимир Саркисович",Vladimir Darbijian,,,,,,,"Дарбинян, Владимир Саркисович",,politician,,Vladimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,Darbinyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26703171,Թևան Պողոսյան,,,Թևան Պողոսյան,Թևան Պողոսյան,male,1972-12-02,Թևան Պողոսյան,,Теван Погосян,,,,,,,,,,engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q279396,Վազգեն Սարգսյան,Vazgen Sargsyan,Vazgen Sargsian,Վազգեն Սարգսյան,Վազգեն Սարգսյան,male,1959-03-05,,Vazgen Sargsyan,Вазген Завенович Саркисян,Vazgen Sargsian,Wasken Sarkissjan,Vazgen Sargsyan,وازگن سارکیسیان,Vazgen Sargsyan,وازگن سارگسیان,Վազգեն Սարգսյան,"Саркисян, Вазген Завенович",https://upload.wikimedia.org/wikipedia/commons/a/af/Վազգեն_Սարգսյան.jpg,politician,/m/01tgpv,Vazgen,,Vazgen Sargsyan,Vazgen Sargsyan,,Wazgen Sarkisjan,Vazgen Sarkisyan,ვაზგენ სარქისიანი,ワスゲン・サルキシャン,Category:Vazgen Sargsyan,,Vazgen Sargsian,,ვაზგენ სარქისიანი,Wazgen Sarkisjan,Vazgen Sarkisyan,60135942,,,Саркісян Вазген Завенович,瓦兹根·萨尔基相,Wasken Sarkissjan,Саргсян Вазген Завенович,瓦兹根·萨尔基相,,Vazgen Sargsyan,,,,128459018,n99038704,,Vazgen Sargsian,,,Vazgen Sargsian,,,,,Vazgen Sargsyan,,Вазген Савенавіч Саргсян,,1999-10-27,,,,,,,,वाझ्गेन सर्ग्स्यान,,,Vazgen Sargsian,,,,,,,वाझ्गेन सर्ग्स्यान,,Vazgen Sargsian,,,,,ワスゲン・サルキシャン,Sargsyan,,,,Vazgen Sargsyan,,,,فازجين سركسيان,ואזגן סרקיזיאן,فازكين سركسيان,ואזגן סרקיזיאן,,Vazgen Sarkisjan,,,Vazgen Sarkisjan,,,,,,,,,,,,,,,,,,1549530,,,,0000 0000 3898 7948,Vazgen Sargsjan,,,,,,,,,바즈겐 사르키샨,Vazgen Sargsyan,,,Vazgen Sargsjan,,바즈겐 사르키샨,,,,Вазген Савенавіч Саргсян,,,,,OL6715191A,,biography/Vazgen-Sarkisyan,,,,,,,,,,,,,,,
Q28169776,Արագած Ախոյան,Aragats Akhoyan,,Արագած Ախոյան,Արագած Ախոյան,male,1962-08-29,,,Арагац Ахоян,,,,آراگاتس آخویان,,آراگاتس آخویان,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2830950,Ալբերտ Բազեյան,Albert Bazeyan,Albert Bazeyan,Ալբերտ Բազեյան,Ալբերտ Բազեյան,male,1956-05-28,,Albert Bazeyan,"Базеян, Альберт Мушегович",Albert Bazeyan,Albert Bazeyan,Albert Bazeyan,آلبرت بازیان,Albert Bazeyan,آلبرت بازیان,,"Базеян, Альберт Мушегович",https://upload.wikimedia.org/wikipedia/commons/c/c9/Albert-Bazeyan.jpg,politician,/m/0t_dzs9,Albert,,,,,,Albert Bazeyan,,アルベルト・バゼヤン,,,Albert Bazeyan,,,,Albert Bazeyan,,,,,,,,,,,,,,,,,,Albert Bazeyan,Albert Bazeyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29310134,Մանե Թանդիլյան,Mane Tandilyan,Mane Tandilyan,Մանե Թանդիլյան,Մանե Թանդիլյան,female,1978-04-03,,,,,,,مانه تاندیلیان,,مانه تاندیلیان,,,,accountant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30130066,Տատյանա Գրիգորևնա Միքայելյան,Tatyana Grigorevna Mikaelyan,Tatyana Mikaelyan,Տատյանա Գրիգորևնա Միքայելյան,Տատյանա Միքայելյան,female,1955-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30131111,Կնյազ Հասանով,Knyaz Hasanov,Knyaz Hasanov,Կնյազ Հասանով,Կնյազ Հասանով,male,1945-01-17,,,Княз Гасанов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
