id,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,wikipedia,wikipedia_name,start_date,end_date,term,identifier__openaustralia
10039,Arch Bevis,"Bevis, Arch",Arch,Bevis,Brisbane,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Arch_Bevis,Arch Bevis,2004-10-09,2007-11-24,41,10039
10039,Arch Bevis,"Bevis, Arch",Arch,Bevis,Brisbane,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Arch_Bevis,Arch Bevis,2007-11-24,2010-08-21,42,10039
10040,James Bidgood,"Bidgood, James",James,Bidgood,Dawson,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/James_Bidgood_(Australian_politician),James Bidgood (Australian politician),2007-11-24,2010-08-21,42,10040
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,1996-03-02,1998-10-03,38,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,1998-10-03,2001-11-10,39,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,2001-11-10,2004-10-09,40,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,2004-10-09,2007-11-24,41,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,2007-11-24,2010-08-21,42,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,2010-08-21,2013-09-07,43,10041
10041,Bruce Billson,"Billson, Bruce",Bruce,Billson,Dunkley,Liberal Party,http://data.openaustralia.org/members/representatives.xml,1K6,B.Billson.MP@aph.gov.au,http://www.brucebillson.com.au/,https://www.facebook.com/brucebillsonMP,http://twitter.com/BruceBillsonMP,http://en.wikipedia.org/wiki/Bruce_Billson,Bruce Billson,2013-09-07,,44,10041
10042,Gordon Bilney,"Bilney, Gordon",Gordon,Bilney,Kingston,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10042
10042,Gordon Bilney,"Bilney, Gordon",Gordon,Bilney,Kingston,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10042
10042,Gordon Bilney,"Bilney, Gordon",Gordon,Bilney,Kingston,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10042
10043,Sharon Bird,"Bird, Sharon",Sharon,Bird,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZP,Sharon.Bird.MP@aph.gov.au,http://www.sharonbird.com.au/,http://www.facebook.com/sharon.bird.mp,http://twitter.com/SharonBirdMP,http://en.wikipedia.org/wiki/Sharon_Bird,Sharon Bird,2004-10-09,2007-11-24,41,10043
10043,Sharon Bird,"Bird, Sharon",Sharon,Bird,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZP,Sharon.Bird.MP@aph.gov.au,http://www.sharonbird.com.au/,http://www.facebook.com/sharon.bird.mp,http://twitter.com/SharonBirdMP,http://en.wikipedia.org/wiki/Sharon_Bird,Sharon Bird,2007-11-24,2010-08-21,42,10043
10043,Sharon Bird,"Bird, Sharon",Sharon,Bird,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZP,Sharon.Bird.MP@aph.gov.au,http://www.sharonbird.com.au/,http://www.facebook.com/sharon.bird.mp,http://twitter.com/SharonBirdMP,http://en.wikipedia.org/wiki/Sharon_Bird,Sharon Bird,2010-08-21,2013-09-07,43,10043
10043,Sharon Bird,"Bird, Sharon",Sharon,Bird,Cunningham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZP,Sharon.Bird.MP@aph.gov.au,http://www.sharonbird.com.au/,http://www.facebook.com/sharon.bird.mp,http://twitter.com/SharonBirdMP,http://en.wikipedia.org/wiki/Sharon_Bird,Sharon Bird,2013-09-07,,44,10043
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,1994-03-26,1996-03-02,37,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,1996-03-02,1998-10-03,38,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,1998-10-03,2001-11-10,39,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2001-11-10,2004-10-09,40,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2004-10-09,2007-11-24,41,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2007-11-24,2010-08-21,42,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2010-08-21,2013-09-07,43,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2013-09-07,2013-11-12,44,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,SPK,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2013-11-12,2015-08-02,44,10046
10046,Bronwyn Bishop,"Bishop, Bronwyn",Bronwyn,Bishop,Mackellar,Liberal Party,http://data.openaustralia.org/members/representatives.xml,SE4,Bronwyn.Bishop.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Bronwyn_Bishop,Bronwyn Bishop,2015-08-02,,44,10046
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,1998-10-03,2001-11-10,39,10047
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,2001-11-10,2004-10-09,40,10047
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,2004-10-09,2007-11-24,41,10047
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,2007-11-24,2010-08-21,42,10047
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,2010-08-21,2013-09-07,43,10047
10047,Julie Bishop,"Bishop, Julie",Julie,Bishop,Curtin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,83P,Julie.Bishop.MP@aph.gov.au,http://www.juliebishop.com.au/,http://www.facebook.com/julie.bishop.mp,http://twitter.com/JulieBishopMP,http://en.wikipedia.org/wiki/Julie_Bishop,Julie Bishop,2013-09-07,,44,10047
10052,Cecil Blanchard,"Blanchard, Cecil",Cecil,Blanchard,Moore,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10052
10053,Neal Blewett,"Blewett, Neal",Neal,Blewett,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10053
10053,Neal Blewett,"Blewett, Neal",Neal,Blewett,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10053
10053,Neal Blewett,"Blewett, Neal",Neal,Blewett,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1994-02-11,37,10053
10054,Charles Blunt,"Blunt, Charles",Charles,Blunt,Richmond,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10054
10060,Chris Bowen,"Bowen, Chris",Chris,Bowen,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZS,Chris.Bowen.MP@aph.gov.au,http://www.chrisbowen.net,http://www.facebook.com/chrisbowenmp,http://twitter.com/Bowenchris,http://en.wikipedia.org/wiki/Chris_Bowen,Chris Bowen,2004-10-09,2007-11-24,41,10060
10060,Chris Bowen,"Bowen, Chris",Chris,Bowen,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZS,Chris.Bowen.MP@aph.gov.au,http://www.chrisbowen.net,http://www.facebook.com/chrisbowenmp,http://twitter.com/Bowenchris,http://en.wikipedia.org/wiki/Chris_Bowen,Chris Bowen,2007-11-24,2010-08-21,42,10060
10060,Chris Bowen,"Bowen, Chris",Chris,Bowen,McMahon,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZS,Chris.Bowen.MP@aph.gov.au,http://www.chrisbowen.net,http://www.facebook.com/chrisbowenmp,http://twitter.com/Bowenchris,http://en.wikipedia.org/wiki/Chris_Bowen,Chris Bowen,2010-08-21,2013-09-07,43,10060
10060,Chris Bowen,"Bowen, Chris",Chris,Bowen,McMahon,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZS,Chris.Bowen.MP@aph.gov.au,http://www.chrisbowen.net,http://www.facebook.com/chrisbowenmp,http://twitter.com/Bowenchris,http://en.wikipedia.org/wiki/Chris_Bowen,Chris Bowen,2013-09-07,,44,10060
10061,Lionel Bowen,"Bowen, Lionel",Lionel,Bowen,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10061
10063,David Bradbury,"Bradbury, David",David,Bradbury,Lindsay,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/David_Bradbury,David Bradbury,2007-11-24,2010-08-21,42,10063
10063,David Bradbury,"Bradbury, David",David,Bradbury,Lindsay,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/David_Bradbury,David Bradbury,2010-08-21,2013-09-07,43,10063
10065,John Bradford,"Bradford, John",John,Bradford,McPherson,Christian Democratic Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10065
10065,John Bradford,"Bradford, John",John,Bradford,McPherson,Christian Democratic Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10065
10065,John Bradford,"Bradford, John",John,Bradford,McPherson,Christian Democratic Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10065
10066,Raymond Braithwaite,"Braithwaite, Raymond",Raymond,Braithwaite,Dawson,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10066
10066,Raymond Braithwaite,"Braithwaite, Raymond",Raymond,Braithwaite,Dawson,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10066
10066,Raymond Braithwaite,"Braithwaite, Raymond",Raymond,Braithwaite,Dawson,National Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-01-29,37,10066
10068,Laurence Brereton,"Brereton, Laurence",Laurence,Brereton,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10068
10068,Laurence Brereton,"Brereton, Laurence",Laurence,Brereton,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37,10068
10068,Laurence Brereton,"Brereton, Laurence",Laurence,Brereton,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38,10068
10068,Laurence Brereton,"Brereton, Laurence",Laurence,Brereton,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39,10068
10068,Laurence Brereton,"Brereton, Laurence",Laurence,Brereton,Kingsford Smith,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-08-31,40,10068
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,Corinella,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,1990-03-24,1993-03-13,36,10069
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,McMillan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,1996-03-02,1998-10-03,38,10069
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,McMillan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,2004-10-09,2007-11-24,41,10069
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,McMillan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,2007-11-24,2010-08-21,42,10069
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,McMillan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,2010-08-21,2013-09-07,43,10069
10069,Russell Broadbent,"Broadbent, Russell",Russell,Broadbent,McMillan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,MT4,Russell.Broadbent.MP@aph.gov.au,http://www.russellbroadbent.com.au,"","",http://en.wikipedia.org/wiki/Russell_Broadbent,Russell Broadbent,2013-09-07,,44,10069
10070,Mal Brough,"Brough, Mal",Mal,Brough,Longman,Liberal Party,http://data.openaustralia.org/members/representatives.xml,2K6,Mal.Brough.MP@aph.gov.au,http://malbrough.com.au/,https://www.facebook.com/MalBroughMP,https://twitter.com/MalBrough_MP,http://en.wikipedia.org/wiki/Mal_Brough,Mal Brough,1996-03-02,1998-10-03,38,10070
10070,Mal Brough,"Brough, Mal",Mal,Brough,Longman,Liberal Party,http://data.openaustralia.org/members/representatives.xml,2K6,Mal.Brough.MP@aph.gov.au,http://malbrough.com.au/,https://www.facebook.com/MalBroughMP,https://twitter.com/MalBrough_MP,http://en.wikipedia.org/wiki/Mal_Brough,Mal Brough,1998-10-03,2001-11-10,39,10070
10070,Mal Brough,"Brough, Mal",Mal,Brough,Longman,Liberal Party,http://data.openaustralia.org/members/representatives.xml,2K6,Mal.Brough.MP@aph.gov.au,http://malbrough.com.au/,https://www.facebook.com/MalBroughMP,https://twitter.com/MalBrough_MP,http://en.wikipedia.org/wiki/Mal_Brough,Mal Brough,2001-11-10,2004-10-09,40,10070
10070,Mal Brough,"Brough, Mal",Mal,Brough,Longman,Liberal Party,http://data.openaustralia.org/members/representatives.xml,2K6,Mal.Brough.MP@aph.gov.au,http://malbrough.com.au/,https://www.facebook.com/MalBroughMP,https://twitter.com/MalBrough_MP,http://en.wikipedia.org/wiki/Mal_Brough,Mal Brough,2004-10-09,2007-11-24,41,10070
10070,Mal Brough,"Brough, Mal",Mal,Brough,Fisher,Liberal Party,http://data.openaustralia.org/members/representatives.xml,2K6,Mal.Brough.MP@aph.gov.au,http://malbrough.com.au/,https://www.facebook.com/MalBroughMP,https://twitter.com/MalBrough_MP,http://en.wikipedia.org/wiki/Mal_Brough,Mal Brough,2013-09-07,,44,10070
10072,John Brown,"Brown, John",John,Brown,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35,10072
10074,Robert Brown,"Brown, Robert",Robert,Brown,Charlton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35,10074
10074,Robert Brown,"Brown, Robert",Robert,Brown,Charlton,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36,10074
