id,name__pl,name__en,name__de,name__fr,name,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__pt,name__nl,name__eo,name__et,name__it,wikipedia__commons,wikipedia__en,wikipedia__et,wikipedia__fr,wikipedia__pt,image,identifier__VIAF,name__es,name__nb,name__da,name__nn,name__sv,name__en_ca,name__en_gb,name__pt_br,wikipedia__de,identifier__freebase,identifier__EuroparlMEP,wikipedia__plwikiquote,name__de_ch,name__sk,wikipedia__sk,identifier__NUKAT,name__lt,wikipedia__lt,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__eu,name__fi,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ru,wikipedia__es,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ro,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__eo,identifier__LCAuth,name__mg,wikipedia__ca,wikipedia__mg,wikipedia__nl,wikipedia__tr,website,identifier__FIFA,name__ka,name__be,name__bg,name__vi,name__la,name__ie,name__szl,name__ko,name__el,name__io,name__hy,name__ja,name__mk,name__sr,name__mr,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__mr,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__vi,wikipedia__eu,wikipedia__gl,name__ksh,wikipedia__ksh,name__oc,identifier__GND,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__th,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,wikipedia__th,identifier__NKC,facebook,wikipedia__sl,wikipedia__oc,twitter,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__ukwikiquote,identifier__NTA,identifier__GTAA,name__csb,wikipedia__csb,name__az,name__hsb,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__ar,wikipedia__ar,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,identifier__NLP,wikipedia__af,wikipedia__mk,family_name,identifier__Munzinger,name__fo,wikipedia__fo,name__hi,name__kk,wikipedia__ast,wikipedia__kk,name__dsb,name__ht,name__qu,name__zh_cn,name__mn,name__ta,name__crh_latn,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__qu,wikipedia__scn,death_date,name__sgs,wikipedia__bat_smg,identifier__AlloCine,name__ia,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__na,wikipedia__os,identifier__LNB,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__vo,wikipedia__vo,name__cv,name__jv,name__mrj,name__sah,name__se,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,identifier__PTBNP,identifier__parlement,identifier__NDL,identifier__NLA,identifier__NLI,identifier__BNE,identifier__BAV,name__diq,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__catholic_hierarchy,wikipedia__xmf,name__xmf,name__bm,name__de_at,name__frc,name__frp,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__IIAF,identifier__MusicBrainz,identifier__discogs,identifier__MGP,identifier__allmovie,identifier__OLID,identifier__SFDb,identifier__NNDB,identifier__FAST,identifier__CSPAN,identifier__moviemeter,last_seen,wikipedia__ba,identifier__Britannica,name__ba,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__dialnet,identifier__senate_nl,identifier__PACE,wikipedia__bn,name__bn,name__pdc,name__stq,name__war,identifier__wikitree,identifier__bigenc_ru,identifier__google_knowledge,wikipedia__dewikinews,wikipedia__plwikinews,wikipedia__ruwikinews,wikipedia__srwikinews,occupation,identifier__polish_scientist,identifier__ne_se,identifier__ULAN,identifier__quora,wikipedia__enwikinews,identifier__snac,wikipedia__frwikinews,wikipedia__bewikiquote,identifier__persee,identifier__filmpolski,name__ext,pseudonym,identifier__songkick,identifier__ioc_athlete,instagram,name__ty,name__ceb,identifier__BIBSYS,identifier__EGAXA,identifier__CONOR,identifier__GNC,name__bat_smg,identifier__flickr,identifier__youtube,wikipedia__ruwikiquote,wikipedia__enwikisource,wikipedia__ruwikisource,identifier__Gutenberg,wikipedia__myv,name__lfn,name__crh,name__myv,name__mi,noble_title,identifier__CERL,name__kana,identifier__NSK,identifier__CiNii,identifier__NLAtrove,wikipedia__azb,wikipedia__wuu,name__azb,wikipedia__ur,name__wuu,name__ur,wikipedia__nlwikiquote,wikipedia__mzn,name__mzn,wikipedia__ml,name__ml,identifier__democracyclub,wikipedia__species
Q11818209,Piotr Walerych,Piotr Walerych,Piotr Walerych,Piotr Walerych,Piotr Walerych,Piotr Walerych,male,1958-05-22,Piotr,Piotr Walerych,Piotr Walerych,Piotr Walerych,,,Piotr Walerych,,,,,,,,Piotr Walerych,,Piotr Walerych,,Piotr Walerych,,,,,,,,,,,,,,,,Piotr Walerych,,,,Piotr Walerych,,,,,Piotr Walerych,,,,,,,,,,,,,,,,,,,,,,,Piotr Walerych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11818211,Piotr Walkowski,Piotr Walkowski,Piotr Walkowski,Piotr Walkowski,Piotr Walkowski,Piotr Walkowski,male,1963-11-16,Piotr,Piotr Walkowski,Piotr Walkowski,Piotr Walkowski,,,Piotr Walkowski,,,,,,,,Piotr Walkowski,,Piotr Walkowski,,Piotr Walkowski,,,,,,,,,,,,,,,,Piotr Walkowski,,,,Piotr Walkowski,,,,,Piotr Walkowski,,,,,,,,,,,,,,,,,,,,,,,Piotr Walkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11818240,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,male,1963-06-29,Piotr,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,Piotr Wojciech Wójcik,,,Piotr Wojciech Wójcik,,,,,,,,,,Piotr Wojciech Wójcik,,Piotr Wojciech Wójcik,,,,,,,,,,,,,,,,Piotr Wojciech Wójcik,,,,Piotr Wojciech Wójcik,,,,,Piotr Wojciech Wójcik,,,,,,,Piotr Wojciech Wójcik,,,,,,,,,,,,,,,,Piotr Wojciech Wójcik,,Piotr Wojciech Wójcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wójcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11818289,Piotr Zgorzelski,Piotr Zgorzelski,Piotr Zgorzelski,Piotr Zgorzelski,Piotr Zgorzelski,Piotr Zgorzelski,male,1963-09-17,Piotr,Piotr Zgorzelski,Piotr Zgorzelski,Piotr Zgorzelski,,,Piotr Zgorzelski,Category:Piotr Zgorzelski,,,,,https://upload.wikimedia.org/wikipedia/commons/4/48/Piotr_Zgorzelski_Sejm_01.JPG,,Piotr Zgorzelski,,Piotr Zgorzelski,,Piotr Zgorzelski,,,,,,,Piotr Zgorzelski,,,,,,,,,Piotr Zgorzelski,,,,Piotr Zgorzelski,,,,,Piotr Zgorzelski,,,,,,,,,,,,,,,,,,,,,,,Piotr Zgorzelski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zgorzelski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11828970,Przemysław Sytek,Przemysław Sytek,Przemysław Sytek,Przemysław Sytek,Przemysław Sytek,Przemysław Sytek,male,1959-03-25,Przemysław,Przemysław Sytek,Przemysław Sytek,Przemysław Sytek,,,Przemysław Sytek,,,,,,,,Przemysław Sytek,,Przemysław Sytek,,Przemysław Sytek,,,,,,,,,,,,,,,,Przemysław Sytek,,,,Przemysław Sytek,,,,,Przemysław Sytek,,,,,,,,,,,,,,,,,,,,,,,Przemysław Sytek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sytek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11828987,Przemysław Wipler,Przemysław Wipler,Przemysław Wipler,Przemysław Wipler,Przemysław Wipler,Przemysław Wipler,male,1978-07-15,Przemysław,Przemysław Wipler,Przemysław Wipler,Przemysław Wipler,,,Przemysław Wipler,Category:Przemysław Wipler,Przemysław Wipler,,Przemysław Wipler,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Przemysław_Wipler_Sejm_2014.JPG,306406128,Przemysław Wipler,,Przemysław Wipler,,Przemysław Wipler,,,,Przemysław Wipler,,,Przemysław Wipler,,Przemysław Wipler,,,,,,,Przemysław Wipler,,,,Przemysław Wipler,,Przemysław Wipler,,,Przemysław Wipler,,,,,,,,,,,,,,,,,,,,,,,Przemysław Wipler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.wipler.pl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11834971,Robert Kościelny,Robert Kościelny,Robert Kościelny,Robert Kościelny,Robert Kościelny,Robert Kościelny,male,1961-04-02,Robert,Robert Kościelny,Robert Kościelny,Robert Kościelny,,,Robert Kościelny,,,,,,,,Robert Kościelny,,Robert Kościelny,,Robert Kościelny,,,,,,,,,,,,,,,,Robert Kościelny,,,,Robert Kościelny,,,,,Robert Kościelny,,,,,,,,,,,,,,,,,,,,,,,Robert Kościelny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kościelny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11835200,Roman Brodniak,Roman Brodniak,Roman Brodniak,Roman Brodniak,Roman Brodniak,Roman Brodniak,male,1968-03-20,Roman,Roman Brodniak,Roman Brodniak,Roman Brodniak,,,Roman Brodniak,,,,,,,,Roman Brodniak,,Roman Brodniak,,Roman Brodniak,,,,,,,,,,,,,,,,Roman Brodniak,,,,Roman Brodniak,,,,,Roman Brodniak,,,,,,,,,,,,,,,,,,,,,,,Roman Brodniak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trade unionist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11835216,Roman Giedrojć,Roman Giedrojć,Roman Giedrojć,Roman Giedrojć,Roman Giedrojć,Roman Giedrojć,male,1950-02-28,Roman,Roman Giedrojć,Roman Giedrojć,Roman Giedrojć,,,Roman Giedrojć,,,,,,,,,,Roman Giedrojć,,Roman Giedrojć,,,,,,,,,,,,,,,,Roman Giedrojć,,,,Roman Giedrojć,,,,,Roman Giedrojć,,,,,,,,,,,,,,,,,,,,,,,Roman Giedrojć,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11835281,Roman Sroczyński,Roman Sroczyński,Roman Sroczyński,Roman Sroczyński,Roman Sroczyński,Roman Sroczyński,male,1945-09-04,Roman,Roman Sroczyński,Roman Sroczyński,Roman Sroczyński,,,Roman Sroczyński,,,,,,,,,,Roman Sroczyński,,Roman Sroczyński,,,,,,,,,,,,,,,,Roman Sroczyński,,,,Roman Sroczyński,,,,,Roman Sroczyński,,,,,,,,,,,,,,,,,,,,,,,Roman Sroczyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sroczyński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11836197,Stanisław Janas,Stanisław Janas,Stanisław Janas,Stanisław Janas,Stanisław Janas,Stanisław Janas,male,1953-11-15,Stanisław,Stanisław Janas,Stanisław Janas,Stanisław Janas,,,Stanisław Janas,,,,,,,,Stanisław Janas,,Stanisław Janas,,Stanisław Janas,,,,,,,,,,,,,,,,Stanisław Janas,,,,Stanisław Janas,,,,,Stanisław Janas,,,,,,,,,,,,,,,,,,,,,,,Stanisław Janas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11838500,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,male,1960-09-09,Zygmunt,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/11/Bronislaw_Komorowski_i_Zygmunt_Berdychowski.JPG,844147270449835700009,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,,,,,,,,,Zygmunt Berdychowski,,n2017051074,Zygmunt Berdychowski,,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,Zygmunt Berdychowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A28660274,,,Berdychowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q123539,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,male,1945-10-20,Adam,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,,,,,,,,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,,,,Adam Wykręt,,,,,Adam Wykręt,,,Adam Wykręt,,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,Adam Wykręt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wykręt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q125349,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,male,1949-11-10,Wacław,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,,,Wacław Martyniuk,,Wacław Martyniuk,,,Wacław Martyniuk,,,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,Wacław Martyniuk,,,,Wacław Martyniuk,/m/0f6vp1,,,,,,,,,,,Wacław Martyniuk,,,,Wacław Martyniuk,,,,,Wacław Martyniuk,,,,,,,Wacław Martyniuk,,,,,,,,,,,,,,,,Wacław Martyniuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wacław Martyniuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1276867,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,female,1953-06-09,Irena,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,,,Irena Lipowicz,Category:Irena Lipowicz,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Irena_Lipowicz_05.JPG,26312484,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,Irena Lipowicz,,,,Irena Lipowicz,,,,,,,n94001471,,,,,Irena Lipowicz,,,,Irena Lipowicz,,,,,Irena Lipowicz,,,,,,,,,,,,,,,,,,,,,,,Irena Lipowicz,,,,,,,,0000 0000 3530 7126,,,,,,,,,,,,,,,,,,,n95073319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143620428,,,,,,,,,,,,,,,,,,,,322825490,,,,,,,,,,,,,,,,,,,,,,,,,,,,A27786584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jurist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1294150,Edward Wojtas,Edward Wojtas,Edward Wojtas,Edward Wojtas,Edward Wojtas,Edward Wojtas,male,1955-03-01,Edward,,Edward Wojtas,Edward Wojtas,,,Edward Wojtas,Category:Edward Wojtas,Edward Wojtas,,,Edward Wojtas,https://upload.wikimedia.org/wikipedia/commons/3/33/Edward_wojtas.jpg,,Edward Wojtas,Edward Wojtas,Edward Wojtas,Edward Wojtas,Edward Wojtas,,,,Edward Wojtas,/m/0bmgqjt,,,,,,,,,,,Edward Wojtas,,,,Edward Wojtas,,Edward Wojtas,Edward Wojtas,,Edward Wojtas,,,,,,,Edward Wojtas,,,,,,,,,,,,,,,,Edward Wojtas,,,,,,,,,,,,,,,Едвард Войтас,,,,,,,,,Едвард Войтас,,,,,,,,,,,,,,,,,,,,,,エドヴァルト・ヴォイタス,,,,,,Edward Wojtas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojtas,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
