id,name__en,name__ar,name__es,name__de,name__fr,name__nl,name,wikipedia__ar,wikipedia__en,gender,original_wikiname,name__pl,wikipedia__de,wikipedia__fr,wikipedia__pl,birth_date,identifier__freebase,given_name,name__it,name__ja,wikipedia__ja,image,identifier__VIAF,name__he,wikipedia__he,death_date,name__mg,wikipedia__mg,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__yo,name__ms,name__id,name__el,name__sv,name__pt,name__ru,name__tr,name__ca,name__fi,name__nn,name__frp,name__bg,name__nb,name__zh,name__pam,name__scn,wikipedia__bg,wikipedia__ca,wikipedia__commons,wikipedia__el,wikipedia__es,wikipedia__fi,wikipedia__frp,wikipedia__id,wikipedia__it,wikipedia__itwikiquote,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pam,wikipedia__pt,wikipedia__ru,wikipedia__scn,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__yo,wikipedia__zh,identifier__SUDOC,identifier__Munzinger,name__yi,name__hy,name__la,name__sl,name__fa,wikipedia__fa,wikipedia__hy,wikipedia__la,wikipedia__sl,wikipedia__yi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__NLI,name__arz,name__cs,wikipedia__arz,name__oc,name__gl,name__io,name__sh,name__hu,name__et,name__pt_br,wikipedia__cs,wikipedia__et,wikipedia__gl,wikipedia__hu,wikipedia__io,wikipedia__oc,wikipedia__sh,website,name__eu,name__eo,name__th,wikipedia__eo,wikipedia__eu,wikipedia__th,name__cy,wikipedia__cy,wikipedia__enwikiquote,identifier__IMDB,name__br,wikipedia__br,family_name,name__en_ca,name__en_gb,name__ko,name__vi,name__uk,name__ie,wikipedia__ie,wikipedia__ko,wikipedia__uk,wikipedia__vi,identifier__NNDB,wikipedia__ro,wikipedia__trwikiquote,name__ro,wikipedia__frwikinews,wikipedia__arwikiquote,wikipedia__fawikiquote,name__da,identifier__FAST,identifier__GTAA,facebook,last_seen,identifier__Britannica,name__lt,wikipedia__mzn,name__mzn,name__ast,name__my,wikipedia__ast,wikipedia__my,name__ga,name__hi,name__jv,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__jv,wikipedia__plwikiquote,name__ps,name__ckb,wikipedia__ckb,wikipedia__ps,name__af,name__ka,wikipedia__af,wikipedia__ka,identifier__NTA,identifier__NLAtrove,name__sco,wikipedia__sco,name__tg_latn,name__tg,wikipedia__tg,identifier__OLID,identifier__GNC,identifier__BAV,identifier__CTHS,wikipedia__ptwikiquote,identifier__NUKAT,wikipedia__be_x_old,name__be_tarask,name__an,name__bar,name__bm,name__co,name__de_at,name__de_ch,name__frc,name__fur,name__gd,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sr_el,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,occupation,wikipedia__hr,wikipedia__xmf,identifier__EGAXA,wikipedia__tt,identifier__nlg,name__tt,name__xmf,identifier__ne_se,identifier__snac,wikipedia__trwikinews,identifier__quora,identifier__persee,name__fo,name__kl,wikipedia__ml,name__ml,twitter,wikipedia__bn,name__bn,wikipedia__azb,name__azb,identifier__SELIBR,name__ur,identifier__CSPAN,honorific_suffix,noble_title,identifier__NKC,instagram,wikipedia__az,name__az,identifier__youtube,wikipedia__ruwikinews
Q2878788,Badr Wannous,,Badr Wannous,,Badr Wannous,Badr Wannous,Badr Wannous,,,male,,,,Badr Wannous,,1941,,Badr,,,,,,,,2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Badr Wannous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2887380,Bassem Chab,,Bassem Chab,,Bassem Chab,Bassem Chab,Bassem Chab,,,male,,Bassem Szab,,Bassem Chab,Bassem Szab,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassem Chab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cardiologist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2887389,Bassem Sabeh,باسم السبع,Bassem Sabeh,,Bassem Sabeh,Bassem Sabeh,Bassem Sabeh,باسم السبع,,male,,,,Bassem Sabeh,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassem Sabeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28968419,Fouad Makhzoumi,فؤاد مخزومي,Fouad Makhzoumi,,Fouad Makhzoumi,Fouad Makhzoumi,Fouad Makhzoumi,فؤاد مخزومي,Fouad Makhzoumi,male,,,,Fouad Makhzoumi,,1952,,Fouad,,,,,7341149489172693810007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nb2017010196,,,,,,,,,,,,,,,,,,,,http://fouadmakhzoumi.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fouad Makhzoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,businessperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2912332,Abdelmajid Saleh,عبد المجيد صالح,Abdelmajid Saleh,Abdelmajid Saleh,Abdel-Majid Saleh,Abdelmajid Saleh,Abdelmajid Saleh,عبد المجيد صالح,Abdelmajid Saleh,male,عبد المجيد صالح,,,Abdel-Majid Saleh,,1948-07-02,,Abdul Majid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdelmajid Saleh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2912345,Yassine Jaber,ياسين جابر,Yassine Jaber,Yassine Jaber,Yassine Jaber,Yassine Jaber,Yassine Jaber,ياسين جابر,Yassine Jaber,male,ياسين جابر,,,Yassine Jaber,,1951,,Yassine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yassine Jaber,,,,,,,,,,http://www.yassinejaber.com/english.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yassine Jaber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2915518,Suleiman Frangieh,سليمان طوني فرنجية,"Suleiman Frangieh, Jr.",Suleiman Frangieh,Soleimane Frangié Jr,"Suleiman Frangieh, Jr.",Suleiman Frangieh,سليمان طوني فرنجية,Suleiman Frangieh Jr.,male,سليمان طوني فرنجية,Sulajman Tony Farandżijja,,Sleiman Frangié,Sulajman Tony Farandżijja,1965-10-18,/m/0b42j6,Suleiman,,,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Sleiman_Frangieh_2.jpg,,סולימאן פרנג'יה הבן,סולימאן פרנג'יה הבן,,,,,,,,,,,,,,,,Сулейман Франжье-младший,Süleyman Franjiye,,,,,,,,,,,,Category:Suleiman Frangieh Jr.,,,,,,,,,,,,,,"Франжье, Сулейман (младший)",,,,Süleyman Franjiye (Oğul),,,,,,,Suleiman Frangieh,,,,,Suleiman Frangieh (iunior),,,,1161096132,,,,,,,,,,,,,,,,,,,,,http://www.sleimanfrangieh.com/timeline.html#,,,,,,,,,,,,,Frangieh,,,,,,,,,,,,Suleiman Tony Frangieh,,Sleiman Tony Frangieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2916218,Rachid Solh,رشيد الصلح,Rachid Solh,Rachid Solh,Rachid Solh,Rachid Solh,Rachid Solh,رشيد الصلح,Rachid Solh,male,Rachid Solh,Raszid as-Sulh,Rachid Solh,Rachid Solh,Raszid as-Sulh,1926-06-22,/m/03hnstl,Rachid,Rachid Solh,ラシード・アッ＝スルフ,,,,רשיד א-סולח,רשיד א-סולח,2014-06-27,,,,,,,,,,,,,,,"Ас-Сольх, Рашид",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ас-Сольх, Рашид",,Rachid Solh,,,,,,,,,,,رشید الصلح,رشید الصلح,,,,,,,,,,,,,,,,,Rachid Solh,,,,,,,,,,,,,,,,,Rachid Solh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rachid Solh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,رشید الصلح,,,,,,,,,
Q2916339,Khalil al-Hibri,خليل الهبري,Khalil al-Hibri,Chalil al-Hibri,Khaled Hibri,Khalil al-Hibri,Khalil al-Hibri,خليل الهبري,Khalil al-Hibri,male,Khalil al-Hibri,Chalid Hibri,Chalil al-Hibri,Khaled Hibri,Chalil al-Hibri,1904,/m/0271_k8,,,ハリール・アル＝ヒブリー,,,,ח'ליל אל-חיברי,ח'ליל אל-חיברי,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalil al-Hibri,,,,,,Khalil al-Hibri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2918999,Solange Gemayel,صولانج الجميل,Solange Gemayel,Solange Gemayel,Solange Gemayel,Solange Gemayel,Solange Gemayel,صولانج الجميل,Solange Gemayel,female,Solange Gemayel,Solange Dżemajel,,Solange Gemayel,Sulandż al-Dżumajjil,1949,/m/026z13,Solange,,,,,,סולנג' ג'ומאייל,סולנג' ג'ומאייל,,,,索朗·杰马耶勒,索朗·傑馬耶勒,,索朗·杰马耶勒,,,,,,,,,Соланж Жмайель,,,,,,,Solange Gemayel,,,,,,,,,,,,,,,,,,,,"Жмайель, Соланж",,,,,,,,,,,,,,,,,,,,,,,,صولانج الجميل,,صولانج الجميل,,,,,Solange Gemayel,,,,,,,,,,http://solangegemayel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solange Gemayel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2919005,Samy Gemayel,سامي الجميل,Samy Gemayel,Samy Gemayel,Samy Gemayel,Samy Gemayel,Samy Gemayel,سامي الجميل,Samy Gemayel,male,سامي الجميل,Samy Dżemajel,,Samy Gemayel,Sami al-Dżumajjil,1980-12-03,/m/05mtg57,Samy,Samy Gemayel,,,,,סאמי ג'ומאייל,סאמי ג'ומאייל,,,,,,,,,,,,,,,,Сами Жмайель,,,,,,,,,Samy Gemayel,,,,,,,,,,,,,,,,Samy Gemayel,,"Жмайель, Сами",,,,,,,,,,,,,,,,,,,,,,,,سامى الجميل,Samy Džamáíl,سامى الجميل,,,,,Samy Gemayel,,Samy Gemayel,,,,,,,,,,,,,,,,,,,,,Gemayel,,,,,,,,,,,,,,,,,,Samy Gemayel,,,,,,,,,Samy Gemayel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,samygemayel,,,,,,,,,,,,,,,
Q2919035,Nadim Gemayel,نديم الجميل,Nadim Gemayel,Nadim Gemayel,Nadim Bachir Gemayel,Nadim Gemayel,Nadim Gemayel,نديم الجميل,Nadim Gemayel,male,نديم الجميل,Nadim Dżemajel,,Nadim Bachir Gemayel,Nadim al-Dżumajjil,1982-05-01,/m/05mzkkl,Nadim,Nadim Bashir Gemayel,,,,,נדים ג'ומאייל,נדים ג'ומאייל,,,,纳迪姆·杰马耶勒,納迪姆·傑馬耶勒,,纳迪姆·杰马耶勒,,,,,,,,,"Жмайель, Надим",,,,,,,Nadim Gemayel,,,,,,Category:Nadim Gemayel,,,,,,,,,,,,,,"Жмайель, Надим",,,,,,,,,,,,,,,,,,,,,,,,نديم الجميل,Nádim Džamáíl,نديم الجميل,,,,,Nadim Gemayel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2922636,Boutros Harb,بطرس حرب,Boutros Harb,Boutros Harb,Boutros Harb,Boutros Harb,Boutros Harb,بطرس حرب,Boutros Harb,male,بطرس حرب,Butrus Harb,,Boutros Harb,Butrus Harb,1944-08-03,/m/03cbr7q,,,,,https://upload.wikimedia.org/wikipedia/commons/4/45/Boutros_Harb_(cropped).jpg,136816326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Boutros Harb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 9318 5913,14266927X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boutros Harb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2934976,Camille Khoury,كميل خوري,Camille Khoury,Camille Khoury,Camille Khoury,Camille Khoury,Camille Khoury,كميل خوري,Camille Khoury,male,Camille Khoury,,,Camille Khoury,,1961,,Camille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camille Khoury,,,,,,,,,,,,,,,,,,,,,,Camille Khoury,Camille Khoury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943507,Hassan Fadlallah,حسن فضل الله,Hassan Fadlallah,Hassan Fadlallah,Hassan Fadlallah,Hassan Fadlallah,Hassan Fadlallah,حسن فضل الله,Hassan Fadlallah,male,حسن فضل الله,,,Hassan Fadlallah,,1967,/m/0808dzl,Hassan,,,,,44199474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 4914 2393,1095515780,nr96036057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hassan Fadlallah,,,,,,,,,,,,,,,,,,,,217095739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943512,Ali Khreis,علي خريس,Ali Khreis,Ali Khreis,Ali Khreiss,Ali Khreis,Ali Khreis,علي خريس,Ali Khreis,male,علي خريس,,,Ali Khreiss,,1957,,Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Khreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943715,Hussein Moussawi,حسين الموسوي,Hussein Moussawi,Hussein Moussawi,,Hussein Moussawi,Hussein Moussawi,حسين الموسوي (نائب),Hussein Moussawi,male,Hussein Moussawi,,,,,1943,,Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hussein Moussawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943722,Ghazi Zaiter,غازي زعيتر,Ghazi Zaiter,Ghazi Zaiter,,Ghazi Zaiter,Ghazi Zaiter,غازي زعيتر,Ghazi Zaiter,male,غازي زعيتر,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazi Zaiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943729,Nawar al-Sahili,نوار الساحلي,Nawar al-Sahili,,,Nawar al-Sahili,Nawar al-Sahili,نوار الساحلي,Nawar al-Sahili,male,نوار الساحلي,,,,,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nawar al-Sahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nawar al-Sahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943737,Ali Fayyad,علي فياض,Ali Fayyad,Ali Fayyad,Ali Fayyad,Ali Fayyad,Ali Fayyad,علي فياض (نائب),Ali Fayyad,male,علي فياض (سياسي لبناني),,,,,1962,,Ali,,,,,67717696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 2177 4129,,n78022373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Fayyad,,,,,,,,,,,,,,,,,,,,133370429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2943744,Hani Kobeissy,هاني قبيسي,Hani Kobeissy,Hani Kobeissy,,Hani Kobeissy,Hani Kobeissy,هاني قبيسي,Hani Kobeissy,male,هاني قبيسي,,,,,1959,,Hani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hani Kobeissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q296771,Saad Hariri,سعد الدين الحريري,Saad Hariri,Saad Hariri,Saad Hariri,Saad Hariri,Saad Hariri,سعد الدين الحريري,Saad Hariri,male,سعد الدين الحريري,Saad Hariri,Saad Hariri,Saad Hariri,Sad al-Hariri,1970-04-18,/m/06fn7z,Sa'd al-Din,Saʿd al-Dīn Ḥarīrī,サード・ハリーリー,サード・ハリーリー,"https://upload.wikimedia.org/wikipedia/commons/d/d9/President_of_Russia_Vladimir_Putin_&_Prime_Minister_Lebanon_Saad_Hariri_in_Sochi,_13_September_2017_(3)_(Cropped).jpg",263267832,סעד אל-חרירי,סעד אל-חרירי,,,,萨阿德·哈里里,薩德·哈里里,薩德·哈里里,萨阿德·哈里里,萨阿德·哈里里,薩德·哈里里,Saad Hariri,Saad Hariri,Saad Hariri,Σαάντ Χαρίρι,Saad Hariri,Saad Hariri,"Харири, Саад",Saad Hariri,Saad Hariri,Saad Hariri,Saad Hariri,,Саад Харири,Saad Hariri,萨阿德·哈里里,Saad Hariri,,Саад Харири,,Category:Saad Hariri,Σαάντ Χαρίρι,Saad Hariri,Saad al-Hariri,,Saad Hariri,Saʿd Ḥarīrī,Saʿd Ḥarīrī,Saad Hariri,Saad Hariri,,Saad Hariri,Saad Hariri,Saad Hariri,"Харири, Саад",,Saad Hariri,Saad Hariri,Saad Hariri,Saad Hariri,萨阿德·哈里里,,,,Սաադ Հարիրի,Saad Hariri,Saad Hariri,سعد حریری,سعد حریری,Սաադ Հարիրի,Saad Hariri,,,0000 0003 8194 3475,1020821612,no2008039236,,,,,,Saad Hariri,,Saad Hariri,,Saad Hariri,Sa‘d al-Ḩarīrī,Saad Hariri,,Sa‘d al-Ḩarīrī,,,Saad Hariri,Saad Hariri,,http://www.saadhariri.com/,Saad Hariri,Saad Hariri,ซาอัด ฮาริรี,Saad Hariri,Saad Hariri,ซาอัด ฮาริรี,,,,,,,Hariri,,,사드 하리리,Saad Hariri,Саад Харірі,,,사드 하리리,Саад Харірі,Saad Hariri,,,,,,سعد الدين الحريري,سعد حریری,Saad Hariri,,220746,,,biography/Saad-al-Hariri,,سعدالدین حریری,سعدالدین حریری,,,,,,साद अल हरीरी,,,,साद अल हरीरी,,,,,,,,საად ჰარირი,,საად ჰარირი,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,Kategori:Saad Hariri,,,Saad Hariri,Saad Hariri,,,saadhariri,সাদ হারিরি,সাদ হারিরি,سعد حریری,سعد حریری,,سعد حریری,,,,,,Səəd Həriri,Səəd Həriri,,
Q3047466,Edgar Maalouf,إدغار معلوف,Edgar Maalouf,Edgar Maalouf,Edgar Maalouf,Edgar Maalouf,Edgar Maalouf,إدغار معلوف,Edgar Maalouf,male,إدغار معلوف,Edgar Maalouf,,Edgar Maalouf,Edgar Maalouf,1934-03-21,,Edgar,Edgar Maalouf,,,,,,,2018-12-28,,,,,,,,,,,,,,,,,Edgar Maalouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgar Maalouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maalouf,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgar Maalouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgar Maalouf,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3047940,Edmond Naïm,إدمون نعيم,,,Edmond Naïm,,Edmond Naïm,إدمون نعيم,,male,,,,Edmond Naïm,,1918,,Edmond,,,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Edmond_Naïm_-_1988.jpg,118339338,,,2006-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8187 4199,,n88612580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmond Naïm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3050927,Elias Atallah,إلياس عطا الله,Elias Atallah,Elias Atallah,Elias Atallah,Elias Atallah,Elias Atallah,إلياس عطا الله,Elias Atallah,male,Elias Atallah,Elias Atallah,,Elias Atallah,Elias Atallah,1947,/m/047q728,Elias,,,,,97635161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 6966 6610,,no98112690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias Atallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3050940,Elias Saba,إلياس سابا,Elias Saba,Elias Saba,Elias Saba,Elias Saba,Elias Saba,إلياس سابا,Elias Saba,male,Elias Saba,Elias Saba,,Elias Saba,Elias Saba,1929,,Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias Saba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3050946,Elie Aoun,إيلي عون,Elie Aoun,,Elie Aoun,,Elie Aoun,,,male,,,,Elie Aoun,,1939,,Elie,Elie Aoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elie Aoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
