id,name__en,name,wikipedia__en,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__CiNii,identifier__IMDB,identifier__NDL,identifier__NLA,birth_date,identifier__freebase,identifier__NKC,family_name,given_name,website,identifier__RSL,identifier__NLI,identifier__dmoz,identifier__NTA,identifier__BIBSYS,identifier__NUKAT,identifier__NNDB,identifier__CANTIC,identifier__Munzinger,identifier__GNC,identifier__EGAXA,identifier__Britannica,identifier__parlement,twitter,facebook,identifier__AlloCine,identifier__JewishEnc,death_date,identifier__MGP,identifier__BNE,identifier__PTBNP,identifier__BAV,birth_name,identifier__N6I,identifier__GTAA,identifier__MusicBrainz,identifier__discogs,identifier__SELIBR,identifier__OpenPlaques,identifier__NPG,identifier__NLP,name__he,wikipedia__he,name__zh,name__pl,name__eu,name__es,name__ta,name__af,name__oc,name__ms,name__hu,name__et,name__sq,name__el,name__bcl,name__my,name__nl,name__sv,name__ar,name__pt,name__is,name__eo,name__yi,name__ru,name__sr,name__tr,name__fi,name__uk,name__nn,name__io,name__sco,name__hr,name__tl,name__da,name__nan,name__gsw,name__ko,name__be,name__fr,name__lad,name__yo,name__lv,name__it,name__gl,name__de,name__id,name__ja,name__vi,name__wuu,name__sk,name__kn,name__fy,name__ro,name__ca,name__la,name__cy,name__war,name__cs,name__fa,name__bg,name__mr,name__arc,name__ka,name__nds,name__lt,name__nb,name__ckb,name__de_ch,name__en_ca,name__en_gb,name__pam,name__pt_br,name__sh,name__gv,name__az,name__ur,name__ie,name__arz,name__ml,name__mk,name__mzn,name__fo,name__hy,name__bn,wikipedia__af,wikipedia__als,wikipedia__arc,wikipedia__ar,wikipedia__arz,wikipedia__az,wikipedia__bcl,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__eswikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikinews,wikipedia__fi,wikipedia__fo,wikipedia__fr,wikipedia__fy,wikipedia__gl,wikipedia__gv,wikipedia__hewikinews,wikipedia__hewikiquote,wikipedia__hewikisource,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ka,wikipedia__kn,wikipedia__ko,wikipedia__lad,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__mzn,wikipedia__nds,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vi,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh,name__hi,wikipedia__hi,name__jv,wikipedia__jv,wikipedia__simplewikiquote,name__mo,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__br,name__sr_el,name__sr_ec,name__ast,name__be_tarask,name__sl,name__ksh,wikipedia__ast,wikipedia__be_x_old,wikipedia__br,wikipedia__ksh,wikipedia__sl,wikipedia__trwikiquote,name__vmf,wikipedia__dewikiquote,name__pnb,name__scn,name__ku,name__qu,name__bs,name__yue,wikipedia__arwikiquote,wikipedia__bgwikiquote,wikipedia__bswikiquote,wikipedia__idwikiquote,wikipedia__ku,wikipedia__pnb,wikipedia__ptwikiquote,wikipedia__qu,wikipedia__scn,wikipedia__zh_yue,name__ga,name__tg_latn,name__mn,name__th,name__tg,wikipedia__bs,wikipedia__ga,wikipedia__mn,wikipedia__tg,wikipedia__th,name__ang,name__an,name__li,name__cv,name__kk,name__lb,name__nap,name__bar,name__tt,name__vo,name__de_at,name__min,name__lez,wikipedia__ang,wikipedia__an,wikipedia__bar,wikipedia__cv,wikipedia__fiwikiquote,wikipedia__kk,wikipedia__lb,wikipedia__lez,wikipedia__li,wikipedia__min,wikipedia__nap,wikipedia__nowikiquote,wikipedia__tt,wikipedia__vo,wikipedia__frwikiquote,name__mg,wikipedia__mg,name__uz,wikipedia__uz,name__os,wikipedia__mk,wikipedia__os,wikipedia__thwikiquote,name__szl,wikipedia__szl,name__ht,wikipedia__ht,wikipedia__liwikiquote,name__ba,name__pa,name__ku_arab,name__ku_latn,wikipedia__ba,wikipedia__pa,wikipedia__srwikiquote,wikipedia__svwikiquote,name__mwl,name__si,wikipedia__fawikiquote,wikipedia__mwl,wikipedia__si,wikipedia__slwikiquote,name__lij,name__new,name__nov,name__krc,wikipedia__azwikiquote,wikipedia__krc,wikipedia__kuwikiquote,wikipedia__lij,wikipedia__new,wikipedia__nlwikiquote,wikipedia__nov,name__sw,name__rue,name__wa,name__hif,name__sgs,name__pms,name__lrc,wikipedia__bat_smg,wikipedia__glwikiquote,wikipedia__hif,wikipedia__kowikiquote,wikipedia__lrc,wikipedia__pms,wikipedia__rue,wikipedia__ruwikisource,wikipedia__sw,wikipedia__wa,name__diq,wikipedia__diq,name__bm,name__co,name__frc,name__frp,name__fur,name__gd,name__ia,name__jam,name__kab,name__kg,name__nds_nl,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__rm,name__sc,name__vec,name__vls,name__wo,name__zu,wikipedia__kl,name__kl,identifier__NLAtrove,instagram,wikipedia__frwikinews,wikipedia__hywikiquote,wikipedia__azb,original_wikiname,identifier__FAST,identifier__OLID,identifier__NLC,identifier__rotten_tomatoes,identifier__BNC,name__azb,identifier__NSZL,identifier__ORCID,identifier__DoUB,identifier__SFDb,identifier__CSPAN,identifier__zbMATH,identifier__PORT,identifier__KLfG,last_seen,identifier__kinopoisk,wikipedia__cawikiquote,name__ceb,name__eml,name__frr,name__hak,name__hsb,name__nah,name__zea,wikipedia__xmf,name__xmf,identifier__filmportal_de,identifier__senate_nl,identifier__allmovie,name__kana,identifier__PACE,identifier__SCOPE,identifier__CSFD,wikipedia__hsb,identifier__bigenc_ru,identifier__wikitree,wikipedia__ky,identifier__dialnet,identifier__google_knowledge,identifier__guardian_topic,wikipedia__bewikiquote,wikipedia__lmo,name__lmo,occupation,identifier__nobel_prize,identifier__livejournal,identifier__youtube,identifier__google_plus,identifier__nyt_topic,identifier__nlg,identifier__ne_se,name__dsb,name__pfl,name__als,name__ky,identifier__quora,identifier__snac,wikipedia__arwikinews,wikipedia__dewikinews,wikipedia__rowikinews,wikipedia__srwikinews,wikipedia__svwikinews,wikipedia__eswikinews,wikipedia__itwikinews,wikipedia__trwikinews,identifier__politifact,identifier__persee,wikipedia__gom,name__gom,identifier__BVMC,name__ext,identifier__DNF,identifier__BBC_things,wikipedia__ay,name__ay,political_alignment,identifier__LAC,email,name__ne,wikipedia__ne,pseudonym,identifier__LNB,identifier__NSK,wikipedia__tk,wikipedia__sm,name__tk,name__sm,identifier__CONOR,identifier__goodreads,wikipedia__got,name__got,wikipedia__lfn,name__lfn,name__hil,name__aeb_arab,name__mai,wikipedia__mai,wikipedia__zea,identifier__CTHS,identifier__google_scholar,name__te,identifier__flickr,name__mt,name__hyw,wikipedia__hyw
Q2900947,Yussuf Hamis,יוסוף ח'מיס,Yussuf Hamis,"https://upload.wikimedia.org/wikipedia/commons/e/e2/Yussuf_Hamis,_May_1955_D710-078.jpeg",male,,,,,,,,,,,1921-05-10,,,,Yussuf,,,,,,,,,,,,,,,,,,,1986-09-22,,,,,,,,,,,,,,יוסוף ח'מיס,יוסוף ח'מיס,,Jusuf Chamis,,Yussuf Hamis,,,,,Yussuf Hamis,,,,,,Yussuf Hamis,,,,,,,,,,,,,,,,,,,,,,Yussuf Hamis,,,,,,Yussuf Hamis,,,,,,,,,Yussuf Hamis,,,,Júsuf Chamís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Júsuf Chamís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jusuf Chamis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yussuf Hamis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2900956,Shimon Kanovitch,שמעון כנוביץ',Shimon Kanovitch,,male,0000 0000 1855 6040,25603271,126692025,,,,,,,,1900-07-06,,,,Shimon,,,,,,,,,,,,,,,,,,,1961-07-25,,,,,,,,,,,,,,שמעון כנוביץ',שמעון כנוביץ',,Szimon Kanowicz,,Shimon Kanovitch,,,,,Shimon Kanovitch,,,,,,Shimon Kanovitch,,,Siegfried Kanowitz,,,,,,,,,,,,,,,,,,,Siegfried Kanowitz,,,,Siegfried Kanowitz,,Siegfried Kanowitz,,,,,,,,,Siegfried Kanowitz,,,,Šim'on Kanovič,,,,,,,,,,,,,,Siegfried Kanowitz,,,,,,,,,,,,,,,,,,,,,,,,,,Šim'on Kanovič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szimon Kanowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shimon Kanovitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2900967,Menachem Ratzon,מנחם רצון,Menachem Ratzon,,male,,,,,,,,,,,1919-08-05,/m/06w6f8_,,,Menachem,,,,,,,,,,,,,,,,,,,1987-11-12,,,,,,,,,,,,,,מנחם רצון,מנחם רצון,,Menachem Racon,,Menachem Ratzon,,,,,Menachem Ratzon,,,,,,Menachem Ratzon,,,,,,,,,,,,,,,,,,,,,,Menachem Ratzon,,,,,,Menachem Ratzon,,,,,,,,,Menachem Ratzon,,,,Menachem Racon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Menachem Racon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Menachem Racon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Menachem Ratzon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2900981,Ya'akov Riftin,יעקב ריפתין,Ya'akov Riftin,https://upload.wikimedia.org/wikipedia/commons/2/20/Riftin.jpeg,male,0000 0003 7015 7030,245898924,,,,,,,,,1907-03-16,/m/06wbmp3,,,,,,,,,,,,,,,,,,,,,,1978-05-14,,,,,,,,,,,,,,יעקב ריפתין,יעקב ריפתין,,Ja’akow Riftin,,Ya'akov Riftin,,,,,Ya'akov Riftin,,,,,,Ya'akov Riftin,,,,,,,,,,,,,,,,,,,,,,Ya'akov Riftin,,,,,,,,,,,,,,,Ya'akov Riftin,,,,Ja'akov Riftin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja'akov Riftin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja’akow Riftin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ya'akov Riftin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901099,Ben-Zion Keshet,בן-ציון קשת,Ben-Zion Keshet,,male,,,,,,,,,,,1914,/m/080j__z,,,Ben,,,,,,,,,,,,,,,,,,,1984-08-08,,,,,,,,,,,,,,בן-ציון קשת,בן-ציון קשת,,Bencijjon Keszet,,Ben-Zion Keshet,,,,,Ben-Zion Keshet,,,,,,Ben-Zion Keshet,,,,,,,,,,,,,,,,,,,,,,Ben-Zion Keshet,,,,,,,,,,,,,,,Ben-Zion Keshet,,,,Ben Cijon Kešet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Cijon Kešet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben-Cijjon Keszet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben-Zion Keshet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901108,Ze'ev Herring,זאב הרינג,Ze'ev Herring,,male,,,,,,,,,,,1910,/m/080n3zp,,Herring,Ze'ev,,,,,,,,,,,,,,,,,,,1988-02-26,,,,,,,,,,,,,,זאב הרינג,זאב הרינג,,,,Ze'ev Herring,,,,,Ze'ev Herring,,,,,,Ze'ev Herring,,زئيف هيرنغ,,,,,,,,,,,,,,,,,,,,Ze'ev Herring,,,,,,,,,,,,,,,Ze'ev Herring,,,,Ze'ev Herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,زئيف هيرنغ,,,,,,,,,,Ze'ev Herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ze'ev Herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901119,Yehezkel Flomin,יחזקאל פלומין,Yehezkel Flomin,,male,0000 0000 6696 5674,53025457,,n82023924,,,,,,,1935-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,יחזקאל פלומין,יחזקאל פלומין,,Jechezkiel Flomin,,Yehezkel Flomin,,,,,Yehezkel Flomin,,,,,,Yehezkel Flomin,,,,,,,,,,,,,,,,,,,,,,Yehezkel Flomin,,,,,,Jecheskel Flomin,,,,,,,,,Yehezkel Flomin,,,,Jechezkel Flomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jechezkel Flomin,,,,Jecheskel Flomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jechezkel Flomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yehezkel Flomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901131,Ben-Zion Harel,בן-ציון הראל,Ben-Zion Harel,https://upload.wikimedia.org/wikipedia/commons/0/0a/HAREL_ZION-BEN.jpeg,male,,,,,,,,,,,1892-06-03,,,,Ben,,,,,,,,,,,,,,,,,,,1972-09-19,,,,,,,,,,,,,,בן-ציון הראל,בן-ציון הראל,,Ben-Cijjon Harel,,Ben-Zion Harel,,,,,Ben-Zion Harel,,,,,,Ben-Zion Harel,,,,,,,,,,,,,,,,,,,,,,Ben-Zion Harel,,,Bencions Harels,,,,,,,,,,,,Ben-Zion Harel,,,,Ben Cijon Har'el,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Ben-Zion Harel,Ben Cijon Har'el,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bencions Harels,,,,,,,,,,,,Ben-Cijjon Harel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben-Zion Harel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901154,Yisrael Kargman,ישראל קרגמן,Yisrael Kargman,,male,0000 0003 6959 7821,239258442,,,,,,,,,1906-12-23,,,,,,,,,,,,,,,,,,,,,,,1987-11-17,,,,,,,,,,,,,,ישראל קרגמן,ישראל קרגמן,,Jisra’el Kargman,,Yisrael Kargman,,,,,Yisrael Kargman,,,,,,Yisrael Kargman,,,,,,,"Каргман, Исраэль",,,,Каргман Ізраїль,,,,,,,,,,,Yisrael Kargman,,,,,,Yisrael Kargman,,,,,,,,,Yisrael Kargman,,,,Jisra'el Kargman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jisra'el Kargman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jisra’el Kargman,,,,"Каргман, Исраэль",,,,,,,,,,,,,Ізраїль Каргман,,,,,,,,,,,,,,,,,,,,,,,,,Yisrael Kargman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901184,Mordechai Ofer,מרדכי עופר,Mordechai Ofer,https://upload.wikimedia.org/wikipedia/commons/1/1c/Mordechai_Ofer_1966-01-12.jpg,male,,,,,,,,,,,1924-02-20,/m/08050x4,,Ofer,Mordechaj,,,,,,,,,,,,,,,,,,,1971-09-01,,,,,,,,,,,,,,מרדכי עופר,מרדכי עופר,,Mordechaj Ofer,,Mordechai Ofer,,,,,Mordechai Ofer,,,,,,Mordechai Ofer,,,,,,,,,,,,,,,,,,,,,,Mordechai Ofer,,,,,,Mordechai Ofer,,,,,,,,,Mordechai Ofer,,,,Mordechaj Ofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechaj Ofer,,,,,,,,,,,,,,,,,,Mordechai Ofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechaj Ofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechai Ofer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901199,Yosef-Michael Lamm,יוסף מיכאל לם,Yosef-Michael Lamm,https://upload.wikimedia.org/wikipedia/commons/b/be/Yosef_Michael_Lamm.jpg,male,,315535519,,,,,,,,,1899,,,,Josef,,,,,,,,,,,,,,,,,,,1976-05-25,,,,,,,,,,,,,,יוסף מיכאל לם,יוסף מיכאל לם,,Josef-Micha’el Lamm,,Yosef-Michael Lamm,,,,,Yosef-Michael Lamm,,,,,,Yosef-Michael Lamm,,,,,,,,,,,,,,,,,,,,,,Yosef-Michael Lamm,,,,,,Yosef-Michael Lamm,Yosef-Michael Lamm,,,,,,,,Yosef-Michael Lamm,,,,Josef Micha'el Lamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josef Micha'el Lamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yosef-Michael Lamm,,,,,,,,,,,,,,,,,,,,,,,,,Josef-Micha’el Lamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yosef-Michael Lamm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901213,Asher Hassin,אשר חסין,Asher Hassin,,male,,,,,,,,,,,1918-07-07,/m/07s3pgn,,,Asher,,,,,,,,,,,,,,,,,,,1995-03-27,,,,,,,,,,,,,,אשר חסין,אשר חסין,,Aszer Chasin,,Asher Hassin,,,,,Asher Hassin,,,,,,Asher Hassin,,عشير حسين,,,,,,,,,,,,,,,,,,,,Asher Hassin,,,,,,Asher Hassin,,,,,,,,,Asher Hassin,,,,Ašer Chasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,عشير حسين,,,,,,,,,,Ašer Chasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aszer Chasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asher Hassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901227,Moshe Ben-Ami,משה בן-עמי,Moshe Ben-Ami,https://upload.wikimedia.org/wikipedia/commons/c/c7/Benami_moshe.jpg,male,,,,,,,,,,,1898,,,,Moshe,,,,,,,,,,,,,,,,,,,1960-02-18,,,,,,,,,,,,,,משה בן-עמי,משה בן-עמי,,Mosze Ben Ammi,,Moshe Ben-Ami,,,,,Moshe Ben-Ami,,,,,,Moshe Ben-Ami,,,,,,,,,,,,,,,,,,,,,,Moshe Ben-Ami,,,,,,,Moshe Ben-Ami,,,,,,,,Moshe Ben-Ami,,,,Moše Ben Ami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moše Ben Ami,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moshe Ben-Ami,,,,,,,,,,,,,,,,,,,,,,,,,Mosze Ben–Ammi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moshe Ben-Ami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2901240,Mordechai Zar,מרדכי זר,Mordechai Zar,,male,,41717496,,nr93047840,,,,,,,1914-01-14,,,,Mordechaj,,,,,,,,,,,,,,,,,,,1982-12-16,,,,,,,,,,,,,,מרדכי זר,מרדכי זר,,Mordechaj Zar,,Mordechai Zar,,,,,Mordechai Zar,,Mordechai Zar,,,,Mordechai Zar,,,,,,,,,,,,,,,,,,,,,,Mordechai Zar,,,,,,Mordechai Zar,,,,,,,,,Mordechai Zar,,,,Mordechaj Zar,مردخای زر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechaj Zar,,,,,,,,,,,,,,مردخای زر,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechaj Zar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordechai Zar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
