id,name__en,name__gu,name__te,name__hi,name__mr,name__ne,name__sa,name__de,name__nl,name__fr,name,wikipedia__en,wikipedia__hi,gender,birth_date,given_name,original_wikiname,name__ta,wikipedia__mr,wikipedia__ta,image,website,name__nb,name__da,name__nn,name__sv,name__or,name__it,name__id,wikipedia__id,name__ru,name__es,wikipedia__ru,name__bn,wikipedia__bn,wikipedia__commons,wikipedia__es,identifier__IMDB,name__ml,wikipedia__ml,wikipedia__te,identifier__VIAF,name__pa,wikipedia__pa,wikipedia__enwikiquote,wikipedia__hiwikiquote,name__ur,name__zh,wikipedia__fr,wikipedia__sa,wikipedia__sv,wikipedia__ur,wikipedia__zh,identifier__freebase,identifier__FAST,name__pl,name__kn,wikipedia__kn,wikipedia__ne,wikipedia__pl,death_date,family_name,identifier__ISNI,identifier__BNF,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__jv,name__eu,name__ms,name__hu,name__et,name__my,name__ar,name__pt,name__eo,name__tr,name__fi,name__uk,name__be_tarask,name__tl,name__nan,name__be,name__he,name__ko,name__ja,name__vi,name__ca,name__la,name__cy,name__os,name__fa,name__bg,name__ka,name__arz,name__oc,name__el,name__yue,name__mai,wikipedia__ar,wikipedia__arz,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gu,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__mai,wikipedia__ms,wikipedia__my,wikipedia__nl,wikipedia__no,wikipedia__or,wikipedia__os,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__simple,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__OLID,identifier__NKC,identifier__NTA,identifier__Munzinger,identifier__GTAA,name__en_ca,name__en_gb,name__as,wikipedia__as,name__de_ch,name__si,name__hif,name__gl,name__sh,name__sco,name__pnb,name__th,name__cs,name__lb,name__pt_br,name__lt,name__sr,name__bh,name__bcl,name__lv,name__yi,name__mk,name__br,name__ckb,name__xmf,name__hy,name__ks,name__uz,name__ga,name__af,wikipedia__af,wikipedia__bcl,wikipedia__bh,wikipedia__br,wikipedia__ckb,wikipedia__cs,wikipedia__cswikiquote,wikipedia__ga,wikipedia__gl,wikipedia__hif,wikipedia__hy,wikipedia__ks,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__nn,wikipedia__oc,wikipedia__pnb,wikipedia__sco,wikipedia__sh,wikipedia__si,wikipedia__sr,wikipedia__tewikiquote,wikipedia__th,wikipedia__uz,wikipedia__xmf,wikipedia__yi,identifier__Britannica,twitter,identifier__AlloCine,identifier__allmovie,identifier__MusicBrainz,identifier__NNDB,identifier__CANTIC,name__ro,name__yo,name__sq,wikipedia__ro,wikipedia__yo,name__dv,name__ps,name__az,name__kk,name__mg,name__ce,wikipedia__az,wikipedia__ce,wikipedia__dv,wikipedia__kk,wikipedia__mg,wikipedia__ps,facebook,name__bho,wikipedia__bgwikiquote,name__an,name__bs,name__ceb,name__hr,name__is,name__lmo,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__vec,name__wa,name__gsw,electoral_district,identifier__CSPAN,identifier__TED,identifier__elonet,identifier__PORT,identifier__KLfG,last_seen,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,identifier__DNF,identifier__NLA,wikipedia__tawikiquote,identifier__NUKAT,wikipedia__enwikisource,identifier__SFDb,name__sd,identifier__SCOPE,wikipedia__tcy,name__tcy,identifier__BNE,identifier__guardian_topic,wikipedia__itwikiquote,occupation,wikipedia__gom,name__gom,identifier__flickr,identifier__nyt_topic,identifier__quora,identifier__ne_se,identifier__BBC_things,wikipedia__ie,name__ie,name__ast,name__ext,wikipedia__vep,wikipedia__dty,name__dty,name__vep,identifier__BIBSYS,identifier__NSK,identifier__goodreads,wikipedia__sd,instagram,wikipedia__is,identifier__SELIBR,name__anp,identifier__EGAXA,wikipedia__azb,name__azb,identifier__NLP,wikipedia__wuu,identifier__bigenc_ru,identifier__GNC,wikipedia__an,name__wuu,wikipedia__io,wikipedia__war,name__war,name__io,identifier__discogs,wikipedia__ast,name__ace,name__min,name__su,name__map_bms,name__bug,name__bjn,name__tet,name__gor,identifier__prsindia,wikipedia__sat,name__sat,identifier__CONOR
Q16729646,Harish Meena,હરીશચન્દ્ર મીણા,హరీష్ చంద్ర మీణా,हरीशचन्द्र मीणा,हरीशचन्द्र मीणा,हरीशचन्द्र मीणा,हरीशचन्द्र मीणा,Harish Meena,Harish Meena,Harish Meena,Harish Meena,Harish Meena,हरीशचन्द्र मीणा,male,1954-09-05,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Harish_meena.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16730131,Sanjay Haribhau Jadhav,સંજય હરિભાઊ જાધવ,సంజయ్ హరిభావూ జాదవ్,संजय हरिभाऊ जाधव,संजय हरिभाऊ जाधव,संजय हरिभाऊ जाधव,संजय हरिभाऊ जाधव,Sanjay Haribhau Jadhav,Sanjay Haribhau Jadhav,Sanjay Haribhau Jadhav,Sanjay Haribhau Jadhav,Sanjay Haribhau Jadhav,संजय हरिभाऊ जाधव,male,1967,Sanjay,,ஹரிபாவு சஞ்சய்,,ஹரிபாவு சஞ்சய்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanjaybanduharibhaujadhav,,,
Q16730213,Sukhbir Singh Jaunapuria,સુખબીર સિંહ જૌનપુરિયા,సుఖబీర్ సింగ్ జౌనపూరియా,सुखबीर सिंह जौनपुरिया,सुखबीर सिंह जौनपुरिया,सुखबीर सिंह जौनपुरिया,सुखबीर सिंह जौनपुरिया,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,Sukhbir Singh Jaunapuria,सुखबीर सिंह जौनपुरिया,male,1957-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sukhbirsinghjaunapuria,,,
Q16731793,Poonamben Madam,પૂનમબેન માદામ,పూనంబేన్ మాదాం,पूनमबेन मादाम,पूनमबेन मादाम,पूनमबेन मादाम,पूनमबेन मादाम,Poonamben Madam,Poonamben Madam,Poonamben Madam,Poonamben Madam,Poonamben Maadam,पूनमबेन मादाम,female,1974-08-23,,,பூனம்பென் மாடம்,पूनमबेन मडाम,பூனம்பென் மாடம்,,,,,,,,Poonamben Madam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16731832,Mahant Chand Nath,મહંત ચાંદનાથ,మహంత్ చాంద్ నాథ్,महंत चांदनाथ,महंत चांदनाथ,महंत चांदनाथ,महंत चांदनाथ,Mahant Chand Nath,Mahant Chand Nath,Mahant Chand Nath,Mahant Chand Nath,Mahant Chandnath,महंत चांदनाथ,male,1956-06-21,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e5/MahantChandnath.png,,,,,,,,,,,,,,,,,,,,,,,,,,,馬漢特·錢德納,,,,,,,,,,,,,2017-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16732672,Anoop Mishra,અનૂપ મિશ્રા,అనూప్ మిశ్రా,अनूप मिश्रा,अनूप मिश्रा,अनूप मिश्रा,अनूप मिश्रा,Anup Mishra,Anoop Mishra,Anup Mishra,Anoop Mishra,Anoop Mishra,अनूप मिश्रा,male,1956,Anup,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0c/Anoop_Mishra_BJP.jpg,,,,,,,Anup Mishra,,,,,,,,Category:Anoop Mishra,,,,,,,,,,,,,,,,,,,,,,,,,,Mishra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anoop Mishra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anoopmishra,,,
Q16733274,Ashok Nete,અશોક મહાદેવરાવ નેતે,అషోక్ నేతే,अशोक महादेवराव नेते,अशोक महादेवराव नेते,अशोक महादेवराव नेते,अशोक महादेवराव नेते,Ashok Nete,Ashok Nete,Ashok Nete,Ashok Nete,Ashok Nete,अशोक महादेवराव नेते,male,1964,Ashok,,அசோக் மகாதேவ்ராவ்,अशोक महादेव नेते,அசோக் மகாதேவ்ராவ்,,,,,,,ଅଶୋକ ନେତେ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16734269,Kapil Patil,,,,कपिल मोरेश्वर पाटील,,,Kapil Patil,Kapil Patil,Kapil Patil,Kapil Patil,Kapil Patil,,male,1961,Kapil,,கபில் பாட்டீல்,कपिल मोरेश्वर पाटील,கபில் பாட்டீல்,,,,,,,,,,,,,,কপিল পাটিল,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16734274,Nanabhau Patole,નાનાભાઊ પટોલે,నానాభావు పటోలే,नानाभाऊ पटोले,नानाभाऊ पाटोळे,नानाभाऊ पटोले,नानाभाऊ पटोले,Nanabhau Patole,Nanabhau Patole,Nanabhau Patole,Nanabhau Patole,Nanabhau Patole,नानाभाऊ पटोले,male,1962,,,நானாபாவு பால்குனராவ் பட்டோலே,नाना फाल्गुनराव पटोले,நானாபாவு பால்குனராவ் பட்டோலே,https://upload.wikimedia.org/wikipedia/commons/3/31/Nana_bhau_patole_2014-07-02_04-22.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16734872,Nityanand Rai,નિત્યાનંદ રાય,నిత్యానంద రాయ్,नित्यानंद राय,नित्यानंद राय,नित्यानंद राय,नित्यानंद राय,Nityanand Rai,Nityanand Rai,Nityanand Rai,Nityanand Rai,Nityanand Rai,नित्यानंद राय,male,1966-01-01,,,நித்தியானந்த ராய்,,நித்தியானந்த ராய்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nityanandrai,,,
Q16734885,Krishna Raj,કૃષ્ણા રાજ,క్రిష్ణ రాజ్,कृष्णा राज,कृष्णा राज,कृष्णा राज,कृष्णा राज,Krishna Raj,Krishna Raj,Krishna Raj,Krishna Raj,Krishna Raj,कृष्णा राज,female,1969,Krishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,krishnaraj,,,
Q16734915,Ram Swaroop Sharma,રામ સ્વરૂપ શર્મા,రామ్‍ స్వరూప్ శర్మ,राम स्वरूप शर्मा,राम स्वरूप शर्मा,राम स्वरूप शर्मा,राम स्वरूप शर्मा,Ram Swaroop Sharma,Ram Swaroop Sharma,Ram Swaroop Sharma,Ram Swaroop Sharma,Ram Swaroop Sharma,राम स्वरूप शर्मा,male,1959,Ram,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Ram_Swaroop_Sharma_-_PCC_Meeting_For_Culture_And_Tourism_-_Kolkata_2017-07-10_1278.JPG,,,,,,,,,,,,,রাম স্বরূপ শর্মা,,,,,,,,58386131,,,,,,,,,,,,,,,,,,,,Sharma,0000 0000 3392 6572,161702601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ramswaroopsharma,,,
Q16735024,Vinayak Raut,વિનાયક રાઉત,వినాయక్ రౌత్,विनायक राउत,विनायक राउत,विनायक राउत,विनायक राउत,Vinayak Raut,Vinayak Raut,Vinayak Raut,Vinayak Raut,Vinayak Raut,,male,1954-03-15,,,விநாயக் பாவுராவ்,विनायक राउत,விநாயக் பாவுராவ்,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16736863,Anju Bala,અંજૂ બાલા,అంజు బాల,अंजू बाला,अंजू बाला,अंजू बाला,अंजू बाला,Anju Bala,Anju Bala,Anju Bala,Anju Bala,Anju Bala,अंजू बाला (राजनीतिज्ञ),female,1979-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anjubala,,,
Q16736870,Niranjan Jyoti,નિરંજન જ્યોતિ,నిరంజన్ జ్యోతి,निरंजन ज्योति,निरंजन ज्योति,निरंजन ज्योति,निरंजन ज्योति,Niranjan Jyoti,Niranjan Jyoti,Niranjan Jyoti,Niranjan Jyoti,Niranjan Jyoti,निरंजन ज्योति,female,1967,,,,,,,,,,,,ନିରଞ୍ଜନ ଜ୍ୟୋତି,,,,,,,,,,,,,,,,,,Niranjan Jyoti,निरंजन ज्योति,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,niranjanjyoti,,,
Q16736873,Upendra Kushwaha,ઉપેન્દ્ર કુશવાહા,ఉపేంద్ర కుశ్వాహా,उपेन्द्र कुशवाहा,उपेन्द्र कुशवाहा,उपेन्द्र कुशवाहा,उपेन्द्र कुशवाहा,Upendra Kushwaha,Upendra Kushwaha,Upendra Kushwaha,Upendra Kushwaha,Upendra Kushwaha,उपेन्द्र कुशवाहा,male,1960-06-02,Upendra,,உபேந்திர குஷ்வாகா,,உபேந்திர குஷ்வாகா,,,,,,,,,,,,,,,,,,,ഉപേന്ദ്ര കുശ്‌വാഹ,ഉപേന്ദ്ര കുശ്‌വാഹ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,upendrakushwahars,,,
Q16736874,Riti Pathak,રીતિ પાઠક,రీతి పాఠక్,रीति पाठक,रीति पाठक,रीति पाठक,रीति पाठक,Riti Pathak,Riti Pathak,Riti Pathak,Riti Pathak,Riti Pathak,,female,1977-07-01,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Riti_pathak.png,http://ritipathak.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ritipathak,,,
Q16736876,Ram Prasad Sharma,રામ પ્રસાદ શર્મા,రామ్ ప్రసాద్ శర్మ,राम प्रसाद शर्मा,राम प्रसाद शर्मा,राम प्रसाद शर्मा,राम प्रसाद शर्मा,Ram Prasad Sharma,Ram Prasad Sharma,Ram Prasad Sharma,Ram Prasad Sharma,Ram Prasad Sharma,राम प्रसाद शर्मा,male,1955-02-14,Ram,,ராம் பிரஸாத் சர்மா,,,,,,,,,,,,,,,,রামপ্রসাদ শর্মা,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ramprasadsarmah,,,
Q16736878,Priyanka Singh Rawat,પ્રિયંકા સિંહ રાવત,ప్రియాంకా సింగ్ రావత్,प्रियंका सिंह रावत,प्रियंका सिंह रावत,प्रियंका सिंह रावत,प्रियंका सिंह रावत,Priyanka Singh Rawat,Priyanka Singh Rawat,Priyanka Singh Rawat,Priyanka Singh Rawat,Priyanka Singh Rawat,प्रियंका सिंह रावत,female,1985-08-07,,,,,,,,,,,,,,,,,,,প্রিয়াঙ্কা সিং রাওয়াত,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,priyankasinghrawat,,,
Q16736880,Rekha Verma,રેખા,రేఖా వర్మ,रेखा,रेखा,रेखा,रेखा,Rekha Verma,Rekha Verma,Rekha Verma,Rekha Verma,Rekha Verma,रेखा (राजनेता),female,1973-05-20,Rekha,,,,,,,,,,,ରେଖା ବର୍ମା,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rekhaverma,,,
Q16736885,Sanjay(Kaka) Patil,સંજયકાકા પાટિલ,సంజయ్ కాకా పాటిల్,संजयकाका पाटिल,संजयकाका पाटील,संजयकाका पाटिल,संजयकाका पाटिल,,Sanjaykaka Patil,Sanjay,Sanjay(Kaka) Patil,Sanjaykaka Patil,संजयकाका पाटिल,male,1965-01-04,,,சஞ்சய் ராம்சந்திர பாட்டீல்,संजयकाका पाटील,சஞ்சய் ராம்சந்திர பாட்டீல்,,,,,,,ସଞ୍ଜୟକାକା ପାଟିଲ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanjaykakapatil,,,
