id,identifier__parldata,name,family_name,birth_date,honorific_prefix,email,image,source,term,party,party_id,start_date,end_date,sort_name
b076,550303da273a39033bab35f9,Budai Gyula,"","","",gyula.budai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303da273a39033bab35f9/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b076,40,Fidesz,Fidesz,2014-05-06,,
b764,550303db273a39033bab35fb,Bóna Zoltán,"","","",bona.zoltan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35fb/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b764,40,Fidesz,Fidesz,2014-05-06,,
c032,550303db273a39033bab35fd,Csizi Péter,"","","",peter.csizi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35fd/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c032,40,Fidesz,Fidesz,2014-05-06,,
c003,550303db273a39033bab35ff,Czerván György,"","","",gyorgy.czervan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab35ff/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c003,40,Fidesz,Fidesz,2014-05-06,,
c014,550303db273a39033bab3601,Cseresnyés Péter,"","","",peter.cseresnyes@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab3601/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=c014,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b091,550303db273a39033bab3603,Boldog István,"","","",istvan.boldog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303db273a39033bab3603/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b091,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b103,550303dc273a39033bab3605,Bodó Sándor,"","","",bodo.sandor@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3605/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b103,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b053,550303dc273a39033bab3607,Bányai Gábor,"","","",banyai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3607/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b053,40,Fidesz,Fidesz,2014-05-06,,
b013,550303dc273a39033bab3609,Becsó Zsolt,"","","",zsolt.becso@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab3609/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b013,40,Fidesz,Fidesz,2014-05-06,,
t004,550303dc273a39033bab360b,Dr. Turi-Kovács Béla,"","","",bela.turi.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab360b/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t004,40,Fidesz,Fidesz,2014-05-06,,
t004,550303dc273a39033bab360b,Dr. Turi-Kovács Béla,"","","",bela.turi.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dc273a39033bab360b/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t004,40,Fidesz,Fidesz,2014-07-04,,
s070,550303dd273a39033bab360d,Szatmáry Kristóf,"","","",kristof.szatmary@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s070,40,Fidesz,Fidesz,2014-05-06,,
s070,550303dd273a39033bab360d,Szatmáry Kristóf,"","","",kristof.szatmary@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s070,40,Fidesz,Fidesz,2014-07-04,,
j012,550303dd273a39033bab360f,Dr. Bene Ildikó,"","","",ildiko.bene@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab360f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j012,40,Fidesz,Fidesz,2014-05-06,,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,40,Fidesz,Fidesz,2014-05-06,,
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,40,Fidesz,Fidesz,2014-07-04,,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,40,Fidesz,Fidesz,2014-05-06,,
b087,550303dd273a39033bab3615,Bartos Mónika,"","","",monika.bartos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3615/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b087,40,Fidesz,Fidesz,2014-05-06,,
n322,550303de273a39033bab3617,Németh Zsolt,"","","",zsolt.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3617/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n322,40,Fidesz,Fidesz,2014-05-06,,
n322,550303de273a39033bab3617,Németh Zsolt,"","","",zsolt.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3617/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n322,40,Fidesz,Fidesz,2014-07-04,,
b078,550303de273a39033bab3619,B. Nagy László,"","","",laszlo.b.nagy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3619/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b078,40,Fidesz,Fidesz,2014-05-06,,
p003,550303de273a39033bab361b,Pánczél Károly,"","","",karoly.panczel@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p003,40,Fidesz,Fidesz,2014-05-06,,
p003,550303de273a39033bab361b,Pánczél Károly,"","","",karoly.panczel@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p003,40,Fidesz,Fidesz,2014-07-04,,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,40,Fidesz,Fidesz,2014-05-06,,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,40,Fidesz,Fidesz,2014-07-04,,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,40,Fidesz,Fidesz,2014-05-06,,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,40,Fidesz,Fidesz,2014-07-04,,
b089,550303df273a39033bab3621,Bíró Márk,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3621/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b089,40,Fidesz,Fidesz,2014-05-06,,
p022,550303df273a39033bab3623,Dr. Papcsák Ferenc,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3623/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p022,40,Fidesz,Fidesz,2014-05-06,2015-08-05,
p022,550303df273a39033bab3623,Dr. Papcsák Ferenc,"","","","",http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3623/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p022,40,Fidesz,Fidesz,2014-07-04,2015-08-05,
n020,550303df273a39033bab3625,Németh Szilárd István,"","","",szilard.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3625/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n020,40,Fidesz,Fidesz,2014-05-06,,
n020,550303df273a39033bab3625,Németh Szilárd István,"","","",szilard.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3625/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n020,40,Fidesz,Fidesz,2014-07-04,,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,40,Fidesz,Fidesz,2014-07-04,,
l032,550303e0273a39033bab3629,L. Simon László,"","","",laszlo.simon@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab3629/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l032,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
l032,550303e0273a39033bab3629,L. Simon László,"","","",laszlo.simon@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab3629/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l032,40,Fidesz,Fidesz,2014-07-04,,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,40,Fidesz,Fidesz,2014-07-04,,
k093,550303e0273a39033bab362d,Dr. Kovács József,"","","",jozsef.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k093,40,Fidesz,Fidesz,2014-05-06,,
k093,550303e0273a39033bab362d,Dr. Kovács József,"","","",jozsef.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k093,40,Fidesz,Fidesz,2014-07-04,,
g053,550303e0273a39033bab362f,Dr. Gulyás Gergely,"","","",gergely.gulyas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g053,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
g053,550303e0273a39033bab362f,Dr. Gulyás Gergely,"","","",gergely.gulyas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g053,40,Fidesz,Fidesz,2014-07-04,,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,40,Fidesz,Fidesz,2014-07-04,,
j010,550303e1273a39033bab3633,Jakab István,"","","",istvan.jakab@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3633/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j010,40,Fidesz,Fidesz,2014-05-06,,
j010,550303e1273a39033bab3633,Jakab István,"","","",istvan.jakab@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3633/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j010,40,Fidesz,Fidesz,2014-07-04,,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,40,Fidesz,Fidesz,2014-07-04,,
k325,550303e1273a39033bab3637,Kósa Lajos,"","","",lajos.kosa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3637/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k325,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
k325,550303e1273a39033bab3637,Kósa Lajos,"","","",lajos.kosa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3637/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k325,40,Fidesz,Fidesz,2014-07-04,,
k098,550303e1273a39033bab3639,Kara Ákos,"","","",akos.kara@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3639/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k098,40,Fidesz,Fidesz,2014-05-06,,
k098,550303e1273a39033bab3639,Kara Ákos,"","","",akos.kara@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3639/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k098,40,Fidesz,Fidesz,2014-07-04,,
k308,550303e2273a39033bab363b,Kövér László,"","","",kover.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k308,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
k308,550303e2273a39033bab363b,Kövér László,"","","",kover.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k308,40,Fidesz,Fidesz,2014-07-04,,
f015,550303e2273a39033bab363d,Farkas Flórián,"","","",florian.farkas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363d/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f015,40,Fidesz,Fidesz,2014-05-06,,
f015,550303e2273a39033bab363d,Farkas Flórián,"","","",florian.farkas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363d/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f015,40,Fidesz,Fidesz,2014-07-04,,
l269,550303e2273a39033bab363f,Lezsák Sándor,"","","",sandor.lezsak@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l269,40,Fidesz,Fidesz,2014-05-06,,
l269,550303e2273a39033bab363f,Lezsák Sándor,"","","",sandor.lezsak@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l269,40,Fidesz,Fidesz,2014-07-04,,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,40,Fidesz,Fidesz,2014-07-04,,
b008,550303e3273a39033bab3643,Balla Mihály,"","","",mihaly.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b008,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b008,550303e3273a39033bab3643,Balla Mihály,"","","",mihaly.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b008,40,Fidesz,Fidesz,2014-07-04,,
b034,550303e3273a39033bab3645,Bencsik János,"","","",janos.bencsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b034,40,Fidesz,Fidesz,2014-05-06,,
b034,550303e3273a39033bab3645,Bencsik János,"","","",janos.bencsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b034,40,Fidesz,Fidesz,2014-07-04,,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,40,MSZP,MSZP,2014-05-06,,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,40,Fidesz,Fidesz,2014-05-06,,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,40,Fidesz,Fidesz,2014-07-04,,
b007,550303e4273a39033bab364b,Balla György,"","","",gyorgy.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b007,40,Fidesz,Fidesz,2014-05-06,2014-07-03,
b007,550303e4273a39033bab364b,Balla György,"","","",gyorgy.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b007,40,Fidesz,Fidesz,2014-07-04,,
s773,550303e4273a39033bab364d,Szabó Sándor,"","","",szabo.sandor@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364d/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s773,40,MSZP,MSZP,2014-05-06,,
l027,550303e4273a39033bab364f,Dr. Legény Zsolt,"","","",legeny.zsolt@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l027,40,MSZP,MSZP,2014-05-06,2014-09-04,
s068,550303e4273a39033bab3651,Dr. Szakács László,"","","",szakacs.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3651/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s068,40,MSZP,MSZP,2014-05-06,,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,40,MSZP,MSZP,2014-05-06,,
m037,550303e5273a39033bab3655,Dr. Molnár Zsolt,"","","",zsolt.molnar@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3655/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m037,40,MSZP,MSZP,2014-05-06,,
r008,550303e5273a39033bab3657,Rogán Antal,"","","",antal.rogan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3657/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r008,40,Fidesz,Fidesz,2014-05-06,,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,40,MSZP,MSZP,2014-05-06,2014-06-02,
t012,550303e5273a39033bab365b,Teleki László,"","","",teleki.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab365b/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t012,40,MSZP,MSZP,2014-05-06,,
h743,550303e7273a39033bab365d,Hiszékeny Dezső,"","","",hiszekeny.dezso@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab365d/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h743,40,MSZP,MSZP,2014-05-06,,
