id,name,fullname,party,party_id,district,phone,legislaturas,image,email,term,source
5830657,MARINHA RAUPP,MARINHA CÉLIA ROCHA RAUPP DE MATOS,PMDB,PMDB,RO,(61) 3215-5614 -  3215-2614,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74177.jpg,dep.marinharaupp@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830657
5830467,MÁRIO HERINGER,MÁRIO LÚCIO HERINGER,PDT,PDT,MG,(61) 3215-5211 -  3215-2211,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74158.jpg,dep.marioheringer@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830467
5830558,MÁRIO NEGROMONTE JR.,MARIO SILVIO MENDES NEGROMONTE JUNIOR,PP,PP,BA,(61) 3215-5517 -  3215-2517,15/19,http://www.camara.gov.br/internet/deputado/bandep/178858.jpg,dep.marionegromontejr@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830558
5830827,MARQUINHO MENDES,MARCOS DA ROCHA MENDES,PMDB,PMDB,RJ,(61) 3215-5727 -  3215-2727,15/19,http://www.camara.gov.br/internet/deputado/bandep/181315.jpg,dep.marquinhomendes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830827
5830777,MARX BELTRÃO,MARX BELTRÃO LIMA SIQUEIRA,PMDB,PMDB,AL,(61) 3215-5474 -  3215-2474,15/19,http://www.camara.gov.br/internet/deputado/bandep/178843.jpg,dep.marxbeltrao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830777
5830618,MAURÍCIO QUINTELLA LESSA,MAURÍCIO QUINTELLA MALTA LESSA,PR,PR,AL,(61) 3215-5425 -  3215-2425,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74050.jpg,dep.mauricioquintellalessa@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830618
5830615,MAURO LOPES,MAURO RIBEIRO LOPES,PMDB,PMDB,MG,(61) 3215-5844 -  3215-2844,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74749.jpg,dep.maurolopes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830615
5830542,MAURO MARIANI,MAURO MARIANI,PMDB,PMDB,SC,(61) 3215-5925 -  3215-2925,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141507.jpg,dep.mauromariani@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830542
5830831,MAURO PEREIRA,MAURO PEREIRA,PMDB,PMDB,RS,(61) 3215-5843 -  3215-2843,15/19,http://www.camara.gov.br/internet/deputado/bandep/124411.jpg,dep.mauropereira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830831
5830483,MAX FILHO,MAX FREITAS MAURO FILHO,PSDB,PSDB,ES,(61) 3215-5276 -  3215-2276,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/178827.jpg,dep.maxfilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830483
5830764,MENDONÇA FILHO,JOSÉ MENDONÇA BEZERRA FILHO,DEM,DEM,PE,(61) 3215-5314 -  3215-2314,95/99 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74428.jpg,dep.mendoncafilho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830764
5830360,MIGUEL HADDAD,MIGUEL MOUBADDA HADDAD,PSDB,PSDB,SP,(61) 3215-5369 -  3215-2369,15/19,http://www.camara.gov.br/internet/deputado/bandep/178984.jpg,dep.miguelhaddad@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830360
5830556,MIGUEL LOMBARDI,MIGUEL LOMBARDI,PR,PR,SP,(61) 3215-5835 -  3215-2835,15/19,http://www.camara.gov.br/internet/deputado/bandep/178985.jpg,dep.miguellombardi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830556
5830520,MILTON MONTI,MILTON ANTONIO CASQUEL MONTI,PR,PR,SP,(61) 3215-5328 -  3215-2328,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74787.jpg,dep.miltonmonti@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830520
5830684,MIRO TEIXEIRA,MIRO TEIXEIRA,REDE,REDE,RJ,(61) 3215-5270 -  3215-2270,71/75 75/79 79/83 87/91 91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74862.jpg,dep.miroteixeira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830684
5830681,MISAEL VARELLA,MISAEL ARTUR FERREIRA VARELLA,DEM,DEM,MG,(61) 3215-5721 -  3215-2721,15/19,http://www.camara.gov.br/internet/deputado/bandep/178895.jpg,dep.misaelvarella@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830681
5830782,MISSIONÁRIO JOSÉ OLIMPIO,JOSÉ OLIMPIO SILVEIRA MORAES,PP,PP,SP,(61) 3215-5507 -  3215-2507,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160561.jpg,dep.missionariojoseolimpio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830782
5830663,MOEMA GRAMACHO,MOEMA ISABEL PASSOS GRAMACHO,PT,PT,BA,(61) 3215-5576 -  3215-2576,15/19,http://www.camara.gov.br/internet/deputado/bandep/178859.jpg,dep.moemagramacho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830663
5830717,MORONI TORGAN,MORONI BING TORGAN,DEM,DEM,CE,(61) 3215-5445 -  3215-2445,91/95 99/03 03/07 15/19,http://www.camara.gov.br/internet/deputado/bandep/74457.jpg,dep.moronitorgan@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830717
5830667,MOSES RODRIGUES,MOSES HAENDEL MELO RODRIGUES,PPS,PPS,CE,(61) 3215-5809 -  3215-2809,15/19,http://www.camara.gov.br/internet/deputado/bandep/178997.jpg,dep.mosesrodrigues@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830667
5830428,NELSON MARCHEZAN JUNIOR,NELSON MARCHEZAN JÚNIOR,PSDB,PSDB,RS,(61) 3215-5250 -  3215-2250,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160567.jpg,dep.nelsonmarchezanjunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830428
5830353,NELSON MARQUEZELLI,NELSON MARQUEZELLI,PTB,PTB,SP,(61) 3215-5920 -  3215-2920,91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73553.jpg,dep.nelsonmarquezelli@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830353
5830544,NELSON MEURER,NELSON MEURER,PP,PP,PR,(61) 3215-5916 -  3215-2916,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73781.jpg,dep.nelsonmeurer@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830544
5830372,NEWTON CARDOSO JR,NEWTON CARDOSO JUNIOR,PMDB,PMDB,MG,(61) 3215-5932 -  3215-2932,15/19,http://www.camara.gov.br/internet/deputado/bandep/178896.jpg,dep.newtoncardosojr@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830372
5830675,NILSON LEITÃO,NILSON APARECIDO LEITÃO,PSDB,PSDB,MT,(61) 3215-5825 -  3215-2825,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/166401.jpg,dep.nilsonleitao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830675
5830421,NILSON PINTO,NILSON PINTO DE OLIVEIRA,PSDB,PSDB,PA,(61) 3215-5527 -  3215-2527,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74352.jpg,dep.nilsonpinto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830421
5830749,NILTO TATTO,NILTO IGNACIO TATTO,PT,PT,SP,(61) 3215-5267 -  3215-2267,15/19,http://www.camara.gov.br/internet/deputado/bandep/178986.jpg,dep.niltotatto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830749
5830458,NILTON CAPIXABA,NILTON BALBINO,PTB,PTB,RO,(61) 3215-5724 -  3215-2724,99/03 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74359.jpg,dep.niltoncapixaba@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830458
5830327,ODELMO LEÃO,ODELMO LEÃO CARNEIRO SOBRINHO,PP,PP,MG,(61) 3215-5419 -  3215-2419,91/95 95/99 99/03 03/07 15/19,http://www.camara.gov.br/internet/deputado/bandep/74752.jpg,dep.odelmoleao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830327
5830301,ODORICO MONTEIRO,LUIZ ODORICO MONTEIRO DE ANDRADE,PT,PT,CE,(61) 3215-5582 -  3215-2582,15/19,http://www.camara.gov.br/internet/deputado/bandep/178868.jpg,dep.odoricomonteiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830301
5830449,ONYX LORENZONI,ONYX DORNELLES LORENZONI,DEM,DEM,RS,(61) 3215-5828 -  3215-2828,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74399.jpg,dep.onyxlorenzoni@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830449
5830446,ORLANDO SILVA,ORLANDO SILVA DE JESUS JUNIOR,PCdoB,PCdoB,SP,(61) 3215-5923 -  3215-2923,15/19,http://www.camara.gov.br/internet/deputado/bandep/178987.jpg,dep.orlandosilva@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830446
5830293,OSMAR SERRAGLIO,OSMAR JOSÉ SERRAGLIO,PMDB,PMDB,PR,(61) 3215-5845 -  3215-2845,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73463.jpg,dep.osmarserraglio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830293
5830557,OSMAR TERRA,OSMAR GASPARINI TERRA,PMDB,PMDB,RS,(61) 3215-5927 -  3215-2927,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73692.jpg,dep.osmarterra@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830557
5830554,OTAVIO LEITE,OTAVIO SANTOS SILVA LEITE,PSDB,PSDB,RJ,(61) 3215-5225 -  3215-2225,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141515.jpg,dep.otavioleite@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830554
5830781,PADRE JOÃO,JOÃO CARLOS SIQUEIRA,PT,PT,MG,(61) 3215-5743 -  3215-2743,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160556.jpg,dep.padrejoao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830781
5830740,PAES LANDIM,JOSÉ FRANCISCO PAES LANDIM,PTB,PTB,PI,(61) 3215-5648 -  3215-2648,87/91 91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74319.jpg,dep.paeslandim@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830740
5830387,PASTOR EURICO,FRANCISCO EURICO DA SILVA,PSB,PSB,PE,(61) 3215-5906 -  3215-2906,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160642.jpg,dep.pastoreurico@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830387
5830835,PASTOR FRANKLIN,FRANKLIN ROBERTO DE LIMA SOUZA,PTdoB,PTdoB,MG,(61) 3215-5627 -  3215-2627,15/19,http://www.camara.gov.br/internet/deputado/bandep/186775.jpg,dep.pastorfranklin@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830835
5830374,PAUDERNEY AVELINO,PAUDERNEY TOMAZ AVELINO,DEM,DEM,AM,(61) 3215-5610 -  3215-2610,91/95 95/99 99/03 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74095.jpg,dep.pauderneyavelino@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830374
5830375,PAULÃO,PAULO FERNANDO DOS SANTOS,PT,PT,AL,(61) 3215-5366 -  3215-2366,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/171617.jpg,dep.paulao@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830375
5830616,PAULO ABI-ACKEL,PAULO ABI-ACKEL,PSDB,PSDB,MG,(61) 3215-5460 -  3215-2460,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141516.jpg,dep.pauloabiackel@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830616
5830391,PAULO AZI,PAULO VELLOSO DANTAS AZI,DEM,DEM,BA,(61) 3215-5635 -  3215-2635,15/19,http://www.camara.gov.br/internet/deputado/bandep/178860.jpg,dep.pauloazi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830391
5830551,PAULO FEIJÓ,PAULO FERNANDO FEIJO TORRES,PR,PR,RJ,(61) 3215-5336 -  3215-2336,95/99 99/03 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74017.jpg,dep.paulofeijo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830551
5830457,PAULO FOLETTO,PAULO ROBERTO FOLETTO,PSB,PSB,ES,(61) 3215-5839 -  3215-2839,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160517.jpg,dep.paulofoletto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830457
5830701,PAULO FREIRE,PAULO ROBERTO FREIRE DA COSTA,PR,PR,SP,(61) 3215-5416 -  3215-2416,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160558.jpg,dep.paulofreire@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830701
5830852,PAULO HENRIQUE LUSTOSA,PAULO HENRIQUE ELLERY LUSTOSA DA COSTA,PP,PP,CE,(61) 3215-5335 -  3215-2335,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141517.jpg,dep.paulohenriquelustosa@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830852
5830592,PAULO MAGALHÃES,PAULO SÉRGIO PARANHOS DE MAGALHÃES,PSD,PSD,BA,(61) 3215-5903 -  3215-2903,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74574.jpg,dep.paulomagalhaes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830592
5830342,PAULO MALUF,PAULO SALIM MALUF,PP,PP,SP,(61) 3215-5512 -  3215-2512,83/87 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/132056.jpg,dep.paulomaluf@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830342
5830369,PAULO PEREIRA DA SILVA,PAULO PEREIRA DA SILVA,SD,SD,SP,(61) 3215-5217 -  3215-2217,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141518.jpg,dep.paulopereiradasilva@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830369
5830669,PAULO PIMENTA,PAULO ROBERTO SEVERO PIMENTA,PT,PT,RS,(61) 3215-5552 -  3215-2552,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74400.jpg,dep.paulopimenta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830669
5830635,PAULO TEIXEIRA,LUIZ PAULO TEIXEIRA FERREIRA,PT,PT,SP,(61) 3215-5281 -  3215-2281,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141488.jpg,dep.pauloteixeira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830635
5830691,PEDRO CHAVES,PEDRO PINHEIRO CHAVES,PMDB,PMDB,GO,(61) 3215-5406 -  3215-2406,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74812.jpg,dep.pedrochaves@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830691
5830633,PEDRO FERNANDES,PEDRO FERNANDES RIBEIRO,PTB,PTB,MA,(61) 3215-5814 -  3215-2814,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74449.jpg,dep.pedrofernandes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830633
5830515,PEDRO PAULO,PEDRO PAULO CARVALHO TEIXEIRA,PMDB,PMDB,RJ,(61) 3215-5554 -  3215-2554,"",http://www.camara.gov.br/internet/deputado/bandep/122158.jpg,dep.pedropaulo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830515
5830617,PEDRO UCZAI,PEDRO FRANCISCO UCZAI,PT,PT,SC,(61) 3215-5229 -  3215-2229,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160604.jpg,dep.pedrouczai@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830617
5830787,PEDRO VILELA,PEDRO TORRES BRANDÃO VILELA,PSDB,PSDB,AL,(61) 3215-5705 -  3215-2705,15/19,http://www.camara.gov.br/internet/deputado/bandep/178844.jpg,dep.pedrovilela@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830787
5830709,PEPE VARGAS,GILBERTO JOSÉ SPIER VARGAS,PT,PT,RS,(61) 3215-5858 -  3215-2858,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141445.jpg,dep.pepevargas@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830709
5830627,POMPEO DE MATTOS,DARCI POMPEO DE MATTOS,PDT,PDT,RS,(61) 3215-5704 -  3215-2704,99/03 03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/73486.jpg,dep.pompeodemattos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830627
5830379,PR. MARCO FELICIANO,MARCO ANTÔNIO FELICIANO,PSC,PSC,SP,(61) 3215-5254 -  3215-2254,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160601.jpg,dep.pr.marcofeliciano@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830379
5830388,PROFESSOR VICTÓRIO GALLI,VICTORIO GALLI FILHO,PSC,PSC,MT,(61) 3215-5539 -  3215-2539,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/148134.jpg,dep.professorvictoriogalli@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830388
5830683,PROFESSORA DORINHA SEABRA REZENDE,MARIA AUXILIADORA SEABRA REZENDE,DEM,DEM,TO,(61) 3215-5432 -  3215-2432,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160639.jpg,dep.professoradorinhaseabrarezende@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830683
5830503,PROFESSORA MARCIVANIA,MARCIVANIA DO SOCORRO DA ROCHA FLEXA,PT,PT,AP,(61) 3215-5338 -  3215-2338,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160641.jpg,dep.professoramarcivania@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830503
5830775,RAFAEL MOTTA,RAFAEL HUETE DA MOTTA,PSB,PSB,RN,(61) 3215-5737 -  3215-2737,15/19,http://www.camara.gov.br/internet/deputado/bandep/178951.jpg,dep.rafaelmotta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830775
5830549,RAIMUNDO GOMES DE MATOS,RAIMUNDO GOMES DE MATOS,PSDB,PSDB,CE,(61) 3215-5725 -  3215-2725,95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74216.jpg,dep.raimundogomesdematos@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830549
5830376,RAQUEL MUNIZ,TANIA RAQUEL DE QUEIROZ MUNIZ,PSC,PSC,MG,(61) 3215-5444 -  3215-2444,15/19,http://www.camara.gov.br/internet/deputado/bandep/178998.jpg,dep.raquelmuniz@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830376
5830832,RAUL JUNGMANN,RAUL BELENS JUNGMANN PINTO,PPS,PPS,PE,(61) 3215-5754 -  3215-2754,03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/74048.jpg,dep.rauljungmann@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830832
5830494,REGINALDO LOPES,REGINALDO LÁZARO DE OLIVEIRA LOPES,PT,PT,MG,(61) 3215-5426 -  3215-2426,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74161.jpg,dep.reginaldolopes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830494
5830333,REMÍDIO MONAI,REMIDIO MONAI MONTESSI,PR,PR,RR,(61) 3215-5641 -  3215-2641,15/19,http://www.camara.gov.br/internet/deputado/bandep/178960.jpg,dep.remidiomonai@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830333
5830772,RENATA ABREU,RENATA HELLMEISTER DE ABREU,PTN,PTN,SP,(61) 3215-5726 -  3215-2726,15/19,http://www.camara.gov.br/internet/deputado/bandep/178989.jpg,dep.renataabreu@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830772
5830450,RENATO MOLLING,RENATO DELMAR MOLLING,PP,PP,RS,(61) 3215-5337 -  3215-2337,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141527.jpg,dep.renatomolling@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830450
5830452,RENZO BRAZ,RENZO DO AMARAL BRAZ,PP,PP,MG,(61) 3215-5736 -  3215-2736,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160654.jpg,dep.renzobraz@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830452
5830357,RICARDO BARROS,RICARDO JOSÉ MAGALHÃES BARROS,PP,PP,PR,(61) 3215-5412 -  3215-2412,95/99 99/03 03/07 07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/73788.jpg,dep.ricardobarros@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830357
5830479,RICARDO IZAR,RICARDO IZAR JUNIOR,PSD,PSD,SP,(61) 3215-5634 -  3215-2634,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160655.jpg,dep.ricardoizar@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830479
5830593,RICARDO TEOBALDO,RICARDO TEOBALDO CAVALCANTI,PMB,PMB,PE,(61) 3215-5603 -  3215-2603,15/19,http://www.camara.gov.br/internet/deputado/bandep/178920.jpg,dep.ricardoteobaldo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830593
5830307,RICARDO TRIPOLI,JOSÉ RICARDO ALVARENGA TRIPOLI,PSDB,PSDB,SP,(61) 3215-5241 -  3215-2241,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141472.jpg,dep.ricardotripoli@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830307
5830289,ROBERTO ALVES,BENEDITO ROBERTO ALVES FERREIRA,PRB,PRB,SP,(61) 3215-5946 -  3215-2946,07/11 15/19,http://www.camara.gov.br/internet/deputado/bandep/152610.jpg,dep.robertoalves@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830289
5830602,ROBERTO BALESTRA,ROBERTO EGÍDIO BALESTRA,PP,PP,GO,(61) 3215-5219 -  3215-2219,87/91 91/95 95/99 99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73674.jpg,dep.robertobalestra@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830602
5830608,ROBERTO BRITTO,ROBERTO PEREIRA DE BRITTO,PP,PP,BA,(61) 3215-5733 -  3215-2733,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141529.jpg,dep.robertobritto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830608
5830837,ROBERTO FREIRE,ROBERTO JOÃO PEREIRA FREIRE,PPS,PPS,SP,(61) 3215-5242 -  3215-2242,79/83 83/87 87/91 91/95 03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73805.jpg,dep.robertofreire@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830837
5830334,ROBERTO GÓES,ANTONIO ROBERTO RODRIGUES GÓES DA SILVA,PDT,PDT,AP,(61) 3215-5462 -  3215-2462,15/19,http://www.camara.gov.br/internet/deputado/bandep/178995.jpg,dep.robertogoes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830334
5830540,ROBERTO SALES,ROBERTO DA SILVA SALES,PRB,PRB,RJ,(61) 3215-5332 -  3215-2332,15/19,http://www.camara.gov.br/internet/deputado/bandep/178944.jpg,dep.robertosales@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830540
5830688,ROCHA,WHERLES FERNANDES DA ROCHA,PSDB,PSDB,AC,(61) 3215-5607 -  3215-2607,15/19,http://www.camara.gov.br/internet/deputado/bandep/178840.jpg,dep.rocha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830688
5830453,RODRIGO DE CASTRO,RODRIGO BATISTA DE CASTRO,PSDB,PSDB,MG,(61) 3215-5701 -  3215-2701,07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/141531.jpg,dep.rodrigodecastro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830453
