id,name__bg,name__pt,name__en,name__de,name__nb,name__da,name__nn,name__sv,name,wikipedia__bg,wikipedia__pt,gender,given_name,original_wikiname,name__es,name__nl,name__fr,wikipedia__commons,wikipedia__en,wikipedia__es,birth_date,identifier__freebase,image,name__it,name__pt_br,wikipedia__de,wikipedia__fr,name__tw,name__la,name__war,wikipedia__it,wikipedia__la,wikipedia__tw,wikipedia__war,identifier__VIAF,name__he,name__yue,wikipedia__he,wikipedia__zh_yue,website,family_name,identifier__BNF,identifier__SUDOC,identifier__FAST,name__eo,wikipedia__eo,name__pl,wikipedia__pl,wikipedia__sv,wikipedia__ptwikiquote,identifier__LCAuth,name__ru,name__yo,wikipedia__ru,wikipedia__yo,name__fa,wikipedia__fa,name__ca,name__gl,name__ja,name__fi,name__cs,wikipedia__cs,wikipedia__fi,wikipedia__ja,wikipedia__no,name__eml,name__lmo,wikipedia__eml,wikipedia__gl,wikipedia__lmo,identifier__IMDB,identifier__MusicBrainz,name__sw,wikipedia__nl,wikipedia__simple,wikipedia__sw,identifier__ISNI,identifier__GND,identifier__allmovie,name__el,name__hu,last_seen,name__ko,twitter,instagram,name__sco,wikipedia__sco,wikipedia__eowikiquote,second_surname,name__zh,name__ro,name__id,name__lt,name__ar,wikipedia__ar,wikipedia__ca,wikipedia__id,wikipedia__lt,wikipedia__ro,name__cy,death_date,name__mwl,wikipedia__mwl,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__qu,name__be,name__lv,name__bn,name__vi,name__sk,name__mn,name__sr_el,name__sr_ec,name__tr,name__th,name__uk,name__sl,name__sgs,name__ka,name__az,name__hr,name__sr,name__br,name__mg,name__sh,name__io,name__de_ch,name__en_ca,name__en_gb,name__hy,name__ms,wikipedia__az,wikipedia__bat_smg,wikipedia__be,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__enwikiquote,wikipedia__eswikiquote,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__io,wikipedia__itwikiquote,wikipedia__ka,wikipedia__ko,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__ms,wikipedia__nn,wikipedia__plwikiquote,wikipedia__qu,wikipedia__sh,wikipedia__sk,wikipedia__sl,wikipedia__slwikiquote,wikipedia__sr,wikipedia__th,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,facebook,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__BNE,identifier__filmportal_de,identifier__OLID,identifier__AlloCine,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__NNDB,wikipedia__hywikiquote,occupation,wikipedia__et,name__is,identifier__quora,identifier__google_knowledge,identifier__songkick,wikipedia__mk,name__mk,identifier__PTBNP,name__ace,name__tg,wikipedia__tg,wikipedia__azb,identifier__FIFA,identifier__youtube,name__azb,identifier__bigenc_ru,wikipedia__ast,identifier__Britannica,identifier__GNC,name__ne,name__mai,name__bho,identifier__NTA,identifier__GTAA,name__kk,wikipedia__kk,wikipedia__zh_min_nan,wikipedia__eu,wikipedia__ga,name__nan,identifier__NLP,name__hi,name__mi,wikipedia__wuu,wikipedia__is,wikipedia__ur,name__wuu,name__ur,wikipedia__ruwikinews,wikipedia__haw,name__bi,name__haw,name__yi,wikipedia__bi,wikipedia__diq,wikipedia__frp,wikipedia__ie,wikipedia__uz,wikipedia__yi,name__diq,name__uz,name__be_tarask,wikipedia__af,wikipedia__als,wikipedia__bjn,wikipedia__cy,wikipedia__gn,wikipedia__oc,wikipedia__roa_rup,wikipedia__rw,wikipedia__tt,wikipedia__ceb,wikipedia__ia,name__bjn,name__ceb,name__gn,name__ht,name__rup,name__rw,name__tk,name__tt,wikipedia__ht,wikipedia__tk,wikipedia__be_x_old,wikipedia__bewikiquote,wikipedia__ha,pseudonym,wikipedia__an,wikipedia__vec,wikipedia__bs,wikipedia__cbk_zam,wikipedia__lad,wikipedia__lb,wikipedia__pap,wikipedia__ay,wikipedia__bcl,wikipedia__hsb,wikipedia__ty,name__hsb,wikipedia__ace,wikipedia__na,wikipedia__ak,wikipedia__co,name__ha,name__ty,name__ak,name__cbk_zam,name__na,name__ay,name__bcl,name__lad,wikipedia__ba,identifier__guardian_topic,name__ba,identifier__BBC_things,identifier__flickr,wikipedia__scn
Q10331266,,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,Moacir Micheletto,,Moacir Micheletto,male,Moacir,Moacir Micheletto,,,Moacir Micheletto,,,,1942-11-25,,,Moacir Micheletto,Moacir Micheletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-30,,,,,,,,,,,,,,,,,,,,,Moacir Micheletto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10334291,,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,Márcio Biolchi,,Márcio Biolchi,male,Márcio,Márcio Biolchi,,,Márcio Biolchi,,,,1979-05-23,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Márcio_Biolchi.jpg,,Márcio Biolchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Márcio Biolchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10334305,,Márcio França,Márcio França,Márcio França,Márcio França,Márcio França,Márcio França,Márcio França,Márcio França,,Márcio França,male,Márcio,Márcio Luiz França Gomes,,Márcio França,Márcio França,Category:Márcio França,Márcio França,,1963-06-23,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Deputado_Márcio_França.jpg,,Márcio França,,,,,,,,,,,,,,,http://www.marciofranca.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marciofranca40,marciofranca40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Márcio França,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10334322,,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,Márcio Macêdo,,Márcio Macêdo,male,Márcio,Márcio Costa Macedo,,,Márcio Macêdo,,,,1970-09-18,,"https://upload.wikimedia.org/wikipedia/commons/1/16/Dilma_Rousseff,_Márcio_Macedo_e_Marcelo_Déda_2010.jpg",,Márcio Macêdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Márcio Macêdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10334497,,Mário Negromonte,Mário Negromonte,Mário Negromonte,Mário Negromonte,Mário Negromonte,Mário Negromonte,Mário Negromonte,Mário Negromonte,,Mário Negromonte,male,Mário,Mário Negromonte,,Mário Negromonte,Mário Negromonte,Category:Mário Negromonte,,,1950-07-06,,https://upload.wikimedia.org/wikipedia/commons/f/f8/Mario_negromonte.jpg,,Mário Negromonte,,,,,,,,,,,,,,,,,,,,,,Mário Negromonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mário Negromonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10334573,,Mário de Oliveira,Mário de Oliveira,Mário de Oliveira,,,,,Mário de Oliveira,,Mário de Oliveira,male,Mário,Mário de Oliveira,,,Mário de Oliveira,,,,1945-11-03,,,,Mário de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mário de Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336092,,Nelson Marchezan Júnior,Nelson Marchezan Júnior,Nelson Marchezan Júnior,,Nelson Marchezan Júnior,,,Nelson Marchezan Júnior,,Nelson Marchezan Júnior,male,Nelson,Nelson Marchezan Júnior,,,Nelson Marchezan Júnior,,,,1971-11-30,,https://upload.wikimedia.org/wikipedia/commons/4/44/Deputado_Nelson_Marchezan_Júnior.jpg,,Nelson Marchezan Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marchezan_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Marchezan Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Marchezan Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336095,,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,,Nelson Marquezelli,male,Nelson,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Nelson Marquezelli,Category:Nelson Marquezelli,,,1941-11-29,,https://upload.wikimedia.org/wikipedia/commons/7/76/Nelson_marquezelli.jpg,Nelson Marquezelli,Nelson Marquezelli,,,,,,,,,,3920150325531810090003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Marquezelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,businessperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336106,,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,Nelson Pelegrino,,Nelson Pelegrino,male,Nelson,Nelson Pellegrino,,,Nelson Pelegrino,,,,1960-02-27,,https://upload.wikimedia.org/wikipedia/commons/2/27/Nelson_Pelegrino_deputado.jpg,Nelson Pelegrino,Nelson Pelegrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Pelegrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336590,,Newton Cardoso,Newton Cardoso,Newton Cardoso,Newton Cardoso,Newton Cardoso,Newton Cardoso,Newton Cardoso,Newton Cardoso,,Newton Cardoso,male,Newton,Newton Cardoso Jr.,,,Newton Cardoso,Category:Newton Cardoso,Newton Cardoso,,1938-05-22,,https://upload.wikimedia.org/wikipedia/commons/1/1c/Newton_Cardoso.JPG,,Newton Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,Newton Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newton Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336597,,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,Newton Lima Neto,,Newton Lima Neto,male,Newton,Newton Lima Neto,,,Newton Lima Neto,,,,1953-02-28,,,,Newton Lima Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Newton Lima Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336641,,Neílton Mulim,Neílton Mulim,Neílton Mulim,Neílton Mulim,Neílton Mulim,Neílton Mulim,Neílton Mulim,Neílton Mulim,,Neilton Mulim,male,,Neilton Mulim da Costa,Neílton Mulim,Neílton Mulim,Neílton Mulim,,,,1962-07-22,,,,Neílton Mulim,,,,,,,,,,,,,,,,,,,,Neilton Mulim da Costa,Neilton Mulim da Costa,Neílton Mulim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neílton Mulim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neílton Mulim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336687,,Nice Lobão,Nice Lobão,Nice Lobão,Nice Lobão,Nice Lobão,Nice Lobão,Nice Lobão,Nice Lobão,,Nice Lobão,female,,Nice Lobão,,,Nice Lobão,,,,1936-10-29,,,,Nice Lobão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nice Lobão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10336873,,Nilda Gondim,Nilda Gondim,Nilda Gondim,Nilda Gondim,Nilda Gondim,Nilda Gondim,Nilda Gondim,Nilda Gondim,,Nilda Gondim,female,Nilda,Nilda Gondim,,,Nilda Gondim,Category:Nilda Gondim,,,1946-03-30,,,Nilda Gondim,Nilda Gondim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nilda Gondim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10340207,,Odacir Zonta,Odacir Zonta,Odacir Zonta,Odacir Zonta,Odacir Zonta,Odacir Zonta,Odacir Zonta,Odacir Zonta,,Odacir Zonta,male,,Odacir Zonta,,Odacir Zonta,Odacir Zonta,,,,1945-07-18,,,Odacir Zonta,Odacir Zonta,,,,,,,,,,,,,,,,,,,,,,Odacir Zonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odacir Zonta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10340213,,Odair Cunha,Odair Cunha,Odair Cunha,Odair Cunha,Odair Cunha,Odair Cunha,Odair Cunha,Odair Cunha,,Odair Cunha,male,Odair,Odair José da Cunha,,,Odair Cunha,,,,1976-06-18,,https://upload.wikimedia.org/wikipedia/commons/b/b3/Odair_Cunha_2012.jpg,Odair Cunha,Odair Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odair Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10340493,,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,,Olavo Bilac Pinto Neto,male,Olavo,Olavo Bilac Pinto Neto,,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,Category:Olavo Bilac Pinto Neto,,,1963-06-08,,https://upload.wikimedia.org/wikipedia/commons/4/4a/Olavo_Bilac_Pinto_Neto.jpg,Olavo Bilac Pinto Neto,Olavo Bilac Pinto Neto,,,,,,,,,,,,,,,,,,,,,,Olavo Bilac Pinto Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olavo Bilac Pinto Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10341036,,Onofre Agostini,Onofre Agostini,Onofre Agostini,,,,,Onofre Agostini,,Onofre Agostini,male,Onofre,Onofre Agostini,,,Onofre Agostini,,,,1940-03-22,,https://upload.wikimedia.org/wikipedia/commons/9/96/Onofre_Agostini.png,Onofre Agostini,Onofre Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onofre Agostini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10341050,,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,,Onyx Lorenzoni,male,,Onyx Lorenzoni,Onyx Lorenzoni,,Onyx Lorenzoni,Category:Onyx Lorenzoni,Onyx Lorenzoni,Onyx Lorenzoni,1954-10-03,,https://upload.wikimedia.org/wikipedia/commons/b/b4/Onyx_Lorenzoni.JPG,,Onyx Lorenzoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onyx Lorenzoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10342246,,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,Osmar Bertoldi,,Osmar Bertoldi,male,Osmar,,,,Osmar Bertoldi,,,,1969-03-20,,,Osmar Bertoldi,Osmar Bertoldi,,,,,,,,,,,,,,,,Bertoldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osmar Bertoldi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10342256,,Osmar Ribeiro de Almeida Júnior,Osmar Ribeiro de Almeida Júnior,Osmar Ribeiro de Almeida Júnior,,,,,Osmar Ribeiro de Almeida Júnior,,Osmar Ribeiro de Almeida Júnior,male,Osmar,Osmar Ribeiro de Almeida Júnior,,,Osmar Ribeiro de Almeida Júnior,,,,1959-10-08,,,,Osmar Ribeiro de Almeida Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osmar Ribeiro de Almeida Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q10342261,,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,Osmar Serraglio,,Osmar Serraglio,male,Osmar,Osmar José Serraglio,,,Osmar Serraglio,Category:Osmar Serraglio,Osmar Serraglio,,1948-05-23,,https://upload.wikimedia.org/wikipedia/commons/9/9d/Plenário_do_Congresso_(20295859481).jpg,Osmar Serraglio,Osmar Serraglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Osmar Serraglio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
