id,gender,date_of_birth,date_of_death,title,legal_name,national_identity,family_name,given_name,additional_name,honorific_prefix,honorific_suffix,email,image,image_source,summary,biography
58,male,1977-10-18,"","",AKINADE- FIJABI SAHEED,"","","","","","","",http://www.shineyoureye.org/media_root/images/akinads-fijabi-saheed,http://www.nassnig.org/nass2/admin/images/hr300.jpg,"",""
534,Male,1953-12-00,"","",Bala James Ngilari,"","","","","","","",http://www.shineyoureye.org/media_root/images/Bala-Ngilari.jpg,http://businessdayonline.com/wp-content/uploads/2014/10/Bala-Ngilari.jpg,"Bala James Ngilari was elected to represent Michika/Madagali/South/Maiha Federal Constituency in 2003. prior to this time, he was a legal practitioner, a member of the Constitutional Conference between 1994 and 1995, and a member of the Human Right Violation Investigation Committee (Oputa Panel).

Consequently, Ngilari won a re-election into the House of Representatives before he was picked to serve as Nyako’s running mate. Nyako won the election and Ngilari became the deputy governor of Adamawa state . In 2004 however, he was allegedly reported to have resigned in order to avoid being impeached along with Nyako. Right after Nyako was impeached, the speaker of the House of Assembly, Fintiri was sworn-in as Governor. 

Mr. Ngilari, whose office was declared vacant on July 15, 2014 by the state’s lawmakers after he purportedly resigned, later challenged the legality of his resignation and filed a suit before the Federal High Court in Abuja, seeking an order compelling his swearing in as the governor of the state. 

Conclusively, the High Court later ruled that Ngilari's resignation process was not in line with the Nigerian constitution as he didn't address his resignation letter to the governor as the constitution states. Hence, Fintiri's emergence as governor of Adamawa state was declared illegal, while Ngilari was sworn-in to continue Nyako's tenure.

",""
59,Male,1967-08-10,"","",AKINLADE ABDULKABIR ADEKUNLE ISIAQ,"","","","","","","",http://www.shineyoureye.org/media_root/images/akinlade-a-isiaq,http://www.nassnig.org/nass2/admin/images/AKINLADE%20Abiodun%20Isiaq.jpg,"Target Achievement(s): GOOD REPRESENTATION AND DEVELOPMENT OF MY CONSTITUENCY.

Legistlative Interest(s): GOOD GOVERNANCE AND INFRASTRUCTURAL DEVELOPMENT/MAINTENANCE

Awards & Honours: NONE

",""
71,Male,1965-01-01,"","",ALIYU A.A. SHEHU,"","","","","","","",http://www.shineyoureye.org/media_root/images/aliyu-a-a-shehu,http://www.nassnig.org/nass2/admin/images/hr331.jpg,"Target Achievement(s): IMPROVED EDUCATION AND HEALTHCARE DELIVERY IN NIGERIA

Legistlative Interest(s): IMPROVEMENT IN AGRICULTURE AND RURAL DEVELOPMENT, HEALTH AND EDUCATION.

",""
60,male,1950-06-01,"","",AKINLAJA IRANOLA JOSEPH,"","","","","","","",http://www.shineyoureye.org/media_root/images/akinlaja-iranola-josep,http://www.nassnig.org/nass2/admin/images/hr277.jpg,"",""
61,Male,1966-01-15,"","",AKINTAYO AMERE GAFARU,"","","","","","","",http://www.shineyoureye.org/media_root/images/akintayo-amere-gafaru,http://www.nassnig.org/nass2/admin/images/AKINTAYO%20Gafar%20Amere.jpg,"Target Achievement(s): Public Accounts, Appropriation, Finance, Science & Technology

Legistlative Interest(s): Public Accounts, Appropriation, Finance, Science & Technology

Awards & Honours: N/A

",""
77,"",1957-03-01,"","",ALLIU BABATUNDE KAZEEM,"","","","","","","",http://www.shineyoureye.org/media_root/images/alliu-babatunde-kazeem,http://www.nassnig.org/nass2/admin/images/hr245.jpg,"",""
63,male,1959-06-03,"","",AKPAN MICAH UMOH,"","","","","","","",http://www.shineyoureye.org/media_root/images/akpan-micah-um,http://www.nassnig.org/nass2/admin/images/hr021.jpg,"Target Achievement(s): To Attract Job generating establishments

Legistlative Interest(s): Environment

Awards & Honours: NA

",""
66,male,1955-11-09,"","",SALEH MOHAMMED SANI,"","","","","","","",http://www.shineyoureye.org/media_root/images/aleh-mohammed-sani,http://www.nassnig.org/nass/admin/images/s054.jpg,"Target Achievement(s): Constitutional review to make the local government truly independent tier of government and centres of economic activity, involve the military better in national development and national emergency response, development and improvement of agriculture. Anti  corruption.

Legistlative Interest(s): Defence, Security, and National Development, Equity and Justice ,agriculture

Awards & Honours: Passed staff course (PSC)
Fellow National defence college, new Delhi, India (NDC)
General staff officer (GSS)
OFFICER OF THE ORDER OF NIGER (OON)

",""
67,male,1965-08-14,"","",ALHASSAN ADO GARBA,"","","","","","","",http://www.shineyoureye.org/media_root/images/alhassan-ado-garba,http://www.nassnig.org/nass2/admin/images/hr178.jpg,"Target Achievement(s): TO ASPIRE TO GREATNESS WITHOUT JEOPARDIZING NATIONAL INTEREST OR ANY
DISSATISFACTION TO THE NIGERIAN PEOPLE.

Legistlative Interest(s): Laws that will uplift the standard of living of the people

Awards & Honours: NONE

",""
68,"",1959-09-16,"","",ALHASSAN AISHA JUMMAI,"","","","","","","",http://www.shineyoureye.org/media_root/images/alhassan-aisha-jummai,http://www.nassnig.org/nass/admin/images/s103.jpg,"Target Achievement(s): to make laws that will touch the lives of the Nigerian people

Legistlative Interest(s): promulgation of laws to move the nationas legislative arm forward

Awards & Honours: Certificate of Honour from ABU Zaria

",""
72,Male,1964-12-31,"","",ALIYU BAHAGO AHMAN PATEGI,"","","","","","","",http://www.shineyoureye.org/media_root/images/aliyu-bahago-ahman-pategi,http://www.nassnig.org/nass2/admin/images/Hon_aliyu%20ahmad%20bahago%20pategi.jpg,"Target Achievement(s): VARIOUS SCHOOL AND SPORTING PRIZES

Legistlative Interest(s): PROVISION OF INFRASTRUCTURE WITHIN MY CONSTITUENCY, NAMELY ELECTRICITY,

Awards & Honours: VARIOUS SCHOOL AND SPORTING PRIZES

",""
73,Male,1966-11-22,"","",ALIYU BETARA MUKTAR,"","","","","","","",http://www.shineyoureye.org/media_root/images/aliyu-betara-muktar,http://www.nassnig.org/nass2/admin/images/ALIYU%20BETARA%20MUKTAR_1.jpg,"Target Achievement(s): To Be A Vibrant Politician & To Give My Constituent The Dividend Of
Democracy

Legistlative Interest(s): Army, Appropriations, Customs, Electoral Matters, Public Accountancy.

Awards & Honours: Member Institute Of Cost Management

",""
74,male,1975-01-17,"","",ALIYU IBRAHIM GEBI,"","","","","","","",http://www.shineyoureye.org/media_root/images/aliyu-ibrahim-gebi,http://www.nassnig.org/nass2/admin/images/ALIYU%20IBRAHIM%20GEBI.jpg,"",""
255,male,1962-12-02,"","",JOHN DYEGH,"","","","","","","",http://www.shineyoureye.org/media_root/images/john-dyeg,http://www.nassnig.org/nass2/admin/images/hr058.jpg,"",""
75,male,1967-01-15,"","",ALIYU SANI MADAKI,"","","","","","","",http://www.shineyoureye.org/media_root/images/aliyu-sani-madaki,http://www.nassnig.org/nass2/admin/images/hr173.jpg,"Target Achievement(s): To prove good laws that will help improve the living standard of Nigeria
Improve the general security situation in the country law

Legistlative Interest(s): Appropriations, Educatiion, Banking & Finance, Foreign Affairs, Customs, FCT, Power

Awards & Honours: Letter of Commendation by the Hon. Minister of Water Resources for Outstanding Performance
and Dedication

",""
180,Male,1956-03-24,"","",FOINGHA JEPHTHA,"","","","","","","",http://www.shineyoureye.org/media_root/images/foingha-jephtha,http://www.nassnig.org/nass2/admin/images/hr050.jpg,"",""
78,"",1986-08-25,"","",AMINU KOKO MUSA,"","","","","","","",http://www.shineyoureye.org/media_root/images/aminu-koko-musa,http://www.nassnig.org/nass2/admin/images/KOKO%20Aminu%20Musa.jpg,"",""
79,male,1962-11-28,"","",AMINU PUNWET JONATHAN,"","","","","","","",http://www.shineyoureye.org/media_root/images/aminu-punwet-jonatha,http://www.nassnig.org/nass2/admin/images/hr305.jpg,"",""
181,"",1955-01-09,"","",FORT IFEANYI DIKE,"","","","","","","",http://www.shineyoureye.org/media_root/images/fort-ifeanyi-dike,http://www.nassnig.org/nass2/admin/images/hr035.jpg,"Target Achievement(s): Maximum Development of Constituency
Robust Representation

Legistlative Interest(s): Works, Finance & Appropriation, MDGs Petroleum Police Affirs

Awards & Honours: Fellow Nigerian Society of Engineers
Awards from NUJ, Red Cross

",""
182,"",1960-05-27,"","",FRANCIS BUSAM ADA,"","","","","","","",http://www.shineyoureye.org/media_root/images/francis-busam-ada,http://www.nassnig.org/nass2/admin/images/hr081.jpg,"",""
256,male,1966-06-04,"","",JOHN ENOH OWAN ENOH,"","","","","","","",http://www.shineyoureye.org/media_root/images/john-enoh-owan-e,http://www.nassnig.org/nass2/admin/images/JOHN%20ENOH%20OWAN%20ENOH.jpg,"Target Achievement(s): Sponsorship of critical bills and motions directly related to benefits to the country; support of towards a strengthened legislature

Legistlative Interest(s): Youth empowerment, rural community capacity building,independence of the legislature

",""
183,male,1951-12-12,"","",FRIDAY ITULAH,"","","","","","","",http://www.shineyoureye.org/media_root/images/friday-itula,http://www.nassnig.org/nass2/admin/images/FRIDAY%20ITULAH.jpg,"",""
184,"",1956-03-30,"","",GALAUDU ISAH MOHAMMED,"","","","","","","",http://www.shineyoureye.org/media_root/images/galaudu-isah-mohammed,http://www.nassnig.org/nass/admin/images/s062.jpg,"Legistlative Interest(s): economic development

Awards & Honours: Honorary citizen of the city of Huntsville  state of Alabama (USA)

",""
349,"",1959-09-16,"","",OGBONNA NWUKE,"","","","","","","",http://www.shineyoureye.org/media_root/images/ogbonna-nwuke,http://www.nassnig.org/nass2/admin/images/hr319.jpg,"",""
257,Male,1952-06-06,"","",JULIUS OLUFEMI FAKEYE,"","","","","","","",http://www.shineyoureye.org/media_root/images/julius-olufemi-fakeye,http://www.nassnig.org/nass2/admin/images/FAKEYE%20Olufemi.jpg,"Target Achievement(s): Make Life Better For The Electorate In My Constituency & Contribute
My Quota To Strengthening democracy In Nigeria.

Legistlative Interest(s): Agricultural Production, Rural Infrastutural Development, Banking, Finance

",""
258,Male,1962-02-02,"","",KABIRU MARAFA ACHIDA,"","","","","","","",http://www.shineyoureye.org/media_root/images/kabiru-marafa-achida,http://www.nassnig.org/nass2/admin/images/hr325.jpg,"Target Achievement(s): TO HELP IN MAKING GOOD LAWS FOR THE NATION.

",""
350,"",1961-01-15,"","",OGBUEFI ORA OZOMGBACHI,"","","","","","","",http://www.shineyoureye.org/media_root/images/ogbuefi-ora-ozomgbachi,http://www.nassnig.org/nass2/admin/images/Ozomgbachi%20Obuefi.jpg,"Target Achievement(s): Development of Institution of Parliament and Facilitation of Democracy Dividends

Legistlative Interest(s): Infrastructural Development, Energy, Banking Reforms and Sustainability of Democracy

Awards & Honours: Chieftancy Titles and Awards: Rotary Club of Institutions

",""
259,"",1968-07-12,"","",KAKA KYARI GUJBAWU,"","","","","","","",http://www.shineyoureye.org/media_root/images/kaka-kyari-gujbawu,http://www.nassnig.org/nass2/admin/images/GUJBAWU%20Kyari.jpg,"",""
351,Male,1954-09-29,"","",SUNDAY OGBUOJI OJI,"","","","","","","",http://www.shineyoureye.org/media_root/images/ogbuoji-sunday-oji,http://www.nassnig.org/nass/admin/images/s033.jpg,"Target Achievement(s): YOUTH EMPOWERMENT,EMPLOYMENT GENERATION,INFRASTRUCTURAL DEVELOPMENT

Legistlative Interest(s): AGRICULTURE,EDUCATION,DEFENCE.OIL AND GAS

",""
80,male,1953-01-14,"","",AMINU RIBADU HAMMAN-TUKUR,"","","","","","","",http://www.shineyoureye.org/media_root/images/aminu-ribadu-hammantukur,http://www.nassnig.org/nass2/admin/images/hr010.jpg,"Target Achievement(s): To deliver dividends of democracy to our people

Legistlative Interest(s): Making laws for good governance

Awards & Honours: NYSC award
NUJ
ATV
NOGLASS
e.t.c

",""
102,"",1969-08-25,"","",AYO TAJUDEEN YUSUF,"","","","","","","",http://www.shineyoureye.org/media_root/images/ayo-tajudeen-yusuf,http://www.nassnig.org/nass2/admin/images/1_8.jpg,"Legistlative Interest(s): GOOD GOVERNANCE IN NIGERIA

",""
81,Male,1958-01-01,"","",AMINU SHEHU SHAGARI,"","","","","","","",http://www.shineyoureye.org/media_root/images/aminu-shehu-shagari,http://www.nassnig.org/nass2/admin/images/hr332.jpg,"",""
82,male,1965-06-10,"","",AMINU SULEIMAN,"","","","","","","",http://www.shineyoureye.org/media_root/images/aminu-suleima,http://www.nassnig.org/nass2/admin/images/hr187.jpg,"Target Achievement(s): General Interest of my Constituency

Legistlative Interest(s): Bills, Motion sponsoring, Oversight Function, Constitutional Review

",""
185,"",1957-05-21,"","",GAMBO MUSA DAN-MUSA,"","","","","","","",http://www.shineyoureye.org/media_root/images/gambo-musa-dan-musa,http://www.nassnig.org/nass2/admin/images/hr194.jpg,"Target Achievement(s): TO SEE TO THE PHYSICAL DEVELOPMENT OF MY CONSTITUENCY IN PARTICULAR AND NIGERIA IN GENERAL

Legistlative Interest(s): CONTRIBUTING MEANINGFULLY TO DEBATES AT PLENARY

Awards & Honours: MEMBER INST.OF BANKERS OF NIGERIA(CHARTERED)
INSTITUTE OF CHARTERED MEDIATORS AND CONCILIATORS

",""
83,"",1952-11-27,"","",ANDREW IGBONULE UCHENDU,"","","","","","","",http://www.shineyoureye.org/media_root/images/andrew-igbonule-uchendu,http://www.nassnig.org/nass2/admin/images/hr318.jpg,"Target Achievement(s): Ensure full utilization of the human and land resources of the Niger Delta

Legistlative Interest(s): Niger-Delta Youth Development and Agriculture

Awards & Honours: 1993 National Productivity Merit Award Winner - Feb, 1993.

",""
103,Female,1961-11-03,"","",AZODO OKWUNNA EUCHARIA,"","","","","","","",http://www.shineyoureye.org/media_root/images/azodo-okwunna-eucharia,http://www.nassnig.org/nass2/admin/images/Hon_aazodo%20okwunna.jpg,"Target Achievement(s): To give efficiency & effective Representation to my country and people

Legistlative Interest(s): Initiate Bills & Motions that will Transform the nation

",""
84,male,1962-08-23,"","",ENANG ITA SOLOMON,"","","","","","","",http://www.shineyoureye.org/media_root/images/ang-ita-solomon-jam,http://www.nassnig.org/nass/admin/images/s007.jpg,"Target Achievement(s): Rule of law and good governance of the country

Legistlative Interest(s): Drafting of Bills and Parcipation in Debates

Awards & Honours: Otuekong ididep, Abom Ibom, Ifiok Ibibio

",""
85,male,1960-07-22,"","",SANI AHMAD RUFAI,"","","","","","","",http://www.shineyoureye.org/media_root/images/ani-ahmad-rufai,http://www.nassnig.org/nass/admin/images/s109.jpg,"Legistlative Interest(s): Good Governance In Nigeria where Transparency And Accountability Is Observed With separation Of powers Also ensured.

",""
86,male,1954-11-25,"","",SANKARA DANLADI ABDULLAHI,"","","","","","","",http://www.shineyoureye.org/media_root/images/ankara-danladi-abdullahi,http://www.nassnig.org/nass/admin/images/s050.jpg,"Legistlative Interest(s): Agric , water development, women and children, education, health

",""
104,"",1960-01-02,"","",BABA BUKAR MACHINAMA,"","","","","","","",http://www.shineyoureye.org/media_root/images/baba-bukar-machinama,http://www.nassnig.org/nass2/admin/images/hr344.jpg,"Target Achievement(s): To always be with people in order to assist and know their problems accordingly

Legistlative Interest(s): Making Laws that are of upmost benefit to the common man

",""
87,"",1955-06-25,2015-06-21,"",ANTHONY MADWATTE,"","","","","","","",http://www.shineyoureye.org/media_root/images/anthony-madwatte,http://www.nassnig.org/nass2/admin/images/hr009.jpg,"Target Achievement(s): Improvement of general welfare of my constituents.

Legistlative Interest(s): Improvement of general welfare of my constituents.

Awards & Honours: several

",""
196,"",1964-10-09,"","",GODFREY ALI GAIYA,"","","","","","","",http://www.shineyoureye.org/media_root/images/godfrey-ali-gaiya,http://www.nassnig.org/nass2/admin/images/hr167.jpg,"Target Achievement(s): GOOD LEGISLATION THAT WILL TRANSLATE TO OVERALL WELL BEING OF MY CONSTITUENCY
AND NIGERIA.

Legistlative Interest(s): TO SPONSOR AND SUPPORT BILLS THAT WILL TOUCH THE LIVES OF NIGERIANS

Awards & Honours: AWARD FOR EXCELLENCE IN RURAL DEVELOPMENT BY IICA (SEPTEMBER, 2001); AWARD FOR
EXCELLENCE BY NATIONAL YOUTH SOLIDARITY FORUM OF NIGERIA 2004; FELLOWSHIP/EXCELLENCE AWARD BY ICEN, 2006

",""
