id,name__sv,name__it,name__fr,name__en,name,wikipedia__sv,gender,birth_date,given_name,identifier__Riksdagen,original_wikiname,name__nl,name__de,wikipedia__commons,wikipedia__en,image,name__nb,name__uk,name__da,name__nn,name__fi,name__pl,name__pt,name__ru,wikipedia__da,wikipedia__fi,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__uk,identifier__VIAF,identifier__SELIBR,name__es,wikipedia__de,identifier__freebase,name__sco,name__id,wikipedia__fr,wikipedia__id,wikipedia__sco,identifier__ISNI,identifier__LCAuth,family_name,name__mg,wikipedia__mg,name__af,name__an,name__ar,name__az,name__be,name__bg,name__bn,name__br,name__bs,name__ca,name__cs,name__de_ch,name__el,name__en_ca,name__en_gb,name__eo,name__et,name__gl,name__he,name__hi,name__hu,name__io,name__is,name__ja,name__ka,name__ko,name__la,name__lb,name__lt,name__lv,name__mn,name__mr,name__ms,name__oc,name__pt_br,name__qu,name__se,name__sq,name__sr,name__sw,name__tr,name__vi,name__yo,name__zh,name__hr,name__fa,name__fo,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frwikiquote,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__qu,wikipedia__se,wikipedia__sq,wikipedia__sr,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tr,wikipedia__vi,wikipedia__yo,wikipedia__zh,identifier__GND,identifier__SUDOC,identifier__IMDB,identifier__Munzinger,identifier__parlement,name__be_tarask,wikipedia__be_x_old,website,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__nds,name__vmf,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,name__fit,name__ta,name__sh,name__mk,name__hy,name__ur,wikipedia__cswikiquote,wikipedia__hy,wikipedia__sh,wikipedia__ta,wikipedia__ur,facebook,name__gsw,twitter,identifier__BIBSYS,identifier__BNF,name__ie,wikipedia__ie,name__ast,name__bar,name__co,name__cy,name__eu,name__fur,name__ga,name__gd,name__li,name__lij,name__lmo,name__nap,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sk,name__sl,name__vec,name__vls,name__wa,identifier__FAST,identifier__PACE,identifier__NTA,name__th,wikipedia__th,identifier__GTAA,death_date,identifier__OLID,wikipedia__nds,wikipedia__etwikiquote,wikipedia__bswikiquote,wikipedia__ga,wikipedia__nowikiquote,wikipedia__svwikinews,identifier__NNDB,name__sah,wikipedia__sah,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,wikipedia__sk,wikipedia__mk,wikipedia__plwikiquote,birth_name,name__ckb,wikipedia__ckb,identifier__SFDb,wikipedia__eu,last_seen,identifier__elonet,identifier__PORT,identifier__DNF,name__ty,identifier__NLI,wikipedia__gd,wikipedia__hsb,name__hsb,identifier__kinopoisk,identifier__Britannica,identifier__kansallisbiografia,identifier__wikitree,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sr_el,name__vo,name__wo,name__zu,identifier__CSFD,weblog,wikipedia__fawikiquote,occupation,identifier__ne_se,name__dsb,name__pfl,name__frr,identifier__snac,identifier__NLAtrove,identifier__CSPAN,identifier__politifact,identifier__quora,wikipedia__ml,name__kl,name__ml,identifier__omni,name__aa,name__ace,name__ak,name__ang,name__ay,name__bcl,name__bi,name__bjn,name__cbk_zam,name__cdo,name__ceb,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__egl,name__eml,name__ext,name__ff,name__fj,name__fy,name__gag,name__gn,name__gv,name__ha,name__hak,name__hif_latn,name__hil,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__jv,name__kaa,name__ki,name__kk_latn,name__kk_tr,name__ksh,name__lad,name__nah,name__rup,name__sn,name__su,name__tl,name__tpi,name__uz,name__war,name__zea,wikipedia__itwikiquote,name__te,identifier__LAC,linkedin,wikipedia__ruwikinews,identifier__bigenc_ru,instagram,name__sje,name__sma,name__smj,identifier__NUKAT,wikipedia__ukwikiquote,identifier__dialnet,identifier__CANTIC,wikipedia__ast,name__kn,email,identifier__google_knowledge,identifier__BAV,wikipedia__nlwikinews,identifier__NLA,identifier__NLP,identifier__LNB,identifier__PTBNP,name__als,wikipedia__fy,name__pdc,name__stq,name__ba,wikipedia__ba,identifier__GNC,wikipedia__cy,name__lfn,wikipedia__uz,wikipedia__azb,noble_title,identifier__BNE,name__azb,name__no,identifier__CONOR,wikipedia__wuu,name__wuu,identifier__DBNL,identifier__NDL,wikipedia__eswikiquote,identifier__NKC,identifier__youtube,name__tt,wikipedia__tt,identifier__NSK,name__mt,wikipedia__mzn,name__mzn
Q2396467,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,male,1950-06-28,Mauricio,0591055036519,,Mauricio Rojas,Mauricio Rojas,Category:Mauricio Rojas,Mauricio Rojas,https://upload.wikimedia.org/wikipedia/commons/1/13/Mauricio_Rojas_Mullor_(official_portrait).png,Mauricio Rojas,,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,Mauricio Rojas,,,,Mauricio Rojas,,,,,,69834931,,Mauricio Rojas,,/m/0kryhv,,,,,,0000 0001 1769 1387,n88201759,Rojas,,,,,ماوريسيو روجاس,,,,,,,Mauricio Rojas,Mauricio Rojas,,,,,,,,,,Mauricio Rojas Mullor,,,,,,,,,,,,,,Mauricio Rojas,,,,,,,,,,,,,,,ماوريسيو روجاس,,,,,,,,,,,,Mauricio Rojas Mullor,,,,,,,,,,,,,Mauricio Rojas,,,,,,,,,,,,,,,,,,,,,,,,123420016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90282242,,,,Mauricio Rojas,,,,,,,,,,,,,,,,,,,Mauricio Rojas,,,,,,07192017X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mauricio Rojas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2408431,Thage G. Peterson,,Thage G. Peterson,Thage G. Peterson,Thage G. Peterson,Thage G. Peterson,male,1933-09-24,,0348268153001,,Thage G. Peterson,Thage G. Peterson,Category:Thage G. Peterson,Thage G. Peterson,https://upload.wikimedia.org/wikipedia/commons/c/cd/File-Thage_G._Peterson.jpg,Thage G. Peterson,,Thage G. Peterson,Thage G. Peterson,Thage G. Peterson,Thage G. Peterson,,,,,,Thage G. Peterson,,,,,11649647,,Thage G. Peterson,Thage G. Peterson,,,,,,,0000 0000 5236 3365,n2001023091,Peterson,,,,,,,,,,,,Thage G. Peterson,,,,,,,,,,,Thage G. Peterson,,,,,,,,,,,,,,,,,,,,Thage G. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thage G. Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thage G. Peterson,,,,,,,,,,,,,,,,,,,Thage G. Peterson,,,,459300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q241208,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,female,1963-02-03,Isabella,0911490574010,,Isabella Lövin,Isabella Lövin,Category:Isabella Lövin,Isabella Lövin,https://upload.wikimedia.org/wikipedia/commons/2/29/Isabella_Lövin.jpg,Isabella Lövin,Ізабелла Льовін,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,Изабелла Лёвин,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,Isabella Lövin,"Лёвин, Исабелла",,Ізабелла Льовін,31980467,,Isabella Lövin,Isabella Lövin,/m/0cm8cw0,,Isabella Lövin,Isabella Lövin,Isabella Lövin,,0000 0000 5379 9507,no2019008715,Lövin,,,,,,,,,,,,Isabella Lövin,,,,,,,Isabella Lövin,,,,Isabella Lövin,,,イサベラ・ロヴィーン,,,,,,,,,,,,,,,,,,,,伊莎貝拉·洛文,,,,,,,,,,,,,,,,,,Isabella Lövin,Isabella Lövin,,,,,,,,,,,,Isabella Lövin,イサベラ・ロヴィーン,,,,,,,,,,Isabella Lövin,,,,,,,Isabella Lövin,,,,,,,,,,,,,http://isabellalovin.com/,,,96675,,,,,,,,,,,,ایسابیلا لوون,,,,,ایسابیلا لوون,isabella.lovin,,IsabellaLovin,,,,,Isabella Lövin,,,,,,,,,,,,,,,,,,,Isabella Lövin,,,,,,,,,,,,,,,,,,,,,伊莎贝拉·洛文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q241851,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,female,1969-03-31,,0802373156815,,Nyamko Sabuni,Nyamko Sabuni,Category:Nyamko Sabuni,Nyamko Sabuni,https://upload.wikimedia.org/wikipedia/commons/6/68/Nyamko_Sabuni_undated.jpg,Nyamko Sabuni,,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,,"Сабуни, Ньямко",,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,,"Сабуни, Ньямко",,,84263070,,Nyamko Sabuni,Nyamko Sabuni,/m/0kr_1k,,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,,0000 0000 5627 2911,nb2012000959,,,,,,نيامكو سابوني,,,,,,,Nyamko Sabuni,Nyamko Sabuni,,,,,Nyamko Sabuni,Nyamko Sabuni,,,,Nyamko Sabuni,,,,,,,,,,,,,,,,,,,Nyamko Sabuni,,,,,,,,,,نيامكو سابوني,,,,,,,,,,,Nyamko Sabuni,Nyamko Sabuni,Nyamko Sabuni,,,,,,,,,,,,Nyamko Sabuni,,,,,,,,,,,,,,,,,,Nyamko Sabuni,Nyamko Sabuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nyamko Sabuni,,,,,,,,,,,,,,,,,,,Nyamko Sabuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2438833,Hans Olsson,Hans Olsson,Hans Olsson,Hans Olsson,Hans Olsson,Hans Olsson (politiker),male,1951-06-10,Hans,0456305921813,,Hans Olsson,Hans Olsson,,Hans Olsson (politician),,Hans Olsson,,Hans Olsson,Hans Olsson,Hans Olsson,,,,,,Hans Olsson (politiker),,,,,,,,Hans Olsson,,/m/02vx4y_,,,Hans Olsson (homme politique),,,,,Olsson,,,,,هانس اولسون,,,,,,,Hans Olsson,,,,,,,,,,,Hans Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,هانس اولسون,,,,,,,,,,,,,,,,,,,,,,,,,Hans Olsson (politico),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans Olsson,,,,,,,,,,,,,,,,,,,Hans Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2448370,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,male,1947-07-11,Bo,0537484650407,,Bo Lundgren,Bo Lundgren,Category:Bo Lundgren,Bo Lundgren,https://upload.wikimedia.org/wikipedia/commons/6/6e/Bo_Lundgren_bröllopsgäst.jpg,Bo Lundgren,,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,Бо Лундгрен,Bo Lundgren,Bo Lundgren,Bo Lundgren,Bo Lundgren,,,,,48556549,,Bo Lundgren,,/m/017mj9,,,Bo Lundgren,,,0000 0000 5326 8597,n99024558,Lundgren,,,,,بو وندغرين,,,,,,,Bo Lundgren,,,,,,,,,,,Bo Lundgren,,,ボー・ルンドグレン,,,,,,,,,,,,,,,,,,,,,,,,,,بو وندغرين,,,,,,,,,,,,,,,,,,,,,,,,,Bo Lundgren,,,,,,,,,,,,,,,,,,Bo Lundgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bo Lundgren,,,,,,,,,,,,,,,,,,,Bo Lundgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bo Lundgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q24701062,Mathias Tegnér,,Mathias Tegnér,Mathias Tegnér,Mathias Tegnér,Mathias Tegnér,male,1979,Mathias,0613297818326,,Mathias Tegnér,,,,https://upload.wikimedia.org/wikipedia/commons/e/ed/Mathias_Tegnér.jpg,Mathias Tegnér,,Mathias Tegnér,Mathias Tegnér,Mathias Tegnér,,,,,,,,,,,,,,,,,,,,,,,,Tegnér,,,,,,,,,,,,Mathias Tegnér,,,,,,,,,,,,,Mathias Tegnér,,,,,,,,,,,,,,Mathias Tegnér,,,Mathias Tegnér,,,,,,,Mathias Tegnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Tegnér,,,,,,,,,,,,,,,,,,,Mathias Tegnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Tegnér,Mathias Tegnér,Mathias Tegnér,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2476427,Sinikka Bohlin,,Sinikka Bohlin,Sinikka Bohlin,Sinikka Bohlin,Sinikka Bohlin,female,1947,Sinikka,0897304708905,,Sinikka Bohlin,Sinikka Bohlin,Category:Sinikka Bohlin,Sinikka Bohlin,https://upload.wikimedia.org/wikipedia/commons/2/2f/Bohlin.jpg,Sinikka Bohlin,,,,Sinikka Bohlin,,,Синикка Болин,,,,,,"Болин, Синикка",,,7362533,,Sinikka Bohlin,,/m/0ks8v_,Sinikka Bohlin,,,,Sinikka Bohlin,0000 0000 5486 3144,,Bohlin,,,,,,,,,,,,Sinikka Bohlin,,,,,,,Sinikka Bohlin,,,,Sinikka Bohlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinikka Bohlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinikka Bohlin,,,,,,,,,,,,,,,,,,,Sinikka Bohlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Болин Синикка,Болин Синикка,,,,,,,,,,,,,,,,,,,,,,,
Q253640,Maud Olofsson,Maud Olofsson,Maud Olofsson,Maud Olofsson,Maud Olofsson,Maud Olofsson,female,1955-08-09,Maud,0356767744510,,Maud Olofsson,Maud Olofsson,Category:Maud Olofsson,Maud Olofsson,https://upload.wikimedia.org/wikipedia/commons/c/c0/Maud_Olofsson2.jpg,Maud Olofsson,,Maud Olofsson,Maud Olofsson,Maud Olofsson,Maud Olofsson,,,Maud Olofsson,Maud Olofsson,Maud Olofsson,Maud Olofsson,,,,,29513966,,Maud Olofsson,Maud Olofsson,/m/0427jk,,Maud Olofsson,Maud Olofsson,Maud Olofsson,,0000 0000 5377 9450,,Olofsson,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,Maud Olofsson,,,,,,,Maud Olofsson,,,,,,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,,,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,,,,,,,,,Maud Olofsson,,,,,,,,,,,,Maud Olofsson,,,,,Kategori:Maud Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,maud-olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26211839,Tobias Andersson,,Tobias Andersson,Tobias Andersson,Tobias Andersson,Tobias Andersson (politiker),male,1996-05-07,Tobias,086684470825,,Tobias Andersson,,Category:Tobias Andersson (politician),,https://upload.wikimedia.org/wikipedia/commons/f/ff/Almedalen_2017_(35557535003)_(cropped).jpg,,,,,Tobias Andersson,,,Тобиас Андерссон,,,,,,,,,,,Tobias Andersson,,,,,,,,,,Andersson,,,,,,,,,,,,Tobias Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobias Andersson,,,,,,,,,,,,,,,,,,,Tobias Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q262285,Lars Ohly,,Lars Ohly,Lars Ohly,Lars Ohly,Lars Ohly,male,1957-01-13,Lars,0371688419616,,Lars Ohly,Lars Ohly,Category:Lars Ohly,Lars Ohly,https://upload.wikimedia.org/wikipedia/commons/a/a6/Lars_Ohly_2.jpg,Lars Ohly,,Lars Ohly,Lars Ohly,Lars Ohly,Lars Ohly,Lars Ohly,,,Lars Ohly,Lars Ohly,Lars Ohly,,,,,183447059,,Lars Ohly,Lars Ohly,/m/036j4t,,,Lars Ohly,,,0000 0003 5629 8056,,Ohly,,,,,,,,,,,,Lars Ohly,,,,,,,,,,,Lars Ohly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Ohly,,,,,,,,,,,,,,,,,,,,,,,,,Lars Ohly,,,,,,Lars Ohly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OhlyLars,,,,,Lars Ohly,,,,,,,,,,,,,,,,,,,Lars Ohly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26305110,Lena Rådström Baastad,,Lena Rådström Baastad,Lena Rådström Baastad,Lena Rådström Baastad,Lena Rådström Baastad,female,1974-04-04,Lena,0267085997926,,Lena Rådström Baastad,,Category:Lena Rådström Baastad,Lena Rådström Baastad,https://upload.wikimedia.org/wikipedia/commons/7/79/Lena_Rådström_Baastad_(29010211076)_(cropped).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lena Rådström Baastad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,لنا رودستروم باستاد,,,,,,,,,,,,,,,,,,لنا رودستروم باستاد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lenabaastad,,,,,Lena Rådström Baastad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,lena-rådström-baastad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26305112,Joar Forssell,,Joar Forssell,Joar Forssell,Joar Forssell,Joar Forssell,male,1993-02-17,,0980092192122,,Joar Forssell,,Category:Joar Forssell,Joar Forssell,https://upload.wikimedia.org/wikipedia/commons/b/bc/Joar_Forsell.jpg,,,,,,,,,,,,,,,,,,,Joar Forssell,,,,,,,,,,Forssell,,,,,,,,,,,,Joar Forssell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joar Forssell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q263366,Gösta Bohman,,Gösta Bohman,Gösta Bohman,Gösta Bohman,Gösta Bohman,male,1911-01-15,Gösta,0389619060499,,Gösta Bohman,Gösta Bohman,Category:Gösta Bohman,Gösta Bohman,https://upload.wikimedia.org/wikipedia/commons/8/8b/Gösta_Bohman_(1967).jpg,Gösta Bohman,,Gösta Bohman,Gösta Bohman,Gösta Bohman,Gösta Bohman,,,Gösta Bohman,Gösta Bohman,Gösta Bohman,Gösta Bohman,,,,,61622095,,Gösta Bohman,Gösta Bohman,/m/06q0_f,,,Gösta Bohman,,,0000 0000 5183 1091,n80034251,Bohman,,,,,,,,,,,,Gösta Bohman,,,,,,,,,,,Gösta Bohman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gösta Bohman,,,,,,119516179,,,,,,,,,,,Gösta Bohman,,,,,,,,,,,,,,,,,,,,7036269,,,,Gösta Bohman,,,,,,,,,,,,,,,,,,,Gösta Bohman,,,,52043,980,22974463X,,,,1997-08-12,,Gösta Bohman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,gösta-bohman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q264452,Maria Lundqvist-Brömster,,Maria Lundqvist-Brömster,Maria Lundqvist-Brömster,Maria Lundqvist-Brömster,Maria Lundqvist-Brömster,female,1956,Maria,0240128497814,,Maria Lundqvist-Brömster,,,Maria Lundqvist-Brömster,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,,,,,,,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,,,,,,,,,Maria Lundqvist-Brömster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q269859,Åsa Westlund,Åsa Westlund,Åsa Westlund,Åsa Westlund,Åsa Westlund,Åsa Westlund,female,1976-05-19,Åsa,0802546764724,,Åsa Westlund,Åsa Westlund,Category:Åsa Westlund,Åsa Westlund,https://upload.wikimedia.org/wikipedia/commons/1/16/Åsa_Westlund_02.JPG,Åsa Westlund,,Åsa Westlund,Åsa Westlund,Åsa Westlund,Åsa Westlund,,,Åsa Westlund,,,Åsa Westlund,,,,,,,Åsa Westlund,Åsa Westlund,/m/054tlk,,,Åsa Westlund,,,,,Westlund,,,,,,,,,,,,Åsa Westlund,,,,,,Åsa Westlund,,,,,Åsa Westlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Åsa Westlund,Åsa Westlund,,,,,,,,,,,,,Åsa Westlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Åsa Westlund,Åsa Westlund,28130,,,,,,,,,,,,,,,,,,,,,,,,,Åsa Westlund,,,,,,,,,,,,,,,,,,,Åsa Westlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
