id,name__la,name__de,name__cs,name__pl,name__fr,name__en,name__fi,name__it,name__nl,name__es,name__hu,name__nb,name__da,name__nn,name__sv,name__ar,name,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__fi,wikipedia__fr,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__pl,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,identifier__freebase,identifier__NKC,given_name,identifier__NTA,identifier__Munzinger,identifier__FAST,original_wikiname,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cy,name__eo,name__et,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__is,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,wikipedia__cswikiquote,wikipedia__commons,name__hsb,wikipedia__hsb,wikipedia__sk,name__ru,wikipedia__ro,wikipedia__ru,identifier__EuroparlMEP,identifier__PACE,name__he,name__be,name__sr,name__uk,name__ja,name__bg,name__zh,name__oc,name__be_tarask,name__vi,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__dewikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__he,wikipedia__ja,wikipedia__nl,wikipedia__no,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__sl,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,noble_title,identifier__BNF,identifier__NDL,website,death_date,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__yo,name__id,name__el,name__sh,name__sr_el,name__sr_ec,name__io,name__lv,name__mg,name__fa,wikipedia__ast,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__fa,wikipedia__gl,wikipedia__hr,wikipedia__id,wikipedia__io,wikipedia__ko,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__nn,wikipedia__oc,wikipedia__sco,wikipedia__sh,wikipedia__yo,identifier__NNDB,name__de_ch,name__en_ca,name__en_gb,identifier__NLP,wikipedia__enwikiquote,wikipedia__itwikiquote,identifier__parlement,name__eml,name__fo,name__frr,name__min,name__pt_br,family_name,wikipedia__als,wikipedia__simple,identifier__MusicBrainz,wikipedia__bs,twitter,facebook,name__ie,wikipedia__ie,identifier__IMDB,identifier__CSFD,identifier__AlloCine,identifier__allmovie,identifier__SFDb,identifier__PORT,identifier__kinopoisk,identifier__filmportal_de,name__szl,name__rue,wikipedia__eu,wikipedia__rue,wikipedia__szl,name__ur,name__ka,name__ms,name__pam,name__ps,name__tl,name__hy,name__az,name__mr,wikipedia__az,wikipedia__cswikisource,wikipedia__gd,wikipedia__hy,wikipedia__ka,wikipedia__lt,wikipedia__mr,wikipedia__ms,wikipedia__pam,wikipedia__ps,wikipedia__tl,wikipedia__ur,identifier__GTAA,identifier__CSPAN,identifier__NUKAT,name__qu,name__uz,name__yi,name__mn,name__nov,name__ilo,name__dsb,name__jv,name__kk,wikipedia__dsb,wikipedia__eowikiquote,wikipedia__ilo,wikipedia__jv,wikipedia__kk,wikipedia__lmo,wikipedia__ltwikiquote,wikipedia__mn,wikipedia__nov,wikipedia__qu,wikipedia__sq,wikipedia__uz,wikipedia__yi,identifier__NLA,identifier__BNE,identifier__CANTIC,identifier__Britannica,identifier__goodreads,wikipedia__skwikiquote,name__vo,wikipedia__vo,identifier__elonet,name__ml,wikipedia__ml,identifier__NLI,wikipedia__ga,identifier__GNC,identifier__discogs,occupation,identifier__wikitree,wikipedia__br,identifier__ORCID,wikipedia__zh_yue,name__yue,name__tt,identifier__quora,identifier__persee,name__ext,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__songkick,name__mk,identifier__BAV,identifier__BIBSYS,wikipedia__th,identifier__bigenc_ru,name__kl,name__th,identifier__ne_se,wikipedia__tt,weblog,wikipedia__ta,name__ta,identifier__LAC,name__lfn,wikipedia__af,name__fit,identifier__ioc_athlete,linkedin,identifier__CONOR,wikipedia__mk
Q12017997,,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,,Gabriela Hubáčková,,Gabriela Hubáčková,,,,,,,,,,female,,,,,,1975-01-28,,,Gabriela,,,,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,Gabriela Hubáčková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12017999,,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,,Gabriela Kalábková,,Gabriela Kalábková,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Gabriela_Kalábková.JPG,female,,,,,,1976-04-24,,,Gabriela,,,,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,Gabriela Kalábková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018003,,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,,Gabriela Pecková,,Gabriela Pecková,,,,,,,,,,female,0000 0004 0328 2461,299620956,,,,1957-01-19,,,Gabriela,,,,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,Gabriela Pecková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018216,,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,,Gerta Mazalová,,Gerta Mazalová,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Gerta-Mazalová2015f.jpg,female,,,,,,1945-02-10,,,Gerta,,,,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,Gerta Mazalová,,Category:Gerta Mazalová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018969,,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,,Hana Lagová,,Hana Lagová,,,,,,,,,,female,,,,,,1941-07-21,,,Hana,,,,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,Hana Lagová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018971,,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,,Hana Marvanová,,Hana Kordová Marvanová,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8e/Hana_Marvanová_2016.jpg,female,0000 0000 5674 3453,84120785,,,,1962-11-26,,jo20000082749,Hana,,,,Hana Kordová Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,Hana Marvanová,,Category:Hana Kordová Marvanová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018978,,,Hana Orgoníková,,Hana Orgoníková,Hana Orgoníková,,,Hana Orgoníková,,,,,,,,Hana Orgoníková,,Hana Orgoníková,,Hana Orgoníková,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/31/Hana_Orgoníková_2013.JPG,female,,310521604,,,,1946-12-08,,hka2014827638,Hana,,,,Hana Orgoníková,,,,,,,,,Hana Orgoníková,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hana Orgoníková,,,,,,,Category:Hana Orgoníková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hana Orgoníková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12018990,,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,,Hana Tomanová,,Hana Tomanová,,,,,,,,,,female,,,,,,1937-01-18,,,Hana,,,,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,Hana Tomanová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedagogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12019002,,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,,Hana Šedivá,,Hana Šedivá,,,,,,,,,,female,,,,,,1956-08-25,,,Hana,,,,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,Hana Šedivá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,judge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12019005,,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,,Hana Škorpilová,,Hana Škorpilová,,,,,,,,,,female,,,,,,1940-11-05,,,Hana,,,,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,Hana Škorpilová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12019419,,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,,Helena Langšádlová,,Helena Langšádlová,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/11/Helena_Langšádlová_2011-12-21.jpg,female,,,,,,1963-10-14,,,Helena,,,,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,Helena Langšádlová,,Category:Helena Langšádlová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12019421,,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,,Helena Mallotová,,Helena Mallotová,,,,,,,,Helena Mallotová,,female,0000 0000 5537 5337,306140787,,,,1944-10-26,,jo2002111929,Helena,,,,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,Helena Mallotová,,,,,,,,,23703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12019440,,Helena Válková,Helena Válková,Helena Válková,Helena Válková,Helena Válková,,,Helena Válková,,,,,,,,Helena Válková,,Helena Válková,Helena Válková,Helena Válková,,Helena Válková,,,,Helena Válková,,female,0000 0000 5535 7227,67189228,1104402432,n2002110325,,1951-01-07,,jn20000402643,Helena,074052802,,,Helena Válková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helena Válková,,,,,,Helena Válková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12021474,,Igor Němec,Igor Němec,,Igor Němec,Igor Němec,,,Igor Němec,,,,,,,,Igor Němec,,Igor Němec (politik),,,,,,,,,,male,,84137458,,,,1959-04-06,,,Igor,,,,Igor Němec (politik),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igor Němec,,,,,,Igor Němec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12021480,,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,,Igor Svoják,,Igor Svoják,,,,,,,,,,male,0000 0003 6295 1381,228088952,,,,1966-07-01,,,Igor,,,,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,Igor Svoják,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
