id,identifier__psp,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,death_date,gender,term,party,party_id,start_date,end_date
136,136,136,Svatomír Recman,"Recman, Svatomír",Recman,Svatomír,RSDr. Ing.,1952-12-29,"",male,1,Poslanecký klub Komunistické strany Čech a Moravy,42,1996-06-03,1996-06-06
137,137,137,Luděk Rubáš,"Rubáš, Luděk",Rubáš,Luděk,MUDr.,1953-07-16,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
138,138,138,Ladislav Rymeš,"Rymeš, Ladislav",Rymeš,Ladislav,MUDr.,1946-07-27,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1995-06-20,1996-06-06
138,138,138,Ladislav Rymeš,"Rymeš, Ladislav",Rymeš,Ladislav,MUDr.,1946-07-27,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1994-02-15
138,138,138,Ladislav Rymeš,"Rymeš, Ladislav",Rymeš,Ladislav,MUDr.,1946-07-27,"",male,1,Nezařazení,13,1994-02-16,1995-06-19
139,139,139,Anna Röschová,"Röschová, Anna",Röschová,Anna,JUDr.,1951-05-26,"",female,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
139,139,139,Anna Röschová,"Röschová, Anna",Röschová,Anna,JUDr.,1951-05-26,"",female,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
139,139,139,Anna Röschová,"Röschová, Anna",Röschová,Anna,JUDr.,1951-05-26,"",female,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
139,139,139,Anna Röschová,"Röschová, Anna",Röschová,Anna,JUDr.,1951-05-26,"",female,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
14,14,14,Stanislava Bumbová,"Bumbová, Stanislava",Bumbová,Stanislava,Mgr.,1948-09-08,"",female,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
140,140,140,Vladimír Řezáč,"Řezáč, Vladimír",Řezáč,Vladimír,JUDr.,1948-03-08,1996-04-29,male,1,Poslanecký klub České strany sociálně demokratické,3,1994-12-06,1996-04-29
140,140,140,Vladimír Řezáč,"Řezáč, Vladimír",Řezáč,Vladimír,JUDr.,1948-03-08,1996-04-29,male,1,Poslanecký klub Levého bloku,10,1992-06-06,1994-11-21
141,141,141,Miroslav Řezníček,"Řezníček, Miroslav",Řezníček,Miroslav,PhDr.,1942-03-22,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-04-04
141,141,141,Miroslav Řezníček,"Řezníček, Miroslav",Řezníček,Miroslav,PhDr.,1942-03-22,"",male,1,Nezařazení,13,1996-04-05,1996-06-06
142,142,142,Pavel Seifer,"Seifer, Pavel",Seifer,Pavel,Mgr.,1943-09-11,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1994-10-12,1996-06-06
142,142,142,Pavel Seifer,"Seifer, Pavel",Seifer,Pavel,Mgr.,1943-09-11,"",male,1,Poslanecký klub Liberálně sociální unie,12,1992-06-06,1994-10-05
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2006-06-03,2006-06-15
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,5,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,751,2006-06-16,2009-10-09
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,5,Nezařazení,856,2009-10-09,2010-06-03
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,5,Poslanecký klub Komunistické strany Čech a Moravy,1109,2006-09-13,2010-06-03
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,4,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,2002-06-15,2002-06-20
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,4,Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové,597,2003-06-02,2006-06-15
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,3,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,1998-06-25,2002-06-20
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československá strany lidové,41,1996-06-06,1998-06-19
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
143,143,143,Pavel Severa,"Severa, Pavel",Severa,Pavel,Bc.,1965-05-06,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
144,144,144,Miloš Skočovský,"Skočovský, Miloš",Skočovský,Miloš,Ing.,1937-05-31,"",male,1,Poslanecký klub Českomoravské unie středu,2,1992-06-06,1996-06-06
145,145,145,Antonín Sochor,"Sochor, Antonín",Sochor,Antonín,"",1955-01-01,"",male,1,Poslanecký klub Křesťansko demokratické strany,6,1995-05-25,1996-03-31
145,145,145,Antonín Sochor,"Sochor, Antonín",Sochor,Antonín,"",1955-01-01,"",male,1,Poslanecký klub Občanské demokratické strany,15,1996-04-01,1996-06-06
146,146,146,Vítězslav Sochor,"Sochor, Vítězslav",Sochor,Vítězslav,Ing.,1931-10-17,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-06-06
147,147,147,Tomáš Sojka,"Sojka, Tomáš",Sojka,Tomáš,Ing.,1948-11-15,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
148,148,148,Jaroslav Soural,"Soural, Jaroslav",Soural,Jaroslav,PaedDr.,1953-04-02,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
149,149,149,Jiří Stadler,"Stadler, Jiří",Stadler,Jiří,MUDr.,1932-07-09,"",male,1,Poslanecký klub Občanské demokratické aliance,14,1992-06-06,1996-06-06
15,15,15,Eduard Bureš,"Bureš, Eduard",Bureš,Eduard,MUDr.,1942-02-24,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
15,15,15,Eduard Bureš,"Bureš, Eduard",Bureš,Eduard,MUDr.,1942-02-24,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
15,15,15,Eduard Bureš,"Bureš, Eduard",Bureš,Eduard,MUDr.,1942-02-24,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
15,15,15,Eduard Bureš,"Bureš, Eduard",Bureš,Eduard,MUDr.,1942-02-24,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
150,150,150,Marie Stiborová,"Stiborová, Marie",Stiborová,Marie,Doc. RNDr.,1950-02-02,"",female,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
151,151,151,Zbyšek Stodůlka,"Stodůlka, Zbyšek",Stodůlka,Zbyšek,JUDr.,1947-06-19,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1995-11-01,1996-06-06
151,151,151,Zbyšek Stodůlka,"Stodůlka, Zbyšek",Stodůlka,Zbyšek,JUDr.,1947-06-19,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1992-06-06,1993-01-18
151,151,151,Zbyšek Stodůlka,"Stodůlka, Zbyšek",Stodůlka,Zbyšek,JUDr.,1947-06-19,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1993-06-10,1994-04-05
151,151,151,Zbyšek Stodůlka,"Stodůlka, Zbyšek",Stodůlka,Zbyšek,JUDr.,1947-06-19,"",male,1,Nezařazení,13,1993-01-19,1993-06-09
151,151,151,Zbyšek Stodůlka,"Stodůlka, Zbyšek",Stodůlka,Zbyšek,JUDr.,1947-06-19,"",male,1,Nezařazení,13,1994-04-06,1995-10-31
152,152,152,Jan Stráský,"Stráský, Jan",Stráský,Jan,PhDr.,1940-12-24,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
152,152,152,Jan Stráský,"Stráský, Jan",Stráský,Jan,PhDr.,1940-12-24,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
152,152,152,Jan Stráský,"Stráský, Jan",Stráský,Jan,PhDr.,1940-12-24,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
152,152,152,Jan Stráský,"Stráský, Jan",Stráský,Jan,PhDr.,1940-12-24,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
153,153,153,Tomáš Svoboda,"Svoboda, Tomáš",Svoboda,Tomáš,"",1966-05-20,"",male,1,Poslanecký klub Křesťansko demokratické strany,6,1992-06-06,1996-03-31
153,153,153,Tomáš Svoboda,"Svoboda, Tomáš",Svoboda,Tomáš,"",1966-05-20,"",male,1,Poslanecký klub Občanské demokratické strany,15,1996-04-01,1996-06-06
154,154,154,Martin Syka,"Syka, Martin",Syka,Martin,MUDr.,1949-03-19,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
155,155,155,Jaroslav Sýkora,"Sýkora, Jaroslav",Sýkora,Jaroslav,Ing.,1932-04-13,"",male,1,Poslanecký klub Českomoravské unie středu,2,1994-12-27,1996-06-06
155,155,155,Jaroslav Sýkora,"Sýkora, Jaroslav",Sýkora,Jaroslav,Ing.,1932-04-13,"",male,1,Poslanecký klub Liberálně sociální unie,12,1992-06-06,1994-12-26
155,155,155,Jaroslav Sýkora,"Sýkora, Jaroslav",Sýkora,Jaroslav,Ing.,1932-04-13,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii Moravy a Slezska,4,1995-01-17,1996-06-06
156,156,156,Pavel Šafařík,"Šafařík, Pavel",Šafařík,Pavel,Ing.,1953-09-05,"",male,3,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,1998-06-25,2002-06-20
156,156,156,Pavel Šafařík,"Šafařík, Pavel",Šafařík,Pavel,Ing.,1953-09-05,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československá strany lidové,41,1996-06-06,1998-06-19
156,156,156,Pavel Šafařík,"Šafařík, Pavel",Šafařík,Pavel,Ing.,1953-09-05,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
156,156,156,Pavel Šafařík,"Šafařík, Pavel",Šafařík,Pavel,Ing.,1953-09-05,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
157,157,157,Jaromír Šimánek,"Šimánek, Jaromír",Šimánek,Jaromír,Mgr.,1959-01-05,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
158,158,158,Jiří Šoler,"Šoler, Jiří",Šoler,Jiří,RNDr.,1947-04-20,"",male,1,Poslanecký klub Českomoravské unie středu,2,1994-12-27,1995-08-10
158,158,158,Jiří Šoler,"Šoler, Jiří",Šoler,Jiří,RNDr.,1947-04-20,"",male,1,Poslanecký klub Liberálně sociální unie,12,1994-06-21,1994-12-26
158,158,158,Jiří Šoler,"Šoler, Jiří",Šoler,Jiří,RNDr.,1947-04-20,"",male,1,Nezařazení,13,1995-08-11,1996-06-06
158,158,158,Jiří Šoler,"Šoler, Jiří",Šoler,Jiří,RNDr.,1947-04-20,"",male,1,Sdružení pro republiku - Republikánská strana Československa,17,1992-06-06,1994-06-20
159,159,159,Radim Špaček,"Špaček, Radim",Špaček,Radim,RNDr.,1959-12-25,"",male,1,Poslanecký klub Občanské demokratické aliance,14,1992-06-06,1996-06-06
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,4,Poslanecký klub České strany sociálně demokratické,48,2002-06-15,2002-06-20
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,4,Poslanecký klub České strany sociálně demokratické,599,2002-06-21,2004-09-21
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,3,Poslanecký klub České strany sociálně demokratické,48,1998-06-24,2002-06-20
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,2,Poslanecký klub České strany sociálně demokratické,3,1996-06-01,1996-06-06
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,2,Poslanecký klub České strany sociálně demokratické,40,1996-06-12,1998-06-19
16,16,16,Petra Buzková,"Buzková, Petra",Buzková,Petra,JUDr.,1965-12-07,"",female,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-06-06
160,160,160,Dalibor Štambera,"Štambera, Dalibor",Štambera,Dalibor,MUDr.,1960-05-01,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-06-06
161,161,161,Tomáš Štěrba,"Štěrba, Tomáš",Štěrba,Tomáš,Ing.,1946-12-29,"",male,1,Poslanecký klub Českomoravské unie středu,2,1994-12-27,1995-07-19
161,161,161,Tomáš Štěrba,"Štěrba, Tomáš",Štěrba,Tomáš,Ing.,1946-12-29,"",male,1,Poslanecký klub Liberální strany národně sociální,11,1995-07-20,1996-02-27
161,161,161,Tomáš Štěrba,"Štěrba, Tomáš",Štěrba,Tomáš,Ing.,1946-12-29,"",male,1,Poslanecký klub Liberálně sociální unie,12,1992-06-06,1994-12-26
161,161,161,Tomáš Štěrba,"Štěrba, Tomáš",Štěrba,Tomáš,Ing.,1946-12-29,"",male,1,Poslanecký klub Občanského národního hnutí,16,1996-02-28,1996-06-06
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,3,Poslanecký klub Komunistické strany Čech a Moravy,50,1998-06-23,2002-06-20
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,2,Poslanecký klub Komunistické strany Čech a Moravy,9,1996-06-01,1996-06-06
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,2,Poslanecký klub Komunistické strany Čech a Moravy,42,1996-06-03,1998-06-19
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,1,Poslanecký klub Komunistické strany Čech a Moravy,9,1994-01-19,1996-06-06
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1994-01-18
162,162,162,Jaroslav Štrait,"Štrait, Jaroslav",Štrait,Jaroslav,Doc. RSDr.,1942-07-29,"",male,1,Poslanecký klub Komunistické strany Čech a Moravy,42,1996-06-03,1996-06-06
163,163,163,Vladimír Šuman,"Šuman, Vladimír",Šuman,Vladimír,Ing.,1936-10-17,"",male,1,Poslanecký klub Občanské demokratické aliance,14,1992-06-06,1996-06-06
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,5,Poslanecký klub Občanské demokratické strany,600,2006-06-03,2006-06-15
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,5,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2009-03-24
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,5,Nezařazení,856,2009-03-24,2010-06-03
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,4,Poslanecký klub Občanské demokratické strany,51,2002-06-15,2002-06-20
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,4,Poslanecký klub Občanské demokratické strany,600,2002-06-25,2006-06-15
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,4,Poslanecký klub Občanské demokratické strany,753,2006-06-08,2006-06-15
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,3,Poslanecký klub Občanské demokratické strany,51,1998-06-30,2002-06-20
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-06-19
164,164,164,Vlastimil Tlustý,"Tlustý, Vlastimil",Tlustý,Vlastimil,Ing.,1955-09-19,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,3,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,49,1998-06-25,2001-10-31
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,8,1996-06-01,1996-06-06
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,2,Poslanecký klub Křesťanské a demokratické unie - Československá strany lidové,41,1996-06-06,1998-06-19
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,1,Poslanecký klub Křesťansko demokratické strany,6,1992-06-06,1995-05-02
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,1,Poslanecký klub Křesťansko demokratické strany I.,7,1995-05-03,1995-09-11
165,165,165,Pavel Tollner,"Tollner, Pavel",Tollner,Pavel,Ing.,1949-03-10,"",male,1,Poslanecký klub Křesťanské a demokratické unie - Československé strany lidové,8,1995-09-12,1996-06-06
166,166,166,Hana Tomanová,"Tomanová, Hana",Tomanová,Hana,PaedDr.,1937-01-18,"",female,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
167,167,167,František Trnka,"Trnka, František",Trnka,František,Prof. Ing.,1931-03-19,"",male,1,Poslanecký klub Českomoravské unie středu,2,1994-12-27,1996-06-06
167,167,167,František Trnka,"Trnka, František",Trnka,František,Prof. Ing.,1931-03-19,"",male,1,Poslanecký klub Liberálně sociální unie,12,1992-06-06,1994-12-26
168,168,168,Václav Trojan,"Trojan, Václav",Trojan,Václav,PhDr.,1954-05-12,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
169,169,169,Zdeněk Trojan,"Trojan, Zdeněk",Trojan,Zdeněk,Doc. Ing.,1936-05-01,"",male,1,Poslanecký klub České strany sociálně demokratické,3,1992-06-06,1996-06-06
169,169,169,Zdeněk Trojan,"Trojan, Zdeněk",Trojan,Zdeněk,Doc. Ing.,1936-05-01,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1995-01-18,1996-06-06
17,17,17,Miroslav Čapek,"Čapek, Miroslav",Čapek,Miroslav,JUDr.,1961-09-20,"",male,1,Poslanecký klub Levého bloku,10,1992-06-06,1996-06-06
170,170,170,Jan Třebický,"Třebický, Jan",Třebický,Jan,Ing.,1943-12-09,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
170,170,170,Jan Třebický,"Třebický, Jan",Třebický,Jan,Ing.,1943-12-09,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
170,170,170,Jan Třebický,"Třebický, Jan",Třebický,Jan,Ing.,1943-12-09,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
170,170,170,Jan Třebický,"Třebický, Jan",Třebický,Jan,Ing.,1943-12-09,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
171,171,171,Milan Uhde,"Uhde, Milan",Uhde,Milan,PhDr.,1936-07-28,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
171,171,171,Milan Uhde,"Uhde, Milan",Uhde,Milan,PhDr.,1936-07-28,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
171,171,171,Milan Uhde,"Uhde, Milan",Uhde,Milan,PhDr.,1936-07-28,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
171,171,171,Milan Uhde,"Uhde, Milan",Uhde,Milan,PhDr.,1936-07-28,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
172,172,172,Josef Ullmann,"Ullmann, Josef",Ullmann,Josef,Ing.arch.,1944-03-27,"",male,2,Poslanecký klub Občanské demokratické strany,15,1996-06-01,1996-06-06
172,172,172,Josef Ullmann,"Ullmann, Josef",Ullmann,Josef,Ing.arch.,1944-03-27,"",male,2,Poslanecký klub Občanské demokratické strany,45,1996-06-11,1998-01-19
172,172,172,Josef Ullmann,"Ullmann, Josef",Ullmann,Josef,Ing.arch.,1944-03-27,"",male,2,Poslanecký klub Unie svobody,47,1998-01-20,1998-06-19
172,172,172,Josef Ullmann,"Ullmann, Josef",Ullmann,Josef,Ing.arch.,1944-03-27,"",male,1,Poslanecký klub Občanské demokratické strany,15,1992-06-06,1996-06-06
173,173,173,Jaroslav Unger,"Unger, Jaroslav",Unger,Jaroslav,"",1959-12-28,"",male,1,Poslanecký klub Hnutí za samosprávnou demokracii - strany Moravy a Slezska,5,1993-06-10,1994-04-05
173,173,173,Jaroslav Unger,"Unger, Jaroslav",Unger,Jaroslav,"",1959-12-28,"",male,1,Poslanecký klub Liberální strany národně sociální,11,1995-01-04,1996-02-27
173,173,173,Jaroslav Unger,"Unger, Jaroslav",Unger,Jaroslav,"",1959-12-28,"",male,1,Nezařazení,13,1994-04-06,1995-01-03
173,173,173,Jaroslav Unger,"Unger, Jaroslav",Unger,Jaroslav,"",1959-12-28,"",male,1,Poslanecký klub Občanského národního hnutí,16,1996-02-28,1996-06-06
173,173,173,Jaroslav Unger,"Unger, Jaroslav",Unger,Jaroslav,"",1959-12-28,"",male,1,Sdružení pro republiku - Republikánská strana Československa,17,1992-06-06,1993-06-03
