id,name__fi,name__en,name,wikipedia__fi,gender,given_name,identifier__eduskunta,original_wikiname,name__ru,name__fr,name__sv,name__pl,name__nl,name__es,name__nb,name__da,name__nn,wikipedia__en,wikipedia__fr,wikipedia__pl,wikipedia__ru,wikipedia__sv,image,birth_date,identifier__freebase,name__it,name__de,name__et,wikipedia__et,name__sco,name__ja,wikipedia__commons,wikipedia__de,wikipedia__ja,website,identifier__EuroparlMEP,identifier__valtioneuvostosta,name__lt,name__ca,name__uk,name__id,wikipedia__ca,wikipedia__es,wikipedia__id,wikipedia__lt,wikipedia__uk,identifier__VIAF,name__tr,wikipedia__tr,wikipedia__fiwikiquote,identifier__kansallisbiografia,identifier__IMDB,identifier__MusicBrainz,identifier__discogs,family_name,twitter,wikipedia__sco,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__eo,name__cs,name__fa,name__bg,name__zh,name__sk,wikipedia__bg,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__eo,wikipedia__fa,wikipedia__it,wikipedia__nn,wikipedia__no,wikipedia__pt,wikipedia__sk,wikipedia__zh,identifier__LCAuth,name__sr_el,name__sr_ec,name__sr,wikipedia__sr,identifier__IIAF,name__ro,name__gsw,wikipedia__ro,identifier__ISNI,identifier__SUDOC,identifier__BNF,name__lv,wikipedia__lv,wikipedia__nl,name__he,name__be,name__hy,name__sl,name__sh,name__az,name__hr,wikipedia__az,wikipedia__be,wikipedia__he,wikipedia__hr,wikipedia__hy,wikipedia__sh,wikipedia__sl,name__hu,name__sq,name__el,name__ga,name__be_tarask,name__mg,wikipedia__be_x_old,wikipedia__cswikiquote,wikipedia__el,wikipedia__ga,wikipedia__hu,wikipedia__mg,wikipedia__plwikiquote,wikipedia__sq,identifier__GND,identifier__Munzinger,identifier__GTAA,identifier__parlement,electoral_district,name__uz,name__ar,name__eu,name__lmo,name__la,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__io,name__lb,name__ie,wikipedia__ar,wikipedia__ie,wikipedia__io,wikipedia__itwikiquote,wikipedia__la,wikipedia__lb,wikipedia__simple,wikipedia__uz,identifier__SELIBR,identifier__NTA,identifier__BIBSYS,facebook,name__oc,name__ko,wikipedia__ko,instagram,name__arz,name__yo,name__ms,name__gl,name__vi,name__se,wikipedia__arz,wikipedia__gl,wikipedia__ms,wikipedia__oc,wikipedia__se,wikipedia__vi,wikipedia__yo,name__nan,wikipedia__zh_min_nan,name__so,wikipedia__so,name__cy,name__os,name__is,wikipedia__cy,wikipedia__is,wikipedia__lmo,wikipedia__os,identifier__AlloCine,identifier__allmovie,identifier__SFDb,name__sw,name__vep,name__nds,wikipedia__eu,wikipedia__nds,wikipedia__sw,wikipedia__vep,death_date,name__fo,name__fy,name__br,name__th,name__ilo,name__ka,name__mr,wikipedia__br,wikipedia__fo,wikipedia__ilo,wikipedia__ka,wikipedia__mr,wikipedia__th,wikipedia__ukwikiquote,wikipedia__fy,name__gd,name__ang,name__tl,name__kk,name__mn,name__vro,name__gv,name__nov,wikipedia__ang,wikipedia__fiu_vro,wikipedia__gd,wikipedia__gv,wikipedia__kk,wikipedia__mn,wikipedia__nov,wikipedia__ruwikinews,wikipedia__tl,identifier__NNDB,name__bs,wikipedia__bswikiquote,identifier__ULAN,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__OLID,identifier__FAST,identifier__Britannica,identifier__moviemeter,identifier__elonet,identifier__PORT,last_seen,noble_title,identifier__SCOPE,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__filmportal_de,identifier__senate_nl,wikipedia__svwikiquote,identifier__PACE,wikipedia__hsb,name__co,name__ty,name__hsb,identifier__wikitree,identifier__google_knowledge,linkedin,married_name,identifier__NKC,identifier__NUKAT,occupation,name__af,name__an,name__ast,name__bar,name__bm,name__de_at,name__frc,name__frp,name__fur,name__ia,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__enwikinews,name__qu,wikipedia__qu,identifier__ne_se,name__tt,identifier__snac,pseudonym,wikipedia__srwikinews,name__ext,identifier__NLI,identifier__BNE,identifier__BAV,name__sje,name__sma,name__smj,identifier__ioc_athlete,wikipedia__ast,identifier__NDL,name__ace,identifier__N6I,identifier__LNB,identifier__NLP,wikipedia__tt,wikipedia__bewikiquote,name__kl,name__fit,name__lfn,identifier__GNC,identifier__youtube,name__bn,email,name__aa,name__ak,name__aln,name__arn,name__ay,name__bcl,name__bi,name__bjn,name__brh,name__cbk_zam,name__cdo,name__ceb,name__ch,name__cho,name__chr,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dsb,name__dtp,name__ee,name__eml,name__ff,name__fj,name__frr,name__gag,name__gn,name__got,name__ha,name__hak,name__haw,name__hif_latn,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__iu,name__jbo,name__jv,name__kaa,name__ki,name__kj,name__kk_latn,name__kk_tr,name__kr,name__krj,name__ksh,name__lad,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mt,name__mus,name__mwl,name__na,name__nah,name__ng,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdc,name__pdt,name__pfl,name__pih,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__rup,name__ruq_latn,name__rw,name__sat,name__sdc,name__sei,name__sg,name__sgs,name__shi_latn,name__sli,name__sm,name__sn,name__srn,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tpi,name__tru,name__ts,name__tt_latn,name__tum,name__ug_latn,name__ve,name__vot,name__war,name__xh,name__za,name__zea,identifier__bigenc_ru,wikipedia__enwikisource,honorific_suffix,identifier__CONOR,identifier__CiNii,identifier__NLA,wikipedia__wuu,name__wuu
Q11861856,Heikki Kokko,Heikki Kokko,Heikki Kokko,Heikki Kokko,male,Heikki,194,Heikki Kokko,,Heikki Kokko,,,Heikki Kokko,Heikki Kokko,,,,,,,,,,1926-07-06,,,,,,,,,,,,,,,Heikki Kokko,,,,,,,,,,,,,,,,Kokko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heikki Kokko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heikki Kokko,,,,,,,,,,,,,,,,,2013-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Heikki Kokko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11861903,Heikki Rinne,Heikki Rinne,Heikki Rinne,Heikki Rinne,male,Heikki,246,Heikki Rinne,,Heikki Rinne,,,Heikki Rinne,Heikki Rinne,,,,,,,,,,1941-10-24,,,,,,,,,,,,,,,Heikki Rinne,,,,,,,,72720465,,,,,,,,Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,n81106103,,,,,,,,,0000 0000 2368 0281,,,,,,,,,Heikki Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Heikki Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862017,Helena Vartiainen,Helena Vartiainen,Helena Vartiainen,Helena Vartiainen,female,Helena,543,Helena Vartiainen,,Helena Vartiainen,,,Helena Vartiainen,Helena Vartiainen,,,,,,,,,,1941-06-02,,Helena Vartiainen,,,,,,,,,,,,,Helena Vartiainen,,,,,,,,,,,,,,,,Vartiainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helena Vartiainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Helena Vartiainen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862035,Helge Talvitie,Helge Talvitie,Helge Talvitie,Helge Talvitie,male,Helge,910168,Helge Talvitie,,Helge Talvitie,,,Helge Talvitie,Helge Talvitie,,,,Helge Talvitie,,,,,,1941-07-23,,Helge Talvitie,,,,,,,,,,,,,Helge Talvitie,,,,,,,,,,,,,,,,Talvitie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helge Talvitie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Helge Talvitie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862039,Heli Astala,Heli Astala,Heli Astala,Heli Astala,female,Heli,131,Heli Astala,,Heli Astala,,,Heli Astala,Heli Astala,,,,,,,,,,1937-11-03,,Heli Astala,,,,,,,,,,,,,Heli Astala,,,,,,,,,,,,,,,,Astala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heli Astala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Heli Astala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862221,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,female,Helvi,911817,Helvi Koskinen,,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,,,,,1930-01-07,,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,Helvi Koskinen,,,,,,,,Helvi Koskinen,Helvi Koskinen,,Helvi Koskinen,,,,,,,Helvi Koskinen,,,,,,,Koskinen,,,,,,,,,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,,,Helvi Koskinen,,,,,,,,,,,,,,,,,,,Helvi Koskinen,Helvi Koskinen,,,,,Helvi Koskinen,,,,,,Helvi Koskinen,,,Helvi Koskinen,,,,,,,,Helvi Koskinen,,,Helvi Koskinen,,Helvi Koskinen,,,,,,,,,,,,,,,,Helvi Koskinen,,,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,,,,,,,,,,,,Helvi Koskinen,,,,,,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,,,,,,,,,,,,Helvi Koskinen,,,,,,,,,,Helvi Koskinen,,Helvi Koskinen,,,,,1990-01-07,,,Helvi Koskinen,,,,,,,,,,,,,Helvi Koskinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helvi Koskinen,Helvi Koskinen,,,,,,,,politician,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,Helvi Koskinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862224,Helvi Niskanen,Helvi Niskanen,Helvi Niskanen,Helvi Niskanen,female,Helvi,910108,Helvi Niskanen,,Helvi Niskanen,Helvi Niskanen,,Helvi Niskanen,Helvi Niskanen,,Helvi Niskanen,,,,,,,,1938-07-30,,Helvi Niskanen,Helvi Niskanen,,,,,,,,,,,,Helvi Niskanen,,Helvi Niskanen,,,,,,,,,,,,,,Niskanen,,,,,,,,,Helvi Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,Helvi Niskanen,,,,,,,,,,,,Helvi Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helvi Niskanen,,,,,2017-01-21,,,Helvi Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helvi Niskanen,Helvi Niskanen,,,,,,,,politician,,,Helvi Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11862343,Henrik Westerlund,Henrik Westerlund,Henrik Westerlund,Henrik Westerlund,male,Henrik,270,Henrik Westerlund,,Henrik Westerlund,,,Henrik Westerlund,Henrik Westerlund,,,,,,,,,,1926,,,,,,,,,,,,,,,Henrik Westerlund,,,,,,,,,,,,,,,,Westerlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Westerlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Henrik Westerlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864144,Håkan Malm,Håkan Malm,Håkan Malm,Håkan Malm,male,Håkan,188,Håkan Malm,,Håkan Malm,,,Håkan Malm,,,,,,,,,,,1936-02-07,,,,,,,,,,,,,,,Håkan Malm,,,,,,,,,,,,,,,,Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Håkan Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Håkan Malm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864146,Håkan Nordman,Håkan Nordman,Håkan Nordman,Håkan Nordman,male,Håkan,224,Håkan Nordman,,Håkan Nordman,,,Håkan Nordman,,,,,,,,,,,1944-07-08,,,,,,,,,,,,,,,Håkan Nordman,,,,,,,,,,,,,,,,Nordman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Håkan Nordman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Håkan Nordman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864406,Iiris Hacklin,Iiris Hacklin,Iiris Hacklin,Iiris Hacklin,female,Iiris,119,Pirkko Hacklin,,Iiris Hacklin,,,Iiris Hacklin,Iiris Hacklin,,,,,,,,,,1944-01-14,,,,,,,,,,,,,,,Iiris Hacklin,,,,,,,,,,,,,,,,Hacklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iiris Hacklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Iiris Hacklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864462,Iivo Polvi,Iivo Polvi,Iivo Polvi,Iivo Polvi,male,Iivo,374,Iivo Polvi,,Iivo Polvi,,,Iivo Polvi,Iivo Polvi,,,,,,,,,,1943-01-22,,Iivo Polvi,,,,,,,,,,,,,Iivo Polvi,,,,,,,,,,,,,,,,Polvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iivo Polvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Iivo Polvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864523,Ilkka Joenpalo,Ilkka Joenpalo,Ilkka Joenpalo,Ilkka Joenpalo,male,Ilkka,149,Ilkka Joenpalo,,Ilkka Joenpalo,,,Ilkka Joenpalo,Ilkka Joenpalo,,,,,,,,,,1945-10-14,,,,,,,,,,,,,,,Ilkka Joenpalo,,,,,,,,,,,,,,,,Joenpalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilkka Joenpalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Ilkka Joenpalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864567,Ilkka Taipale,Ilkka Taipale,Ilkka Taipale,Ilkka Taipale,male,Ilkka,620,Ilkka Taipale,Илкка Тайпале,Ilkka Taipale,Ilkka Taipale,,Ilkka Taipale,Ilkka Taipale,,,,Ilkka Taipale,,,,Ilkka Taipale,https://upload.wikimedia.org/wikipedia/commons/3/33/Ilkka_Taipale_2006.jpg,1942-11-29,,,Ilkka Taipale,,,,,Category:Ilkka Taipale,,,,,,,Ilkka Taipale,Ілкка Тайпале,,,,,,Ілкка Тайпале,20983862,,,,5228,,,,Taipale,,,,,,,,,,,,,,,,,,,,,,,,,,,,n80079418,,,,,,,,,0000 0000 8205 7609,,,,,,,,,Ilkka Taipale,,,,,,,,,,,,,,,,,,,,,,,,,1077800932,,,,,,,,,,,,,,,,,,,,,,,,,,074483862,,,,,,,,,,,Ilkka Taipale,,,,,,,Ilkka Taipale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2013191405,politician,,,Ilkka Taipale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10668913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864571,Ilkka Viljanen,Ilkka Viljanen,Ilkka Viljanen,Ilkka Viljanen,male,Ilkka,968,Ilkka Viljanen,,Ilkka Viljanen,,,Ilkka Viljanen,Ilkka Viljanen,,,,Ilkka Viljanen,,,,,,1960-12-12,,,,,,,,,,,,,,,Ilkka Viljanen,,,,,,,,,,,,,,,,Viljanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ilkka Viljanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Ilkka Viljanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864788,Impi Muroma,Impi Muroma,Impi Muroma,Impi Muroma,female,Impi,911084,Impi Muroma,,Impi Muroma,,,Impi Muroma,Impi Muroma,,,,,,,,,,1925-12-12,,Impi Muroma,,,,,,,,,,,,,Impi Muroma,,,,,,,,,,,,,,,,Muroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impi Muroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Impi Muroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q11864857,Inger Hirvelä López,Inger Hirvelä López,Inger Hirvelä López,Inger Hirvelä López,female,Inger,910484,Inger Hirvelä López,,Inger Hirvelä López,,,Inger Hirvelä López,,,,,Inger Hirvelä López,,,,,,1940-01-02,,,,,,,,,,,,,,,Inger Hirvelä López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inger Hirvelä López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Inger Hirvelä López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
