id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf
khir_johari,Khir Johari,Kedah,"Kedah Tengah, Kedah",P009-2,http://en.wikipedia.org/wiki/Khir_Johari,Khir Johari,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Khir Johari,,male,,,,,,1923-01-29,2006-11-19,,Mohamed,,,,,,,,,,,,
hanafiah_hussain,Hanafiah Hussain,Kedah,"Jerai, Kedah",P010-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
harun_abdullah,Harun Abdullah,Kedah,"Baling, Kedah",P011-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mohd._zahir_ismail,Mohd. Zahir Ismail,Kedah,"Sungei Patani, Kedah",P012-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
hanafi_mohd_yunus,Hanafi Mohd Yunus,Kedah,"Kulim Utara, Kedah",P013-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tai_kuan_yang,Tai Kuan Yang,Kedah,"Kulim-Bandar Bharu, Kedah",P014-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
wan_hassan_wan_daud,Wan Hassan Wan Daud,Kelantan,"Tumpat, Kelantan",P015-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
nik_abdul_aziz_nik_mat,Nik Abdul Aziz Nik Mat,Kelantan,"Kelantan Hilir, Kelantan",P016-2,http://en.wikipedia.org/wiki/Nik_Abdul_Aziz_Nik_Mat,Nik Abdul Aziz Nik Mat,PAS,Pan-Malaysian Islamic Party,2,,,,Nik Abdul Aziz Nik Mat,https://upload.wikimedia.org/wikipedia/commons/9/90/Nik_Aziz_Kelantan.jpg,male,0000 0001 0822 8956,6092102,132354276,n80031623,,1931-01-10,2015-02-12,/m/03hwpy,Nik,108455890,,,,,41699164,,,,,,
muhammad_fakhruddin_abdullah,Muhammad Fakhruddin Abdullah,Kelantan,"Pasir Mas Hilir, Kelantan",P017-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
nik_ahmad_kamil_nik_mahmud,Nik Ahmad Kamil Nik Mahmud,Kelantan,"Kota Bharu Hilir, Kelantan",P018-2,http://en.wikipedia.org/wiki/Nik_Ahmad_Kamil_Nik_Mahmud,Nik Ahmad Kamil Nik Mahmud,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Nik Ahmad Kamil Nik Mahmud,,male,,,,,,1909-07-07,1977-12-20,,Nik,,,,,,,,,,,,
abu_bakar_hamzah,Abu Bakar Hamzah,Kelantan,"Bachok, Kelantan",P019-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
hussain_rahimi_saman,Hussain Rahimi Saman,Kelantan,"Kota Bharu Hulu, Kelantan",P020-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
tengku_zaid_tengku_ahmad,Tengku Zaid Tengku Ahmad,Kelantan,"Pasir Mas Hulu, Kelantan",P021-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
asri_muda,Mohamad Asri Muda,Kelantan,"Pasir Puteh, Kelantan",P022-2,http://en.wikipedia.org/wiki/Asri_Muda,Asri Muda,PAS,Pan-Malaysian Islamic Party,2,,,,Asri Muda,,male,,118200425,,,,1923-10-10,1992-08-28,,Mohamad,,,,,,,,,,,,
mustapha_ahmad,Mustapha Ahmad,Kelantan,"Tanah Merah, Kelantan",P023-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
hussein_sulaiman,Hussein Sulaiman,Kelantan,"Ulu Kelantan, Kelantan",P024-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mohd._daud_abdul_samad,Mohd. Daud Abdul Samad,Trengganu,"Besut, Trengganu",P025-2,,,PAS,Pan-Malaysian Islamic Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
wan_abdul_kadir_ismail,Wan Abdul Kadir Ismail,Trengganu,"Kuala Trengganu Utara, Trengganu",P026-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdullah_abdul_rahman,Abdullah Abdul Rahman,Trengganu,"Kuala Trengganu Selatan, Trengganu",P027-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
suleiman_ali,Suleiman Ali,Trengganu,"Dungun, Trengganu",P028-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
wan_mokhtar_ahmad,Wan Mokhtar Ahmad,Trengganu,"Kemaman, Trengganu",P029-2,http://en.wikipedia.org/wiki/Wan_Mokhtar_Ahmad,Wan Mokhtar Ahmad,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Wan Mokhtar Ahmad,,male,,,,,,,,,,,,,,,,,,,,,
engku_muhsein_abdul_kadir,Engku Muhsein Abdul Kadir,Trengganu,"Trengganu Tengah, Trengganu",P030-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tan_cheng_bee,Tan Cheng Bee,Penang,"Bagan, Penang",P031-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ibrahim_abdul_rahman,Ibrahim Abdul Rahman,Penang,"Seberang Tengah, Penang",P032-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
snawi_ismail,Snawi Ismail,Penang,"Seberang Selatan, Penang",P033-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
geh_chong_keat,Geh Chong Keat,Penang,"Penang Utara, Penang",P034-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ismail_idris,Ismail Idris,Penang,"Penang Selatan, Penang",P035-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
lim_chong_eu,Lim Chong Eu,Penang,"Tanjong, Penang",P036-2,http://en.wikipedia.org/wiki/Lim_Chong_Eu,Lim Chong Eu,UDP,United Democratic Party,2,,,,Lim Chong Eu,,male,,40945671,,n88262193,,1919-05-28,2010-11-24,/m/060ql5,,,,,Lin,,,,,,,,
lim_kean_siew,Lim Kean Siew,Penang,"Dato' Kramat, Penang",P037-2,,,Lab,Labour Party of Malaya,2,,Malayan Peoples' Socialist Front,Socialist Front,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_saaid,Ahmad Saaid,Penang,"Seberang Utara, Penang",P038-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_ghazali_jawi,Mohamed Ghazali Jawi,Perak,"Ulu Perak, Perak",P039-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tajudin_ali,Tajudin Ali,Perak,"Larut Utara, Perak",P040-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
sulaiman_taib,Sulaiman Taib,Perak,"Krian Laut, Perak",P041-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ramli_omar,Ramli Omar,Perak,"Krian Darat, Perak",P042-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
lim_swee_aun,Lim Swee Aun,Perak,"Larut Selatan, Perak",P043-2,http://en.wikipedia.org/wiki/Lim_Swee_Aun,Lim Swee Aun,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,Lim Swee Aun,,male,,,,,,1915-09-01,1977-08-13,,,,,,,,,,,,,,
othman_abdullah,Othman Abdullah,Perak,"Hilir Perak, Perak",P044-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
megat_khas_megat_omar,Megat Khas Megat Omar,Perak,"Kuala Kangsar, Perak",P045-2,http://en.wikipedia.org/wiki/Megat_Khas_Megat_Omar,Megat Khas Megat Omar,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Megat Khas Megat Omar,,male,,,,,,1908-04-08,1979-06-21,,,,,,,,,,,,,,
v._t._sambanthan,V. T. Sambanthan,Perak,"Sungei Siput, Perak",P046-2,http://en.wikipedia.org/wiki/V._T._Sambanthan,V. T. Sambanthan,MIC,Malaysian Indian Congress,2,,Alliance Party,Alliance,V. T. Sambanthan,,male,,267478829,,,147322952,1919-06-16,1979-05-18,,V.,,,,,,,,,,,,
hussein_mohd_noordin,Hussein Mohd Noordin,Perak,"Parit, Perak",P047-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
chew_biow_chuon,Chew Biow Chuon,Perak,"Bruas, Perak",P048-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
kam_woon_wah,Kam Woon Wah,Perak,"Sitiawan, Perak",P049-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
d._r._seenivasagam,D. R. Seenivasagam,Perak,"Ipoh, Perak",P050-2,http://en.wikipedia.org/wiki/D._R._Seenivasagam,D. R. Seenivasagam,PPP,People's Progressive Party,2,,,,D. R. Seenivasagam,,male,,,,,,1925-01-01,1969-01-01,,D.,,,,,,,,,,,,
s._p._seenivasagam,S. P. Seenivasagam,Perak,"Menglembu, Perak",P051-2,,,PPP,People's Progressive Party,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
chin_foon,Chin Foon,Perak,"Ulu Kinta, Perak",P052-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ng_fah_yam,Ng Fah Yam,Perak,"Batu Gajah, Perak",P053-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
toh_theam_hock,Toh Theam Hock,Perak,"Kampar, Perak",P054-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
lee_seck_fun,Lee Seck Fun,Perak,"Tanjong Malim, Perak",P055-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ng_kam_poh,Ng Kam Poh,Perak,"Telok Anson, Perak",P056-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
sulaiman_bulon,Sulaiman Bulon,Perak,"Bagan Datoh, Perak",P057-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_hamid_khan_sakhawat_ali_khan,Abdul Hamid Khan Sakhawat Ali Khan,Perak,"Batang Padang, Perak",P058-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
hamzah_abu_samah,Hamzah Abu Samah,Pahang,"Raub, Pahang",P059-2,http://en.wikipedia.org/wiki/Hamzah_Abu_Samah,Hamzah Abu Samah,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Hamzah Abu Samah,,male,,,,,,1924-01-05,2012-09-04,/m/0gmdd3l,,,,,,,,,,,,,
chan_siang_sun,Chan Siang Sun,Pahang,"Bentong, Pahang",P060-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_rahman_talib,Abdul Rahman Talib,Pahang,"Kuantan, Pahang",P061-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_razak_hussein,Abdul Razak Hussein,Pahang,"Pekan, Pahang",P062-2,http://en.wikipedia.org/wiki/Abdul_Razak_Hussein,Abdul Razak Hussein,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Abdul Razak Hussein,https://upload.wikimedia.org/wikipedia/commons/e/e4/Tun_Abdul_Razak_(MY_2nd_PM).jpg,male,0000 0000 8254 9312,67569269,130279307,n82237241,131016539,1922-03-11,1976-01-14,/m/01_t6g,Abdul,72382791.0,101094674,,,,,,,,,,
mohamed_yusof_mahmud,Mohamed Yusof Mahmud,Pahang,"Temerloh, Pahang",P063-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_razak_hussin,Abdul Razak Hussin,Pahang,"Lipis, Pahang",P064-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
raja_rome_raja_ma'amor,Raja Rome Raja Ma'amor,Selangor,"Kuala Selangor, Selangor",P065-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tan_chee_khoon,Tan Chee Khoon,Selangor,"Batu, Selangor",P066-2,http://en.wikipedia.org/wiki/Tan_Chee_Khoon,Tan Chee Khoon,Lab,Labour Party of Malaya,2,,Malayan Peoples' Socialist Front,Socialist Front,Tan Chee Khoon,,male,0000 0000 8389 3596,64805613,,,,1919-03-04,1996-10-14,,Tan,,,,,,,,,,,,
hamzah_alang,Hamzah Alang,Selangor,"Kapar, Selangor",P067-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tunku_tan_sri_abdullah,Tunku Abdullah Tuanku Abdul Rahman,Selangor,"Rawang, Selangor",P068-2,http://en.wikipedia.org/wiki/Tunku_Tan_Sri_Abdullah,Tunku Tan Sri Abdullah,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Tunku Tan Sri Abdullah,,male,,,,,,1925-05-02,2008-08-20,,,,,,,,,,,,,,
zakaria_mohd_taib,Zakaria Mohd Taib,Selangor,"Langat, Selangor",P069-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
chan_seong_yoon,Chan Seong Yoon,Selangor,"Setapak, Selangor",P070-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
devan_nair,Devan Nair,Selangor,"Bungsar, Selangor",P071-2,http://en.wikipedia.org/wiki/Devan_Nair,Devan Nair,PAP,People's Action Party,2,,,,Devan Nair,,male,,266984726,1021407771,,94132542.0,1923-08-05,2005-12-06,/m/03prs_,,,,7521,,,,,,,,,
tan_toh_hong,Tan Toh Hong,Selangor,"Bukit Bintang, Selangor",P072-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
michael_chen_wing_sum,Michael Chen Wing Sum,Selangor,"Damansara, Selangor",P073-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
v._manickavasagam,V. Manickavasagam,Selangor,"Klang, Selangor",P074-2,http://en.wikipedia.org/wiki/V._Manickavasagam,V. Manickavasagam,MIC,Malaysian Indian Congress,2,,Alliance Party,Alliance,V. Manickavasagam,,male,,,,,,,1979-10-12,,V.,,,,,,,,,,,,
mohd._tahir_abdul_majid,Mohd. Tahir Abdul Majid,Selangor,"Kuala Langat, Selangor",P075-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
lee_siok_yew,Lee Siok Yew,Selangor,"Sepang, Selangor",P076-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mustapha_abdul_jabar,Mustapha Abdul Jabar,Selangor,"Sabak Bernam, Selangor",P077-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
khaw_kai_boh,Khaw Kai Boh,Selangor,"Ulu Selangor, Selangor",P078-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
bahaman_samsudin,Bahaman Samsudin,Negri Sembilan,"Kuala Pilah, Negri Sembilan",P079-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
quek_kai_dong,Quek Kai Dong,Negri Sembilan,"Seremban Timor, Negri Sembilan",P080-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
redza_mohd_said,Redza Mohd Said,Negri Sembilan,"Rembau-Tampin, Negri Sembilan",P081-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
t._mahima_singh,T. Mahima Singh,Negri Sembilan,"Port Dickson, Negri Sembilan",P082-2,,,MIC,Malaysian Indian Congress,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_idris_matsil,Mohamed Idris Matsil,Negri Sembilan,"Jelebu-Jempol, Negri Sembilan",P083-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
siow_loong_hin,Siow Loong Hin,Negri Sembilan,"Seremban Barat, Negri Sembilan",P084-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tan_siew_sin,Tan Siew Sin,Malacca,"Malacca Tengah, Malacca",P085-2,http://en.wikipedia.org/wiki/Tan_Siew_Sin,Tan Siew Sin,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,Tan Siew Sin,,male,,112484206,,n50009243,,1916-05-21,1988-03-17,,Tan,,,,,,,,,,,,
tan_kee_gak,Tan Kee Gak,Malacca,"Bandar Malacca, Malacca",P086-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_ghani_ishak,Abdul Ghani Ishak,Malacca,"Malacca Utara, Malacca",P087-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_karim_abu,Abdul Karim Abu,Malacca,"Malacca Selatan, Malacca",P088-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_aziz_ishak,Abdul Aziz Ishak,Johore,"Muar Dalam, Johore",P089-2,http://en.wikipedia.org/wiki/Abdul_Aziz_Ishak,Abdul Aziz Ishak,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
lee_san_choon,Lee San Choon,Johore,"Segamat Selatan, Johore",P090-2,http://en.wikipedia.org/wiki/Lee_San_Choon,Lee San Choon,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,Lee San Choon,,male,,,,,,1935-03-24,,,,,,,,,,,,,,,
seah_teng_ngiab,Seah Teng Ngiab,Johore,"Muar Pantai, Johore",P091-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
awang_hassan,Awang Hassan,Johore,"Muar Selatan, Johore",P092-2,http://en.wikipedia.org/wiki/Awang_Hassan,Awang Hassan,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Awang Hassan,,male,,,,,,1910-11-01,1998-10-23,,,,,,,,,,,,,,
soh_ah_teck,Soh Ah Teck,Johore,"Batu Pahat, Johore",P093-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
syed_esa_alwee,Syed Esa Alwee,Johore,"Batu Pahat Dalam, Johore",P094-2,http://en.wikipedia.org/wiki/Syed_Esa_Alwee,Syed Esa Alwee,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Syed Esa Alwee,,male,,,,,,,,,,,,,,,,,,,,,
tiah_eng_bee,Tiah Eng Bee,Johore,"Kluang Utara, Johore",P095-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
syed_jaafar_albar,Syed Jaafar Albar,Johore,"Johore Tenggara, Johore",P096-2,http://en.wikipedia.org/wiki/Syed_Jaafar_Albar,Syed Jaafar Albar,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Syed Jaafar Albar,,male,,,,,,1914-01-01,1977-01-14,,,,,,,,,,,,,,
sardon_jubir,Sardon Jubir,Johore,"Pontian Utara, Johore",P097-2,http://en.wikipedia.org/wiki/Sardon_Jubir,Sardon Jubir,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Sardon Haji Jubir,,male,,73020679,,,,1917-03-19,1985-12-14,/m/047fp13,,,,,,,,,,,,,
ali_ahmad,Ali Ahmad,Johore,"Pontian Selatan, Johore",P098-2,http://en.wikipedia.org/wiki/Ali_Ahmad,Ali Ahmad,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
chan_chong_wen,Chan Chong Wen,Johore,"Kluang Selatan, Johore",P099-2,,,MCA,Malaysian Chinese Association,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
fatimah_abdul_majid,Fatimah Abdul Majid,Johore,"Johore Bahru Timor, Johore",P100-2,http://en.wikipedia.org/wiki/Fatimah_Abdul_Majid,Fatimah Abdul Majid,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Fatimah Abdul Majid,,female,,,,,,,2013-04-12,,,,,,,,,,,,,,
rahmat_daud,Rahmat Daud,Johore,"Johore Bahru Barat, Johore",P101-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
ismail_abdul_rahman,Ismail Abdul Rahman,Johore,"Johore Timor, Johore",P102-2,http://en.wikipedia.org/wiki/Ismail_Abdul_Rahman,Ismail Abdul Rahman,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Ismail Abdul Rahman,,male,0000 0000 6686 3643,23347431,,,123388333,1915-11-04,1973-08-02,/m/09np5k,Ismail,,,,,,,,,,,,
musa_hitam,Musa Hitam,Johore,"Segamat Utara, Johore",P103-2,http://en.wikipedia.org/wiki/Musa_Hitam,Musa Hitam,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,Musa Hitam,,male,0000 0000 6737 1253,91802211,,,,1934-04-18,,/m/03fss6,,,,,,,,,,,,,
ahmad_arshad,Ahmad Arshad,Johore,"Muar Utara, Johore",P104-2,,,UMNO,United Malays National Organisation,2,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
othman_abdullah,Othman Abdullah,Perlis,"Perlis Utara, Perlis",P001-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
mokhtar_ismail,Mokhtar Ismail,Perlis,"Perlis Selatan, Perlis",P002-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
fatimah_hashim,Fatimah Hashim,Kedah,"Jitra-Padang Terap, Kedah",P003-3,http://en.wikipedia.org/wiki/Fatimah_Hashim,Fatimah Hashim,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,Fatimah Hashim,,female,,53840705,1018184392,,,1924-12-25,2010-01-09,/m/02z17xs,,,,,,,,,,,,,
abu_bakar_umar,Abu Bakar Umar,Kedah,"Kubang Pasu Barat, Kedah",P004-3,,,PAS,Pan-Malaysian Islamic Party,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
mawardi_lebai_teh,Mawardi Lebai Teh,Kedah,"Kota Star Utara, Kedah",P005-3,,,PAS,Pan-Malaysian Islamic Party,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
lim_pee_hung,Lim Pee Hung,Kedah,"Alor Star, Kedah",P006-3,,,MCA,Malaysian Chinese Association,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
senu_abdul_rahman,Senu Abdul Rahman,Kedah,"Kuala Kedah, Kedah",P007-3,http://en.wikipedia.org/wiki/Senu_Abdul_Rahman,Senu Abdul Rahman,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,Senu Abdul Rahman,,male,,72529680,,,,1919-01-01,1995-01-01,,,,,,,,,,,,,,
yusof_rawa,Yusof Rawa,Kedah,"Kota Star Selatan, Kedah",P008-3,http://en.wikipedia.org/wiki/Yusof_Rawa,Yusof Rawa,PAS,Pan-Malaysian Islamic Party,3,,,,Yusof Rawa,,male,,1728268,,,,,2000-04-27,,Yusuf,,,,,,,,,,,,
khir_johari,Khir Johari,Kedah,"Kedah Tengah, Kedah",P009-3,http://en.wikipedia.org/wiki/Khir_Johari,Khir Johari,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,Khir Johari,,male,,,,,,1923-01-29,2006-11-19,,Mohamed,,,,,,,,,,,,
hanafiah_hussain,Hanafiah Hussain,Kedah,"Jerai, Kedah",P010-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
shafie_abdullah,Shafie Abdullah,Kedah,"Baling, Kedah",P011-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
azahari_md._taib,Azahari Md. Taib,Kedah,"Sungei Patani, Kedah",P012-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
bibi_aishah_hamid_don,Bibi Aishah Hamid Don,Kedah,"Kulim Utara, Kedah",P013-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
tai_kuan_yang,Tai Kuan Yang,Kedah,"Kulim-Bandar Bharu, Kedah",P014-3,,,MCA,Malaysian Chinese Association,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
abdul_aziz_omar,Abdul Aziz Omar,Kelantan,"Tumpat, Kelantan",P015-3,,,UMNO,United Malays National Organisation,3,,Alliance Party,Alliance,,,,,,,,,,,,,,,,,,,,,,,,
nik_abdul_aziz_nik_mat,Nik Abdul Aziz Nik Mat,Kelantan,"Kelantan Hilir, Kelantan",P016-3,http://en.wikipedia.org/wiki/Nik_Abdul_Aziz_Nik_Mat,Nik Abdul Aziz Nik Mat,PAS,Pan-Malaysian Islamic Party,3,,,,Nik Abdul Aziz Nik Mat,https://upload.wikimedia.org/wikipedia/commons/9/90/Nik_Aziz_Kelantan.jpg,male,0000 0001 0822 8956,6092102,132354276,n80031623,,1931-01-10,2015-02-12,/m/03hwpy,Nik,108455890,,,,,41699164,,,,,,
